pval	qval	lfdr	statistic	param.cutoff	param.N.cens	param.eta0	param.eta0.SE	WT2U_old_ZT00	WT2U_old_ZT04	WT2U_old_ZT08	WT2U_old_ZT12	WT2U_old_ZT16	WT2U_old_ZT20	WT2U_old_ZT24	WT2U_old_ZT28	WT2U_old_ZT32	WT2U_old_ZT36	WT2U_old_ZT40	WT2U_old_ZT44
FBgn0026415	0.040836194769423	0.069682712771919	0.165256070313035	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	20035.7105741139	19386.6656337511	24694.2945181482	16261.965993322	16317.3798789643	17003.198656067	21628.6094056272	24359.0202712607	21443.681843231	14931.3981320068	15235.5742890677	19355.6183523187
FBgn0052694	0.000214953327520059	0.00416702784291071	0.00711343161911464	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	2302.56520920936	2390.51182159625	3218.19999604697	1917.37465849922	2541.97685751335	3273.58380446511	2044.04503633681	2137.15438406015	3489.84188819966	1742.83547987213	2064.91169641492	3039.72110175841
FBgn0004045	9.443635988596e-07	0.000276561497502902	0.000541945762593205	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	377479.14714379	592562.057361524	498685.735883494	64719.2528172114	634.276014606365	358.729331988972	488481.500482887	621314.779683603	565859.016402378	46371.9085479323	491.380246245386	376.097589382912
FBgn0005391	6.08127231118007e-07	0.000217636314290632	0.000541945762593205	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	287694.616002876	428621.405460696	364943.611703204	44808.2742472821	445.048983360164	205.090275459831	384539.701531449	441368.650399251	398622.802716804	30525.2952505854	350.189702900776	213.832450270723
FBgn0028342	0.00228427342993689	0.014168463425311	0.030000988889417	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	3938.11363360355	3820.9665206091	3282.48364141121	2883.2057085331	2938.29784999466	3380.77384390404	4513.97565145742	4083.11726072275	3471.1518691614	3227.92059414793	2925.05934863274	3642.0272960901
FBgn0000711	0.00637564879781859	0.0250891422230296	0.0540932881006763	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	6139.85072417805	4657.34152180372	3988.26449780603	4360.52716672103	4611.29220350185	5546.01264057055	5153.83272876064	4141.60963969826	4102.4591788982	3947.80931055958	5151.5970617711	5360.93766804125
FBgn0030206	0.00322510710769189	0.0169640095020686	0.0422296424586512	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	423.671998494522	467.35621278875	302.668830256603	521.967865304308	561.996161469404	671.724247150666	436.172670058785	438.256332025406	437.138778617095	556.781063182721	608.419775596839	757.008127807287
FBgn0030208	0.0127624809820802	0.0364428341676943	0.0781266073311167	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	1274.89400004645	1531.83348703644	1882.97511212736	1692.58557782072	1667.30942123799	1894.40529701746	1384.64248561114	1608.10391153545	1785.9351525449	1545.49535621243	1652.48668822409	1957.49513157797
FBgn0052687	0.0229654372833347	0.0502275879481867	0.12266578323536	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	2741.7492259554	3302.92091380856	3819.51992872491	2219.31592364788	2472.13340392033	2340.31586108344	3785.64958918945	4066.52986967	4155.41423283994	2587.57202961952	2490.34109675592	2697.31415566574
FBgn0030196	0.0450363145751095	0.0736553852525485	0.165256070313035	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	179.35771103315	172.343939640103	128.567290728468	211.454135214519	158.365970356263	114.336042068198	211.91408026441	179.842239835127	145.366814742027	190.292262100424	224.790207167076	149.88898443414
FBgn0028331	0.000721075475899519	0.00760010382308746	0.0190065039084936	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	7220.84449608055	7477.69940461999	8646.1503014895	7048.4711738173	8164.37487175133	9442.01327404441	6612.54227155158	7191.07053165989	9512.18135608362	6188.0224490434	7573.20065716188	9130.16433165573
FBgn0030217	0.0259196093825304	0.0538521413479176	0.12266578323536	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	227.832768069137	212.895454849539	168.744569081115	283.843839161832	257.446218476591	250.82469228711	215.000207646901	215.636083685807	174.440177690432	291.982836027105	286.096627303552	257.148991643892
FBgn0052672	0.0206211574917061	0.0474152338691143	0.10040290993306	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	12763.4825175753	13389.0965342755	18733.3256532272	12195.7601229131	12564.5124481115	15013.7515240803	13806.305200139	15034.2874378676	18989.0593428728	11846.4484437756	11953.8230414591	16137.1305718774
FBgn0052675	0.0171615410634415	0.0428558101990399	0.10040290993306	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	2670.97564268286	2500.00091266173	2414.65442899405	2865.10828254628	2679.22736515544	2805.52063224842	2658.18438545259	2558.8233250328	2426.58747180083	2752.69335757967	2923.20157832558	2797.69852138769
FBgn0034570	0.00364665390975862	0.0182413571723121	0.0438947647002731	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	2422.78335065861	2879.15757986995	3112.39982971834	2510.77973164627	2993.52290632402	3740.21777615594	2298.1361908286	2361.52067356319	3421.3118183927	2271.42509681775	2734.63789214824	3477.69946453157
FBgn0050296	0.00172691929163568	0.0121470739021636	0.0221609252091788	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	3265.27984194405	3815.89758120793	4432.89304490865	3729.02224939118	3667.59344681478	4710.64493320977	3096.41447376637	3499.06649154945	4058.84913447559	3628.64186566099	3799.14027815431	4904.39507325102
FBgn0003748	0.010518116979431	0.0327179756521559	0.0781266073311167	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	10954.3933889922	11563.2645619707	12595.5767635546	10235.5231397082	10217.4475541135	9935.08745546352	12335.2511478181	13450.6281026204	12152.6657124334	11008.7597555875	10119.2748631328	10023.3101609215
FBgn0034583	0.000528256607811806	0.00638706579686241	0.0144350833147329	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	6576.12623750193	6045.21712984667	3526.2257967506	6117.8824796525	4572.30981079877	3527.26689780392	6238.09214914262	6235.98601525393	3330.97672637444	6100.42759823527	4949.10009829001	3950.74359889252
FBgn0034578	0.0291903469230418	0.0574642010400922	0.12266578323536	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	94.0416106498138	49.6756061315591	52.2304618584403	76.1996883655924	78.7769185874743	42.8760157755744	113.158004024685	82.0639346820481	47.7633819866659	79.5401518832458	72.4530419794709	59.1305167951196
FBgn0026582	0.0302474108661764	0.0585542438862807	0.123045859301855	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	185.174717877469	200.730000286708	120.531835057939	244.791498874466	210.34249396037	152.924456266215	204.71311637193	198.175672051329	167.171836953331	228.55208199363	213.643585324081	179.4542428317
FBgn0034599	0.0194293302590915	0.0459283903247434	0.10040290993306	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	169.662699625953	180.45424268199	148.655929904792	202.88167027339	185.16636533963	154.353656792068	198.540861606947	191.191507397538	164.056833780287	209.422172047027	200.639193173919	155.389497624384
FBgn0034629	9.09363457056381e-06	0.000884522426062186	0.00147891112239664	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	365.501930051338	387.266970250114	350.881564279778	146.684400103765	199.784762603285	174.362464154003	390.909468448911	412.065714573688	341.612014643763	142.97090591672	140.261658191027	147.138727839018
FBgn0000395	0.00867840644277509	0.0294884507874621	0.0654028834678567	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	677.681297363092	930.657274056556	1037.91302411003	1755.45032072234	864.921838099589	847.515911830521	560.646474485938	842.464861363579	1009.26102806607	1762.97222718435	813.703394538673	730.880690153629
FBgn0034606	0.000367645028873571	0.00529762839420069	0.0106451932174716	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	1607.43289131331	2054.94803323817	2066.45134993778	1827.84002466965	1837.85738931396	2556.12514048716	1544.0924003732	1861.27988023539	2378.82408981417	1756.93120299068	1885.63686177341	2616.18158610965
FBgn0034605	0.00261488217558905	0.0151883296748625	0.0303471419560806	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	3345.74843662379	2992.70182245637	2326.26441661822	1363.02192563953	1105.31325976858	1169.08603014733	3454.40525013538	2953.42862797201	1802.54850280113	1465.95520432919	1200.11961842919	1229.36469801946
FBgn0027073	0.0333202632886243	0.0618442840946019	0.145870199658885	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	1467.82472704967	1367.59985043823	1449.06050591878	975.356011079583	875.479569456673	815.35889999884	1766.29357191258	1639.53265247751	1016.52936880317	1023.95360082609	914.022991125633	792.76146354387
FBgn0034598	0.013926524315641	0.0381438935982582	0.0781266073311167	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	2708.78618717093	2979.52258001331	3610.59808129115	2814.62598900407	2873.32719548953	3413.64545599865	2658.18438545259	3087.87379755749	3117.07984182546	3107.10011027464	3082.96982474185	3665.40447714863
FBgn0034590	0.00116034694126386	0.00995141197678497	0.0221609252091788	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	729.064857821237	767.437425338576	566.499624772314	564.830190009954	600.16642099117	796.064692899831	731.412189650462	677.463971417759	565.89224310289	533.623803773675	574.979910067853	866.33082746338
FBgn0026369	0.0262435621042647	0.0542276593978071	0.12266578323536	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	2269.60217042489	2274.94000324936	2186.98318499572	2265.03573666724	2314.57956674538	1985.15953040909	2208.63849673635	2138.02740464187	2009.17704661301	2179.80289654718	2311.99514726799	2035.87744453894
FBgn0003731	4.85521897166706e-05	0.00200242926958692	0.00414272616668315	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	4025.36873626832	4004.4621269318	4040.49495966447	2990.8377683495	2922.86731954969	2575.41934758617	4226.96580488572	4228.91169787065	3929.05733559878	2861.43179306563	2674.26035716534	2416.10041881454
FBgn0034643	4.91214579776883e-05	0.00201449069910001	0.00414272616668315	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	1229.32744643262	1478.10272938394	1644.58992723499	1288.72722948308	1440.72426365133	1577.83738054114	1247.82417165402	1490.24613300272	1550.23324578461	1358.22360620884	1456.49192081808	1658.40472685847
FBgn0034644	0.00205943243603754	0.0133966055442632	0.030000988889417	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	5549.42452947974	5736.01182637472	5371.70211574882	6061.68520948288	6343.57227924497	6161.99806721297	5724.76629452155	5526.22028231239	5446.06388087093	6085.32503775111	6590.44016467111	6120.00848829487
FBgn0010228	0.00356642142540012	0.0180046375291191	0.0438947647002731	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	4794.18314085907	4424.17030934947	6135.0704044491	4896.78247359388	4031.42911204353	6176.29007247149	4901.79899252384	4730.02551178018	5671.38244372107	4080.71184282019	3780.56257508265	5687.53063871197
FBgn0034647	0.0201135031089655	0.0467919581399228	0.10040290993306	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	412.037984805885	259.52969734039	389.71960002067	317.181202821779	295.616477998357	298.702909903168	384.737213683928	380.636973631627	472.442147911587	466.165700277757	490.451361091803	521.173624775589
FBgn0000326	0.0277815531188744	0.055955955917779	0.12266578323536	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	741.668372650594	665.04484943475	783.456927876604	466.723091239254	608.287752804312	518.79979088445	793.13473730029	737.702391556709	629.230640954773	569.86994893566	599.13092406101	578.241449124367
FBgn0050289	0.00581353521965195	0.0238525262543353	0.0540932881006763	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	426.580501916681	391.322121771057	566.499624772314	218.121607946508	192.475563971458	135.774049955986	527.72778240603	547.383904740895	338.497011470719	226.538407262409	175.55929402718	144.388471243897
FBgn0034631	0.000243288617319295	0.0043997699135354	0.00770737341206683	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	311.209866171033	362.936061124452	467.395671502453	561.020205591674	446.673249722792	353.012529885563	337.41659381906	419.04987922748	521.243864289267	523.555430117568	415.211663651583	375.410025234131
FBgn0010470	0.0299592595364054	0.0582605463134193	0.123045859301855	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	2840.63834230881	2349.96030638681	3421.76487303372	2302.18308474546	2131.84960094969	1929.42070990085	2800.1462450472	2862.63448747272	2792.08117743793	1966.35337503771	1985.02757320679	2163.76437621211
FBgn0010415	9.59791600559211e-05	0.00283299632766415	0.00612866348351893	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	8379.39835924063	8855.43713386058	13645.5429711705	9270.64458577889	9683.06392080883	12054.5918353027	8106.22792467742	9357.03459491693	13687.3239423528	8270.16212112634	9419.8243424848	12027.5596546166
FBgn0034657	0.0158833259529858	0.0410262082013145	0.0937679998547992	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	177.418708751711	193.633485125057	247.759883174653	178.116771554572	190.851297608829	217.953080192503	160.478623889553	207.778898450292	205.590209420866	149.011930110385	196.923652559588	209.01950122926
FBgn0034660	0.000284908243550565	0.00469404063016521	0.00770737341206683	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	78.5295923982982	112.530454706185	147.316687293037	62.8647429016138	43.0430586096509	46.4490170902056	79.2106028172793	108.254552133766	125.638461312752	48.3281935493139	41.7998319112332	31.6279508439012
FBgn0034707	0.0117203187188165	0.0347922179961786	0.0781266073311167	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	235.588777194895	243.309091256616	214.278817880781	216.216615737369	296.428611179671	286.554705433422	245.861481471815	220.001186594427	213.896884548982	220.497383068745	287.954397610718	317.654636736573
FBgn0025186	0.0449786411377985	0.0736030725989886	0.165256070313035	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	1049.96973539947	1189.17318351671	1108.89288253304	1120.13541897421	1106.1253929499	1293.42647589649	1040.0249278996	1191.67309405315	1308.30133267824	1141.75357260254	1142.52873890704	1262.36777716092
FBgn0020307	0.0215151012104593	0.0484782560952297	0.10040290993306	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	628.236739186385	673.155152476637	530.340074254932	501.96544710834	613.160551892197	831.794706046143	607.967094350806	608.495345461569	531.627208199412	513.48705646146	633.499674743579	801.012233329236
FBgn0034716	0.0249244197602557	0.0526723250851015	0.12266578323536	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	828.92347531537	910.381516451838	925.416644722621	641.029878375546	726.047064094866	800.352294477389	866.173085352587	976.037010367338	852.472535022886	744.052813186312	768.188022013108	776.259923973139
FBgn0034705	0.0128146467944622	0.0365221580249691	0.0781266073311167	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	298.606351341677	235.198788214729	200.886391763232	268.603901488713	221.712358498768	202.231874408126	302.440483484157	255.795030445107	235.701906760286	274.866600811723	291.66993822505	197.330910699992
FBgn0034697	0.00277748004571388	0.0156458500583273	0.0303471419560806	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	1346.63708445971	1554.13682040163	1534.77203307109	1231.57746320889	1482.95518907967	1582.83958238162	1329.0921927263	1363.65814865276	1632.26166267476	1291.77234007854	1459.27857627883	1639.8404948414
FBgn0034692	0.0115334146889772	0.0344822689472077	0.0781266073311167	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	98.8891163534125	61.8410606943899	65.6228879759891	61.9122467970439	94.2074490324435	111.477641016493	75.0957663072908	76.8258111917046	68.5300698069555	61.4170793022531	89.1729747439642	104.50975061463
FBgn0034246	0.00116032134882245	0.00995129104977214	0.0221609252091788	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	1961.30080767601	1731.54969944292	2075.82604822006	1383.97683994007	1706.29181394107	1259.84026353896	1984.37990694197	1798.42239835127	1884.57691969128	1308.88857529392	1489.00290119349	1138.60623038044
FBgn0022029	0.00875678437271139	0.0296341016342787	0.0654028834678567	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	1088.74978102826	1350.36545647422	1667.35705163482	1623.05336218712	1301.84948964661	1126.21001437175	1022.53687273215	1083.41854191938	1443.28480351012	1400.51077556449	1271.64377525507	1113.85392102435
FBgn0034215	0.0253921586601851	0.0532318369949429	0.12266578323536	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	779.478917138663	944.850304379858	1107.55363992128	492.440486062641	679.755472759959	549.527602190279	928.924342129912	1109.6091593711	894.005910663465	717.875041680434	705.023831569467	638.747094217047
FBgn0034217	0.000600200130450276	0.00684447553565442	0.0144350833147329	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	65.9260775689417	52.7169697722668	58.9266749172147	65.7222312153235	84.4618508566735	70.0308257667715	57.6077111398395	46.2700908313675	62.3000634608686	76.5196397864137	78.9552380545517	71.5066714731678
FBgn0024196	5.40561422872146e-06	0.000694269892699628	0.00145873462352679	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	1053.84773996235	920.519395254197	624.087057077774	1070.60562153657	866.546104462217	699.593657404789	1047.22589179208	921.909734300455	722.680736146076	1098.45956588128	862.93430767857	622.245554646316
FBgn0028953	0.0031958048652569	0.0168714574647399	0.0422296424586512	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	2271.54117270633	2847.73015558264	3076.24027920096	2646.0341784952	3138.08261259795	3924.58464399091	2218.92558801132	2814.6183554779	3918.67399168864	2452.65582262768	3015.16120853029	4090.31912109496
FBgn0034225	0.000914757480602289	0.00870639085996601	0.0190065039084936	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	169.662699625953	136.861363831846	131.245775951978	68.5797195290332	73.0919863182751	60.0264220858042	147.10540523209	137.064231330655	141.213477177969	90.6153629049636	92.8885153582961	72.8817997707288
FBgn0050101	0.00887737236684819	0.0298558993381638	0.0654028834678567	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	29.0850342215919	36.4963636884924	37.4987931291366	17.1449298822583	19.49119635154	15.7212057843773	27.7751464424226	55.0002966486067	52.9550539417383	19.1299099466034	16.7199327644933	11.6885905292678
FBgn0034182	0.00794344843346597	0.0281158313514327	0.0575070879756627	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	392.647961991491	415.653030896719	257.134581456937	480.058036703232	345.968735239836	286.554705433422	399.139141468888	434.76424969851	338.497011470719	517.514405923903	383.629568429763	341.719381943889
FBgn0034187	0.00865884232873973	0.029451909325103	0.0654028834678567	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	304.423358185995	130.778636550431	97.7647106581062	104.77457150269	150.244638543121	270.833499649045	203.684407244433	113.492675624109	134.983470831882	95.6495497330171	170.914868259265	298.40284057072
FBgn0034197	0.025550211251384	0.0534188838226209	0.12266578323536	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	10.664512547917	20.275757604718	18.7493965645683	23.8124026142476	24.363995439425	23.5818086765659	14.4019277849599	13.9683293075827	13.4983470831882	25.1709341402677	32.5109803754036	27.5025659512184
FBgn0034199	0.00370450554734829	0.0184093755550257	0.0438947647002731	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	1080.9937719025	1119.22181978043	1308.44003168452	1066.79563711829	809.696781770225	881.102124188054	1237.53708037905	1325.2452430569	1262.6146194736	907.160466415247	787.694610238351	952.276346060937
FBgn0010591	2.2222361346659e-05	0.00136433957126265	0.00287093256054213	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	1915.73425406219	2203.97485163285	2257.96304341873	1425.88666854115	1346.51681461889	1281.27827142675	2125.31305740908	2526.52156350901	2226.18893433504	1480.05092744774	1336.66573600588	1297.43354874873
FBgn0034181	8.95053629751855e-05	0.00272693374951008	0.00612866348351893	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	2496.46543735331	2606.4486400865	3060.1693678599	2434.58004328068	2500.55806526632	2922.71507536832	2417.46644961827	2730.80837963241	3010.13139955097	2354.99259816344	2569.29633481047	2999.15481698037
FBgn0034156	5.87449774959956e-05	0.00219960563564799	0.00414272616668315	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	29.0850342215919	25.3446970058975	22.7671243998329	33.3373636599467	43.0430586096509	42.1614155126482	28.8038555699198	20.952493961374	23.881690993333	35.2393077963747	40.8709467576503	48.8170545634127
FBgn0025830	0.018449491484225	0.0446420339479401	0.10040290993306	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	454.696034997554	530.211061363375	558.464169101784	489.582997748931	563.620427832033	618.843827694124	503.038763346099	503.732875654699	594.965606051295	461.131513449704	496.953557166884	554.176703917051
FBgn0034166	0.0467887967756311	0.0752169821730451	0.165256070313035	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	252.07029658713	316.301818633601	156.691385575321	246.696491083606	125.068509922382	242.249489131995	282.895010061712	330.00177989164	180.670184036519	239.627293015348	162.554901877018	204.206552187797
FBgn0004784	4.52814386203653e-07	0.000183614720719261	0.000253400106669816	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	16870.289349664	13392.1378979162	8304.643435492	9847.85722514825	12174.6885210807	17413.3792069866	16141.4749195575	13553.6445312638	9606.66978566594	9197.45933485381	11733.67726006	17809.9741458603
FBgn0003091	0.00175415702278084	0.0122329051290118	0.02663238010149	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	6027.38859185456	4107.86849071586	4387.35879610898	4798.67537482318	6089.37459349363	6182.0068745749	4924.43059332878	3321.8433134595	3882.33228800313	4544.86386836673	6552.3558733742	5451.69613568027
FBgn0034172	0.00632488646998519	0.0249816377828982	0.0540932881006763	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	439.184016746038	467.35621278875	563.821139548804	420.050782115328	462.915913349076	585.972215599517	474.234907776179	523.812349034349	547.202224064629	456.09732662165	495.095786859718	659.374018680461
FBgn0034137	0.0281079786407406	0.0563116025985613	0.12266578323536	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	227.832768069137	314.274242873129	304.008072868357	217.169111841938	222.524491680082	309.421913847062	184.138933821987	255.795030445107	265.813604099706	250.702504037066	250.798991467399	314.904380141451
FBgn0003274	0.0178049564034922	0.043762225092525	0.10040290993306	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	26819.3100557299	23472.2307911018	30111.5308826967	18231.7279375726	14633.8277941	17638.4782898084	25008.9475985828	26087.6010230741	21002.3897270498	17093.077955973	14035.4546706385	20544.4167655601
FBgn0034142	0.032065069543379	0.060486543668582	0.137408969651879	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	2226.94412023322	2358.0706094287	2654.37885649817	2608.88683041697	2959.41331270883	2534.68713259937	2245.67202532624	2490.72771965833	2510.69255747301	2637.91389790005	3040.24110767703	2517.85991283404
FBgn0034094	0.0496026003564368	0.0778371565147623	0.18530280973514	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	656.352272267257	541.36272804597	488.823553290531	721.992047263988	542.504965117864	459.487969061572	608.995803478303	591.907954408815	440.253781790138	823.592965069558	697.592750340803	551.426447321929
FBgn0034095	0.00364893748761636	0.0182480313498269	0.0438947647002731	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	72.7125855539798	67.9237879758053	38.8380357408915	85.7246494112915	86.0861172193018	95.7564352321162	79.2106028172793	60.2384201389502	65.415066633912	85.5811760769101	95.675170819045	112.072956251215
FBgn0050096	0.0357304115173622	0.0644390707208798	0.157455002659683	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	106.64512547917	98.3374243828822	85.7115271523122	89.5346338295711	100.704514482957	85.0374312882226	122.416386172159	89.9211199175633	74.7600761530423	114.779459679621	105.892907508458	74.2569280682897
FBgn0034059	8.13346387504447e-05	0.00258291182130009	0.00612866348351893	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	380.044447162134	252.433182178739	178.119267363399	330.516148285757	287.495146185215	195.085871778864	346.674975966534	265.39825684407	220.126890895069	322.187956995426	293.527708532216	213.144886121943
FBgn0034063	0.00191301381953918	0.0128521755763944	0.030000988889417	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	398.464968835809	378.14287932799	313.382771150642	463.865602925544	656.203610501848	624.560629797534	408.397523616362	419.922899809203	411.180418841733	522.548592751957	617.708627132669	573.428500082904
FBgn0034067	0.0316891020327407	0.0600874616763147	0.137408969651879	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	1575.43935366956	1780.21151769424	1305.76154646101	1729.73292589895	1586.09610310657	1537.10516555434	1623.30300319048	1857.78779790849	1538.81156748345	1700.54831051648	1768.59733242196	1603.39959495603
FBgn0034069	0.0295895545978287	0.057879784586474	0.123045859301855	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	225.893765787697	212.895454849539	168.744569081115	331.468644390327	271.252482558932	324.428519368513	230.430844559358	263.652215680623	222.203559677098	387.632385760122	293.527708532216	320.404893331694
FBgn0027091	0.0220939287120998	0.049144103849109	0.10040290993306	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	841.526990144726	797.851061745653	760.689803476771	756.281907028505	765.84158997926	589.545216914148	784.905064280313	775.242276570837	605.34894996144	834.668176091276	790.481265699099	602.993758480463
FBgn0010590	0.0302032947521367	0.0585094513960395	0.123045859301855	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	1401.89864948073	1243.91772904945	1099.51818425076	1264.91482686883	1156.47765019138	1051.89158702743	1578.0398015806	1380.24553970551	1051.83273809767	1369.29881723056	1129.52434675688	1040.28455710484
FBgn0020236	0.00111379215653971	0.00972740193320515	0.0221609252091788	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	7895.61729002148	9297.44864964343	10004.1423098089	7765.70074055844	6756.94806853388	6562.88881471459	8633.95570708345	10487.5962482494	8753.15891625204	6972.34875685414	6568.14692098511	6835.07520302655
FBgn0034057	0.00444022321622894	0.0204237940969063	0.0512133618160862	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	736.820866946995	688.361970680176	597.302204842676	687.702187499472	722.79853136961	627.419030849239	769.474427367856	740.321453301881	586.658930923179	793.387844101237	755.183629862947	612.61965656339
FBgn0034050	0.0377094407574734	0.0665007913219213	0.157455002659683	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	400.403971117249	371.046364166339	229.010486610084	407.66833275592	405.25445747577	338.005924364112	423.828160528819	385.002076540247	308.3853141313	395.687084685008	361.336324743772	348.595023431693
FBgn0034051	0.00698591456057215	0.0263220546262541	0.0540932881006763	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	4493.63778723595	5116.58743155058	5351.6134765725	4613.89113053662	4785.90083748439	5541.72503899299	4588.04270863722	4953.5187807015	5149.10024504079	4678.77323799295	5070.78405340938	6172.95092775097
FBgn0022160	0.000453364695324163	0.00585360808273877	0.0106451932174716	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	4639.06295834391	5107.46334062846	5075.72949855099	3516.61561807209	3544.96133643634	4020.34107922303	4763.95196943923	4899.39150463462	4544.78962947037	3704.15466808179	3616.14990289847	4205.82989809007
FBgn0034025	0.0327439687112116	0.0612235884847414	0.145870199658885	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	800.807942234497	824.209546631786	739.261921688693	704.84711738173	805.636115863655	692.447654775527	757.129917837891	857.306211252885	730.987411274192	788.353657273183	817.418935153005	738.443895790214
FBgn0022097	0.0081330051874779	0.0284547849901416	0.0575070879756627	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	3907.08959710051	3391.12045938908	2216.44652245432	3502.32817650354	2909.06105546735	2874.83685775226	3952.30046784399	3323.58935462295	2607.25765583735	3490.70514657232	2992.8679648443	2854.76634573647
