baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
FBgn0031250	2071.82710729775	0.255088300881419	0.0746356690482194	3.41778005254586	0.0006313410467166	0.00468395394690286
FBgn0031216	2024.54156327298	-0.160666216728687	0.0620704991946747	-2.58844731093239	0.00964096949561435	0.0425535510732693
FBgn0003444	481.692573358414	0.16718545272834	0.0617233669655176	2.70862496567532	0.0067562663097157	0.0322429091751156
FBgn0025686	67.505105056821	-0.510060532204096	0.147451627795076	-3.45917193205194	0.00054183890926979	0.00413854312040355
FBgn0031239	688.076236466514	-0.266534562206045	0.0731978645197136	-3.64128877194583	0.000271276647419787	0.00233449032253973
FBgn0036970	472.935301991649	1.55149870608082	0.566794863174677	2.73731963164013	0.00619420768604405	0.0301617291392628
FBgn0036975	3472.73154848174	-0.506572082713724	0.150716669330096	-3.36108862387505	0.000776359105273682	0.00548779890059877
FBgn0019947	1206.17743578823	-0.105131112442211	0.0371065033220887	-2.83322606632214	0.0046080784519064	0.0239350192040995
FBgn0036997	1136.65919991007	0.498993673514178	0.112070981063346	4.45247885562927	8.4884601367268e-06	0.000117659147886497
FBgn0052425	4317.66226102117	0.207396288510697	0.0802282903839093	2.58507675432521	0.00973573217076803	0.0428927519464656
FBgn0037010	2594.1931518308	0.299556828362048	0.117669722360111	2.54574262906221	0.010904555359209	0.046689240603712
FBgn0052428	970.398351253115	0.165185589955605	0.0589312143687293	2.80302368999302	0.00506259505131269	0.0256922454562622
FBgn0036995	731.542614392622	0.519557274107544	0.164054234519821	3.16698484271536	0.00154028346442595	0.00981559216385349
FBgn0037014	36.7666111723304	0.404293691732927	0.140151115491052	2.88469835089353	0.00391788864345759	0.0209289110022514
FBgn0037027	1719.59927718917	-0.0854299375281072	0.0280622142697343	-3.04430493997921	0.00233218613599715	0.013771688539199
FBgn0037030	32.2242863543528	-0.45744243746083	0.180227336693145	-2.53814124901414	0.0111442995493137	0.0475033827696159
FBgn0052432	3125.62336481757	-0.300815120835139	0.0554711811082746	-5.42290816285264	5.86371225551076e-08	1.44749061812583e-06
FBgn0037022	603.3896517423	0.13083958730633	0.0389594617220096	3.35835202857575	0.00078408688317897	0.00552611049822529
FBgn0037015	865.272400175172	0.146163374564451	0.0573227126143305	2.5498335284278	0.0107774367542462	0.0462669140759842
FBgn0037057	1432.37827135803	0.402309200748737	0.113989864050717	3.52934187700881	0.00041659457463397	0.00331407212279415
FBgn0053054	335.713324271046	0.282045427178466	0.10980969058717	2.56849305075284	0.0102141760100234	0.0442876314277972
FBgn0024150	627.148004983214	-0.181648215546111	0.0690128513884916	-2.63209260147165	0.0084860729768551	0.038557688317039
FBgn0020294	571.150916878653	-0.309256750150866	0.0500968900726833	-6.17317262014029	6.69330639460559e-10	2.39210778535569e-08
FBgn0037045	213.441896224872	0.196218117018265	0.0761695622421569	2.57606990564619	0.00999304406676234	0.0436182787196586
FBgn0037073	920.508467203974	0.157040529744831	0.0433582295108546	3.6219313269126	0.000292411755363512	0.00247632165594316
FBgn0052436	305.316213087987	1.9860737317477	0.769679290579622	2.58039128251983	0.00986884248630205	0.0432405184509611
FBgn0037087	269.602211665995	0.186726159062846	0.0660420208780883	2.82738408940479	0.00469300015836472	0.0242315663163435
FBgn0037093	1883.8723819811	-0.0926244001667169	0.0349250863375754	-2.65208793677523	0.00799957046268568	0.0366928351078932
FBgn0037102	504.837928720156	0.207722651910116	0.068096220818846	3.0504284879878	0.00228515092003852	0.013552430657665
FBgn0037098	3802.13614584517	-0.426158174042172	0.100629098624075	-4.23493979245697	2.28612949621393e-05	0.000276821091210329
FBgn0037074	4536.89237163808	-0.0894537740304453	0.0315983469109924	-2.83096372991987	0.00464079832892633	0.0240234212929367
FBgn0027945	2551.5806687216	0.374025140371867	0.117409163702731	3.18565543417771	0.00144426497598967	0.0092591498929244
FBgn0037126	1084.30824957568	0.289485899356914	0.0894579841281732	3.23599846540411	0.00121218035846558	0.00798591177384976
FBgn0037116	2193.74853934263	-0.15534185429411	0.0372267408073646	-4.17285668648647	3.00804163204481e-05	0.000351353935996649
FBgn0037142	1356.57369714054	-0.146100139576795	0.0427588380204557	-3.41684073610469	0.000633523296367852	0.0046856263572288
FBgn0000045	718.73270030086	-0.690643330730468	0.11393559536387	-6.06169940592138	1.34690764137233e-09	4.57470971243411e-08
FBgn0000100	23759.4031500467	0.146611132828116	0.058095301473671	2.52363150046757	0.0116149610524379	0.049029571159211
FBgn0037166	541.55925198104	1.06049234125412	0.0940329847409286	11.2778759940025	1.68771675010151e-29	3.29896959846372e-27
FBgn0037167	423.237661883642	0.801113275469256	0.276150902290154	2.9009982180957	0.00371975993587734	0.0200720341779342
FBgn0037163	1350.15918384676	-0.808439544175537	0.158736319994816	-5.09297143969281	3.52494815036501e-07	7.26063513638625e-06
FBgn0028500	1829.39633110211	-0.229505129385002	0.0584689450576949	-3.92524833753261	8.66403082529299e-05	0.00087535957009131
FBgn0052451	6952.61746828396	-0.233597312853903	0.0515261392772626	-4.53356909969354	5.79952815474039e-06	8.46766473568651e-05
FBgn0037184	334.862056271512	0.205651600637155	0.0772229611999934	2.66308876843708	0.00774269858076287	0.0358195946300434
FBgn0037171	25.9671326924768	-1.07846999515939	0.265712341527465	-4.0587877437673	4.93281244082525e-05	0.00053820937894075
FBgn0037206	451.996242796512	0.243309600069262	0.0833930245831408	2.917625320409	0.00352707884332549	0.0192220927844424
FBgn0037207	578.700128536825	0.323269694076208	0.0641836341333724	5.03663743010344	4.73780982265201e-07	9.27990643790613e-06
FBgn0037410	394.996434496109	-1.13255435237464	0.162054889972144	-6.98870828624377	2.77428576923058e-12	1.44413636400492e-10
FBgn0046876	238.312431444604	0.454604050721	0.128597189738916	3.5351009741656	0.000407619363976868	0.00326436310047696
FBgn0037396	295.165571452635	0.992304676271638	0.164132371059467	6.04575849277237	1.48708714238395e-09	4.99765636833457e-08
FBgn0037374	1268.17731170501	0.223065701998839	0.0348047114463292	6.40906626514686	1.4641355169677e-10	5.84312082563195e-09
FBgn0010403	108.117338885897	4.05491149889142	0.44438829346876	9.12470368478885	7.1932766869898e-20	7.82922773954413e-18
FBgn0011281	123.291889021548	3.90949832546723	0.449653963415016	8.69445983701669	3.48483639178192e-18	3.44100649077188e-16
FBgn0029088	1242.59359514804	-0.204764089515963	0.0441908764247466	-4.63362816224428	3.59312138044238e-06	5.55976035248418e-05
FBgn0037332	1177.84782009192	-0.210176133932735	0.0382644618797851	-5.49272415206157	3.95780730072207e-08	1.02629398242712e-06
FBgn0010051	3752.06077301895	-0.199270383242591	0.0560151272804787	-3.55743872980606	0.000374488411192282	0.00303712955325967
FBgn0037351	20811.2461567574	0.257918631211584	0.0638956771205137	4.0365583844604	5.42410319170102e-05	0.000580469948269412
FBgn0037371	458.608735158435	-0.123834502862869	0.0436489207756996	-2.83705761018061	0.00455313956456852	0.0237397772179844
FBgn0037360	1649.62731660835	0.10832904110247	0.0319229216005379	3.39345635271193	0.000690165560883664	0.00501167986515825
FBgn0037344	3049.75157621597	-0.258049776884102	0.0739823209808933	-3.48799244823295	0.000486661824083567	0.00379271517581156
FBgn0037339	1802.36729873158	-0.130630712987771	0.0368473722258286	-3.54518396012521	0.000392339163863622	0.00316848609737417
FBgn0037336	4712.54626102009	-0.171664900368534	0.0506608484366004	-3.38851214825911	0.000702729159063708	0.00506696976568287
FBgn0051547	4275.12704088535	-0.28937043684733	0.053059244159574	-5.45372331307731	4.93259324060079e-08	1.24327310680196e-06
FBgn0037328	8328.26957601052	0.384279951975361	0.105273876450847	3.65028784852227	0.000261946589992406	0.00227051985425091
FBgn0037327	1641.08746013215	-0.310645480178834	0.0611458681296017	-5.08040019188877	3.76640579600006e-07	7.64293108349335e-06
FBgn0003275	443.475432884572	0.196992568079598	0.0780491410101956	2.52395561988139	0.0116042577352312	0.0490059879135999
FBgn0037324	44.0704146048244	2.06139425474634	0.195687929983136	10.5340899406723	6.01623603795899e-26	9.44647684779856e-24
FBgn0001311	41.1449845568956	-0.401351985019821	0.158366282792054	-2.53432724405625	0.0112663463946817	0.0478957238207997
FBgn0037298	4708.97212298549	-0.403746298151571	0.0526391212888749	-7.67008050791496	1.71888427497217e-14	1.15939954828757e-12
FBgn0037265	748.469238263399	-0.337380663838967	0.0565706392622794	-5.96388282399927	2.46313404864414e-09	8.0794170951759e-08
FBgn0027570	1735.72781545688	-0.263264453368986	0.102426063183541	-2.57028772937638	0.0101614078934296	0.0440987606720747
FBgn0037270	4250.03854560499	0.128136367696607	0.0439842640956809	2.91323204630335	0.00357708681933047	0.0194335437070603
FBgn0027930	2260.95000522829	0.256771742557951	0.0712325684977795	3.60469582907087	0.000312518729421764	0.00261881398985271
FBgn0037238	2039.28027281064	-0.503798158313542	0.0828351843336151	-6.08193441430053	1.18741142377723e-09	4.07635362614277e-08
FBgn0037239	3423.80569732976	0.278047192488837	0.0638251349078747	4.3563902041127	1.32224971667941e-05	0.000172306228385787
FBgn0003882	1001.44430901058	0.188454485151697	0.0479453376526822	3.93061128314223	8.47301648907482e-05	0.000858447932867282
FBgn0037230	3531.41294777665	0.344232080769001	0.0923527483379821	3.72736152376559	0.00019349481069361	0.00175641359737259
FBgn0037213	2708.89789193539	-0.219023023222296	0.0423132825286333	-5.17622387424288	2.26421745624897e-07	4.81926106576725e-06
FBgn0037215	2829.91686057676	-0.175027513294322	0.0522685856569545	-3.34861774227162	0.000812157637523522	0.00568629082763179
FBgn0015331	539.263121818344	-0.211637076343814	0.05897093870051	-3.58883682382325	0.00033215665160956	0.00275207301826675
FBgn0037217	272.613908612749	-1.26411895813153	0.255302876098852	-4.95144816794807	7.36632406602175e-07	1.36469346043242e-05
FBgn0000500	2223.52939708936	-0.471797648561245	0.0642086446154815	-7.34788362823483	2.01369693709814e-13	1.21303077129094e-11
FBgn0022023	3447.36430425048	0.354127064958211	0.054379776531458	6.51210960297627	7.41026153333845e-11	3.16854843599624e-09
FBgn0046776	281.208323858791	-0.716632030361337	0.130139093003002	-5.50666224748321	3.65700921113384e-08	9.59639293814793e-07
FBgn0031695	292.446059061401	0.393805080951684	0.0845265605995603	4.65895072694739	3.17825259955796e-06	4.98221004886517e-05
FBgn0031698	2155.19133233561	-0.272064921432148	0.107921829347693	-2.52094430826995	0.0117040374373541	0.0492320028875615
FBgn0000228	1848.98539617106	-0.115927538794027	0.033665722447931	-3.44348881784214	0.000574260340958086	0.0043514759064055
FBgn0051915	381.370359123083	0.187775719410181	0.0694065541030982	2.70544650770666	0.00682126333564225	0.0324975179498046
FBgn0031725	504.553441091589	0.23473325069448	0.0648434159941446	3.6200013076991	0.000294601526925143	0.00249046198136718
FBgn0031710	650.430777838213	0.113321274749008	0.0445496470679012	2.54370757587118	0.0109682865379045	0.0469165749695033
FBgn0031730	66.4547899587482	0.680361847887724	0.116642057882628	5.83290333039517	5.44711296945247e-09	1.69654302120705e-07
FBgn0031740	435.743413251298	-0.170843888302569	0.0514494718426433	-3.32061500699346	0.000898193442122581	0.00620699624000727
FBgn0043362	2213.86019987228	-0.235689316614825	0.0527092152614911	-4.47150114919311	7.76724424526871e-06	0.000109403919678211
FBgn0031751	252.712573044797	1.60943071292332	0.572694937431013	2.81027578162797	0.00494990653094404	0.0252902888866126
FBgn0031734	4571.13296656746	-0.198709603879624	0.0702933250324989	-2.82686305972514	0.00470064248339596	0.0242448862175372
FBgn0001942	32244.3916932195	0.169947621689092	0.0665539493479591	2.5535317340909	0.0106636560797172	0.0459246843217317
FBgn0031777	231.649864676393	0.189254340264522	0.0712914894426512	2.65465543985812	0.00793894537529067	0.036452166253372
FBgn0031775	1021.63976486735	-2.29982856569942	0.171925210621181	-13.3769128878187	8.25034938947521e-41	2.32417195448216e-38
FBgn0001089	590.720829651926	0.280904830421612	0.0650533464519048	4.31806887335597	1.57400318282755e-05	0.000201817971688384
FBgn0031759	3646.74565794606	-0.188531748727863	0.0533585466205085	-3.53329992416622	0.00041040659572903	0.00327846069549012
FBgn0031791	61.3485720228442	0.480768718812478	0.135920093129389	3.53714235874463	0.000404481582554765	0.003242414268091
FBgn0031820	1699.89230808016	-0.17112839849303	0.0653396418103069	-2.61905932986053	0.00881726108161039	0.039667321108344
FBgn0031821	551.519459681901	-0.679857873804554	0.0693124713745178	-9.80859375408879	1.03399418818906e-22	1.35665703211984e-20
FBgn0011722	3381.19084927747	-0.336817587179044	0.0974639257931371	-3.455817980223	0.00054862566262199	0.004173738361075
FBgn0031800	460.368702101539	0.374912318502195	0.104505771877818	3.58747954075225	0.000333889922353448	0.00275689454853562
FBgn0028467	1036.52259977515	-0.147319689951758	0.0454543990969919	-3.24104361466539	0.00119092961322442	0.00786670609342308
FBgn0046704	2115.1086253143	-0.15592931155114	0.0496754139051922	-3.13896350916648	0.00169546559739652	0.0106836641393841
FBgn0031854	43.7655058653733	0.493276583641943	0.125704013563414	3.92411164654737	8.70503606124957e-05	0.000878575715433597
FBgn0031850	2827.32773800247	-0.599852711885129	0.114439574106566	-5.24165452876071	1.59143119819175e-07	3.53659582744329e-06
FBgn0028703	6638.4335226756	-0.19006227144972	0.0353602403042354	-5.37502770949651	7.65709056059393e-08	1.83992796509588e-06
FBgn0031832	176.272191556298	0.2145945256867	0.0804196388780771	2.66843433619546	0.007620567288655	0.0354491469114801
FBgn0031858	2563.79349066016	-0.298659360177384	0.0640485951052717	-4.66301188474939	3.11614749487226e-06	4.90895735294185e-05
FBgn0051632	213.537933024207	0.783883138843243	0.116063004060117	6.75394493870944	1.43878371147587e-11	6.89033519425795e-10
FBgn0031879	1040.13815881659	-0.853676627865095	0.114979507420926	-7.42459806111265	1.13122908025826e-13	6.9454564940472e-12
FBgn0031876	193.170224251804	0.222916072421199	0.0764235329972977	2.91685118023897	0.00353584433214017	0.0192312987014416
FBgn0031869	650.077112520305	-0.167589988832829	0.0627342663854277	-2.67142661401644	0.00755295858330157	0.0352716905464956
FBgn0026196	752.41964352458	0.310425942132434	0.0857012809310266	3.62218555848971	0.000292124447064912	0.00247607783538737
FBgn0015776	5954.90004799706	-0.236256888077185	0.052317092572244	-4.51586425126627	6.30590520574227e-06	9.0897536774941e-05
FBgn0031857	2781.89979221822	-0.304484609047029	0.0982954001104692	-3.0976486051721	0.00195062570490224	0.0119840237341589
FBgn0031881	452.601945716494	-0.358080871675976	0.106344434809426	-3.36718016619932	0.000759410575871383	0.00539187138302158
FBgn0002938	67538.9765165644	-0.640645533914186	0.0788145510483557	-8.12851847016328	4.34568915274891e-16	3.68345227478133e-14
FBgn0028387	531.071905430431	0.152464902207919	0.0589980105803929	2.58423802274086	0.00975944159551613	0.0429576891552635
FBgn0031914	4921.81282836027	-0.146351386705017	0.0535279874395518	-2.73410964442273	0.00625492120402941	0.0303801396005039
FBgn0011283	82.2544915807131	2.61925829405749	0.218542731737771	11.9851082359505	4.25288505211679e-33	9.47305419283132e-31
FBgn0041181	1720.31869095535	-0.249004652333909	0.0595112512497307	-4.18416092931731	2.86221303373779e-05	0.000335548059206126
FBgn0031952	2498.63018422065	-0.185224227342374	0.0548850384524369	-3.37476719639885	0.000738781588528308	0.00528063436934637
FBgn0053296	429.253747672411	0.331358762052314	0.0812949897406841	4.07600472193043	4.58160887162154e-05	0.000503241396472375
FBgn0031975	1148.63630123508	0.280014393907002	0.076783285043155	3.6468144564227	0.000265511500769269	0.00229518876748019
FBgn0031981	861.262251529181	-0.269830095791132	0.0709565977582428	-3.80274850142159	0.000143099608356527	0.00133979281411419
FBgn0011230	6254.37610528575	-0.338259416535925	0.0467465015090276	-7.23603704269936	4.61985191480193e-13	2.68985925762987e-11
FBgn0031980	12819.7839565624	0.405671416628722	0.0774398604952271	5.23853496163936	1.61856317007027e-07	3.58027668428014e-06
FBgn0031974	382.339183453502	0.372171765026794	0.0790180716088638	4.70995757614826	2.47768359132305e-06	3.98175393249868e-05
FBgn0020618	30232.0111804668	0.170543122627025	0.0609733078975522	2.79701279965937	0.00515774899288035	0.0260553374756371
FBgn0032002	208.504051690993	0.377127907043089	0.099666332386912	3.78390473504183	0.000154386937264896	0.00143147926923831
FBgn0032008	2871.6780959787	0.413821039230992	0.0724074715103089	5.71517041818088	1.09594136412417e-08	3.14279233101235e-07
FBgn0032018	1181.62227168863	-0.283888506040915	0.06448912917793	-4.40211411845315	1.07201142116763e-05	0.000145024369942705
FBgn0032022	1676.18612197349	-0.818899783311646	0.215175747606909	-3.80572528465262	0.000141389249859093	0.00132758394481501
FBgn0032025	2621.46894961593	-0.244699835712847	0.059567820496064	-4.10791990835078	3.99238491222842e-05	0.000448289128831463
FBgn0032021	4487.75302249288	0.206934492607596	0.0711586338792164	2.90807286939831	0.00363663587274523	0.0197011868716933
FBgn0032015	1149.17256804064	0.167986818197054	0.0459897226514539	3.65270344137948	0.000259493860583544	0.00225129727959165
FBgn0032006	2738.96260261656	-0.206576188045348	0.0462944814687279	-4.46222058205557	8.11146627441629e-06	0.000113253096175451
FBgn0032005	2575.61842538152	0.152877846142018	0.0589923138970369	2.59148753528885	0.00955620033434589	0.0422963432543276
FBgn0031985	2748.77915173468	-0.258684717315183	0.0374808222020821	-6.90178875800682	5.13517597413305e-12	2.58866923580244e-10
FBgn0032029	995.792459342135	0.232270186079275	0.063877147417133	3.63620160685158	0.000276687813265798	0.00236828943293996
FBgn0029173	326.981369500648	-0.385583601082693	0.0785101891177648	-4.91125553785534	9.04950607381888e-07	1.62925130028265e-05
FBgn0032074	45.6537670997109	0.983358803094122	0.274069354143535	3.58799255818701	0.000333233798936615	0.00275425883466418
FBgn0013746	1539.38435192641	0.101540507344558	0.0393002510896932	2.58371141479012	0.00977435413424588	0.0429955334223396
FBgn0032083	44.6370961987037	0.87188528142187	0.131042836492183	6.6534371871131	2.86326044440416e-11	1.33127711342248e-09
FBgn0032079	560.701545237133	0.377940777756295	0.134669792904163	2.80642577378324	0.0050094452189748	0.0255351071353596
FBgn0032078	1288.69818577389	0.0953949064689111	0.0326816856969403	2.91891022248715	0.00351257369617816	0.0191700460752105
FBgn0041092	2649.96827690241	-0.169243948090772	0.0579043613607152	-2.92281866363169	0.00346878469010653	0.018985154149623
