baseMean_INC1	log2FoldChange_INC1	lfcSE_INC1	stat_INC1	pvalue_INC1	padj_INC1	logFC_INC1	logCPM_INC1	PValue_INC1	FDR_INC1	baseMean_WAKED2	log2FoldChange_WAKED2	lfcSE_WAKED2	stat_WAKED2	pvalue_WAKED2	padj_WAKED2	logFC_WAKED2	logCPM_WAKED2	PValue_WAKED2	FDR_WAKED2
FBgn0037519	59.7271829975369	0.500393077338994	0.141576342636371	3.53443992139435	0.00040864032204562	0.00326707596373368	0.500100518450063	1.43523995353567	0.000487138774372831	0.00407850977355155	59.7271829975369	0.664874088136782	0.139387639926687	4.76996445657937	1.842584284602e-06	4.4120680694795e-05	0.658370348988118	1.43523995353567	2.89859821342485e-06	7.08234022657735e-05
FBgn0010812	769.398694202224	-0.308278928191347	0.05391545809449	-5.71782080847889	1.07898836892653e-08	3.11281644505369e-07	-0.307429772448344	5.07425657971846	4.40202022636976e-08	1.27765302206574e-06	769.398694202224	-0.203256054774345	0.0534431974980935	-3.80321657927739	0.000142829381831518	0.00220745104960743	-0.207178396300103	5.07425657971846	0.000215953372575425	0.00329363280657233
FBgn0037537	3378.76500381004	-0.361304282216575	0.0596294085746907	-6.05916259866996	1.3683202171072e-09	4.62096591521279e-08	-0.360021633986234	7.20595028172062	4.06508921700292e-09	1.45281434777813e-07	3378.76500381004	-0.274654772696462	0.0595286574648135	-4.61382440648534	3.9532644685069e-06	8.787819465224e-05	-0.27817377815149	7.20595028172062	5.29506269998805e-06	0.000122799299129505
FBgn0037612	2856.50667075162	0.487424098369403	0.148301554988436	3.28670928910632	0.00101365418875429	0.00684465393954792	0.488754637778954	6.96430176899951	0.00105900698482746	0.00759787932635011	2856.50667075162	-0.873648627710752	0.148512212617156	-5.88267195212354	4.03695572429542e-09	1.76696741143058e-07	-0.877739590686713	6.96430176899951	5.09988881132727e-09	2.47952969720267e-07
FBgn0037616	172.290063737838	1.01285565028403	0.38036914857024	2.66282282380477	0.00774882022065671	0.0358195946300434	1.01325195759775	2.92468553661595	0.0066064705334374	0.0332860466960881	172.290063737838	2.64780207315675	0.379023846456554	6.98584560816084	2.83145318622836e-12	3.48116920892741e-10	2.63505266841978	2.92468553661595	1.381438986284e-11	1.97483919561613e-09
FBgn0003889	436.065762020571	1.81513480697073	0.577241143084797	3.1445000563726	0.00166370879291014	0.0105112155794811	1.81408288004661	4.25188895057663	0.00178148496400417	0.0117352565235433	436.065762020571	3.92545956222224	0.576791025646352	6.80568765407431	1.00567694514557e-11	9.72967048545881e-10	3.91017960137271	4.25188895057663	5.79163329471289e-10	3.87917927949371e-08
FBgn0037759	136.781860720959	1.05763404561432	0.418760648306479	2.52562901956409	0.0115491365725658	0.0488631391649042	1.05728433060366	2.59766607185114	0.0104890052298794	0.0475005636367778	136.781860720959	2.86353290029281	0.416993510479395	6.86709224083791	6.55237058758506e-12	6.82158755303149e-10	2.84910637324571	2.59766607185114	5.02141376733218e-11	5.52817253603536e-09
FBgn0002868	20440.3351272277	-0.340686357503057	0.121658428801966	-2.8003514500226	0.00510469962633963	0.0258555330624437	-0.339415672429871	9.80130987189468	0.00581458404165305	0.0304245802511294	20440.3351272277	0.508814256937197	0.12163285191785	4.18319762230724	2.87437319936236e-05	0.000540879106158993	0.505720953315398	9.80130987189468	4.05037022674595e-05	0.000766688656754401
FBgn0037934	451.057120655131	-0.494234326593193	0.11406942638307	-4.33275017035194	1.47258181940795e-05	0.00019034262707543	-0.493278347587247	4.30550705457117	1.31184284115089e-05	0.000187534787052885	451.057120655131	-0.321978591687483	0.113515221822865	-2.83643538300013	0.00456202087117074	0.0418936106462831	-0.325842487262346	4.30550705457117	0.00381699665473304	0.0388101846698864
FBgn0037950	522.475838479418	-0.513641588154185	0.0659216781968889	-7.7916946625674	6.61163527534281e-15	4.6563413725907e-13	-0.512329287827157	4.51795404351302	4.67622842239365e-14	3.44530121766818e-12	522.475838479418	-0.299314077470964	0.0651161152373783	-4.59662061196105	4.29398452413301e-06	9.47644787376635e-05	-0.302662591670166	4.51795404351302	6.79737850698057e-06	0.00015247140829007
FBgn0037963	1349.15061788181	-0.170461278525582	0.0490610309646068	-3.47447404129266	0.000511855887067509	0.00395048806312055	-0.169468068773366	5.88221741983118	0.000971418346107651	0.00715711147616852	1349.15061788181	-0.184198940611651	0.0488941490045608	-3.76730026724607	0.000165022473542404	0.00248911063242385	-0.187799199880337	5.88221741983118	0.000225000507418252	0.00341530088756262
FBgn0082831	2531.03931630873	-0.349538150148122	0.0843757078541373	-4.14263961793813	3.43331225843465e-05	0.000394295741142531	-0.348578514655566	6.78970311899278	4.94455389701538e-05	0.000589775058849481	2531.03931630873	-0.449655327568345	0.0843447833311044	-5.33115753944349	9.75887122353953e-08	3.02493425822206e-06	-0.452206404778662	6.78970311899278	1.3673627325464e-07	4.5160690525274e-06
FBgn0038052	200.06883400294	1.65109873503664	0.550261023700788	3.00057366217246	0.00269471566886199	0.0154828954267308	1.64954799868992	3.1384635521107	0.00270119634928226	0.0166207497004012	200.06883400294	3.73639674010567	0.549235299178778	6.80290714324509	1.02528739107989e-11	9.82020263176314e-10	3.72135275544108	3.1384635521107	3.80898746798207e-10	2.77093781164754e-08
FBgn0038072	514.610066967402	-0.300423669737794	0.0707551607945404	-4.24596123256885	2.17658265172236e-05	0.000265909548956591	-0.299274657020444	4.49527581424326	2.54601596593404e-05	0.000324710265269191	514.610066967402	-0.236324754099814	0.0703111460604551	-3.36112789139601	0.000776248735389781	0.00949541556521497	-0.240063906325766	4.49527581424326	0.000683649220143033	0.00899449482215656
FBgn0001217	140.582099947467	2.38339841759712	0.772702823955986	3.0844955443477	0.00203897664148883	0.0124087430551051	2.37622127854181	2.63333032610601	0.0027605169272195	0.0168839279239517	140.582099947467	4.36890704400474	0.771784631826773	5.66078522924688	1.50681913009555e-08	5.79610989078522e-07	4.34631152109182	2.63333032610601	4.70485105830859e-07	1.37807533444892e-05
FBgn0038144	59.4318513766704	-0.722980531708667	0.145031720526957	-4.98498210654741	6.19675474128539e-07	1.1683566321266e-05	-0.719682954229678	1.42979711603025	9.61469295888579e-07	1.91057114440266e-05	59.4318513766704	-0.416906630676476	0.139715007900633	-2.98397886484025	0.00284526424572684	0.0285360638173525	-0.419840742626961	1.42979711603025	0.00322314196479787	0.0334104477693009
FBgn0041711	167.873833023016	-0.864885209206965	0.12010020078808	-7.20136355752709	5.96133617015224e-13	3.41902262501306e-11	-0.862555274732222	2.89291601566234	1.27367286229121e-12	7.62452417189073e-11	167.873833023016	-0.772016239010991	0.118935435571358	-6.49105319455279	8.52383734955968e-11	6.04750475067278e-09	-0.774970572286227	2.89291601566234	1.38677658990731e-10	1.20750419801202e-08
FBgn0002937	2119.24221358369	-0.738770195505008	0.07776527596621	-9.50000094934419	2.09888388029993e-21	2.54469744373579e-19	-0.737477457071181	6.53367023057905	1.36008906733021e-20	1.73692441158516e-18	2119.24221358369	-0.300393216577463	0.0774756991204751	-3.87725725598617	0.000105640640829007	0.00170054799640375	-0.304316671821663	6.53367023057905	0.000112494632275397	0.00187386710945
FBgn0028487	1975.64032324769	-0.167097691503837	0.048428836355312	-3.45037593465755	0.000559806407828088	0.00425204264407409	-0.165866315338026	6.43206576310246	0.00132553356113019	0.00917338182695445	1975.64032324769	0.155827783805877	0.0480996691669445	3.23968514762605	0.00119661751192243	0.0135635532889858	0.151880466944118	6.43206576310246	0.00315102018656053	0.032874698415823
FBgn0038196	320.957501882182	0.225495810246807	0.0746737112533796	3.01974826832517	0.00252984856789692	0.0147303819840993	0.226350136197355	3.81557588059174	0.00230320526042465	0.0145611221018794	320.957501882182	0.21528531111569	0.0742770729228882	2.89840865618373	0.00375061542611388	0.035959353905224	0.210718185310766	3.81557588059174	0.00457879258509832	0.0442986620000724
FBgn0053109	142.986311530972	2.48121527132304	0.708748068905605	3.50084237288201	0.00046379007501281	0.00364411922762321	2.47592760514088	2.65104919055277	0.000743905214718127	0.00577400660175868	142.986311530972	3.27536539162162	0.708397886497967	4.62362388997757	3.77093344235214e-06	8.41911433819319e-05	3.25880201899065	2.65104919055277	1.68616231086878e-05	0.000348061694256491
FBgn0038200	226.092078418699	2.13233377764919	0.677367687593329	3.1479709125561	0.00164408052370432	0.0104078012267283	2.12926949186633	3.31251117183699	0.00202493870064639	0.0130781273599401	226.092078418699	4.24657395498751	0.676642990643471	6.27594464689439	3.47517811076886e-10	2.02958877713074e-08	4.22902786419095	3.31251117183699	1.92550921152716e-08	8.19667876800316e-07
FBgn0038236	7468.85549240692	-0.488360497361546	0.107837710734756	-4.52866157890487	5.93584808870026e-06	8.64035759780715e-05	-0.487085418417161	8.35037456239476	9.68637765919367e-06	0.000143838953829081	7468.85549240692	-0.748908151031004	0.107844049765957	-6.94436227734665	3.80173751687845e-12	4.38711348634479e-10	-0.751048653134479	8.35037456239476	1.04209798064394e-11	1.63626466534552e-09
FBgn0038354	316.823159292471	0.275435823061423	0.0740506224704155	3.71956121194612	0.00019956917881016	0.00179988097424079	0.276286288408959	3.79899140575078	0.000292095330190481	0.00266955064175995	316.823159292471	-0.282254268397236	0.0750664062265707	-3.76006102577118	0.000169871912899248	0.00255421221624647	-0.285718640775023	3.79899140575078	0.000187299363718813	0.00293609379001439
FBgn0038373	208.255284761402	2.47252677332291	0.798532199668727	3.09633947679084	0.00195925911915456	0.0120293486174759	2.46616226995312	3.19404299407827	0.0028615771046125	0.0173361776545025	208.255284761402	4.5095801704917	0.797912245130765	5.65172448224887	1.58846061104195e-08	6.08571029302393e-07	4.48866651728727	3.19404299407827	6.60896086389828e-07	1.84013451030284e-05
FBgn0038398	2750.26052964216	-1.18364571618498	0.111186630464811	-10.645575922544	1.82850018124835e-26	3.0195473682753e-24	-1.18212431553765	6.90997473141278	3.20049021145347e-25	5.47398129380381e-23	2750.26052964216	-0.801183308834622	0.111016422713353	-7.21679990449069	5.32252041789235e-13	9.80441908916477e-11	-0.803913646896798	6.90997473141278	1.14733493841392e-12	2.2894112583601e-10
FBgn0038397	217.792360010642	1.6704665641472	0.235326326779979	7.09851119084107	1.26107978094176e-12	6.82408030613568e-11	1.67068031884905	3.25347311944412	4.96664298686377e-12	2.76572712373147e-10	217.792360010642	-0.758613185933829	0.238343334715457	-3.1828588235517	0.00145828698779294	0.0161660564456954	-0.761430586931437	3.25347311944412	0.00154987703755181	0.0177144657108248
FBgn0038395	402.487073741079	1.15827963279859	0.454201749223249	2.5501434875128	0.010767859142368	0.0462486793119284	1.15876221805882	4.13681837777439	0.00958776463665888	0.0444274841267144	402.487073741079	3.18884442869261	0.453585963939711	7.0302978535651	2.06093108992635e-12	2.7802250675091e-10	3.17535824636487	4.13681837777439	3.09988838936066e-11	3.71782691215207e-09
FBgn0051287	53.4808932268271	1.4204713535334	0.466788569500236	3.04307227371531	0.00234176083213272	0.0138197074862398	1.41572948260408	1.27672969159856	0.00315661744793308	0.0186976387855925	53.4808932268271	2.98784833147499	0.463579076972715	6.44517511658717	1.15467016950138e-10	7.84356800247106e-09	2.9683663716488	1.27672969159856	2.8178670254971e-09	1.45889353352493e-07
FBgn0038450	86.8791168353443	1.79527405385369	0.5975014366578	3.00463554346544	0.00265899253539461	0.0153521004823973	1.79225382223907	1.9607826846066	0.0028133449273581	0.0171522709829637	86.8791168353443	3.14153301530219	0.596219629275813	5.26908686169557	1.37104078978445e-07	4.15564198878337e-06	3.1240165273134	1.9607826846066	6.78262354423331e-07	1.87757133834297e-05
FBgn0027562	1862.48046446789	-0.322050705437204	0.105311032281159	-3.05809086152907	0.00222752024275892	0.0132846755200155	-0.320710215075222	6.34744870262278	0.00261051367707893	0.0161861073004431	1862.48046446789	-0.470902876432214	0.105295520290161	-4.4722023798786	7.74181062002411e-06	0.000164414771881576	-0.473895312564857	6.34744870262278	8.81201678361978e-06	0.000192697481172398
FBgn0038565	61.8422801895372	1.33634101860492	0.474770774285339	2.8147078358319	0.00488215970057763	0.0249926914014605	1.33201180843894	1.47680795731534	0.00461229943866678	0.0253451543451236	61.8422801895372	2.97122543707746	0.471891069742683	6.29642226265828	3.04593923004462e-10	1.85821693919537e-08	2.95168720330145	1.47680795731534	1.79423461203128e-09	1.01089288906092e-07
FBgn0038585	347.375543658365	0.243922199335478	0.0604796675712811	4.03312731585358	5.50394401584377e-05	0.000586393501487783	0.245053846767867	3.93177879819525	0.000101901232181384	0.00109295632904064	347.375543658365	0.255981054636589	0.0599736015344268	4.26822882213681	1.97031160943934e-05	0.000384351213751731	0.252718720577082	3.93177879819525	4.59001609247589e-05	0.000855314671862531
FBgn0038610	1099.20139216171	-0.521831789821354	0.0503949008925457	-10.3548529827259	3.97797236008529e-25	6.04778083569792e-23	-0.520483557007436	5.58847731214469	4.07726491749181e-22	5.5002877999629e-20	1099.20139216171	-0.342344538117819	0.0498926814982312	-6.8616183343434	6.80847702097091e-12	6.93740350072972e-10	-0.345596877906479	5.58847731214469	9.32625827225228e-11	8.75753938545415e-09
FBgn0038601	446.059329044436	0.300930188390718	0.0606060643926257	4.96534779822023	6.85780581066074e-07	1.27964319997008e-05	0.302079277172014	4.28927604537557	1.35981562512652e-06	2.61532410792405e-05	446.059329044436	0.323627173004541	0.0601999982808762	5.37586681472295	7.62151160193107e-08	2.4414327131537e-06	0.320370142606069	4.28927604537557	2.5193076590334e-07	7.83439245396814e-06
FBgn0038598	221.066808386282	1.43055907021477	0.487854494071514	2.93234783649459	0.00336409730252238	0.0185180022779077	1.43012142509481	3.28107733194378	0.00315368278460944	0.0186976387855925	221.066808386282	3.38130647358624	0.486887192906083	6.94474310035605	3.79149647387238e-12	4.38711348634479e-10	3.36714019650056	3.28107733194378	7.97020734422361e-11	7.63386459429737e-09
FBgn0038639	611.922168505028	0.166370281745793	0.0555697002133321	2.99390281227175	0.00275433664595733	0.0157176438898478	0.167268015020281	4.74427719398003	0.00374712673912964	0.0213630832782046	611.922168505028	-0.346786447266137	0.0561976951433004	-6.17083042964403	6.79322473390786e-10	3.6553655337848e-08	-0.350219937460715	4.74427719398003	1.37857448022728e-09	8.20123377119062e-08
FBgn0038632	34.3918073018787	-0.658798010932286	0.167280633838392	-3.93828021699598	8.20677186682942e-05	0.000837108210228883	-0.655387084250354	0.661154661050034	9.89498253645943e-05	0.00106249038939696	34.3918073018787	-0.457272936043258	0.162882113991545	-2.80738581319613	0.00499453833402381	0.0452152062034783	-0.460446427510658	0.661154661050034	0.00441417927024841	0.0431418459698359
FBgn0051216	203.540077627837	0.683620815663323	0.0919212286346738	7.43702870182757	1.02975183456108e-13	6.40452147495199e-12	0.684008463361054	3.1633111362675	2.21967440938343e-13	1.46620975814307e-11	203.540077627837	-0.287180382305204	0.0945702889042267	-3.0366871628788	0.00239193560775083	0.0245815013423148	-0.291147554859131	3.1633111362675	0.00233057624120929	0.0253086839436537
FBgn0038795	710.969239998341	0.463826227474811	0.104132109626579	4.45420945698793	8.42028680742418e-06	0.000116883343538419	0.465088275491238	4.95937389352327	8.80907620872165e-06	0.000132662471583547	710.969239998341	0.301852308626926	0.104110701463803	2.89933987940589	0.0037394929056989	0.035888640331447	0.298280946873986	4.95937389352327	0.00430761391937044	0.042248246449036
FBgn0053192	117.493688838681	0.523180022739743	0.156708512636338	3.3385552191019	0.000842152902679324	0.00586054513472966	0.523957084996118	2.38724851561387	0.000954295607399594	0.00706355744024213	117.493688838681	0.761146131089895	0.155256961007304	4.90249278455276	9.46280919511265e-07	2.40410574193074e-05	0.756584379983719	2.38724851561387	1.6078307461515e-06	4.09569225708485e-05
FBgn0038816	1213.49064269044	-0.496624701912836	0.0723457889127758	-6.86459722640656	6.6679114542295e-12	3.34373067584347e-10	-0.495773699627273	5.72997252527952	1.36659830461114e-11	7.35352728177839e-10	1213.49064269044	-0.21200427933711	0.0719767641580562	-2.94545443681745	0.00322480639747482	0.0316791750512962	-0.215694750113376	5.72997252527952	0.00312561947595156	0.0326859194393537
FBgn0051200	1953.05893715882	-0.236602516908594	0.053677804493988	-4.4078277630579	1.04412522638176e-05	0.000142054423555177	-0.235605359138519	6.41592656247279	2.65930018909712e-05	0.000337361287565195	1953.05893715882	-0.306459548377851	0.0535994783338639	-5.71758453447915	1.08048926815443e-08	4.36663553180724e-07	-0.309984904787051	6.41592656247279	3.43808224836104e-08	1.35514204834577e-06
FBgn0051199	1861.92136233817	-0.395765527000371	0.0639596255775695	-6.18773989726364	6.10329232058444e-10	2.21429294873325e-08	-0.394925548346477	6.34721637382775	2.04353251640755e-09	7.70588757565019e-08	1861.92136233817	-0.319440396647613	0.0637980418323419	-5.00705644676503	5.52687228476366e-07	1.44634925528597e-05	-0.322534456339042	6.34721637382775	9.06786199472527e-07	2.43966242094041e-05
FBgn0013812	103.835907469786	1.00384182233775	0.16930297855784	5.92926262070933	3.04298069435213e-09	9.68294654169591e-08	1.00388237707407	2.20009244869306	4.17942401627695e-09	1.48812354007066e-07	103.835907469786	-0.560001780573855	0.174199000300123	-3.21472442212092	0.00130569805788026	0.0146439999980997	-0.562989533229666	2.20009244869306	0.00134810067578774	0.0157464735032866
FBgn0038878	1632.54796088768	-0.234806601236244	0.0835583594309889	-2.81009108885355	0.00495274804478599	0.0252902888866126	-0.233525595610275	6.15801662499139	0.00553195316534941	0.0292896890092408	1632.54796088768	-0.428577357021254	0.0835595009215245	-5.12900809955478	2.91272812270713e-07	8.15734209335933e-06	-0.432504969515699	6.15801662499139	3.14448019208942e-07	9.56121627931188e-06
FBgn0038877	8818.15752494368	0.424076031851187	0.0731905375641217	5.79413741126928	6.86732159153887e-09	2.04270826719749e-07	0.425344605772456	8.58919672905479	2.42564310195331e-08	7.4464133431118e-07	8818.15752494368	0.316959180010847	0.0731829695701347	4.3310510884242	1.48399241977938e-05	0.000300500621493591	0.314472611049278	8.58919672905479	3.67462516315871e-05	0.000708160157197869
FBgn0053092	84.0784352349147	1.70315482555746	0.580575636305141	2.93356234580659	0.00335096346723177	0.0184563128747245	1.69701947526233	1.90717364459153	0.00343082855030112	0.0199033772591061	84.0784352349147	3.78345461555452	0.578311743608404	6.54224068137969	6.06038637391345e-11	4.46510620687254e-09	3.76155666205866	1.90717364459153	1.6091490828174e-09	9.17406542572919e-08
FBgn0038909	66.7524764760433	1.23428853144099	0.398966216623158	3.09371691139162	0.00197665997901986	0.0121284108129739	1.23193767491864	1.58459691412275	0.00259590412867524	0.0161346980820581	66.7524764760433	2.77210752371353	0.395953557593471	7.001092604299	2.53973996209958e-12	3.28724721040402e-10	2.75551930080926	1.58459691412275	7.81077484577663e-11	7.55672742149986e-09
FBgn0038921	97.8776512851029	1.15287899194816	0.436543086633352	2.64092830066154	0.00826792146131526	0.0377455442118578	1.15124000156819	2.1202523960318	0.00766994222959705	0.0374046367999392	97.8776512851029	2.87749377558151	0.434378994086502	6.62438519070856	3.486964076014e-11	2.85454204444975e-09	2.86057909105717	2.1202523960318	2.36108569184681e-10	1.83857550865925e-08
FBgn0038946	1778.65835963787	-1.37053330109999	0.134980663469312	-10.1535528561955	3.19515069036557e-24	4.78174270505023e-22	-1.3695105422856	6.28078113833488	1.92824566662787e-23	3.02766180245274e-21	1778.65835963787	-0.733719320490735	0.134675615577784	-5.44804876029665	5.09253989927589e-08	1.70546668375051e-06	-0.737967164286501	6.28078113833488	5.08660716581028e-08	1.88106268085447e-06
FBgn0038952	84.0002661329372	1.60312679524075	0.470673566993996	3.40602682551152	0.000659157021223061	0.00482307559150075	1.60005966975339	1.90342840399518	0.000640003640066382	0.00509979606036257	84.0002661329372	3.02083034426319	0.468889046508957	6.44252700453194	1.17500449006041e-10	7.92548803225256e-09	3.00340383236906	1.90342840399518	8.6786502715954e-10	5.50490809942654e-08
FBgn0039026	9144.9472543106	-0.210526503973358	0.0606091635819417	-3.47350947499436	0.000513699225470476	0.00396152269046394	-0.209551082379289	8.64189747192294	0.00103826032436853	0.00748266169059578	9144.9472543106	-0.40387067863085	0.0606090853371382	-6.66353363335411	2.67320834308263e-11	2.22643387043874e-09	-0.406545169294844	8.64189747192294	1.97863297876698e-10	1.57927888921917e-08
FBgn0040588	375.681394816767	-0.616065582560235	0.157370277186951	-3.91475184242301	9.04972359237068e-05	0.000907625681337449	-0.614976412087379	4.04402979337761	9.37937538665411e-05	0.00101739136413786	375.681394816767	-0.794382874684567	0.157353626879527	-5.04839253112839	4.45542986113097e-07	1.1953531431348e-05	-0.798898964988172	4.04402979337761	4.33196331511811e-07	1.27274676785894e-05
FBgn0039007	33.9750809315112	-0.427204821221126	0.162922341949992	-2.6221377381885	0.0087380108296795	0.039421887765742	-0.424087901950521	0.655661850159794	0.00916630284444368	0.0428476567321042	33.9750809315112	0.554810526423455	0.14988591685726	3.70155207411391	0.000214284665411162	0.00311444389272854	0.548309750885774	0.655661850159794	0.000239071348533798	0.00357789093917198
FBgn0027526	366.991015801721	0.190236694267628	0.0495040499977656	3.84285112584151	0.000121613244278126	0.00116831660350641	0.190856068133915	4.01012138175064	0.000353227448388831	0.00310101970730359	366.991015801721	0.164702772954288	0.049066935677964	3.35669571939981	0.000788798699937748	0.00962434897834873	0.161119898823338	4.01012138175064	0.00202859489375562	0.0223588974595987
FBgn0039048	1853.19245494583	-0.413153250018645	0.0943577020934652	-4.37858532851297	1.1945217131949e-05	0.000159569441687319	-0.411991139392766	6.34034183467353	1.446134290143e-05	0.000204715470645881	1853.19245494583	-0.413732925137895	0.0942784731265432	-4.3884135096521	1.14180525385662e-05	0.000235187327342768	-0.417473754236282	6.34034183467353	1.11599638253364e-05	0.000238594048033643
FBgn0039045	201.712571555496	-0.494033471772848	0.134645346481405	-3.66914627711307	0.000243361808770531	0.00213063930932738	-0.492903630886237	3.15410971126451	0.000255595205758774	0.00236759272800536	201.712571555496	-0.783134292704719	0.13497368762764	-5.8021256325544	6.54794697718618e-09	2.75071211173198e-07	-0.788746269375472	3.15410971126451	6.91516919065744e-09	3.27888566871866e-07
FBgn0039081	2588.17306576283	0.15948643568442	0.0575869743839473	2.76948802034783	0.00561444689143195	0.0278627835886711	0.160611386500394	6.82161933511884	0.00804192595797125	0.0387063149876626	2588.17306576283	-0.184007813327391	0.0576504170057182	-3.19178633710733	0.00141395884977286	0.0157292658108298	-0.18721910197178	6.82161933511884	0.00207458898569423	0.0228395555229648
FBgn0039098	64.0557143494143	0.530602577986205	0.196489547926877	2.7004112105936	0.00692538196470232	0.0328535455462698	0.529904075160752	1.5336937533114	0.00847367913635678	0.0403402883775841	64.0557143494143	2.20371049822992	0.188594249384224	11.6849294473465	1.52205897796838e-31	1.12140622238317e-28	2.19382533635658	1.5336937533114	6.29947827681455e-30	4.64126176425613e-27
FBgn0039099	1059.21153451131	0.543714650624431	0.12275227536871	4.42936515018789	9.45108861539649e-06	0.0001296884337511	0.544742232694036	5.53316756567874	8.66485171585625e-06	0.000131108925330918	1059.21153451131	0.561703908366478	0.122667152400343	4.57908981642675	4.67003646009421e-06	0.000102356085159685	0.557284919161992	5.53316756567874	5.2056420643086e-06	0.000121312991951211
FBgn0039109	1347.22379941472	0.31741936353908	0.0661729496669179	4.79681448593137	1.61208774288582e-06	2.73284538077175e-05	0.318699478636246	5.8797290569506	1.57980976371897e-06	2.97277365754427e-05	1347.22379941472	0.310903863837605	0.0660576229582699	4.70655542713079	2.51937508282442e-06	5.82864119403195e-05	0.306375308673887	5.8797290569506	3.67775895572406e-06	8.87294087605164e-05
FBgn0039137	830.971905525271	-0.128846019544416	0.0463464479881993	-2.78006244571802	0.00543484463363197	0.0271402199692007	-0.127619438530237	5.18503897881386	0.0109139202823601	0.0490998254882318	830.971905525271	0.172863850724611	0.0455710192792406	3.79328471161401	0.000148667530109118	0.00227103286026338	0.169562259900278	5.18503897881386	0.000591895381851278	0.00794025900396682
FBgn0039161	408.411201196733	-0.797264171494317	0.176345095398162	-4.52104533837025	6.15350058605793e-06	8.90305568176176e-05	-0.795555621717026	4.16406123989328	8.3679590023276e-06	0.000127219541784593	408.411201196733	-0.61025093595012	0.175914577004011	-3.46901857903569	0.000522363329063703	0.00686309460325398	-0.611188223873464	4.16406123989328	0.00055840290908796	0.00754355862234765
FBgn0039255	76.090140863239	-3.42641930262274	0.240324127004734	-14.257491935278	4.02667884874237e-46	1.28558433377515e-43	-3.39558447890451	1.79957312342913	1.21002214223439e-53	6.09978530437949e-51	76.090140863239	-2.10966974108156	0.190807898454591	-11.0565115918596	2.03873217333076e-28	1.22043604726012e-25	-2.10282725310285	1.79957312342913	4.30374692936018e-28	2.57633050558824e-25
FBgn0029157	1786.26169291598	-0.163080939096196	0.0536990040287977	-3.0369453222771	0.00238988802604393	0.0140517787068439	-0.161809899534916	6.28703200734053	0.00389619334280246	0.0220815028623443	1786.26169291598	0.184085289378993	0.0533461075020071	3.45077266175545	0.000558984209913875	0.00728428675177563	0.180372174842075	6.28703200734053	0.00123610782763072	0.0147847292664448
FBgn0039290	690.150619122943	0.217304440315805	0.053272179591313	4.07913552595173	4.52034800279104e-05	0.000498314149049115	0.218390425442733	4.91739383194598	9.01472917551606e-05	0.000981171318671509	690.150619122943	0.226004712997542	0.0529707250597273	4.26659655390236	1.98477616337393e-05	0.00038638589619503	0.22254518022087	4.91739383194598	5.76658329869891e-05	0.00105004438849692
FBgn0051103	1176.51993638285	-0.370588028495199	0.0771410640520523	-4.80403055168047	1.55503085818541e-06	2.64548588982236e-05	-0.369487067428298	5.68549877660403	2.21368783158598e-06	3.98547031032529e-05	1176.51993638285	-0.477404671137536	0.0770768358429682	-6.19387998892654	5.87009289160422e-10	3.23124998366582e-08	-0.481280200811813	5.68549877660403	7.62866690669788e-10	4.87115810882349e-08
FBgn0027376	81.3063706399728	1.41092221527078	0.505845657684499	2.78923460908858	0.00528327774018957	0.0265494408161258	1.40784999208214	1.8582582613218	0.00499964777652312	0.0269177214185151	81.3063706399728	3.16378469085576	0.503644460546582	6.28178196861782	3.34714050783743e-10	1.97894517185598e-08	3.14614868379394	1.8582582613218	2.8671294534907e-09	1.46852224093764e-07
FBgn0039323	42.7185747508974	-0.541357764999806	0.13949043347722	-3.88096697031353	0.000104041971744133	0.00102416650088932	-0.538208825093704	0.966110389261197	0.000156187944148599	0.00157139509354546	42.7185747508974	-0.546428022734379	0.13755776556208	-3.97235314561559	7.11661101033266e-05	0.00121502496001722	-0.54822592176456	0.966110389261197	9.54537229261132e-05	0.00161983769509688
FBgn0051102	472.982489917183	0.336162423165967	0.0729293617783445	4.60942499658329	4.03784167254623e-06	6.13880119676949e-05	0.33728418442824	4.37384078668692	4.92043560925979e-06	8.00134673437865e-05	472.982489917183	-0.464498579658793	0.0740620449654473	-6.27174931336961	3.57014065921195e-10	2.07241255963225e-08	-0.468267380159412	4.37384078668692	3.98842132128149e-10	2.82971106779512e-08
FBgn0039312	311.070516846835	0.597299243722969	0.195030826678938	3.0625888937355	0.00219431290364785	0.0131029482488398	0.59808960903415	3.77283843032882	0.00240037006123235	0.0150561522242851	311.070516846835	-1.20345509923167	0.197120563830611	-6.10517277266829	1.02689537799317e-09	5.17663364758874e-08	-1.20805996156562	3.77283843032882	1.66670509645098e-09	9.44597716793342e-08
FBgn0022800	496.324614869226	-0.342381832602242	0.0541638843129347	-6.32122007026145	2.59506135762066e-10	9.89286403984676e-09	-0.341147140253235	4.44384146252222	1.44073399223209e-09	5.56425410387056e-08	496.324614869226	-0.384785414955681	0.0538247804164882	-7.14885247981075	8.75063062455105e-13	1.42056847664322e-10	-0.388128464725088	4.44384146252222	4.78273202960575e-12	8.48314951473406e-10
