x	BH.Q	ADJ.P	PER	LAG	AMP	WT2U_ZT00	WT2U_ZT04	WT2U_ZT08	WT2U_ZT12	WT2U_ZT16	WT2U_ZT20	WT2U_ZT24	WT2U_ZT28	WT2U_ZT32	WT2U_ZT36	WT2U_ZT40	WT2U_ZT44
FBgn0039977	0.154415642435728	0.0089799031986532	24	18	106.922320752018	1448.44156917441	1193.69397432176	1351.48405507996	1313.27327892037	1499.43673483788	1535.93403923724	1395.00058744873	1103.13123064994	1406.47586691151	1450.36557028385	1536.08733909647	1642.83371557884
FBgn0035480	0.154415642435728	0.0089799031986532	28	2	105.938289694565	598.118443500936	561.099517876792	486.534259828787	457.180458873301	404.884312501732	405.803974942386	604.009190178856	563.172211072888	562.590346764602	471.421898393873	439.62386944282	375.207981421731
FBgn0265101	0.154415642435728	0.0089799031986532	24	14	105.437604401981	689.513718233187	855.224265150917	841.298824287277	914.360917746603	901.663716155543	859.216237447845	693.53400448304	781.174357294652	1138.77488406441	989.561282214166	878.382337567839	838.156906191313
FBgn0030960	0.154415642435728	0.0089799031986532	24	6	97.0840826550095	1613.87858546191	1779.22847120286	1712.16136227943	1600.13160605655	1610.43872613049	1572.20702023768	1680.5734128241	1692.54444080508	1775.61042529051	1574.59161107683	1541.27974700327	1543.54791126417
FBgn0030467	0.154415642435728	0.0089799031986532	28	22	94.7972736669814	613.158172254344	604.539480551124	561.710560392609	571.475573591627	739.70999115485	769.667315603017	694.667229980561	704.469898438846	562.590346764602	597.771461251691	664.628212071035	681.146797042527
FBgn0035873	0.154415642435728	0.0089799031986532	24	20	91.4201572912766	252.204682172541	139.369880246816	117.410177285072	179.286454460118	361.211397894804	300.385623909867	235.710903484432	121.112303456535	113.982059102866	131.658368019911	252.697184797842	221.661330562992
FBgn0263260	0.154415642435728	0.0089799031986532	28	14	83.8959390350713	602.746052348138	672.414422229769	677.431382608831	830.320392218422	793.391282025866	676.717801789398	601.742739183814	524.819981644986	600.235797477475	875.952851745372	862.805113847425	734.25315748991
FBgn0052195	0.154415642435728	0.0089799031986532	24	22	83.4820562085075	470.859200202864	358.379692063241	291.413749376617	378.742635047	456.74589859746	460.213446443041	475.954708958949	334.068103700943	305.34643355997	414.086802643267	442.220073396223	479.111730123133
FBgn0032262	0.154415642435728	0.0089799031986532	24	4	81.8219539444405	550.685452817109	652.504439337366	581.138143684384	513.207475892088	370.309921771247	457.946385130514	558.680170278004	567.209287854773	545.859035336659	405.592714383918	502.798165642281	447.940605512713
FBgn0034053	0.154415642435728	0.0089799031986532	28	0	79.7397139118244	672.160185056177	600.919483661597	576.914756012259	470.62694295781	421.26165547933	616.640677007425	631.206602119368	709.516244416202	510.304998552279	414.086802643267	399.815408823982	453.713035996124
FBgn0085320	0.154415642435728	0.0089799031986532	24	18	79.259874344197	129.573047721673	91.4049214605742	108.963401940822	147.911324929597	174.691658427714	259.578520284375	83.8586868165767	44.4078446007295	54.3767621408166	151.831827635865	200.773105729792	264.377316140235
FBgn0265575	0.154415642435728	0.0089799031986532	24	20	78.7390776218867	1556.03347487187	1499.58371148685	1482.40907291583	1513.84999984762	1621.35695478222	1735.43543473965	1524.18829416616	1447.29202630559	1508.95514940766	1726.4234387127	1612.24265506294	1648.60614606225
FBgn0013746	0.154415642435728	0.0089799031986532	28	18	78.5345903886787	1512.07119082345	1477.86373014968	1465.51552222733	1603.49322707768	1611.34857851813	1594.87763336295	1542.3199021265	1294.89237778945	1332.23067245001	1498.14481674269	1517.91391142265	1708.63942308973
FBgn0037956	0.154415642435728	0.0089799031986532	24	22	77.3779801297053	1396.38096964338	1195.50397276652	1173.25709531629	1210.1835676058	1281.98201419088	1277.48904960913	1371.20285200078	1224.24353410648	1123.08927960071	1222.08694831385	1283.39015429863	1303.41480315426
FBgn0000287	0.154415642435728	0.0089799031986532	24	0	76.9045622851504	786.693504024441	757.48434913367	715.441871657955	692.493930352207	782.473053374134	836.545624322572	931.511358962514	756.951896603344	706.897907830616	699.700520363879	695.782659511865	853.165225448182
FBgn0038432	0.154415642435728	0.0089799031986532	24	12	73.8464363439549	540.273332910903	569.24451087823	678.276060143256	682.409067288825	603.232133008199	571.299450756879	580.211454730909	604.552248087204	684.93806158144	710.318130688066	603.184718507177	498.737993766732
FBgn0000533	0.154415642435728	0.0089799031986532	24	10	72.0844063869427	574.980399264923	657.029435449276	628.440085612183	671.203663885067	605.051837783487	542.961184350287	582.477905725952	709.516244416202	677.618112831714	696.515237266623	591.934501375766	497.583507670049
FBgn0038788	0.154415642435728	0.0089799031986532	28	20	65.682161814053	986.837586665954	979.209158617241	1003.47691089687	1028.65603246493	1109.11006053845	1109.72651248211	1066.36519316755	1073.86242398128	975.644597641959	972.573105695468	1037.61618004319	1147.55918010216
FBgn0263864	0.154415642435728	0.0089799031986532	24	12	64.5386916893787	1161.52982064785	1207.26896265749	1295.73533780791	1295.34463347435	1212.83323272991	1197.00837301441	1160.42290946182	1219.19718812912	1312.36224012932	1410.01865105194	1180.40739748033	1187.96619348603
FBgn0259239	0.154415642435728	0.0089799031986532	24	8	63.3807641089769	730.005295646209	831.694285368987	891.979476352775	740.677164988363	720.603091014319	702.789006883462	761.527534334318	811.452433158785	875.256729074298	734.738634433694	677.609231838048	748.106990650097
FBgn0034639	0.154415642435728	0.0089799031986532	24	10	62.8730796068164	320.46191266878	406.344650849483	523.700071343485	425.805329342781	412.163131602887	403.536913629859	335.434747266307	470.319445089545	510.304998552279	448.063155680663	405.007816730787	392.525272871965
FBgn0022213	0.154415642435728	0.0089799031986532	28	10	58.6428215160657	681.415402750582	773.774335136544	833.696726477452	803.427424049405	765.185858008892	768.533784946753	673.135945527656	693.367937288664	738.26911675801	884.446940004721	821.265850592985	756.188393326873
FBgn0010052	0.154415642435728	0.0089799031986532	28	0	57.6312264923806	91.3952747322513	80.5449307919911	70.1082353572731	8.96432272300591	0.909852387644342	10.2017759063728	105.389971269482	89.8249583969302	29.2797949989012	37.1616361346522	6.05780922460579	15.0083192568692
FBgn0024989	0.154415642435728	0.0089799031986532	24	0	56.7405200526046	165.437016287493	140.274879469198	126.701630163746	51.544855657284	64.5995195227483	171.163129095811	154.118667662898	121.112303456535	103.524989460401	47.7792464588385	64.905098835062	151.237678665375
FBgn0032229	0.154415642435728	0.0089799031986532	24	22	55.1564056902187	1240.1991710503	1202.74396654558	1163.96564243762	1154.15655058701	1117.29873202725	1244.61666057749	1212.5512823478	1167.72445916009	926.496370322375	1054.3287051917	1198.58082515415	1244.53601222346
FBgn0035911	0.154415642435728	0.0089799031986532	24	22	50.6188528147186	598.118443500936	514.039558312932	495.825712707461	482.952886701943	493.139994103233	588.302410600833	554.147268287919	510.69021290839	399.460060342153	473.54542045871	526.164001222903	562.234729084255
FBgn0039273	0.154415642435728	0.0089799031986532	24	18	49.016156150439	385.248436529616	306.794736387472	315.064720340516	317.112916326334	433.999588906351	364.996871316895	352.433129729126	286.6324515138	294.889363917505	382.233971670708	426.642849675808	392.525272871965
FBgn0266450	0.154415642435728	0.0089799031986532	24	22	48.269900012847	574.980399264923	538.474537317244	489.912969966486	506.484233849834	533.173499159584	583.768287975779	495.219542416811	515.736558885745	419.328492662836	455.495482907594	559.049251299334	579.552020534489
FBgn0035589	0.154415642435728	0.0089799031986532	28	6	48.2131918112443	549.528550605308	670.604423785005	569.312658202434	586.042598016511	499.508960816744	516.889979256224	519.017277864758	581.339056591369	648.338317832813	613.69787673797	538.279619672114	534.527062763881
FBgn0052944	0.154415642435728	0.0089799031986532	24	6	47.5948341761756	885.030192027496	916.764212272888	864.949795251176	859.454441068192	809.768625003464	805.940296603454	811.389456225255	971.926235238694	842.839813182657	817.555994962348	744.245133308711	798.904378904116
FBgn0038017	0.154415642435728	0.0089799031986532	24	0	45.0388585742932	232.53734457193	190.954835922586	193.43115538332	109.812953356822	136.477858146651	168.896067783284	227.778325001783	192.770416334985	128.621956602316	123.164279760561	148.849026661742	192.799178145936
FBgn0261535	0.154415642435728	0.0089799031986532	24	12	44.3272513507403	271.872019773152	382.814671067553	405.445216523989	463.903700915556	331.186269102541	344.593319504149	290.105727365454	415.818908534104	440.242631947765	392.851581994894	385.968987739169	315.174704394254
FBgn0035120	0.154415642435728	0.0089799031986532	28	2	44.1820003722687	269.558215349551	264.259772935521	234.820354570143	199.456180586881	191.978853792956	222.172008627675	295.771854853061	292.688066686627	286.523708203533	256.946169845309	192.984493869584	219.352358369627
FBgn0263046	0.154415642435728	0.0089799031986532	28	24	41.5253408652307	161.966309652091	131.224887245379	100.516626596572	95.2459289319378	103.723172191455	190.433150252293	143.919638185206	121.112303456535	103.524989460401	88.1261656907466	97.7903489114935	180.099831082431
FBgn0036489	0.154415642435728	0.0089799031986532	24	16	41.357324393283	358.639685658201	352.044697506568	396.153763645314	415.720466279399	457.655750985104	421.673404130077	355.83280622169	379.485217497143	440.242631947765	423.642651935035	482.028534015061	390.2163006786
FBgn0039821	0.154415642435728	0.0089799031986532	28	4	40.4092457615644	419.955502883636	533.949541205335	452.747158451787	448.216136150295	363.940955057737	377.465708535795	441.95794403331	581.339056591369	517.624947302004	482.039508718059	398.950007506181	371.744523131684
FBgn0033891	0.154415642435728	0.0089799031986532	28	24	40.1539016128547	414.170991824632	322.179723167965	308.307300065116	355.211287899109	372.129626546536	383.133361817113	393.229247639893	379.485217497143	331.489107666132	307.910699401404	353.083737662737	369.43555093832
FBgn0039527	0.154415642435728	0.0089799031986532	24	4	39.794709027763	215.183811394921	247.064787710265	173.15889455712	141.188082887343	159.22416783776	143.958393345483	183.582530598452	291.678797491155	150.581802851492	128.473084922655	126.348592398921	175.481886695702
FBgn0264951	0.154415642435728	0.0089799031986532	24	0	37.334077607395	64.7865238608363	35.294969672895	27.8743586360242	3.36162102112722	22.7463096911086	102.017759063728	91.7912652992258	41.3800370143162	19.868432320683	4.24704412967453	22.5004342628215	77.3505684777107
FBgn0033100	0.154415642435728	0.0089799031986532	28	18	36.8821366460117	392.18984980042	390.959664068991	449.368448314088	443.733974788793	465.844422473903	584.901818632042	398.8953751275	354.253487610365	354.494660879554	458.68076600485	510.586777502488	626.885950498461
FBgn0262983	0.154415642435728	0.0089799031986532	24	0	32.7800751296814	277.656530832156	257.019779156466	220.460836484919	203.938341948384	222.913834972864	244.842621752948	264.041540922464	281.586105536444	213.32422070628	198.549313062284	223.273539992613	232.051705433132
FBgn0032644	0.154415642435728	0.0089799031986532	24	20	32.5784708766141	224.439029089326	174.664849919711	188.36309017677	220.746447054021	224.733539748152	265.246173565694	215.312844529048	167.538686448207	186.135839635872	185.808180673261	236.254559759626	238.978622013226
FBgn0036945	0.154415642435728	0.0089799031986532	24	14	32.3590320107505	144.612776475081	148.419872470635	168.09082935057	184.889156161997	186.51973946709	138.290740064165	103.123520274439	126.158649433891	156.856044636971	265.440258104658	183.465079373775	138.53833160187
FBgn0259936	0.154415642435728	0.0089799031986532	24	14	31.9059932193841	211.713104759519	219.009811816425	246.645840052093	239.795632840408	262.03748764157	238.041437815366	198.314462066229	214.97433863535	284.432294275041	271.81082429917	264.812803247053	225.124788853039
FBgn0086856	0.154415642435728	0.0089799031986532	24	22	30.7376248691083	314.677401609776	297.744744163653	294.792459514317	247.639415223038	294.792173596767	383.133361817113	296.905080350582	287.641720709271	262.472448025865	269.687302234333	306.352066501493	359.045176068179
FBgn0028515	0.154415642435728	0.0089799031986532	28	20	30.2456623464239	1056.25171937399	1013.59912906775	1036.41933473945	1042.10251654944	1078.17507935855	1142.59890151376	1076.56422264524	951.740851329272	956.821872285522	1077.68744790491	1065.30902221282	1085.21693088131
FBgn0034321	0.154415642435728	0.0089799031986532	24	14	29.9380464314309	92.5521769440519	96.8349167948658	120.788887422772	164.719430035234	121.010367556697	133.75661743911	108.789647762045	105.973265524468	149.536095887246	175.190570349074	165.291651699958	107.367206991449
FBgn0034380	0.154415642435728	0.0089799031986532	24	16	27.7325648143255	450.034960390452	464.264601081926	467.106676537012	503.122612828707	525.89468005843	506.688203349851	479.354385451513	463.254560721247	484.162324446117	525.571711047223	500.201961688878	484.884160606545
FBgn0037409	0.154415642435728	0.0089799031986532	24	6	27.4013784535271	101.807394638457	136.65488257967	121.633564957197	98.607549953065	75.5177481744804	69.1453700320825	108.789647762045	138.269879779544	95.159333746429	92.3732098204211	83.9439278266802	55.415332640748
FBgn0004087	0.154415642435728	0.0089799031986532	24	20	26.8658686059931	189.731962735306	147.514873248253	162.178086609596	174.804293098615	167.412839326559	191.566680908557	181.316079603409	141.297687365958	124.43912874533	163.51119899247	192.984493869584	213.579927886216
FBgn0033792	0.154415642435728	0.0089799031986532	24	2	25.2913433263066	149.240385322284	160.1848623616	108.118724406397	96.3664692723135	99.1739102532333	105.418351032519	147.31931467777	134.23280299766	140.124733209027	88.1261656907466	97.7903489114935	109.676179184814
FBgn0039158	0.154415642435728	0.0089799031986532	24	22	25.1933746603948	257.989193231545	250.684784599793	248.335195120943	221.866987394396	254.758668540416	307.186807847449	249.309609454687	239.196799326657	206.004271956555	239.957993326611	274.332217742862	292.084982460609
FBgn0032251	0.154415642435728	0.0089799031986532	24	18	24.6910059696142	164.280114075692	156.564865472073	160.488731540746	166.960510715985	213.81531109642	201.768456814929	156.38511865794	142.306956561429	140.124733209027	198.549313062284	179.138072784771	170.863942308973
FBgn0037008	0.154415642435728	0.0089799031986532	24	12	24.3988214958984	237.164953419133	269.689768269813	308.307300065116	313.751295305207	271.136011518014	266.379704221957	249.309609454687	282.595374731915	278.158052489562	341.8870524388	294.236448052281	274.767691010375
FBgn0037046	0.154415642435728	0.0089799031986532	24	0	24.2528218173392	107.59190569746	107.694907463449	94.6038838555974	84.0405255281804	78.2473053374134	102.017759063728	130.32093221495	96.8898427652281	66.9252457117743	62.6439009126994	91.7325396868877	129.302442828412
FBgn0053198	0.154415642435728	0.0089799031986532	24	20	24.2254824917019	305.422183915371	281.454758160778	279.588263894667	293.581569178444	313.899073737298	335.52507425404	305.970884330753	270.484144386262	248.87825749066	302.60189423931	287.313237509875	404.070133838787
FBgn0037997	0.154415642435728	0.0089799031986532	24	2	24.1930328577324	82.1400570378461	85.9749261262827	52.3700071343485	53.7859363380355	47.3123241575058	71.4124313446098	86.1251378116193	77.7137280512767	33.4626228558871	32.9145920049776	37.2122566654356	65.8057075108882
FBgn0284244	0.154415642435728	0.0089799031986532	24	12	24.0216518230122	127.259243298071	151.134870137781	174.84824962597	177.045373779367	150.125643961316	139.424270720429	143.919638185206	144.325494952371	187.181546600119	181.561136543586	155.772237204149	120.066554054954
FBgn0036436	0.154415642435728	0.0089799031986532	24	6	22.7467867349053	105.278101273859	129.414888800615	113.186789612947	134.464840845089	80.9768625003464	81.6142072509827	121.25512823478	143.3162257569	110.844938210126	98.7437760149329	63.1742961994604	75.0415962843462
FBgn0039609	0.154415642435728	0.0089799031986532	28	18	21.9276458954575	23.138044236013	27.1499766714577	23.6509709638993	49.3037749765325	56.4108480339492	66.8783087195552	47.5954708958949	18.1668455184803	13.5941905352041	32.9145920049776	29.4236448052281	65.8057075108882
FBgn0036585	0.154415642435728	0.0089799031986532	20	8	21.1811303426013	175.849136193699	182.809842921148	234.820354570143	187.130236842748	152.855201124249	223.305539283939	207.380266046399	227.085568981003	161.038872493957	150.770066603446	184.330480691576	225.124788853039
FBgn0051357	0.154415642435728	0.0089799031986532	28	26	20.5997813456349	746.201926611419	713.139387236955	697.703643435031	647.672316737177	712.41441952552	725.459620008735	716.198514433466	734.74797430298	677.618112831714	489.47183594499	673.282225249043	703.08203287949
FBgn0030217	0.154415642435728	0.0089799031986532	24	16	20.291794314963	200.144082641512	170.139853807802	203.567285796419	259.965358967171	230.192654074019	219.904947315148	202.847364056314	172.585032425563	207.049978920802	226.155099905169	205.965513636597	206.653011306123
FBgn0035577	0.154415642435728	0.0089799031986532	28	24	20.2358403524596	87.9245680968493	53.3949541205335	42.2338767212488	36.9778312323994	62.7798147474596	64.6112474070279	87.2583633091406	54.5005365554408	48.1025203553377	29.7293089077217	50.193276432448	43.8704716739255
FBgn0047205	0.154415642435728	0.0089799031986532	28	18	19.7855248149608	77.5124481906435	54.2999533429154	77.7103331670978	82.9199851878047	105.542876966744	151.893107939329	77.0593338314488	46.4263829916718	47.0568133910913	66.8909450423739	94.3287436402902	121.221040151636
FBgn0039764	0.154415642435728	0.0089799031986532	24	20	19.6165293956573	167.750820711094	157.469864694455	146.129213455521	147.911324929597	163.773429775982	187.032558283502	163.184471643068	130.195726215775	151.627509815739	146.523022473771	185.195882009377	180.099831082431
FBgn0038629	0.154415642435728	0.0089799031986532	24	22	16.3674438096159	54.3744039546305	32.5799720057492	29.5637137048742	30.2545891901449	40.033505056351	58.9435941257097	46.4622453983736	16.148307127538	31.3712089273942	24.4205037456286	43.2700658900414	66.9601936075704
FBgn0266428	0.154415642435728	0.0089799031986532	24	22	15.3260262267201	82.1400570378461	63.3499455667346	49.8359745310736	60.5091783802899	79.1571577250578	98.6171670949374	63.4606278611932	66.6117669010943	40.7825716056124	77.5085553665602	75.289914648672	111.985151378178
FBgn0039630	0.154415642435728	0.0089799031986532	28	8	14.9498101554608	61.3158172254344	82.354929236755	81.9337208392227	78.4378238263017	64.5995195227483	53.2759408443915	60.0609513686292	68.6303052920366	94.1136267821825	76.4467943341416	81.3477238732777	62.3422492208414
FBgn0262741	0.154415642435728	0.0089799031986532	24	2	14.5309465708621	192.045767158908	172.854851474947	170.624861953845	163.598889694858	148.305939186028	176.830782377129	213.046393534006	158.455263688967	165.221700350943	145.461261441353	153.176033250746	172.018428405655
FBgn0031979	0.154415642435728	0.0089799031986532	28	10	13.606330563719	106.43500348566	125.794891911087	131.769695370296	133.344300504713	125.559629494919	115.620126938892	101.990294776918	113.038149892766	119.210593924098	152.893588668283	129.810197670124	100.440290411356
FBgn0034454	0.154415642435728	0.0089799031986532	20	18	9.94832681173244	32.3932619304182	32.5799720057492	16.0488731540746	32.4956698708964	53.6812908710162	36.2729810004367	29.463862935554	22.2039223003648	44.9653994625983	72.1997502044671	38.9430593010372	27.707666320374
FBgn0051759	0.154415642435728	0.0089799031986532	24	20	9.62647645805204	106.43500348566	99.5499144620115	90.3804961834725	96.3664692723135	106.452729354388	109.952473657574	101.990294776918	75.6951896603344	97.250747674922	108.299625306701	113.367572631908	158.164595245468
FBgn0046258	0.154415642435728	0.0089799031986532	24	8	7.14484784042029	23.138044236013	33.4849712281312	33.7871013769991	30.2545891901449	30.9349811799076	19.270021156482	30.5970884330753	34.3151526460183	49.1482273195842	28.6675478753031	20.7696316272199	17.3172914502337
FBgn0034532	0.154415642435728	0.0089799031986532	28	4	5.78104011736286	82.1400570378461	132.129886467761	88.6911411146225	94.1253885915621	73.6980433991917	78.2136152821917	95.1909417917897	122.121572652006	116.073473031358	105.114342209445	77.0207172842736	70.4236518976172
FBgn0262531	0.154415642435728	0.0089799031986532	28	4	3.40856965428981	32.3932619304182	49.7749572310058	21.1169383606244	29.1340488497692	29.1152764046189	14.7358985314274	29.463862935554	58.5376133373253	40.7825716056124	40.3469192319081	18.1734276738174	10.3903748701402
FBgn0262109	0.224604862807152	0.0175406595719096	24	6	13947.4691210112	132823.942936833	138872.130674506	143942.343318895	114720.920047668	120061.391516384	127776.109696663	136049.38710492	146109.882889964	143339.236417121	113213.455364734	115072.413227976	130873.698405996
FBgn0035880	0.224604862807152	0.0175406595719096	28	22	8285.68363393758	18011.8105355243	10719.7157891139	6194.02035993835	7025.78793415588	22137.6184437745	21793.2603973249	18657.4245911908	10488.3254793359	6444.69202065101	6182.6344917737	18993.8281230926	20973.5489184264
FBgn0004623	0.224604862807152	0.0175406595719096	24	2	5508.82338806318	25018.010330189	19630.3381326863	12116.0545537919	11999.8665050838	18846.6823576649	18396.0690205027	25760.4820096543	19935.0851489457	10633.7941194224	9803.23961232124	16160.5042086126	17019.4340372897
FBgn0266696	0.224604862807152	0.0175406595719096	24	22	2659.70737009193	13458.2434298769	10965.8755776018	10289.8617243651	8928.46543211389	13867.0602400874	14729.0973474898	13310.8666938853	11035.3493832813	10470.6638329999	9512.31708943853	13377.3735705652	15435.4791126417
FBgn0284257	0.224604862807152	0.0175406595719096	28	22	2208.19257337063	10819.3494847597	8697.04252709028	8876.71620927208	7981.60884449639	11725.2677195726	12256.8669861788	11911.3332044465	9426.57428570032	8946.02307912857	7540.62685223713	11423.2973949709	11415.5585239941
FBgn0001098	0.224604862807152	0.0175406595719096	28	22	2077.95607705892	8577.27299829001	7660.81841746298	5548.68672363767	5590.37575813456	9645.34516141767	9362.96322073773	9065.80398017045	8674.66873507433	5288.14011819441	5182.45559923535	8762.18834273337	8716.37002995098
FBgn0261549	0.224604862807152	0.0175406595719096	28	18	1911.80874065475	11381.6039596948	10478.9859959603	10877.7572883248	13074.4646915041	15405.620627594	14185.0026324833	12011.0570482283	11632.8367470002	13061.9256904027	12861.1113856869	14599.3202313	15533.6104308597
FBgn0032773	0.224604862807152	0.0175406595719096	24	0	1765.54463380202	14362.9409595051	10198.4362370219	8934.9989591474	10806.4910425836	9354.19239737148	11172.0781481345	13450.2534300804	9340.78640408527	7673.39770364062	8001.43114030682	9759.13066083993	11816.1651995428
FBgn0000579	0.224604862807152	0.0175406595719096	28	4	1624.27951849004	19526.1955307714	19007.6986676875	16835.2679386242	16808.1051056361	15116.2875683231	14283.6197995782	18020.5518615838	17347.3189317577	18287.3233907423	16615.4983963192	14975.7698045433	14342.1807790836
FBgn0027348	0.224604862807152	0.0175406595719096	28	2	1550.71142532095	4898.32396476395	4546.71609324678	3252.85318507058	2545.86765333368	1535.83083034365	1938.33742221084	3971.95536881218	3613.18371978663	2452.18283115798	2178.73363852304	1496.27887847763	1915.29243439585
FBgn0032297	0.224604862807152	0.0175406595719096	24	22	1258.25353125108	5631.79996704556	4242.63635452645	4527.47158451787	3701.14474426107	4885.90732165012	6999.55180242803	5130.11182727895	3877.61224900007	4188.05639180712	3605.74046609368	5847.51670438019	7219.0015625541
FBgn0010435	0.224604862807152	0.0175406595719096	24	4	1246.10934985197	9411.39949299828	10106.1263163389	11077.1011864491	7528.91054698459	7477.1669216612	9111.3194150472	9418.23710989958	9489.14897581953	10201.9171431886	8021.60459992277	7877.74819594093	9126.21259427318
FBgn0004167	0.224604862807152	0.0175406595719096	24	22	1245.63670008774	8698.74773052908	6323.2295667825	5367.92573127073	5042.43153169082	6995.85500859735	7098.16896952297	7814.72303090693	6034.42051972186	6694.61598510592	5580.61598639234	6874.74806860977	8276.51082711504
FBgn0032494	0.224604862807152	0.0175406595719096	24	0	1224.69620466489	7589.27850941226	5627.2851647708	3608.4624270635	3949.90469982448	3626.67161715035	5119.02444368664	7032.79743761723	4752.64864147353	3385.99915023008	4495.49621126049	3893.44052878592	5192.87846287676
FBgn0036316	0.224604862807152	0.0175406595719096	24	10	1057.62063493543	3479.96185309635	4789.25588484514	4985.28680817621	5408.84822299369	3553.8834261388	3291.77302578963	3743.04381831288	4470.05326674162	5716.87997353547	4964.79458758953	3288.52500764314	3605.46007993866
FBgn0050035	0.224604862807152	0.0175406595719096	24	0	919.040476563055	13008.2084694865	9787.5665900605	9118.29398411762	9062.93027295897	8893.80708922344	9783.50309421155	12854.1768183842	10383.3614830069	8993.07989251967	9430.5614899423	9433.73976534682	10397.3017867203
FBgn0025454	0.224604862807152	0.0175406595719096	24	0	821.807546120303	4681.98325115723	4476.12615390099	3243.56173219191	2618.7027754581	3076.21092262552	3689.64228613817	4555.56650003565	3601.07248944098	2671.78129364974	3324.37379250274	2653.32044037734	3717.44523131684
FBgn0004363	0.224604862807152	0.0175406595719096	24	2	820.206829733035	14649.8527080316	14673.6573917005	13808.7883327795	13086.7906352483	13267.4675166298	14791.4415335843	14376.0986615553	14453.744148342	14063.7129621508	12785.7263523852	13419.7782351374	14283.3019881528
FBgn0020236	0.224604862807152	0.0175406595719096	24	6	808.139895667273	7561.51285632904	9163.11712661697	8147.75949706332	7340.65976980146	7002.22397531086	6431.65294363994	8240.81581797494	8480.88904954387	8048.8065038051	8004.61642340408	7154.27269425944	6794.15067897504
FBgn0031971	0.224604862807152	0.0175406595719096	24	22	805.154823385865	6309.74466316074	4457.12117023097	4110.20088251194	4819.44400395605	4785.82355900924	5541.83137847298	5659.3281346214	4496.29426582387	3234.37164041434	4427.5435051857	4680.09032666687	5766.65805292783
FBgn0032286	0.224604862807152	0.0175406595719096	28	22	780.561949944931	4891.38255149314	3238.08721768252	2567.81970465193	3479.27775686667	3571.17062150404	4321.01886167703	4362.91816545703	3258.93023217627	2688.51260507768	3227.75353855264	4283.73652311409	4055.70965764474
FBgn0027552	0.224604862807152	0.0175406595719096	28	10	743.060392545603	4464.4856353387	5404.65535606484	6839.35399623904	5989.28811930832	5237.11034328083	5255.04812243827	4311.92301806857	4981.75274884548	6086.01453191447	5738.81838022271	5749.7263554687	5270.22903135447
FBgn0003074	0.224604862807152	0.0175406595719096	28	4	705.566244629432	7645.96671779049	8580.29762740301	6981.25982202243	6885.72039160891	6150.60214047575	5932.89945488393	8025.50297344589	7718.89080696317	7299.03461044038	7302.79238097536	6296.65998831882	5718.16963686718
FBgn0260941	0.224604862807152	0.0175406595719096	24	0	697.244022630598	4867.08760504533	4063.44650849483	3237.64898945094	3064.67783092765	3845.03619018499	3763.32177879531	4836.60642342094	4099.65147200371	3953.81803181591	2909.22522882706	3590.55006755563	4736.85645468727
FBgn0031449	0.224604862807152	0.0175406595719096	24	2	674.55449259573	7393.76203561795	7211.03380393916	6748.97350005556	5368.50877074016	5545.55030269226	6340.97049113885	6718.89397480383	6083.87471029995	6424.82358833033	5078.40301805832	5850.97830965139	7028.51135660153
FBgn0015623	0.224604862807152	0.0175406595719096	20	2	636.738974406254	6359.49145826817	6125.93973630324	5651.73738283752	4971.83749024715	5944.06564848049	6872.5963689265	5879.17388114054	4976.70640286812	5383.29945194084	5584.86303052201	6150.40716561048	6869.19227525938
FBgn0028888	0.224604862807152	0.0175406595719096	24	20	614.186134201076	1692.54793586435	811.784302476585	1042.33207748042	1102.61169492973	1849.72990408095	2064.1593250561	1625.04536344555	907.333006728542	1018.51858317606	1005.48769770045	1880.5170635812	2356.30612332847
FBgn0051036	0.224604862807152	0.0175406595719096	24	22	592.438582801606	1266.80792192171	732.144370906976	462.038611330462	299.184270880322	1272.88349031443	1669.69065667635	1170.62193893951	802.369010399545	420.374199627082	335.516486244288	1176.08039089132	1519.30370323384
FBgn0039430	0.224604862807152	0.0175406595719096	24	12	569.675711191014	3003.31814183448	5217.32051703179	4942.20825392054	5530.98712009465	3926.01305268534	3566.08744460544	2971.31725450087	5289.57985346417	4915.86843892267	5428.78415875647	3715.16785731895	3279.89500067427
FBgn0260795	0.224604862807152	0.0175406595719096	28	18	557.955143957905	8116.82591799335	7945.89317251328	8375.82243135807	8726.76817084625	9391.4963452649	9071.64584207798	8637.4447421074	8081.21844813731	8797.53269020557	8848.71644417689	8758.72673746217	9297.07653658215
FBgn0052699	0.224604862807152	0.0175406595719096	24	12	546.119026294224	1612.7216832501	1855.24840588294	3028.16896091354	2781.18112481258	2186.37528750935	2168.44414543236	1793.89596257623	1917.61147139514	3097.38402809805	2703.24358853784	2252.63963023555	2183.13320882613
FBgn0034405	0.224604862807152	0.0175406595719096	24	0	517.458677350563	3939.25203118121	3565.69693618478	2402.26290790463	2657.92168737125	2855.11679242795	2904.10554134747	3733.9780143327	3391.14449678298	2312.05809794895	2660.77314724109	2956.21090160763	2922.00431070277
FBgn0004654	0.224604862807152	0.0175406595719096	28	6	501.672660275332	3317.99554344426	3830.86170834268	2985.09040665787	3313.43778649106	2452.0521847015	2183.18004396379	3213.82751097043	3077.26177699146	3380.77061540885	3357.28838450772	2547.74147960564	2273.18312436735
