logFC	logCPM	PValue	FDR
FBgn0004926	0.31080517204075	6.62154520816539	3.80938340212607e-05	0.000599117803375426
FBgn0053303	0.23206947742212	5.93120066733036	3.81981631324504e-05	0.000599773781119032
FBgn0260985	0.343207937727121	3.20450786950431	3.8557204474971e-05	0.000603778657178324
FBgn0002773	-0.231999392114068	8.89740617798016	3.86560763537995e-05	0.000603778657178324
FBgn0031414	-0.348714967963101	7.68317709405224	3.86749653010354e-05	0.000603778657178324
FBgn0032512	0.411946710988825	4.94934967312397	3.87053764363636e-05	0.000603778657178324
FBgn0086906	-0.242916240260335	8.75270266357303	3.96235138401622e-05	0.000617095960261909
FBgn0037541	-0.212817100838089	7.78326476758859	3.98894634409269e-05	0.000620229352008438
FBgn0038343	0.324898119358626	5.18178740604011	4.0267521767198e-05	0.000625092906784801
FBgn0025878	0.235119521887628	6.61221449136361	4.10065636597254e-05	0.000635535383062865
FBgn0035715	0.303385213304215	6.60064933705269	4.12283682370326e-05	0.000637940728552986
FBgn0030274	-0.16892371851877	5.15026563796714	4.17903531236075e-05	0.00064513863007334
FBgn0037304	0.334411888515058	2.32026827323858	4.18282615656237e-05	0.00064513863007334
FBgn0033359	-1.17753718062778	0.751952594288618	4.20020843915963e-05	0.000646778077657089
FBgn0039265	0.191592273034865	5.86516022713769	4.25972717960544e-05	0.000654890319843675
FBgn0005655	0.748214181603523	0.65906322530321	4.40573061140728e-05	0.000676169725295879
FBgn0025879	0.329683429894124	7.13938085017678	4.4122580738142e-05	0.000676169725295879
FBgn0034734	-0.280624767427153	3.90910347077957	4.50142431978491e-05	0.000688732302474439
FBgn0037715	-0.291211365667669	6.16847390811099	4.51534742458872e-05	0.000689760727794431
FBgn0003660	0.231782377442907	7.1073018009525	4.58641371728062e-05	0.000699203311363242
FBgn0034329	0.920141756601116	7.78593403316892	4.59176114896095e-05	0.000699203311363242
FBgn0000451	-0.580488817573922	0.948266773132942	4.64865832679717e-05	0.000706743642127989
FBgn0029935	-0.176245296483267	5.55836806438145	4.67432387588775e-05	0.000709519399100679
FBgn0024947	0.255625986151139	6.98527702089801	4.75397907065468e-05	0.00072046853700523
FBgn0014863	-0.286680097863043	8.00146731381943	4.80131876294608e-05	0.000726493382488113
FBgn0026144	-0.665758351191538	0.546473792849334	4.98910966750885e-05	0.000753717545668765
FBgn0038818	0.252540475193566	7.38138518326146	5.04944234824346e-05	0.000761344624662811
FBgn0025836	-0.193282846321588	7.25957357326598	5.05549364466014e-05	0.000761344624662811
FBgn0002931	-0.370210720874083	2.56233925055288	5.09655176713624e-05	0.000766322964295619
FBgn0031942	-0.65854151302949	3.92834266748222	5.21700216218664e-05	0.000783204493878113
FBgn0031119	-0.199187520743493	5.92764634893288	5.23713182436012e-05	0.000784996065942429
FBgn0033194	0.250224101052132	6.933570206859	5.27322824526764e-05	0.000789171564580836
FBgn0038466	0.923818393617496	1.18054919588702	5.29895134142991e-05	0.00079178402415313
FBgn0052594	0.195188766971846	5.35187378657581	5.32867154429046e-05	0.000794984673694922
FBgn0028374	0.340956312940698	6.59219979580911	5.41073455394322e-05	0.000805972248175243
FBgn0026737	0.254414848545836	4.46278391651995	5.43627373894236e-05	0.000808091489420944
FBgn0265660	-1.29713987693095	0.30405507893804	5.44192298094038e-05	0.000808091489420944
FBgn0030921	-0.341530016868194	4.32644377896558	5.45027252209156e-05	0.000808091489420944
FBgn0032770	0.410401762229326	3.6277479335788	5.52730051415001e-05	0.000818245507334294
FBgn0261859	-0.269815131912827	7.189032182736	5.55931895106916e-05	0.000821708083330543
FBgn0010551	0.354291034669223	7.12755278910371	5.56784867489583e-05	0.000821708083330543
FBgn0037531	0.532073572635219	1.1330683906819	5.59764630215687e-05	0.00082483471203167
FBgn0034474	-0.587035030243378	6.50438301871053	5.68106827554179e-05	0.000835841350893077
FBgn0039886	-0.650100726184017	3.33388739828599	5.72399391018408e-05	0.000840865240364158
FBgn0261053	-0.317581830587209	3.57724005349922	5.82617293148177e-05	0.000854564844375688
FBgn0013773	0.368974528804901	4.53854320237853	5.92655584286676e-05	0.000867959508608224
FBgn0035444	0.297040057559519	5.3145901466923	5.97895839777625e-05	0.000874297153189328
FBgn0029506	0.214557949117303	8.14106853497646	6.02579484612394e-05	0.000878542554830186
FBgn0016075	-0.403387959828071	7.49011754931329	6.02633596286732e-05	0.000878542554830186
FBgn0034430	-0.321046308002957	4.3338199266106	6.07832272924901e-05	0.000884774697579742
FBgn0036299	0.143738057758624	5.84786924996275	6.11304178485108e-05	0.000888478212675321
FBgn0002645	0.225533786465543	6.61365837706667	6.12765752831384e-05	0.000889253087972575
FBgn0031571	0.277167764136677	4.85456455352826	6.19771154117902e-05	0.000898000652645424
FBgn0035871	0.225932082939008	7.48451208469491	6.20668649040792e-05	0.000898000652645424
FBgn0032744	0.216613541464337	4.83709551557531	6.39310288894468e-05	0.000923576764258102
FBgn0034479	-0.810185886838059	6.33773108663987	6.42645101163686e-05	0.000926996201648462
FBgn0003866	0.261626479092031	3.70357962154692	6.45124670047896e-05	0.000929173547326128
FBgn0034328	1.17409697813666	5.58347734232155	6.56096451992367e-05	0.000942560517984811
FBgn0010482	-0.284438785021577	6.51151583163881	6.56387414382824e-05	0.000942560517984811
FBgn0030512	-0.309397070800896	5.55713789423378	6.60591596393883e-05	0.000947177591356379
FBgn0050289	0.697373727005118	3.35964408449363	6.66008441213669e-05	0.000953517017928927
FBgn0021872	0.276499293309936	9.1021394952101	6.6734350407047e-05	0.000954002400296561
FBgn0037312	0.196397275105218	4.72064733882105	6.80729732014338e-05	0.000971688431182315
FBgn0259481	-0.191608789341332	8.39022159795098	6.87827078540791e-05	0.000980358297360669
FBgn0010226	0.326808488917374	6.41425981240059	6.90563062163553e-05	0.000982795395156391
FBgn0029648	0.489441898359651	3.49615787975757	6.92585635005042e-05	0.000984211455797966
FBgn0001987	0.278298410005415	5.79361725209059	7.02616944033498e-05	0.000996987420733754
FBgn0031374	-0.203248800766657	8.04894537033325	7.05039725198693e-05	0.000998945338454598
FBgn0039525	0.483855213838051	4.62426283577314	7.09911580652752e-05	0.00100436235147593
FBgn0040309	0.329640298315902	8.17967653046964	7.12095039232096e-05	0.00100577771252162
FBgn0032731	0.281000362457891	6.58683501335356	7.13025719465143e-05	0.00100577771252162
FBgn0036436	-0.5715262981286	1.96279733797222	7.14062272410423e-05	0.00100577771252162
FBgn0031239	-0.291437420175328	4.91261312917416	7.18834481415471e-05	0.00101075544613835
FBgn0265045	-0.216531394283818	7.47660938768702	7.19706843042757e-05	0.00101075544613835
FBgn0038893	0.372611307629317	3.3395900487166	7.34131039674613e-05	0.00102950323543242
FBgn0034277	0.218774891018605	6.01344694136007	7.3683359541944e-05	0.00103178248200693
FBgn0027594	0.240570598894725	7.59098604300931	7.38163906068733e-05	0.001031947672839
FBgn0261436	0.2618018865169	5.49768191073777	7.40498190435855e-05	0.001031947672839
FBgn0025693	0.316156340157598	5.17575712562587	7.40715521007593e-05	0.001031947672839
FBgn0002772	-0.209295777531609	6.75680056690398	7.4126122250285e-05	0.001031947672839
FBgn0035557	0.522613187671511	3.73232615749508	7.50430133326089e-05	0.00104319590957871
FBgn0037723	-0.57604864873067	5.8955558218276	7.55363831753496e-05	0.00104853257688913
FBgn0039254	0.25881372127422	5.38643026170809	7.59930362919146e-05	0.0010533448648393
FBgn0011591	0.210998937232772	5.6184812132502	7.90243105634414e-05	0.00109377868002405
FBgn0033753	-0.543956876629255	1.38378296360548	8.05879875100298e-05	0.00111381204093949
FBgn0038294	-0.316382214560109	9.32832861923083	8.25095615499695e-05	0.00113872706127609
FBgn0031634	-0.327951958324066	3.07907480241134	8.27364645885706e-05	0.00114021562277601
FBgn0022710	-0.297491734313968	6.15384687609307	8.34835637955389e-05	0.00114885858338171
FBgn0052333	-0.174437528815343	6.11403905336028	8.43571124872765e-05	0.00115921438077925
FBgn0024361	1.29756220055871	0.561998809295209	8.48272794579405e-05	0.00116400527600022
FBgn0261836	-0.296960057947942	9.25072492610098	8.50640416421852e-05	0.00116558425014142
FBgn0030102	0.282182562674766	3.47258023744888	8.55520731535383e-05	0.00117059679523513
FBgn0038946	-0.529765037861503	6.28078113833488	8.7375679886206e-05	0.00119384345499298
FBgn0019643	-0.36323386172983	7.0295433093516	8.81814841231091e-05	0.00120313711528652
FBgn0038747	0.180724686950973	6.04886444595503	8.89659984398833e-05	0.00121211427177411
FBgn0262717	0.299901199840464	5.02158678433315	9.01621099942052e-05	0.00122666575216548
FBgn0015570	-0.798934112004469	5.88202428297008	9.03112619781509e-05	0.00122695215209465
FBgn0011674	0.304795804251635	3.64635871353296	9.08100906928672e-05	0.00123198165532051
FBgn0022772	0.532991978396139	0.922536795232948	9.12348373118106e-05	0.00123599331226665
FBgn0034438	-0.392097991787821	4.00325747538968	9.13784020260259e-05	0.00123618973814304
FBgn0010241	1.3623193154816	1.66375105907607	9.15805003931381e-05	0.00123717635086809
FBgn0014417	-0.344870945862709	4.46289070615353	9.25707433473002e-05	0.00124879236588795
FBgn0033853	-0.338133380267134	6.83979148517824	9.33998168311164e-05	0.00125820456485012
FBgn0261805	0.643700589403938	1.96985016956063	9.37195974668011e-05	0.00126073919176548
FBgn0024983	0.191455375181074	4.62277724271347	9.50468628048588e-05	0.00127680063386387
FBgn0004449	-0.232804470964248	7.78598988237135	9.59295486378944e-05	0.00128685324489321
FBgn0265313	-0.416878820239839	1.89171010965042	9.64369782127125e-05	0.00129014263357222
FBgn0028473	-0.293985380144271	8.36338153067437	9.64441559446344e-05	0.00129014263357222
FBgn0030844	-0.785589876335618	0.0684466130038789	9.83147559879683e-05	0.0013133315660429
FBgn0001977	0.213771588466019	5.2146642100226	9.97655967385615e-05	0.00133085638657652
FBgn0030060	0.32726328766211	5.45548176907168	0.000100748477316269	0.00134209863106429
FBgn0259219	-0.278100116497343	5.35866989799477	0.000103065597966646	0.00137105874628408
FBgn0264862	0.548598440594677	0.722091142637353	0.000104373049343376	0.00138529823558353
FBgn0029924	0.613998784237578	2.07024021325406	0.000104425279399803	0.00138529823558353
FBgn0039120	0.176448061775224	6.47229769730819	0.000105152472624321	0.0013930157438392
FBgn0041171	-0.138927774529755	6.26716973456986	0.000110824080075037	0.00146612298198716
FBgn0050339	0.380760000270282	3.09330885986212	0.000111214413337063	0.00146810648670781
FBgn0265416	-0.296045698892215	3.67543176796191	0.000111280571032561	0.00146810648670781
FBgn0036715	-0.510612810932096	2.45597927624519	0.000113457372367217	0.00149280938463086
FBgn0036975	-0.584295831707723	7.24426001160002	0.000113464735018925	0.00149280938463086
FBgn0033250	0.287155971381319	9.19189908974105	0.000114231914440262	0.00150084125721376
FBgn0052271	-0.438950428554068	2.46269994449726	0.000114646262143517	0.00150422177919261
FBgn0259229	-0.952015831934645	3.4280390542331	0.000115839635288627	0.00151780031025235
FBgn0038256	-0.170530892348779	6.50494442860673	0.000116690987504438	0.00152686650043376
FBgn0029976	-0.216080077542595	6.62994457734026	0.00011713587858396	0.00153059678728126
FBgn0263316	0.2764526610453	5.59189977170643	0.000117337073866379	0.00153113691211468
FBgn0028424	0.352432772244181	6.06099311845418	0.000117705480898511	0.00153385455244346
FBgn0033215	1.09562946010168	3.09339143611122	0.000120207618536315	0.00156433229665873
FBgn0037332	-0.161567217875319	5.6868112177625	0.000121306147209042	0.00157648613021466
FBgn0030735	-0.169163445838544	6.66551355946839	0.000122439023611791	0.00158905280237633
FBgn0261535	-0.354619529239677	4.02210447684728	0.000126111731121448	0.00163450360038056
FBgn0036381	-0.852120694261259	7.13984117656175	0.000126312910147271	0.00163489872079806
FBgn0036850	0.278184689469478	2.63566417267863	0.00012765477065322	0.00165003696803852
FBgn0039869	0.357049329896001	4.92954540444877	0.000128147027367034	0.00165416742334427
FBgn0267252	-0.294317739666967	11.5766810476938	0.000129590148655451	0.00167054433892586
FBgn0030027	-0.639444589074469	4.50993371158951	0.000130315119333806	0.00167763200669246
FBgn0263601	0.26739060249644	5.79284084372544	0.000130576435488248	0.00167873973034421
FBgn0030668	-0.327298468812813	5.63902083763433	0.000131022857584824	0.00168052559109158
FBgn0031800	-0.403733752811931	4.3345517276047	0.00013106625773078	0.00168052559109158
FBgn0261800	-0.399046767867253	5.3871161436058	0.000134421391052957	0.00172124075334923
FBgn0051778	-0.511951496246872	6.54654496549949	0.000135555495846686	0.00173344531270969
FBgn0038930	0.529383629999387	7.79271134456548	0.000137413324088056	0.0017548597574872
FBgn0001316	-0.181683380151252	7.35328997514128	0.000138336669147878	0.00176429909067693
FBgn0039636	0.202232456027414	5.27410402405653	0.000139990577711401	0.00178301828898909
FBgn0004782	0.840868030808449	0.360798483373016	0.000141965379207743	0.00180458026106774
FBgn0266162	0.908392831785081	0.11622799367253	0.000142060296183449	0.00180458026106774
FBgn0040697	-0.401902060159974	3.88382534277745	0.000142269813189976	0.00180484804070674
FBgn0284252	0.158102629347339	7.49204127628678	0.000143679053483242	0.0018203147807705
FBgn0039296	0.413337738477571	3.97132503340986	0.000144234074937621	0.00182443271765775
FBgn0025583	0.728998911006803	9.01131691055566	0.000144385049069176	0.00182443271765775
FBgn0263397	-0.323774730546745	8.61491641832171	0.000144979451688654	0.00182952989232402
FBgn0031305	-0.542600467678238	7.05184874096079	0.000145784754151742	0.00183727154640182
FBgn0267795	0.17884912319041	6.6855067345006	0.000147201066023793	0.00185268306225478
FBgn0262867	-0.193566482562632	4.7334938158274	0.000148480091746837	0.00186632850229817
FBgn0030425	-0.514880869224074	6.95839296805715	0.000149663308919836	0.00187873548208937
FBgn0034692	0.458161100107588	1.75473267024547	0.000152446192615161	0.00191116444092672
FBgn0005674	0.253474251379765	6.19678118987871	0.000153183473693852	0.00191789713861401
FBgn0002284	0.257879509319435	5.77695425830011	0.00015429413179259	0.00192842239167375
FBgn0038524	-0.255715584034946	4.97841662767051	0.000154426808771535	0.00192842239167375
FBgn0026059	-0.248016655332747	8.18844211119182	0.000155032653478148	0.00193227972955706
FBgn0033226	0.269031810278351	6.87840657823387	0.000155139184801564	0.00193227972955706
FBgn0026239	-0.209307221698892	5.31291474294212	0.000156241859748794	0.00194348640607007
FBgn0036597	-1.01542371560353	3.6881496251055	0.000157736528671899	0.00195953368562834
FBgn0020251	-0.246875433180839	5.91224657971783	0.000159160579420062	0.00197466325088776
FBgn0085447	-0.895125051306853	4.68014044000361	0.000161412216530496	0.00200000803354346
FBgn0002526	-0.434109716874107	5.53653915765929	0.000162717276780697	0.00201357374290118
FBgn0024289	0.684140524831712	6.36460002578638	0.000163753786785913	0.00202378550946513
FBgn0033134	0.42283925776611	6.14859504355357	0.000165249824629492	0.00203964280966659
FBgn0015568	0.257727893332933	6.25605311065182	0.000169875173460318	0.00209403399150956
FBgn0000247	-0.16650093901198	6.51296225296145	0.000170112549795569	0.00209426478398709
FBgn0036208	0.402374565154563	4.91666487052327	0.000170398949924024	0.00209509774373851
FBgn0051634	-0.703169962770856	0.415754680361199	0.000170725202846477	0.00209641793956866
FBgn0033821	0.471508833590463	7.43370271236017	0.000171887254905777	0.00210798479831951
FBgn0052638	0.253234986204366	6.0857226597238	0.000173617477764864	0.00212648107676709
FBgn0085350	-0.616084834919367	0.491472419441412	0.00017406312045272	0.00212736451684926
FBgn0031457	0.278496727036142	4.76782025929184	0.000174133825559597	0.00212736451684926
FBgn0038950	0.188293392927708	5.08296827178906	0.000176139101674493	0.00214912142145006
FBgn0030486	-0.198932975860464	6.07139501318128	0.000178007597866675	0.00216915619894022
FBgn0002891	0.342220031599086	4.41782306981828	0.000178268365453154	0.00216957357599785
FBgn0260004	0.224852795619103	4.3260255609469	0.000178505607567278	0.00216970394578603
FBgn0039536	-0.342152910612041	8.4351277835935	0.00017939236790396	0.00217771875764782
FBgn0040507	0.396016083126801	2.9964449779972	0.000180289467659821	0.00218583863448831
FBgn0002940	-0.212569111836323	15.2067769166182	0.000180822685434529	0.00218953183450306
FBgn0039817	-0.438321825540411	3.90991009651945	0.000184739543370292	0.00223413553838466
FBgn0036937	-0.321930399584415	2.82467281123059	0.000187139287669943	0.00226030277087353
FBgn0030761	0.1810388661981	5.84264172756909	0.000187861554701476	0.00226616872913191
FBgn0024740	0.440035286132022	3.24039421513662	0.000190097351023799	0.00229025462654836
FBgn0033266	0.20496065958976	4.90261784764588	0.000190459947755692	0.00229174042663822
FBgn0267803	-0.388280130349826	1.90439748596946	0.000191360459970553	0.00229968693299618
FBgn0033052	-0.241865174536405	5.56817903880983	0.000193961401445491	0.00232665354684332
FBgn0030946	0.168516945289338	5.77750546202385	0.000194207734267724	0.00232665354684332
FBgn0040384	-0.200681116001502	6.14864829407798	0.000194572011706053	0.00232665354684332
FBgn0031006	-0.169825885074908	6.12600798917292	0.000194576058782783	0.00232665354684332
FBgn0044452	-0.358516882666305	6.80963685600557	0.000197071020191968	0.00235354891695595
FBgn0001104	0.234484422933688	5.67616244832346	0.00020290291034957	0.00242017942133024
FBgn0032242	0.185807072870361	5.89505509671663	0.000203625276689007	0.00242577475140212
FBgn0034049	0.182551782836797	5.37061909818732	0.000206408838486775	0.00245588056525011
FBgn0011336	0.172935108298049	6.54496550632875	0.000207318978696992	0.0024635866506652
FBgn0261554	-0.189550592035749	7.25520848044504	0.00020757093621704	0.0024635866506652
FBgn0085434	-0.234648820219446	8.40666820787791	0.000208006561509262	0.00246570154224716
FBgn0261341	0.467661414359058	4.24806903526612	0.00021379851266912	0.00253122639597631
FBgn0052218	-0.583046281754847	1.70008673380164	0.000221346097342444	0.00261734928437769
FBgn0262794	1.62668752267166	1.86568971644415	0.000223222351242784	0.00263628074007816
FBgn0085484	0.223145900677533	5.90875142887825	0.000227278057124122	0.00268087343735818
FBgn0037743	0.173391862694093	5.6661669632286	0.00022834523480777	0.00269014841204037
FBgn0028695	0.176291009609147	6.7784575129069	0.000232517884180826	0.00273594139396063
FBgn0001087	-0.145881566066192	6.93123612635163	0.000233836066906216	0.00274807588813219
FBgn0015019	0.268481310184135	5.98452673751002	0.000234590508549876	0.00275356359177784
FBgn0263968	-0.246524265237372	6.26450350427269	0.000235128681136876	0.00275650245768543
FBgn0033054	-0.214299648955016	7.33927636183744	0.000236648133385667	0.00277092398724684
FBgn0046114	-0.42177849397321	6.7790449938964	0.000240295874063045	0.0028102000998484
FBgn0003209	0.204145857220339	7.4391583927557	0.000240682661922853	0.00281129089743547
FBgn0284084	-0.43360436685805	2.03760058552058	0.000246243222323432	0.00287273761682562
FBgn0052758	-0.188958305458378	6.77248021514561	0.00025144733667344	0.00292988149715111
FBgn0086443	0.424836177773109	6.02848729766089	0.000252689825170873	0.00294078146474681
FBgn0034143	0.343369372491782	4.00571103083019	0.00025351647727465	0.00294614743115679
FBgn0034389	0.175220138339687	6.49749886406307	0.000253766092159569	0.00294614743115679
FBgn0033683	0.402408006702673	3.74660374367614	0.000254488969815891	0.00294736742513769
FBgn0284247	-0.457815708311619	2.87783391488767	0.000254930078832889	0.00294736742513769
FBgn0083972	0.27535792792865	5.13827365334906	0.000255319681530782	0.00294736742513769
FBgn0261990	0.356528982942752	5.79475463751776	0.000255462238059725	0.00294736742513769
FBgn0032753	-0.457297424869983	4.39321133219012	0.000255656570719107	0.00294736742513769
FBgn0053093	0.640209879695749	2.89590381170908	0.0002557175120369	0.00294736742513769
FBgn0003423	-0.193040646122306	8.41689677698626	0.000258577932367237	0.00297460718367187
FBgn0028526	0.366050931268896	9.0248153341408	0.000258702002923227	0.00297460718367187
FBgn0023530	0.407569241573124	3.82310279049832	0.000259534785606757	0.00298060452822725
FBgn0041582	0.209587762973478	6.47055622659375	0.000261237464904971	0.00299656579504169
FBgn0035591	0.256490328370625	3.66508178046908	0.000263308821531818	0.00301671279022937
FBgn0053926	-0.509170065270355	7.60244268062012	0.000264870645005347	0.00303098092934434
FBgn0261862	-0.341124588882215	8.21954736463474	0.000265702791414904	0.00303687510283049
FBgn0030318	0.302515690063244	5.09580686499421	0.000269654517987476	0.00307836826374737
FBgn0039022	0.478796230913179	4.0575252375331	0.000274111083175136	0.00312551899363268
FBgn0029863	-0.81667327804455	5.21399016129588	0.000275918577560559	0.00314238779533298
FBgn0022702	-0.61006464650616	2.91143871977135	0.000278978409887136	0.00317346224453561
FBgn0050026	0.802247382350006	5.75533410351109	0.000280940889712675	0.00319199506722183
FBgn0260450	0.257897302582953	3.47503602260111	0.000282697289005009	0.00320814530105448
FBgn0038341	-0.207474382519162	4.92166524246403	0.000283540863576976	0.00321391052229619
FBgn0026438	-0.221239205951665	9.10944482721816	0.00028415851999356	0.00321710437883962
FBgn0032264	0.299175862754484	6.43653180346185	0.000285527997969446	0.00322879240206772
FBgn0016131	-0.179531068074293	4.01013901857671	0.000286360934695259	0.00323286488837538
FBgn0033483	0.197807750734538	5.1734283535281	0.000286563195889611	0.00323286488837538
FBgn0053971	-0.589956552406037	2.94146840657541	0.000289439421576996	0.0032614715057229
FBgn0038632	-0.583083463150425	0.661154661050034	0.000289987518759535	0.00326380781983411
FBgn0029975	-0.321416836365061	7.09513271981589	0.000292374919131261	0.00328681569887232
FBgn0010905	-0.208147273622045	7.26982292028253	0.000293240858575175	0.00329268574845607
FBgn0051769	0.293096830383884	7.43690786010564	0.000295927000564393	0.00331895645363672
FBgn0034075	-0.168888890661207	6.1588460902465	0.000296822437109738	0.00332510561711938
FBgn0011280	0.225252183436897	9.80059483103932	0.000301519978096349	0.0033737831194005
FBgn0029881	-0.465627305654855	7.42506200593978	0.000311323127144619	0.00347940829847277
FBgn0030332	-0.253777843544888	4.95184678282898	0.000312266792001879	0.00348209909749775
FBgn0030796	-0.305055206525771	6.11721428800879	0.00031256998968758	0.00348209909749775
FBgn0259226	-0.399121803113761	3.54616613850282	0.000312654544147846	0.00348209909749775
FBgn0020653	0.247769246849166	7.7279010964891	0.000313997040180418	0.00349298914151921
FBgn0019661	0.405661859378283	9.53495662159461	0.000315816511099983	0.00350915376254714
FBgn0039613	0.45802984189914	2.35871188735445	0.000319146307254883	0.00354204325711155
FBgn0036324	0.675952246831777	0.44593690547968	0.000321440947727054	0.00356338124690941
FBgn0026565	-0.505209652552242	4.11410704733192	0.000324271782476366	0.00359060708966316
FBgn0029761	-0.317959494240171	8.15377513276053	0.000325897536153569	0.00360444180286245
FBgn0039450	0.180413746208183	5.03651682770539	0.000330436985363596	0.00365043304015286
FBgn0039827	0.437583697395559	4.93663266806404	0.000331397412136994	0.00365682536111536
FBgn0032609	-1.34245009192253	1.65234979101371	0.000334012620923354	0.0036814417528238
FBgn0031115	0.17937731872407	4.67746843901448	0.000334729228006699	0.0036850994779864
FBgn0030890	-0.170811890801548	5.56514147631884	0.000335719918232844	0.00369176277478092
FBgn0039325	-0.429597284807776	5.82416123325642	0.000339275321576253	0.00372658145648779
FBgn0033130	0.422634368128876	5.23895348935185	0.000343522435698865	0.00376890938043956
FBgn0000536	-0.323987827300995	7.9620069305042	0.000346120604195516	0.00379306996222501
FBgn0039726	0.186261259898703	4.67576968156104	0.000349814745976035	0.00382917215652395
FBgn0003996	-1.02548596714306	2.22727789458239	0.000354548319273277	0.00386813582128198
FBgn0051145	-0.30985851145541	8.03001856328852	0.000354789771411002	0.00386813582128198
FBgn0033663	0.206821811925699	8.01972345197166	0.000354791613510316	0.00386813582128198
FBgn0001291	0.206279040681887	5.83868094790339	0.000354989704208275	0.00386813582128198
FBgn0034118	0.248500990552451	4.70606190194236	0.000355531682795156	0.00386963915660455
FBgn0265104	0.429371990362454	1.31217043434271	0.000363089083116122	0.00394740889680614
FBgn0035541	-0.214805713545084	4.88205130321697	0.000365863377776825	0.00396993460517798
FBgn0085244	0.459466629988023	5.54782238818509	0.000365990003797469	0.00396993460517798
FBgn0037360	0.134444168993901	6.17249967656249	0.00036674289006968	0.0039736011324518
FBgn0002543	-0.229616512421144	3.91521715596477	0.000367677005917773	0.00397922074879144
FBgn0035714	0.303443347536202	4.16511148843763	0.000368383953463331	0.00398040258371386
FBgn0034509	-0.363627277458608	6.99709710498672	0.000368617361845291	0.00398040258371386
FBgn0033717	0.193747853431963	6.75919692778439	0.000375155115907514	0.00404643659928172
FBgn0003483	0.617365012558981	1.08350298065244	0.000381262994121541	0.00410769061608113
FBgn0027578	0.423035406436426	7.24976641450701	0.000382467096991878	0.00411603354493056
FBgn0000463	-0.413974696498915	2.99926551959766	0.000383269180628422	0.00412003615270373
FBgn0037094	-0.197706482645448	7.34770755961846	0.000385779897371979	0.00414237652133275
FBgn0015576	-0.282540713747407	6.83132871879961	0.00039091465470183	0.00419281138044135
FBgn0263846	-0.281019416221374	6.43363766621393	0.000401412743576374	0.00429954191608037
FBgn0033403	-0.649838542496262	4.44267285710702	0.000401763417716844	0.00429954191608037
FBgn0039003	0.216762723039196	4.30042037031818	0.000403212367357523	0.00431023220373923
FBgn0028982	-0.149393991405043	6.9912770460517	0.000409316457521052	0.00437060538476772
FBgn0036015	-0.29148108173283	9.03202043078863	0.000414125558575142	0.00441703184858876
FBgn0035173	0.259841652762253	6.91770184207837	0.000416587994575488	0.00443835351729035
FBgn0033543	-0.318285873874196	5.88729751939444	0.000421538225241301	0.00448610346817909
FBgn0033395	0.552341012218924	2.81653714118611	0.00042553208176167	0.0045211144353882
FBgn0026415	0.250810754726177	9.6438868251467	0.000425772104898743	0.0045211144353882
FBgn0264541	1.56713747473715	2.88118230378984	0.000428606592509174	0.0045461726944107
FBgn0267435	-0.390272216565451	10.6323501502913	0.000430335226597667	0.0045594588499474
FBgn0037443	-0.178242096382275	7.98315178759182	0.000433477811221086	0.0045876800838404
FBgn0039178	0.450679072936028	6.23509277801381	0.000436484250391073	0.004614399724333
FBgn0029762	0.290753809305261	6.42642969257756	0.000438622070696839	0.00463188775428261
FBgn0267824	-0.229696159970645	6.08903796445054	0.000440452857765026	0.00464609853708527
FBgn0264746	0.594494917742842	2.31611148850948	0.000447858680016527	0.00471902138305644
FBgn0051481	-0.325242841924612	3.49809950621786	0.000449310809642429	0.00472480054243805
FBgn0261532	-0.158307895377292	6.67163762074818	0.000449393745475158	0.00472480054243805
FBgn0003206	0.180478950541975	5.86219165289302	0.000453825086954156	0.00476615864347248
FBgn0038816	-0.255202754783894	5.72997252527952	0.000467257667038916	0.00490185535038196
FBgn0036302	0.179350871452577	5.79523663475832	0.000476774119587812	0.00499200821630509
FBgn0025865	0.224949259869062	5.90688867119546	0.000476893664430899	0.00499200821630509
FBgn0051098	0.190053087683044	4.47354093144385	0.00047765135939421	0.00499448113567439
FBgn0031460	-0.651849396871154	0.670818579447601	0.000478735676132278	0.00500036020282983
FBgn0030164	-0.194669587344019	4.53183563845696	0.000482085449841045	0.00502874390137489
FBgn0035438	0.284027343474121	7.71807816742979	0.000482503199557687	0.00502874390137489
FBgn0050496	0.295130937072287	3.11325559959036	0.000484915925045118	0.00504839644574146
FBgn0038693	-0.26118175101099	8.43956623033697	0.000487423087764078	0.00506898841976584
FBgn0038774	-0.459036324288059	5.59616681741054	0.000495165231512564	0.00514391820762184
FBgn0027929	0.557750643504349	3.42924440553691	0.000495922241286316	0.00514620067935031
FBgn0034275	0.489164948704653	4.20862680152245	0.000496587234429816	0.00514752438459825
FBgn0035917	-0.291764565833831	7.81211072602931	0.000497350726912422	0.00514986514850505
FBgn0037000	-0.512647956107434	3.17812608973664	0.000501900188666245	0.00519136069875301
FBgn0261975	0.305666786434502	3.5415119522134	0.000506483620632614	0.00523311771134755
FBgn0036382	0.809526654077135	0.96410716191994	0.000513701955602194	0.00530197988228212
FBgn0053281	-0.834554533729896	0.613469705256525	0.000516219266817409	0.00532222619760726
FBgn0034614	0.412830268967994	1.13632926295864	0.000520169391187876	0.00535718540730911
FBgn0004133	0.28905456894831	5.19358312674771	0.00052468971258067	0.00539793562523916
FBgn0052170	0.40435388809604	4.85018005071058	0.000527589824237612	0.00542194778599554
