INC1_ZT00	INC1_ZT04	INC1_ZT08	INC1_ZT12	INC1_ZT16	INC1_ZT20	INC1_ZT24	INC1_ZT28	INC1_ZT32	INC1_ZT36	INC1_ZT40	INC1_ZT44	WAKED2_ZT00	WAKED2_ZT04	WAKED2_ZT08	WAKED2_ZT12	WAKED2_ZT16	WAKED2_ZT20	WAKED2_ZT24	WAKED2_ZT28	WAKED2_ZT32	WAKED2_ZT36	WAKED2_ZT40	WAKED2_ZT44	WT2U_old_ZT00	WT2U_old_ZT04	WT2U_old_ZT08	WT2U_old_ZT12	WT2U_old_ZT16	WT2U_old_ZT20	WT2U_old_ZT24	WT2U_old_ZT28	WT2U_old_ZT32	WT2U_old_ZT36	WT2U_old_ZT40	WT2U_old_ZT44	WT2U_ZT00	WT2U_ZT04	WT2U_ZT08	WT2U_ZT12	WT2U_ZT16	WT2U_ZT20	WT2U_ZT24	WT2U_ZT28	WT2U_ZT32	WT2U_ZT36	WT2U_ZT40	WT2U_ZT44
FBgn0016700	167.479020866487	182.244220458197	165.852156238187	167.377036227148	165.650095128207	159.067931908904	170.539480477618	184.154768412784	157.612910770961	166.153438926466	176.500341853107	192.436812771971	150.256207054287	159.985195567749	158.88018106977	159.164065007652	154.1944523006	148.636471658582	157.930586479616	164.457536266493	152.17358205714	180.783465701339	171.134317813568	148.256466650024	182.177855277284	182.391224488357	204.184040248493	206.398297878107	200.316309758214	171.494506990378	177.276532625237	200.921127417045	185.731933022961	196.487847104139	188.628198268724	185.680496701926	169.613299912	187.658603476294	177.498735374993	178.086629168382	179.67723043	161.628996025074	164.395042417787	172.126214730491	186.05072188123	191.616067589641	177.115421022443	167.09976281803
FBgn0036585	0.317831548947242	0	0.182427805525862	0.293723523076275	0.35988750727709	0.322010461237577	0.300499530947878	0.322643968879843	0.398556243781007	0.215827191693076	0.298760336170022	0.672862248576257	2.84032543630835	4.27772235072525	4.90649623478791	2.62057504876443	3.08991815460635	2.01220541760402	3.18866900029633	2.01651234604864	2.66471698207478	3.71012532052403	1.83989898007051	1.72090195589783	15.2818405952953	13.7427611751986	8.6770927073107	11.0208668372101	8.9949811733709	11.8577905567898	12.1841739286638	13.5427447460959	13.5979912406442	9.55577257127275	9.70380497093518	10.8238074420151	17.1107042024551	18.5657479874585	23.2340295998341	18.5953166318341	15.7906704300343	22.562657271757	20.004933457087	22.8894692496749	15.9625343182879	15.8072904456949	18.9182361940776	22.0735354109188
FBgn0033033	24.3312199681653	24.7420790377861	32.0170810622512	27.1619880560778	28.4906785115365	27.7459789953011	24.7623649684845	27.7365240092891	32.1164956152672	29.8972404160163	26.4667254095238	27.5826876353106	27.0483157559018	37.5158433090287	36.2489258512188	33.496208207296	33.8216621946606	33.9663084594319	27.8440365894052	35.2139438749815	40.0235757024952	39.5073691410117	32.593967211325	34.2046413104271	47.1752891109386	53.8246718387278	55.102327040827	67.0202822014746	51.5025781175629	57.0980912490901	38.8643786531285	45.3426969004113	55.2097967592343	59.5719468036366	53.3628922233757	61.6025338863341	34.5460482365357	44.0251440077479	50.5626381934788	50.7404351871909	39.107603742437	40.2448009812217	35.6579178074168	47.2119876506023	53.5094061762511	50.5731428744195	38.5136135100155	40.0316082790201
FBgn0000533	16.7718757868169	17.0790635937055	13.532630807555	17.364119106183	18.8718221153886	13.8806823358621	18.2771410846857	20.9307615450044	15.790761837756	19.5680493655138	18.8506619969281	14.6871684215749	13.7235894362037	17.6038172976596	11.8998331733219	17.4744606924058	17.6143546510919	15.366807308061	15.3217163812946	15.8183310320295	15.4075218527652	20.5172116939313	16.7338029045313	13.86627739042	21.83112560415	21.9856633827314	19.228504208123	23.6128914573683	21.6094090847696	19.9672253452667	18.8242653573875	21.5948607060446	19.1441724351994	24.4752051826665	24.3622486292787	23.4239384891179	15.9012540717142	18.9648055751599	17.6727189289858	18.956782244985	17.7649351077908	15.5923015820027	15.9698130763672	20.3263416925397	19.0900392561628	20.7550421938033	17.2666399907429	13.8664486852182
FBgn0031979	7.08998886338595	7.74869706538025	5.19766062095211	8.04428759179278	7.51148414043525	7.60993475773567	7.30068580531893	9.45987190893578	9.45411919217445	9.8674214999097	8.24821793242936	5.43919241795659	9.61157454897323	8.85749761552843	7.63990154177128	8.94904066564557	9.06690487504337	8.92716636514984	8.78131450549165	8.75166358185112	10.1523682881948	9.97372315172323	8.07659472129427	7.35468831319816	8.46027008770074	8.27808237340204	8.983440446023	8.28538802799767	9.97521367375865	8.55650627587406	11.0402431996661	9.38124067005753	6.56540210253056	10.1305778221249	9.14445756989637	8.196348841587	6.86215545797135	8.46494832659227	8.63878708345966	8.77975703037624	8.59446413482022	7.74056428183158	6.51893964738512	7.54952550492415	7.82950677041351	10.6213570980986	8.82756102379281	6.52536739123486
FBgn0037719	21.3872679829697	25.0272625035273	27.6978889252419	24.6647392035737	28.6180904605927	26.1296280331141	23.7610623682795	28.8721160972665	30.5830510879347	25.4462368066642	27.7344312940983	26.1012690677678	21.5679695671728	30.2870638335795	28.2766545547578	27.1579824935872	29.603630194725	28.000917014696	23.130443936718	29.5047941603124	33.6210032384937	30.1808422490681	29.4566628078032	32.3076639767305	28.0278859716318	41.2400851268418	42.6265712264841	39.9986221298618	40.5842200797692	38.2107525462506	29.0608779516944	34.1628468886709	36.1515728844138	44.245332607303	36.9778537568517	40.2208453741069	21.0699562960696	28.4028940136963	33.2944684097114	33.623251487857	29.205882241088	27.2657508275719	21.8517782599301	30.5175692023881	32.588716791236	39.3423639344383	30.8376131764496	26.0841233114377
FBgn0037327	12.3606230821852	12.6906946901661	11.2919554649632	11.013215636232	12.9090902941182	11.0987549863618	11.0977833477417	12.528623510634	11.394308341085	11.7350554544269	12.7098724804386	10.1395770423252	12.0068302534853	14.1122554867888	13.0657991053455	14.0844377745185	15.0964029191192	12.9733469857408	12.7884161500316	14.2778012468123	13.5646357116587	13.7082011842748	14.6147465183064	12.9280949540965	16.4040417056824	17.8308756150457	21.2640966543556	22.3772795695766	20.7446006457445	18.1414405389076	13.5226270434655	14.5912381269943	17.0957559998512	22.8984645569159	19.1285566817444	16.9318288015056	12.9232138544864	14.7260260042465	14.7528766300154	16.8886553343818	16.2400116229268	13.9541515656345	13.4161701355162	15.0221138399134	17.0691286791773	20.621760651734	15.2352870351534	12.3499924768241
FBgn0030396	2.5743803673843	2.98233773269576	2.85217639351241	2.58197934926425	2.89807850098328	2.30494640917106	2.00002610268029	2.02079591706622	3.57358259831838	2.39864195767921	2.47618375846473	2.15467780815782	4.01269934686792	2.92097512512088	4.18982977086403	6.18939369990962	3.49225124765405	4.11994806404809	4.57990576789524	3.01977975155019	3.37246014536401	3.21479782547491	3.48744307002624	3.04713177920173	2.67029009442531	2.92209002181775	2.65604150687104	3.27365959704387	3.44224055666983	3.56462702353173	1.82431753067399	2.13689379102105	4.13005311044974	3.81176957346725	3.67608360188485	3.72820034113853	1.59035036832372	2.21604362666584	3.77831566484113	3.79640849212278	3.71807235603022	2.71832775981907	2.0591750911638	2.16540384055277	3.59257795736719	4.80188578417155	3.37955613153364	2.79328877816146
FBgn0029158	22.5042329660998	27.8380483483095	22.3739133489519	24.0468218025577	24.2306780391178	23.6483419527663	24.2216191478526	27.2558956274449	23.7098293696578	23.9118608294069	26.3164409348269	24.2891020056339	24.9785211075785	23.2686182807931	26.5466580332265	29.9481706788598	25.9526119147272	26.4928804233211	26.3320657630079	22.4687648405136	21.9262976327758	27.5095118813277	27.4071914895464	26.3281705206172	25.3602868145523	29.5196839479046	27.2993865586046	28.1706977308298	27.5049814932671	28.060168434784	25.9720615639633	26.7967545515678	26.5893138566867	32.0532897213573	28.9351962646322	27.5908548188701	22.8799178525009	24.0262384752715	24.5951013008624	26.6089718661932	27.3931137552344	24.7989780440054	22.4950106040564	25.5324740489147	23.8196143766969	27.9036790741528	27.4012294794381	25.9414641979779
FBgn0033996	17.1823216516812	18.1303888272041	16.6542900028553	14.728946910577	17.4287402028444	13.4488041196078	16.183407471067	17.1543639522382	16.7224056198836	15.7004546162216	18.2651420463806	17.4159498170898	16.8281864347282	18.0716504056992	17.2396012291358	17.3021318719303	18.4661490474243	16.2082278162783	17.1876413181037	16.393785769422	15.9936794077259	17.519683897221	18.2234961123758	13.955076691656	17.0100894370472	17.6361282473227	20.005004275289	20.5277633268875	22.3610727061151	19.5490260271482	17.1899299499075	17.8325082333984	17.399987068877	20.4568587023534	22.3082049320218	17.3504708183755	16.5635670497825	18.2018626087682	17.7397840901943	18.5638047020965	19.1566225353919	18.0085987203208	16.4452410699441	17.1908923004628	18.8186469294121	20.0728252837388	18.3217300508226	16.3292669487353
FBgn0040074	57.1576362176935	63.6503850756613	121.042449210317	66.5069069590076	106.084735039819	118.795496767091	62.8659077200549	105.854108789995	108.292625985662	64.5001455595737	83.0833276387674	60.3073448337962	112.931410533721	156.213477057022	117.589490464373	109.139347223205	122.771199178537	117.85752662209	95.5429423646905	142.845135530841	116.029140433302	104.694343380562	122.454153829298	110.814009454867	54.2413621868099	89.4064881399248	59.1364799586509	35.5017667212151	37.4882243990091	41.344106079766	59.0153225736538	81.8797618096149	77.6803511577939	34.6670411734285	39.1708369080167	27.6251235803912	104.017045203036	136.711563584912	140.13289858292	204.868856091012	142.007200928749	112.618382292941	71.9379785231841	122.328819636801	114.041742390384	206.811073515853	129.456145540233	89.5750620521361
FBgn0033226	30.2088395250596	33.1408281081042	25.5989394546363	30.7619814715536	36.5146732926912	27.7608277991565	31.7116525944255	35.1276672784783	31.5864487462617	33.8572390447025	37.8218077106964	29.0208413298977	34.9860858996484	38.2106171290175	32.8083418520854	40.2415543441443	38.4207545722385	40.1181606069752	35.1432337510015	36.3746679928905	36.3023437770849	40.0365794077585	41.6582683020857	36.0549743600642	42.8808524814846	51.4523667187385	54.3137011438511	68.0818041936346	57.7398659281442	47.9102292071685	41.0787620451345	44.9351652325758	47.5479024125165	76.1659430796008	52.2515780710861	47.8182217667768	34.8125390770456	40.4531193712479	38.56228758054	45.9743101210034	41.1585441241095	39.312438374479	32.3819991479016	42.3839743860539	41.8031323324433	55.2808814266741	42.0319434254575	35.9558287328954
FBgn0037008	10.2267861983321	11.6360378700456	9.08665758022322	10.5851964781225	9.76194863489106	10.692810013551	10.7520371909619	13.7349020862519	10.9262563130498	12.0002990854542	9.99766202058875	10.184404682009	9.40036532301342	11.4932073152382	11.2722822305096	11.0915318841251	11.5558540522271	8.58028301156571	10.8500562057459	13.1197091952127	10.096112417961	12.1972020323847	11.233573610415	9.26944547294682	10.248479163037	12.2207277742572	11.4646762880762	14.361934786302	12.3571059962926	11.4463547634492	10.9773192156823	11.5108948994437	12.4546030836886	19.707255645314	12.5311077359939	11.2542560119956	8.91048975049418	10.5754964532345	11.7786637807859	12.0383940860298	10.8151107230618	10.3923867584339	9.28607357837284	10.9985302618446	10.6459930434003	13.8403916169927	11.6601295373586	10.402498492858
FBgn0032034	6.90008101261543	9.96011291901668	13.7176750136077	6.84045887393461	9.96171566016168	9.4058098891369	7.47272230575433	10.4590786719487	10.4775162280525	8.81740938941453	9.49321497478132	12.1908319317764	6.66682116394069	9.65624330773365	11.4750429676629	8.47417352845283	8.67706347809238	10.4636113975034	8.02387444890394	9.85009884724034	10.6990840696555	9.35174289522538	10.3491180011333	11.3100587753645	9.2862940301561	11.4040089995111	9.15134376677405	11.9212493361888	14.800157434051	14.9553665982559	8.75556804230001	11.5070500130848	13.3562510915751	13.1129033512347	14.4275884003215	15.0603017873277	6.79845492240147	9.35998781467592	10.342172646572	11.2078363962121	11.1303043049355	10.5109379759911	9.19094401399561	7.64966964440552	9.94218620196474	11.0070595173518	11.6219517598829	13.4715974956175
FBgn0039254	21.6341849232344	23.5435744924081	23.679905445791	18.6758165183221	21.0549506119109	23.4478426072231	22.9649840119288	23.5152535191043	22.8598293560657	21.0684075635709	23.9881242400571	24.4624081146217	21.2230152585922	22.3366885157551	27.9823395903713	21.2202244046921	25.8538805349555	25.2052461782539	21.5574377626417	22.5840801853848	22.2553477095996	22.9328597319686	26.3340434870944	27.8771470881356	23.952103235392	26.0944111289231	27.0062971827935	34.7797633969042	37.0460263814898	37.4555496759735	23.9579988826797	25.150063246632	26.6702742268257	37.9351015447703	34.8749703759208	37.8168698433055	19.8689190624141	23.3028101240521	24.9382614970085	24.2655970276338	27.2033094890668	24.1129718366443	20.5347699692977	23.1894673998409	23.1079627779802	25.8449435635935	28.0725384387436	25.2657082241902
FBgn0044011	6.96758370967257	7.47023346757517	5.86062064623725	9.25803417428125	9.18932036301197	6.66882465928939	7.771578185855	8.94728676549401	7.00590626288793	9.48464048410982	8.26987526443071	5.83228727250554	5.19569307291183	5.86108204647641	5.3285051637344	6.07887260049389	7.6522945136145	5.75374914437428	5.37559046811479	6.20316936842101	6.53653493992445	5.84707459731749	5.95959597184677	6.91064713504921	7.09961355427379	7.25729230419587	6.86210637701275	8.92840584472408	10.3879998690529	8.14752355478056	7.22757192184846	7.35600076482963	7.34783836581948	10.3918634181677	10.0646106306242	8.29472506066157	4.19639265903162	4.5682687052497	5.31919300301656	7.25558238934049	6.58036492955516	5.41496096449194	5.00276013209672	4.59394915735406	4.80639285624933	6.84875827586069	5.84127274728487	4.56284418775625
FBgn0041337	0.398955581324954	0.550476852258575	0	0.714344952904592	0.550565432770428	0.555776551680474	0.306474756617485	0.398668266319263	0.281410102713054	0.63495797989964	0.421893663441831	0.348399606800765	0.716242585620057	0.293648782120013	0.269449305157008	0.996325754815576	0.623345744855511	0.370634460113237	0.328334341882465	0.308491395238787	0.274383479919441	0.449078075672974	0.460099467020074	0.283519530478178	0.496912801067192	0.661595656062975	0.797743152405785	1.69597771410262	2.31760172531835	0.860185754517074	0.735292770042839	0.724407318552259	1.29008166573701	3.06926001230162	1.75096495336	1.80142435138527	0.158966041154787	0.324474934490118	0.295052850182821	0.655172904046788	0.575166321701359	0.296514214891947	0.283013739210712	0.287318283567864	0.341537166936351	0.812193660659542	0.418080438943188	0.372987377375668
FBgn0265101	28.1810640066554	33.9319317468138	34.0045429500206	28.8240683978851	28.323146822707	31.6858293857776	28.7277551586172	37.4267003900617	36.4120984318328	33.7122073424585	36.5682651472107	38.8645234777646	29.4988084599453	31.762088454135	33.7566940953408	34.4303244868434	31.2876283997855	28.6258092452189	34.6767753782226	35.8132592658239	35.7072075598021	35.4475973480925	33.2101765902728	30.1846203064479	33.9417722695506	32.9409820896426	43.7650863424983	40.0990001076951	40.4868836814042	32.6820200003576	33.7407893409151	39.0804919815909	30.4426346534732	43.3045128759325	40.3247006569973	40.7284411460968	26.8367886964822	34.741845243858	33.2965373833594	36.3443793331177	37.2584628480096	34.7258765725722	26.7606978704639	31.4959096875527	45.1511685003	41.4997033672893	36.0601121821386	32.8725881196453
FBgn0036945	21.1977362244412	23.6944589250824	16.8398335314708	18.4068921703323	22.5242289214858	17.8970402231264	21.9781832144937	23.4678575894484	19.0694516372993	21.800469097675	26.7602316849187	23.0886161777603	12.7956977200283	7.23592455540273	6.60009343179209	17.0492269105412	6.99739149132236	7.61080116312705	10.3540751815719	6.04235124804865	6.39899290315466	6.81374017662387	7.61391380547276	4.86547658778285	6.31667921687493	6.08833907297679	7.66643606437609	9.42353030401155	8.87752238744738	7.14390548631443	7.04614630713657	7.14017155675919	6.87752548116695	8.63887910458859	9.22329733057781	7.73456262309698	6.80060736566045	7.28481156560976	8.03796686649498	8.87941682785192	9.31233394421569	6.75300768331763	4.80773815494172	6.1457743469184	7.51425233650927	13.4500063784772	9.10018651643556	6.56495759351637
FBgn0259936	12.319901061585	14.5238161179912	16.1946138269095	13.5710105291199	12.938085032846	12.760499083157	12.6360771661982	15.7865911782841	12.7867903417454	12.8850898772744	13.545231381667	21.2379793368797	10.7429533846974	12.3990839826943	14.2216006295019	10.255640225805	12.6952761691889	10.582392148895	10.6563906736877	13.1903063554215	11.2397826053124	13.3173972031442	12.6559079962865	12.6860939878076	12.1610605379427	14.1607029116779	18.6519219547661	14.9085415001797	15.8276332034278	12.6911467817697	11.3530610953504	12.8284960290606	12.6409722732794	13.7150752117099	14.6650751679306	12.4823358311564	10.694459433765	11.5467536336799	12.6691082197161	12.3704167800635	14.0529411482602	12.4860988010828	9.93133249709622	11.2490606931337	14.6363733549155	14.7942347671549	14.1093146411387	11.4592277133239
FBgn0036505	46.213161603643	45.2766972018946	45.9314505028072	43.4751701174534	46.0772789967431	43.7449636671761	44.9442383488124	48.1640804627554	45.5665844780399	45.7508580892184	47.1719865926119	46.3412229718088	43.2300096034065	41.9518146093487	47.9479868506367	48.6559425413217	48.282935534157	42.5120607532743	47.0779670866621	45.3140594602054	43.7476188650338	49.7181917952391	46.499371324275	45.4571590064978	41.4421430263781	40.8241745263352	44.3303888939823	53.5176566002886	54.1720790846595	51.042693446093	42.7984653580736	42.538197572323	39.6553944774143	56.5553026015476	56.7758992875572	50.8230290296515	43.3413913831999	45.381371966394	44.7257050709411	46.6074327115447	51.1748716772459	46.8453516558308	40.3215302004647	43.1795169074592	45.4676722699395	51.0933863070726	50.315603327545	50.1812959619528
FBgn0036489	11.469230305644	13.6340053554011	8.90187923107359	12.6558460178807	15.0608768216636	11.7934633060851	13.1096556353211	13.7108071094129	12.493239576093	12.066073869471	14.6107077680805	14.8729110694976	12.063452188163	11.6062018271678	11.7596378484064	13.5822908292367	13.2947007182259	12.9203534629398	12.751708140984	12.9352585331158	12.9168336212262	12.5376267719034	13.5266139834149	13.0132478803544	13.4182489711855	15.543748492276	15.7290476819068	13.2185384045247	15.6354818728154	15.8263930899591	12.6198796347635	14.6070598242938	12.1949995961914	15.8033752681055	17.1775090526287	15.8150091909652	11.2771590674761	11.5537881414104	12.6667821663296	13.3497991901148	15.2782280972652	13.7683113085358	11.092498695108	12.3610330108015	14.1018774377564	14.3534301874048	15.9871095860782	12.3642478816981
FBgn0034380	8.74715886846255	8.49290131683991	5.79559105247546	8.29455145507703	9.05947590434058	8.03374817395288	9.6005747579758	9.32358340839955	7.62570946434327	8.52240705659838	9.08027141385127	7.56021121349015	7.57420116348895	8.34978497305025	8.16071937854467	8.52074549879321	9.38067460270236	8.2282825772258	9.47913621081682	8.84938687246732	8.47456867135802	8.67598536491774	9.57691007575165	7.67566398021609	9.61817598870559	9.02569454804707	7.39777775687386	9.6432584825588	10.8765224444539	10.4958314728171	8.61677170015297	9.2810418539678	8.49502811952786	11.1584903841318	11.9210276452058	10.5323972416532	7.85972461931262	8.46275717478593	8.29541861104574	8.97360358880004	9.75107639803403	9.18893070458514	8.2996508289806	8.38106720218865	8.61381513912271	9.89026027344402	9.21429922249165	8.53335885708104
FBgn0036145	151.292258059052	144.476973058281	125.753385212149	154.446980982371	148.88433037765	141.14727610702	146.8165133479	150.508581482912	149.668609079271	146.112424019426	164.859650732319	181.77071461643	101.560768276861	108.621915369351	96.3232861869508	103.33406628837	112.535929340998	114.476728885554	112.388648618978	117.715115693012	111.071676668347	132.989108869395	151.738989107324	127.348290456759	105.23031847202	96.0509532871911	100.330102208881	99.6240547563658	113.435982557895	90.2847076215818	128.280849782947	125.981806902475	100.262698817662	102.328894321966	110.189836745974	87.2499340314651	156.367057436027	140.685595987493	153.612287652727	172.828962692442	183.994010750561	193.245432123186	139.560283543882	130.470888474414	151.522423611946	183.052009564344	188.638019224951	175.403775283955
FBgn0003449	34.4158912782193	32.8696802783078	35.0829425285544	33.4338275141409	37.4578244625041	34.4778721874064	33.6324353272139	39.8281761584309	34.7604049875456	34.1583363638504	35.1976648345297	34.7628841421321	30.6857194741768	36.3153866309474	36.3403903761028	32.2706133503859	36.1124470505059	31.8306694021401	33.405842561862	35.1638698408509	31.9851803440463	36.1983819895152	38.7901935718968	35.0179846980307	33.7050554510007	37.8251359705615	30.9358488988226	34.3141872084124	37.5987378196234	35.4595695626551	37.1310814139669	36.4747326650974	32.6538625657521	36.5199480092671	35.1934990344421	38.8983010443101	33.9941105221073	32.9142192310297	34.012985855662	34.4934488956703	38.3987500696823	39.0509059600492	33.1251482162172	34.4749824864511	33.0251540174659	37.4348953577655	38.4085241958174	35.8897452153333
FBgn0031873	11.6043829982293	10.9223278002624	11.8760501397336	11.3312008013425	10.1803178621007	12.6997348018087	11.0233244602713	10.5437360330192	10.296036297676	10.9838054972468	11.7313225336095	12.6542960215575	8.9098303865149	9.11689575998319	12.8441168101781	9.84227513507101	11.8137870777783	10.8032101007451	10.9660319838316	9.37678240912619	10.8420672208168	13.911203225622	10.4567592034008	12.0477477762481	12.6745441077646	9.0906977016244	11.1378619672746	12.9760110020805	14.6271018413991	14.6029502884302	10.3843180363526	9.26886555999029	9.58535403216468	14.2886905153973	13.369686848844	13.5014112354088	8.54972358010832	8.40513689828259	8.98159609470806	11.3334928812985	12.0920818501424	11.8940708511267	10.5053229793774	8.67256557126571	9.90748206876417	11.157869100987	11.7017728571349	11.4046599623081
FBgn0037150	11.9685989377601	11.020646626615	14.4100425230284	10.331160071279	13.7310925853413	15.0054810767088	11.8235007753723	11.949460645509	13.3531670752937	11.4512927284845	13.5658259055151	14.5609978523627	11.3388678561417	11.0773471209586	11.4076037458819	10.6354255122562	12.9470966192462	11.3960479900843	11.0194958450746	12.1417310682275	10.8718531197751	10.1111107636259	13.2651851345589	13.4395823901944	13.1560329365747	11.8236999009521	13.4979894668712	13.7720077821497	16.0871778677595	14.138134894634	12.1371114554022	12.4511061679734	14.0135529884575	13.1359443762564	15.1694523861884	15.3020090924752	11.0059236039071	10.3283461885676	13.2033448507635	11.4507664312221	12.6916429057333	15.1919102432589	10.948475561634	11.2803999738141	10.968262373424	11.8126528547325	14.0315375888721	14.6775949219053
FBgn0039977	49.4975826029191	47.9132253006285	54.2160921961825	47.0435565021307	43.5291787636917	49.7919659850601	47.1642482376168	45.1312754403481	43.9381576541069	43.1436409481764	48.7761869929201	62.068685211971	41.6671612494707	39.8318572954773	45.6459315745276	41.2667695028226	45.3506365540801	42.559473289871	45.1654409541304	44.0261576516229	40.9515469370815	48.7863028375319	51.1291667316592	49.200942422966	43.4333688171181	42.7299791370749	46.8661345472304	52.4655465037197	52.0341894043983	46.1170131526552	40.2856425955682	42.6920969174763	42.7030622355253	44.3483495347915	49.8729213707261	45.5684777732885	46.79966738352	40.2550174325176	44.4031588461819	43.3340081007801	51.4354610386123	51.5320545046475	44.6846351473677	36.9221947197629	46.2932370036178	50.4933203497289	52.3496206849636	53.487996178942
FBgn0013746	19.9695150542565	20.1784878804466	20.3134912230374	19.4136570143558	19.9644674400121	21.2688822093343	23.2210431976737	21.1231565554867	20.8744417886534	19.2694653153434	21.2696426119815	23.5062086601847	19.147832234229	18.1014212475859	20.0545007772357	17.9841675145381	20.1109257276252	19.671339634144	20.8544866688623	19.518779827838	18.2097574136335	21.4882201098815	20.0091857821432	20.9862796603842	21.0817422783165	20.224792494151	21.2629843348302	21.8083706517466	23.2838376734804	23.3609846963449	21.4733370123954	21.3776326507713	20.0104534962606	22.7739976247218	23.2016760338208	22.4245200117074	19.7385537102258	20.1355135586448	19.4533618898281	21.3767749363106	22.3318804038979	21.6188984867465	19.9599565287986	17.5103692894281	17.7160132181105	21.0722809051353	20.8999897648735	22.4757631120222
FBgn0033100	21.1570608615295	23.0972862013941	28.3474949722313	27.0997949234905	28.4530083288293	34.9218468694313	26.6305626279459	26.1449914866143	31.2561741906065	27.1181583878637	28.8339241367112	30.0599092152758	21.2428535253971	24.6131070104229	27.5980691710784	23.8600609335055	28.5084924228072	31.3314271347939	23.0445443127185	25.826587633155	28.0529012007147	26.123433445659	29.4557533568142	33.3219569491232	25.2648140485855	27.1739149238775	23.5366139685803	24.4427294081856	30.8627504203677	32.7342719752223	26.8647526285582	27.3833782196011	28.9845749866442	26.9542754733573	31.6104274377214	33.5068746743444	23.1636866625912	24.1006367006344	26.9882709978694	26.7649218844566	29.2108998910845	35.8721502258801	23.3567478648192	21.6742465186012	21.3287060585998	29.1901632136556	31.8080275771071	37.3096180886351
FBgn0032251	5.15317625878066	6.06936016592788	4.52257392643507	5.80693316554701	5.16684483061479	4.04201128494891	4.77786287239567	4.35371059091513	4.62763280017022	4.707155157656	5.15647810873349	4.43417681382791	5.72994068496046	4.22294915239257	3.9262613037164	5.37699613709993	4.87594893753644	4.09070626347202	5.44096909405229	3.22729459634423	3.94589575884149	4.29119050087509	4.90772764821412	3.59124738605692	5.86830355546018	4.50865187835509	3.95680603593269	6.41811174160402	7.54706202860079	6.19333743252293	4.86927212161702	4.82938212368173	4.56490435568482	6.73826048677711	6.7670143125024	5.26476881145593	5.01626174310663	4.98970343704804	4.98311480308765	5.20644067749181	6.93149156922151	6.39751881827474	4.73404800134282	4.50131977589654	4.35866479709248	6.53248234594987	5.76951005741599	5.25734589062846
FBgn0047205	0.0357539896949463	0.0758971853365244	0.0307829189728709	0.0826049825136751	0.0303637593620251	0.0543361353721261	0.0676084999644267	0.0544430336290248	0.147955482722436	0	0.0504129027596382	0.0908311713474636	0.701798917097185	0.842128078117114	0.634741386931738	0.629279730426175	1.0129933856781	1.31387258199291	1.27788513688003	0.816640458648627	1.39108949567245	0.858579545402762	1.10603180814989	1.55356230614276	1.20450662013851	1.12434296621635	0.983742613383506	1.32322257201758	2.17287291797104	2.76835036572106	1.23006208860977	0.934857220738203	1.12058385626271	1.13819558025772	2.01948807961738	2.64829783174965	1.27267602725452	0.93053153841334	1.29743716764685	1.39039306056934	1.83978910272173	2.58968883228264	1.25433545833132	0.789641202869379	0.787068265729237	1.18339138546807	1.63360217546316	2.00560475470664
FBgn0035534	12.3002833847353	13.6769628505793	14.1201445398107	12.9235232069452	14.4874779103797	14.3164757187802	11.3526298379757	13.378421894317	15.8650770772852	13.7222103661165	15.2098189402396	16.8331277307832	13.670196865035	14.0422366656371	16.5018698206529	14.5579299591638	14.4596361031165	14.3292318501741	13.7038508598524	13.5873757839249	16.0559275722287	14.5049358072462	12.2384044816872	15.9958932916599	15.563604334062	14.2460788615514	13.6797199021207	16.477640351751	17.7981819905144	18.8590704361892	16.9844824224163	15.5580808200661	15.0066016007326	15.6938079763645	15.8711808054351	16.0288868169969	15.0145282162048	13.5926752387211	12.8222075555882	14.4668854134846	16.693772733026	19.4710428801599	13.2206910311663	13.4281646424809	11.6044944045225	15.9246362144562	17.4320902510185	16.8192192486758
FBgn0052039	32.775491611301	28.9820078747659	37.2053330143754	31.8328285849293	30.2720132469039	39.0228432276602	36.1693196307987	29.6425941942149	33.9664016975773	31.5242438754333	30.857884649909	33.014089332414	29.7331456712302	28.3168468037864	32.75100159809	29.1953980548455	31.2695508504068	35.0387693805575	33.8214719240427	32.7814867424616	29.5357109307154	31.2273794287739	30.4202026459474	36.4958182445043	36.5017247829168	33.0806172030177	31.7250046398287	34.2974322036628	35.5889366833429	40.8498515446438	40.2711198012793	33.3139502633556	34.6357584172249	32.3424970664954	35.374279278837	42.3135927480638	29.5573385321728	27.211305281806	28.9433561394777	33.240959548138	34.6343233003818	41.5255750927574	35.9729707821527	29.2169972934354	25.5308308671409	32.4641933752579	35.0467198557549	43.997511200089
FBgn0010213	83.171036505201	89.6223874674503	83.1518518814846	86.9516160014351	102.48603414128	97.8497259959262	99.536497506248	92.5354028401488	99.796284511764	91.2695982085243	103.005695857719	92.5264479090462	91.2164217582515	87.3773959358054	98.1141336733933	89.9865155206492	97.6182773525804	104.631061555737	96.4201277490469	96.1820761138416	93.8933703162359	90.6060122118439	100.060368239438	109.234548357849	98.4874410996794	104.480885561538	98.7262403657443	93.7489891341931	112.468934836785	132.694109517459	118.222037748149	111.64000749538	106.325314240798	99.1195284869609	109.769739265854	136.925962873854	89.1433529647325	89.956088183139	91.8409892442959	91.9375799213894	98.304053861066	114.545472859641	93.344293614312	91.1734040745978	87.1341349361731	93.9593328347602	100.108310755075	105.75780166639
