x	BH.Q	ADJ.P	PER	LAG	AMP	WAKED2_ZT00	WAKED2_ZT04	WAKED2_ZT08	WAKED2_ZT12	WAKED2_ZT16	WAKED2_ZT20	WAKED2_ZT24	WAKED2_ZT28	WAKED2_ZT32	WAKED2_ZT36	WAKED2_ZT40	WAKED2_ZT44
FBgn0020278	0.220537212401796	0.0089799031986532	24	12	87.4761271531814	1096.28489387348	1290.295189831	1178.76114891067	1406.17118517984	1321.99742637882	1177.25989191336	1159.33283942014	1239.71842482892	1299.27891149859	1374.1572939718	1319.0486214043	1223.28392759889
FBgn0044328	0.220537212401796	0.0089799031986532	24	6	84.2352578465583	987.297506763248	1118.67957344954	1020.6448556927	946.044737204634	883.104920639374	941.627352197576	945.414538717051	1102.42729348423	1063.04638213521	981.076838722183	803.244939993832	981.175650261611
FBgn0029088	0.220537212401796	0.0089799031986532	24	18	84.1410096496832	1271.519516286	1180.42487458149	1105.97745838176	1156.50616183903	1384.06303325107	1352.40438503545	1255.33519876006	1169.02373779322	1183.74913436468	1275.61646359242	1309.95956974949	1301.55953606132
FBgn0039709	0.220537212401796	0.0089799031986532	28	6	83.8597665858942	822.747922302707	955.236129276715	863.365156618744	953.266452755814	823.699268347368	748.426725763941	812.889542671725	937.473023734266	1251.85997312273	863.044415520508	857.779249922692	804.600440474271
FBgn0261611	0.220537212401796	0.0089799031986532	28	10	83.1901714528524	512.881821695194	585.672341619279	701.065892680725	637.574315804213	608.242947348003	505.571732723531	526.969472463698	457.978624709527	626.792149077291	645.388295671547	622.600038354484	521.533995918277
FBgn0036481	0.220537212401796	0.0089799031986532	24	2	76.6877489057308	301.318070245926	342.323213628633	179.031146818228	172.289499578161	197.723290464438	222.090439732123	283.833062396289	295.073476322917	175.881153248648	153.76701004255	168.147455613985	216.623195512304
FBgn0052855	0.220537212401796	0.0089799031986532	24	22	75.4112283191769	191.262179340499	76.2736072806503	59.3981842247392	59.8370717097805	98.4183194688459	214.867986407501	173.221648374206	101.431507486003	83.6297640447005	30.3202555013478	99.9795682029098	240.287914349782
FBgn0031697	0.220537212401796	0.0089799031986532	28	8	73.0702904626259	581.266064587886	695.542656868787	924.436529131504	687.094651012308	605.582992767764	587.727139291105	603.145257592114	760.224025804181	769.048964204875	877.121677003277	613.510986699674	630.755775168178
FBgn0011573	0.220537212401796	0.0089799031986532	24	10	68.4459389862487	888.995157605002	945.247918799487	1142.78760071822	956.36147370632	951.377088198844	944.33577219431	925.587964505546	1022.51156031344	1127.70857082957	956.170914560362	860.051512836395	857.390967111723
FBgn0032803	0.220537212401796	0.0089799031986532	24	8	66.6463792008468	103.644868134237	208.844400887495	228.390201314842	134.117574521922	85.1185465676505	96.6003132168175	98.0893671516587	211.059500425419	185.364940923821	157.015608846266	103.387962573464	96.4792383374126
FBgn0032079	0.220537212401796	0.0089799031986532	28	20	65.1525217683899	524.635363442375	437.665222729446	474.348879653903	545.755360939205	563.023719483938	702.383585819477	545.752542769335	473.347034934679	524.194809682246	443.975169841165	603.285803588013	696.288842718119
FBgn0037936	0.220537212401796	0.0089799031986532	28	6	64.4550765121584	1402.94548309539	1762.4651396636	1383.72671419322	1347.36578712023	1328.20398706605	1207.95531854301	1312.72791358284	1749.94964430396	1643.28175535257	1419.63767722382	1384.94424590167	1270.61336527385
FBgn0011509	0.220537212401796	0.0089799031986532	28	10	60.8621022476683	696.664474469305	742.759651852047	733.693064297131	754.153438273268	707.547918343595	624.742212579792	616.710808368408	717.192477173755	713.008400669766	743.929126050927	719.17121218684	651.689949524409
FBgn0004569	0.220537212401796	0.0089799031986532	28	10	60.1461739178354	440.223563621708	442.205318400913	569.72061207109	526.153561586001	524.011052307098	436.055619474045	441.402152182464	485.6417631148	536.265084905193	544.681732756356	508.986892669359	508.791455005789
FBgn0040512	0.220537212401796	0.0089799031986532	24	8	52.9545151606096	943.488851160117	957.052167545302	1014.78869668463	1221.50160179966	939.850618351141	821.554065675738	955.849577775738	981.529133046368	978.554455574588	1040.63448345697	939.580714815982	907.450949267928
FBgn0086408	0.220537212401796	0.0089799031986532	24	14	52.9349365768338	264.988941209183	313.266601331242	332.964469316144	419.891175618632	417.612869097535	437.861232805201	225.396843667641	347.326071088433	395.732594809459	424.48357701887	415.824113207557	402.300220237135
FBgn0037696	0.220537212401796	0.0089799031986532	24	22	52.592590090614	272.468467775572	239.717051453472	198.272812130467	217.683140185581	255.355639702952	248.271833033877	274.441527243471	233.599835422309	168.121690605326	179.755800472276	307.891624806688	317.653341318462
FBgn0036094	0.220537212401796	0.0089799031986532	28	16	50.3893368735206	213.700759039664	202.488266947441	277.749255811457	250.696696990977	346.680746957827	349.386179578583	257.745464749571	203.887575653682	229.335229235983	304.285421281384	395.373746984234	427.785302062112
FBgn0034397	0.220537212401796	0.0089799031986532	24	12	45.4442936618313	175.234622412525	211.568458290375	325.43512202005	294.02699029806	240.282563748263	203.13149975499	213.918300703086	220.280546560511	237.95685439523	292.373892334426	253.357314877828	202.060291612317
FBgn0000352	0.220537212401796	0.0089799031986532	20	0	41.1551345936947	890.063661400201	846.2738331615	788.071683657807	804.705447131531	834.339086668324	899.195438915423	787.845448930876	772.518753984302	808.708439937413	856.547217913076	857.779249922692	746.348824874324
FBgn0003174	0.220537212401796	0.0089799031986532	24	8	39.2074428688523	91.8913263870555	153.455233695594	168.155422946093	118.642469769392	105.511531682817	101.114346544706	108.524406210346	169.052512476671	179.329803312347	127.778219612823	92.0266480049511	102.850508793657
FBgn0050263	0.220537212401796	0.0089799031986532	24	0	33.2797650263912	163.481080665343	148.915138024127	136.364845473697	102.135691366694	124.13121374449	227.507279725589	192.004718679843	140.364813389721	135.359515000185	125.612487077012	138.608037735852	202.970473106066
FBgn0039711	0.220537212401796	0.0089799031986532	28	24	32.6568086520147	208.358240063672	175.247692918637	133.855063041666	145.465984673777	176.443653822526	225.701666394433	180.526175715287	185.4454833835	187.08926595567	123.446754541202	173.828112898241	182.036298749835
FBgn0040503	0.220537212401796	0.0089799031986532	24	22	31.1938613569746	182.714148978913	93.5259708322259	78.6398495369787	112.452427868381	119.697956110759	153.477133148215	154.438578068569	126.020963846246	72.4216513376788	113.700958130054	137.471906279001	138.347587049875
FBgn0030884	0.220537212401796	0.0089799031986532	24	22	30.9348093709528	367.565305548222	342.323213628633	215.841289154686	307.438747750252	315.647943521704	371.956346218026	368.356878771655	314.540129274776	296.583905478113	327.025612907394	314.708413547796	368.623504968416
FBgn0033365	0.220537212401796	0.0089799031986532	24	22	30.8143450756267	88.6858150014606	34.5047271031513	24.2612301763019	20.6334730033726	35.4660610698544	107.43399320375	51.1316913875668	38.9333059037182	18.1054128344197	11.9115289469581	52.2620470151574	83.7366974249241
FBgn0034540	0.220537212401796	0.0089799031986532	28	10	30.0783623614519	299.18106265553	301.462352585427	312.886209859894	336.325609954973	305.894776727494	259.10551302081	237.918890538066	282.778748142795	308.65418070106	319.445549032057	293.121915867622	283.066444555993
FBgn0085320	0.220537212401796	0.0089799031986532	28	18	29.4266153631805	169.892103436533	94.4339899665194	113.776803585416	166.099457677149	161.370577867837	200.423079758257	147.134050727488	106.554310894387	102.597339395045	124.529620809107	240.859868852465	242.108277337281
FBgn0004101	0.220537212401796	0.0089799031986532	24	2	28.7796272705836	437.018052236113	421.320878312163	434.192360741403	371.402514060707	382.146808027681	407.165806175558	441.402152182464	403.676908580657	393.146107261685	372.505996159416	391.965352613681	469.653650774574
FBgn0263046	0.220537212401796	0.0089799031986532	24	0	28.7028044589817	130.357463014195	111.686353518095	108.757238721353	80.4705447131531	84.2318950409041	114.656446528372	127.307476515983	130.119206572953	70.6973263058293	82.2978363608013	104.524094030315	144.718857506119
FBgn0266441	0.220537212401796	0.0089799031986532	24	10	28.3977507830797	257.509414642795	308.726505659775	409.094536421091	275.456864595024	273.088670237879	269.036386342165	252.527945220228	277.655944734411	348.313656433598	299.953956209762	269.263155273746	247.569366299776
FBgn0013433	0.220537212401796	0.0089799031986532	24	12	27.2925005741522	416.716480127345	414.056725237816	482.714821094007	439.492974971836	428.252687418492	412.582646169024	377.748413924473	427.241804259223	437.978558089772	481.875489217849	423.777033405516	393.198405299644
FBgn0265344	0.220537212401796	0.0089799031986532	24	20	26.6778062238762	64.1102277118992	29.0566122973906	22.5880418882811	57.7737244094433	60.2923038187524	67.71049991833	67.8277538814661	22.5403349968895	19.8297378662692	61.7233772706009	74.9846761521824	98.2996013249109
FBgn0036263	0.220537212401796	0.0089799031986532	24	16	24.2618190870341	268.194452594778	240.625070587766	276.912661667446	278.55188554553	339.587534743856	287.995326319297	259.832472561309	269.459459280997	267.270379936672	303.202555013478	353.336883080738	291.258077999736
FBgn0052111	0.220537212401796	0.0089799031986532	24	16	22.7073944700655	121.809432652609	114.410410920975	163.972452226041	153.719373875126	219.889578633097	139.032226498971	137.74251557467	102.456068167679	128.462214872787	161.347073917887	173.828112898241	129.245772112383
FBgn0027085	0.220537212401796	0.0089799031986532	28	18	22.3988103593608	497.922768562417	478.526083772651	460.963373349737	511.71013048364	527.557658414084	511.891379382575	509.22990606393	467.199670844618	487.121821497482	491.621285628997	507.850761212508	529.72562936202
FBgn0033697	0.220537212401796	0.0089799031986532	28	26	19.3767314870692	107.91888331503	108.054276980921	82.8228202570307	54.6787034589374	80.6852889339187	90.2806665577734	130.437988233589	118.849039074508	86.2162515924747	70.3863074138432	86.3459907206949	84.6468789186733
FBgn0054057	0.220537212401796	0.0089799031986532	24	10	18.9527751248587	67.3157390974942	92.6179516979325	95.3717324171869	135.149248172091	76.2520313001869	58.6824332625527	87.6543280929716	101.431507486003	100.010851847271	99.6236966472857	93.1627794618023	58.2516155999472
FBgn0029874	0.220537212401796	0.0089799031986532	20	18	17.237424723307	248.961384281209	201.580247813147	177.357958530207	220.778161136087	219.889578633097	211.25675974519	206.613773362005	198.764772245298	201.746028726391	272.88229951213	207.912056603778	172.024302318594
FBgn0039069	0.220537212401796	0.0089799031986532	24	8	16.2630527639225	33.1236176511479	57.2052054604877	63.5811549447913	38.1719250562393	33.6927580163617	25.2785866361765	49.0446835758294	69.670126354022	62.9378636625066	53.0604471273587	28.4032864212812	46.4192561812079
FBgn0030029	0.220537212401796	0.0089799031986532	28	10	15.765593512309	137.836989580583	123.49060226391	147.240569345832	133.085900871753	113.491395423534	88.4750532266179	98.0893671516587	99.382386122649	129.324377388712	160.264207649981	126.110591710489	104.670871781155
FBgn0039479	0.220537212401796	0.0089799031986532	24	2	15.3120440857471	71.5897542782875	55.3891671919008	40.9931130565101	36.108577755902	39.8993187035862	40.626299950998	60.5232265403852	46.1052306754557	27.5892005095919	24.9059241618214	27.26715496443	60.9821600811947
FBgn0038850	0.220537212401796	0.0089799031986532	24	0	14.6722647835959	63.0417239167009	39.952841908912	26.7710126083332	24.7601676040471	41.6726217570789	47.8487532756199	59.4797226345165	26.6385777235966	25.8648754777424	34.6517205729689	27.26715496443	49.1498006624555
FBgn0266117	0.220537212401796	0.0089799031986532	24	0	12.7122518452379	126.083447833402	101.698143040867	92.8619499851556	73.2488291619727	94.8717133618605	96.6003132168175	121.04645308077	93.2350220325882	99.1486893313459	86.6293014324224	87.4821221775461	109.221779249901
FBgn0031282	0.220537212401796	0.0089799031986532	24	12	12.5397534981723	181.645645183714	207.936381753201	204.965565282551	226.968203037099	193.290032830706	199.520273092679	182.613183527024	211.059500425419	211.229816401563	226.319049992203	223.817896999696	198.41956563732
FBgn0035382	0.220537212401796	0.0089799031986532	24	10	11.7365766090194	108.987387110229	125.306640532497	148.077163489843	125.864185320573	124.13121374449	101.114346544706	122.089956986639	135.242009981337	131.048702420562	121.281022005391	124.974460253637	99.2097828186601
FBgn0040360	0.220537212401796	0.0089799031986532	20	0	7.87659095295975	34.1921214463462	19.976420954456	15.0586945921874	19.601799353204	23.0529396954053	28.8898132984875	30.2616132701926	15.3684102251519	17.2432503184949	28.1545229655373	29.5394178781325	20.934174356231
FBgn0034638	0.330717396416831	0.0175406595719096	24	0	3623.78355574468	14967.6011631381	15120.3346242546	14879.6634453692	8951.8322625132	13219.0876122615	19993.5564158845	14915.8448304873	14648.1440659331	13673.8975025665	9762.0394051661	14579.9749857721	22871.0405749293
FBgn0261560	0.330717396416831	0.0175406595719096	24	4	1698.36379101809	8089.64223344648	7804.42445925225	7755.22771497651	5553.49925885774	4930.6691402365	7568.22827753814	8519.16588751215	8191.36265000596	7818.08969440561	5361.27089239904	5275.05835416034	8178.89090283009
FBgn0037607	0.330717396416831	0.0175406595719096	24	6	1615.2431401257	7399.38878174837	9358.04519802835	5854.48581978486	7964.52057930182	5363.35508528873	5872.75735958316	7502.79308319602	9387.02496552278	8875.96310144527	5824.7376550625	5287.55580018571	5853.37718630095
FBgn0037288	0.330717396416831	0.0175406595719096	24	22	1545.77088741624	8466.82407315149	6168.17397925544	5278.90904870569	6303.52600253033	7493.09205253348	7560.10301754794	8828.04304364929	6159.65881824088	4947.0885163762	7101.43698492282	7805.22310856807	8443.7537175111
FBgn0039737	0.330717396416831	0.0175406595719096	28	24	1365.25322781075	15970.9262268293	15046.7850743768	12229.3331971442	13581.98360447	14066.726471831	14740.1244288877	16024.0459785199	16218.7955909436	13906.6813818662	13225.0457299272	14362.9738775135	15380.2468813736
FBgn0013272	0.330717396416831	0.0175406595719096	24	22	1277.45023669773	13681.1225937193	13188.9779256124	10475.8318712984	13059.9567374847	13658.8667695277	15104.8583217811	13550.9417216111	12939.1768488962	13288.5108579481	12841.7110710887	15027.6107797715	15412.1032336548
FBgn0003091	0.330717396416831	0.0175406595719096	24	20	1130.73145284447	5925.92204816988	4787.98489512939	4996.14022803018	4504.28715663624	6422.90365975063	6199.5733725223	5603.61597451497	4149.47076079101	3764.20154452745	5054.81973858185	6547.52558583374	6343.96501143175
FBgn0052626	0.330717396416831	0.0175406595719096	28	24	915.877092342338	8759.59411303583	7501.14606839824	5864.52494951298	6390.18658914449	7517.03164375564	7608.85457748914	8648.56037183987	7600.19113667845	5741.14019354289	6240.55830193813	7528.00703309637	7520.82968284943
FBgn0034605	0.330717396416831	0.0175406595719096	28	2	878.837917364116	3031.34526697763	2592.39462840782	2149.21035596275	1783.76374114156	1431.94221569537	1450.81031158342	3162.86033868806	2645.41568008948	1915.72511038479	2078.02036811023	1624.66798329728	1519.09291306737
FBgn0036975	0.330717396416831	0.0175406595719096	24	22	830.007437836561	5970.79920756821	3890.86199044746	2179.32774514712	3604.66773368919	3400.30860507229	4246.80255487766	5353.17503710648	3691.49213608149	3369.33111223391	3754.2973508276	4013.95243705546	5020.56111952045
FBgn0004885	0.330717396416831	0.0175406595719096	24	20	781.37190523753	5811.59214208366	5284.67136158791	5148.40036224007	5219.2369962031	6390.09755326101	6610.35040536017	5982.40789234531	5502.91542128606	5735.96721844734	5285.47025364567	6429.36791432121	7188.61343763098
FBgn0027621	0.330717396416831	0.0175406595719096	24	12	758.164941439295	6168.4724096799	6668.49252225114	6744.62198901194	8071.81463891936	7126.01832046049	6745.77140519683	6440.50610702168	6814.35309383235	8559.54945810089	8150.73439852304	7514.37345561415	6712.58851640017
FBgn0020386	0.330717396416831	0.0175406595719096	24	10	722.215665114553	5062.57098164964	4775.27262724928	6043.55609633121	5798.0059139477	4379.17189060027	4201.66222159877	4608.11324831622	4210.94440169162	6047.20788669618	5412.16560699059	4202.55025889277	4111.28980726502
FBgn0036921	0.330717396416831	0.0175406595719096	24	8	701.871687287715	5376.71109743795	6046.49941526012	6676.02126920308	5743.32721048876	5385.52137345739	4753.27709426677	5506.57011126918	6369.69375798463	6256.71337806589	6955.25003875561	5214.84338694723	5401.92716540135
FBgn0014869	0.330717396416831	0.0175406595719096	28	2	633.832093823675	5902.41496467552	6028.33903257425	4598.75800962523	5115.03795753607	4540.54246846811	4945.57491403483	5742.40199399551	5858.43797782791	5530.77253965725	5124.12317972778	4513.85027807001	4328.82318427108
FBgn0034200	0.330717396416831	0.0175406595719096	24	0	622.542022700864	6981.60379782582	6286.21646671359	4159.54608401976	5536.99248045504	5668.36321048948	6282.63158575545	6966.43207557951	6671.93915907928	6213.60525226965	5944.93581079999	5914.7003643676	6716.22924237516
FBgn0039754	0.330717396416831	0.0175406595719096	24	10	598.051255497546	3040.96180113442	3817.31244056969	3379.84034180206	4177.24660953278	3231.84481499048	2681.33579676587	2892.59282706806	3613.62552427405	3640.91230475021	3895.06996565529	2976.66441695027	2587.6459867289
FBgn0023537	0.330717396416831	0.0175406595719096	28	26	589.026602353009	4534.73010682167	4235.00124234468	3040.18311933383	3978.13359505024	3679.60383599739	4063.53280176538	4895.07682243012	4433.27406961549	4224.59632803126	4052.08557450156	3910.564474482	4157.70906344623
FBgn0032350	0.330717396416831	0.0175406595719096	24	0	565.523178455179	6076.58108329285	5104.88357299781	3505.32946340362	4805.53586248548	4762.2053501547	5666.01463316586	5981.36438843945	5298.0032849507	5324.71569835124	5051.57113977813	5096.6857154347	5897.97607949466
FBgn0034258	0.330717396416831	0.0175406595719096	28	24	558.677280109711	6175.95193624629	5645.15495790241	4726.75691365882	5441.04683098935	5872.29306164114	6245.61651246676	6505.20334918554	5995.7291091726	6130.83765074088	5380.76248522133	6114.65950077342	6282.07266985681
FBgn0031627	0.330717396416831	0.0175406595719096	24	22	554.711038630133	3405.32159529705	2661.40408261412	1759.35748485389	2163.41964440362	2754.82629360094	2851.06344989448	3612.61052211747	2473.28948556778	1766.57099512981	2615.12203699125	2538.11767460569	2877.08370174114
FBgn0261703	0.330717396416831	0.0175406595719096	24	0	486.726655351803	3272.82712469246	2996.4631431684	2904.65486800415	2198.49654850935	2557.98965466325	3460.45794915945	3004.24774499602	3023.47857162822	2768.40383863436	2241.53317456393	2725.57936498614	3860.07971499025
FBgn0031589	0.330717396416831	0.0175406595719096	28	0	485.157908238247	3082.63344914715	2632.34747031673	2097.3415190341	2246.98521006728	1921.37385845936	2454.73132370586	2908.24538565609	2687.42266803823	2438.19559503519	2212.29578533049	1941.64865975878	2447.47803669153
FBgn0000206	0.330717396416831	0.0175406595719096	24	22	476.228784099569	4556.10018272564	4349.41165326565	3926.13631784086	3221.91680947663	4380.94519365376	5077.38468720918	4440.10911947136	4461.96176870244	4310.81257962374	3738.05435680903	4570.65685091257	5432.87333618883
FBgn0032820	0.330717396416831	0.0175406595719096	24	0	453.778538915647	3561.323149396	2872.97254090449	1965.15964428046	2910.35136712571	2784.08579398357	3306.98081601124	3546.86977604774	2952.78388459252	2708.05246251963	2493.84101498586	2714.21805041763	3425.01296097815
FBgn0031037	0.330717396416831	0.0175406595719096	28	8	420.948878577982	4101.98606976635	4559.16407328744	4796.19422761169	4613.64456355411	4020.07802226799	3877.55462865637	4067.57822507623	4599.25290004713	4559.97754672599	4802.51189815992	4148.01594896391	4244.1763053524
FBgn0027598	0.330717396416831	0.0175406595719096	28	24	411.657249049088	5099.96861448158	4777.08866551787	4728.43010194684	4359.85284561263	4920.02932191555	5608.23500656888	5271.78173244872	4941.45616772717	4783.2776383505	4413.76290798192	4791.06635354171	5933.47315775087
FBgn0027610	0.330717396416831	0.0175406595719096	24	0	365.63204680885	3436.3082053578	3041.86409988308	2468.78931897472	3089.86258225505	2745.95977833348	3170.657009509	3646.00264710527	3009.13472208474	2672.70379936672	2658.43668770746	2895.99908351383	3269.37192554704
FBgn0016930	0.330717396416831	0.0175406595719096	28	10	356.482419044704	1945.74541105614	2116.59260203804	4593.73844476117	2812.34237035968	2365.58627335929	2299.44857722649	1887.6985657165	2095.22659402904	4312.53690465559	2986.54516688276	2498.35307361589	2258.1602859917
FBgn0034588	0.330717396416831	0.0175406595719096	24	22	351.661879374294	2585.77918437994	2508.85686805282	1254.05462187161	2018.98533338001	2544.68988176205	2874.5364231995	2670.32649511803	2521.44383760659	2377.84421892045	2175.47833222171	3026.65420105172	2742.37684066626
FBgn0261985	0.330717396416831	0.0175406595719096	24	8	326.68793140741	3370.0609700555	3765.55534991496	3844.15009172784	3661.40978444847	3277.06404285454	3371.98289593284	3326.69045190945	3843.12711696965	3873.69618404989	3555.04995753303	3185.7126050109	3342.18644504697
FBgn0086443	0.330717396416831	0.0175406595719096	24	20	310.368347968783	1847.4430618979	1220.3777164904	812.332913834109	1471.16662514047	1568.48655081431	1619.63515804645	1806.30526105874	1216.15352915035	1014.76528124343	1429.38347363497	1541.73038694714	1593.72779555481
FBgn0004598	0.330717396416831	0.0175406595719096	24	20	309.132931189734	4551.82616754484	4454.74187284369	3769.69321291091	3995.6720471031	4643.39404557068	4968.14508067427	4356.62880700186	4511.14068142292	4325.46934239446	4023.93105153602	4571.79298236942	4758.42884932069
FBgn0032140	0.330717396416831	0.0175406595719096	28	16	305.927010912813	1094.14788628308	1174.06874064144	1355.28251329687	1484.57838259266	1639.41867295402	1583.52289142335	953.762569964001	1110.62377893764	1470.84925216762	1514.92990879949	1821.21872533255	1840.38698036083
FBgn0261722	0.330717396416831	0.0175406595719096	28	10	295.735055704126	3933.16247012502	4346.68759586277	4944.27139110153	4165.89819938093	4111.40312952287	3910.05566861717	3891.22606498442	4023.44979694477	4057.33679994186	4690.97667256567	3991.22980791843	4004.79857249637
FBgn0037391	0.330717396416831	0.0175406595719096	24	20	284.218845278744	2282.32410654361	1826.02647906414	1982.72812130467	2013.82696512917	2249.43492335551	2533.27550361112	2225.79383121796	1821.66889202134	2032.11705003463	2023.87705471497	2158.64976801737	2523.93328216646
FBgn0260945	0.330717396416831	0.0175406595719096	24	22	269.87744884693	3159.56572240143	2873.88056003879	2666.22553696118	2746.31525674889	3129.87988941465	3250.10399607984	3125.29419807679	2607.50693486744	2761.50653850697	2823.03236042906	3016.42901794006	3135.57524596591
FBgn0034706	0.330717396416831	0.0175406595719096	24	22	259.106428279468	1478.80925255448	1041.49794703459	607.367348551559	966.678210208006	1032.06237713276	1096.91009867695	1445.25290962816	955.915116004448	694.902987835346	968.08244350732	1012.29312805446	1151.37958959271
FBgn0051445	0.330717396416831	0.0175406595719096	24	0	241.703228826034	2405.20204299142	1919.55244989636	1361.13867230494	1590.84076856003	1661.58496112268	1776.72351785698	2267.53398745271	1994.81964722472	1734.67098204059	1721.75736596939	1872.34464089086	1954.15966707948
FBgn0036547	0.330717396416831	0.0175406595719096	24	20	223.171106189568	1756.62023930604	1272.13480714513	1042.39630343697	1527.90867589974	1492.23451951412	1735.1944112404	1664.38872986059	1342.1744929966	1269.10322344123	1387.15168918666	1537.18586111974	1600.09906601105
FBgn0264357	0.330717396416831	0.0175406595719096	24	20	222.460734692778	5602.16539822479	5252.89069188764	3624.1258318531	5465.8069985934	5287.98970551529	5585.66483992944	5578.57188077412	5205.79282359979	4956.57230405137	5306.04471273587	5465.92843891135	5466.55005145755
FBgn0020255	0.330717396416831	0.0175406595719096	24	10	220.894911754504	3075.15392258077	3209.84763972736	3665.11894490961	3386.98459350361	3207.90522376833	2918.77394981281	3055.37943638358	3298.0608343176	3527.10685264814	3409.94587763373	3091.41369409225	3385.87515674693
FBgn0283500	0.330717396416831	0.0175406595719096	28	24	215.838628096449	2499.23037696887	2168.34969269277	1804.53356863046	2159.29294980294	2172.29624052858	2192.01458402274	2442.84264363865	2187.43705537995	1989.00892423839	2072.60603677071	2167.73881967218	2113.44142848558
FBgn0261984	0.330717396416831	0.0175406595719096	24	22	212.439719902836	2521.66895666804	2044.85909042886	1791.14806232629	2127.31106664772	2267.16795389044	2345.49171717095	2214.3152882534	2062.44065221539	1918.31159793256	2031.4571185903	2229.08991834215	2357.37006881036
FBgn0034709	0.330717396416831	0.0175406595719096	24	8	202.125058828853	1028.96915477598	1296.65132377105	1407.15135022551	1258.64185320573	830.792480561339	1023.78275876515	1041.41689805697	1230.49737869383	1436.36275153063	1105.60645953129	912.313559851552	1071.28361814278
FBgn0052407	0.330717396416831	0.0175406595719096	24	2	200.387048998036	1048.20222308955	1054.2102149147	842.450303018484	579.80059139477	717.301085137805	863.083172292314	998.633237916355	1202.83424028856	829.400340319607	712.526004281674	802.108808536981	1058.54107723029
FBgn0001296	0.330717396416831	0.0175406595719096	24	0	185.953009207722	1753.41472792044	1369.29285451453	1320.14555924843	1318.47892491551	1344.16371454748	1709.01301793865	1596.56097597913	1447.70424320931	1387.21948812292	1279.94792866404	1456.5205276833	1671.09322252349
FBgn0283680	0.330717396416831	0.0175406595719096	28	12	184.750607040608	1690.37300400374	1757.01702485784	2116.58318434634	2355.31094333498	1874.3813275418	1848.9480511032	1815.69679621156	1796.05487497942	1888.1359098752	2165.73253581056	2005.27202134245	2060.65090184813
FBgn0037239	0.330717396416831	0.0175406595719096	28	22	176.235156492681	3217.26492734214	3197.13537184726	2835.21755405128	3099.14764510656	3329.37648293258	3432.47094252654	3367.38710423833	3298.0608343176	3128.78777029091	2919.40745827263	3487.92357253333	3708.98958702789
FBgn0002031	0.330717396416831	0.0175406595719096	24	18	166.806529330681	1706.40056093172	1574.50517886485	1650.60024613254	1976.68671372309	1956.83991952922	1911.24171102806	1757.26057748291	1724.33562726204	1709.66826907877	1813.80099874134	2008.68041571301	1854.94988426082
FBgn0022893	0.330717396416831	0.0175406595719096	28	10	158.688098255215	1498.04232086804	1716.15616381463	1790.31146818228	1720.83164848127	1712.12409814722	1331.63983172716	1497.4281049216	1652.61637954467	1732.08449449282	2096.42909466462	1449.70373894219	1521.82345754862
FBgn0025682	0.330717396416831	0.0175406595719096	24	12	156.964277776246	1514.06987779602	1788.79769455811	1971.01580328853	2030.33374353186	1969.25304090366	1834.50314445396	1462.99247602793	1900.56006451045	2350.25501841086	2057.44590902003	1921.19829353546	1970.54293396696
FBgn0041585	0.330717396416831	0.0175406595719096	24	20	156.876922346945	1647.63285219581	1538.18441349311	1504.19627093072	1546.47880160278	1760.00328059152	1976.24379094966	1491.16708148639	1466.14633547949	1638.97094277294	1577.73615233799	1799.63222765238	1871.3331511483
FBgn0262057	0.330717396416831	0.0175406595719096	24	22	151.603021624849	2440.46266823296	2332.70115599989	1735.09625467759	2049.93554288507	2231.70189282059	2393.34047044657	2318.66567884027	2391.32463103364	2120.05762665895	2200.38425638353	2414.2793458089	2570.35253834767
FBgn0035498	0.330717396416831	0.0175406595719096	24	22	150.45080458101	2842.22009522753	2802.1470484296	2116.58318434634	2629.73613427984	2710.49371726362	2999.12374304923	2801.80798725749	2784.75593279753	2654.5983865323	2473.26655589566	2842.60090504182	2947.16767675983
FBgn0035656	0.330717396416831	0.0175406595719096	28	14	147.120775960747	697.732978264503	678.290293317211	883.443416074994	954.298126405983	908.817814915019	894.681405587534	726.278718484622	698.750384903573	781.981401943746	877.121677003277	914.585822765255	857.390967111723
FBgn0028622	0.330717396416831	0.0175406595719096	24	2	147.062451087351	1564.28955617034	1243.98621398203	1127.72890612603	1115.23921583229	997.482967589654	1182.67673190683	1445.25290962816	1201.80967960688	1069.94368226261	1178.15849948094	967.984001237263	1200.52939025516
FBgn0034053	0.330717396416831	0.0175406595719096	24	2	142.143679274406	600.499132901456	625.625183528191	283.605414819529	352.832388357671	375.940247340456	553.420485999151	613.580296650801	554.287328787145	491.432634077106	384.417525106374	391.965352613681	526.995084880772
FBgn0003575	0.330717396416831	0.0175406595719096	24	20	137.405841036755	1597.41317382149	1426.49805997502	1430.5759862578	1359.74587092225	1619.9123393656	1760.47299787658	1584.0389291087	1468.19545684285	1569.13577898304	1475.9467231549	1625.80411475414	1778.49463878589
FBgn0032536	0.330717396416831	0.0175406595719096	28	4	133.634292122812	1121.92898495824	1457.370710541	1074.18688090937	1149.28444628785	938.963966824395	845.929845646337	1192.72496440794	1393.40252708044	1243.23834796349	1108.85505833501	949.805897927643	935.666575574152
FBgn0263241	0.330717396416831	0.0175406595719096	28	22	124.736210348531	943.488851160117	936.167727456552	912.724211115359	681.936282761464	968.223467207025	1123.0914919787	1094.63559725628	891.36779305881	817.330065096661	773.16651528437	924.811005876916	1045.7985363178
