x	BH.Q	ADJ.P	PER	LAG	AMP	WT2U_old_ZT00	WT2U_old_ZT04	WT2U_old_ZT08	WT2U_old_ZT12	WT2U_old_ZT16	WT2U_old_ZT20	WT2U_old_ZT24	WT2U_old_ZT28	WT2U_old_ZT32	WT2U_old_ZT36	WT2U_old_ZT40	WT2U_old_ZT44
FBgn0032684	0.249712420388625	0.0324589646464646	28	4	358.470566047479	948.172115623896	1220.60060780402	1629.85825850569	694.369660231461	723.610664550924	598.835020332189	989.618180652243	1168.97455892832	1019.64437197622	741.03230108948	732.890386176956	602.306194331683
FBgn0011837	0.249712420388625	0.0324589646464646	24	6	357.878969292571	2452.83788602092	2012.36894226826	3865.05417752458	1969.76194425056	1815.11766023717	1797.21966125949	2218.92558801132	2138.90042522359	3100.46649156923	1827.40981858343	1716.57976382131	1910.05320531212
FBgn0032879	0.249712420388625	0.0324589646464646	24	10	348.172079528934	1725.71203048112	2210.05757891426	2223.1427355131	2812.72099679493	1806.99632842402	1673.59381577325	1733.37487983267	2140.64646638704	1903.26693872954	2910.76682398055	1985.02757320679	1649.46639292432
FBgn0031432	0.249712420388625	0.0324589646464646	24	8	341.172462489988	1095.5362890133	1433.49606265356	2848.56903520263	736.279488832537	1102.87686022464	643.140236633616	1458.70954279094	1813.26374824057	1364.37138979302	1115.57580109666	859.218767064239	700.627867607289
FBgn0032694	0.249712420388625	0.0324589646464646	24	18	336.982260900689	2136.78051414629	1657.5431841857	1644.58992723499	2332.6629600917	2295.08837039384	2115.9313785246	1927.80090492963	1790.56521311575	1802.54850280113	2261.35672316165	2474.55004914501	2197.45501950235
FBgn0031489	0.249712420388625	0.0324589646464646	28	2	334.341876222943	1335.97257191179	1262.16591089369	1087.46500074496	969.641034452164	799.951183594456	653.85924057751	1548.20723688319	1338.34055178276	1034.18105345042	1047.11086023514	948.391741808203	673.12530165607
FBgn0031299	0.249712420388625	0.0324589646464646	24	22	324.550059929548	2617.65307994327	2156.32682126176	1617.80507499989	2077.39400406696	2191.13532318563	2578.9923489008	2720.93564222992	2265.48840957356	1697.67672930867	2218.06271644039	2335.21727610756	2482.79414124624
FBgn0038257	0.249712420388625	0.0324589646464646	24	6	321.268739151765	1300.10102970516	1337.18621403115	2022.25634374987	1085.84555920969	979.432616664887	1017.59077440697	1987.46603432446	1696.27899028957	1274.03629777476	1092.41854168762	1041.2802571665	1016.21981189752
FBgn0033853	0.249712420388625	0.0324589646464646	28	26	314.249129154367	2239.54763506258	2062.04454839982	2042.34498292619	1540.18620108954	1784.25659934723	1973.72592620227	2699.33275055248	2449.69575231731	2155.58219574605	1578.72098927759	1798.32165733661	1750.53832279505
FBgn0053554	0.249712420388625	0.0324589646464646	24	14	311.344132535528	2391.75931415557	2161.39576066294	2531.16853621672	3034.65258915972	2599.63831338665	2257.42223058399	1955.57605137205	1980.88369993156	2269.79897875765	2596.63356591001	2430.89244692661	1984.99769752919
FBgn0283510	0.249712420388625	0.0324589646464646	24	6	309.769137669595	2027.22688524496	2536.49727635022	2026.27407158513	1924.04213123121	1923.94350653326	1742.9100412771	2289.90651780862	2609.45851877278	2533.53591407532	1922.05253095084	1955.30324829213	1836.48384139261
FBgn0010053	0.249712420388625	0.0324589646464646	24	2	308.963215810501	2213.37110426314	2150.24409398034	2547.23944755778	1466.84400103765	1847.60298748973	1985.87413067202	2459.64352384565	2566.68051026831	1941.68531119707	1344.12788309029	1659.91776945275	1873.61230542675
FBgn0034480	0.249712420388625	0.0324589646464646	28	4	303.96420630068	441.123019027477	849.554243637684	751.315105194487	214.311623528229	303.737809811499	127.198846800871	409.426232743859	564.844316375374	336.420342688691	306.078559145655	169.985983105682	160.890010814628
FBgn0034618	0.249712420388625	0.0324589646464646	24	2	302.389078783279	3261.40183738117	2876.11621622925	3498.10170190374	2183.12107167422	2518.42499525523	2476.08991103942	3696.1518950972	3533.11429423669	3148.22987355589	2040.8593400929	2584.1584972678	2624.43235589502
FBgn0035400	0.249712420388625	0.0324589646464646	20	18	302.144162528581	4005.00921231321	3978.10364204567	3183.37968814135	4927.26234894012	4384.70704591519	4256.15916598869	3716.72607764715	3642.24186695218	4005.89408053385	4523.72028368891	4039.7215329323	3985.80937048033
FBgn0034756	0.249712420388625	0.0324589646464646	24	6	295.233078020344	536.134130818011	644.769091830032	1027.19908321599	261.936428756724	249.32488666345	197.944272830568	678.948024148109	715.876877013611	446.483788136225	298.023860220769	227.576862627825	184.954756021944
FBgn0053203	0.249712420388625	0.0324589646464646	24	20	294.582999122775	2357.82677423038	2066.09969992076	1499.95172516546	2655.5591395409	2354.37409262977	2526.11192944426	2152.059494724	1876.99425070642	1676.91004148838	2258.33621106482	2536.78535443507	2441.54029231941
FBgn0266369	0.249712420388625	0.0324589646464646	24	8	293.837555494253	2147.4450266942	2025.54818471133	2603.48763725148	1628.76833881454	1669.74582078193	1207.67444434535	2272.41846264117	2320.48870622217	2200.23057455968	1668.32951481694	1548.4515510228	1300.18380534385
FBgn0063497	0.249712420388625	0.0324589646464646	24	6	288.531419525106	1412.56316202865	1471.00621422229	1293.70836295521	1184.90515408496	933.953158511293	890.391927606095	1406.24537728858	1314.76899607622	1016.52936880317	999.789504051432	834.138867917499	930.274293299962
FBgn0028622	0.249712420388625	0.0324589646464646	24	2	287.113709352399	1724.7425293404	1435.52363841403	1186.56895401482	1222.05250216319	1020.85140891191	1438.49032927052	1585.24076547308	1558.34173837719	1045.60273175158	1126.65101211838	1044.06691262725	1459.01112371214
FBgn0038326	0.249712420388625	0.0324589646464646	28	2	277.330052892476	1349.54558788186	1274.33136545653	1242.81714370853	967.736042243024	946.94728941232	911.829935493882	1643.87718574042	1538.26226499754	1221.08124383302	1112.55528899983	1016.20035801976	941.27531968045
FBgn0032405	0.249712420388625	0.0324589646464646	24	6	272.871748900617	776.570413716504	891.119546727356	855.776028911368	389.570906769091	343.532335695893	642.42563637069	737.584444415445	774.369255989113	789.134137171003	393.673409953786	330.683114675534	587.179783058513
FBgn0039530	0.249712420388625	0.0324589646464646	24	18	272.640295280084	2043.70840463719	1900.85227544231	1366.02746398998	2172.64361452395	2252.04531178419	2243.84482558839	1833.15966519989	1425.64260995515	1676.91004148838	1945.20979035989	2108.56929863332	2018.00077667065
FBgn0032287	0.249712420388625	0.0324589646464646	24	8	269.736983833243	1339.85057647467	1286.49682001936	1770.47873273995	820.099146034689	827.563711759137	561.675806660025	1464.88179755592	1546.11945023305	1325.95301732549	1126.65101211838	815.561164845839	702.00299590485
FBgn0011224	0.249712420388625	0.0324589646464646	24	14	267.777221984825	2892.99140390768	2748.37894331952	2856.60449087316	3768.07458967855	2920.43092000575	2925.57347642003	2542.96896317292	2577.156757249	2984.17303977561	3417.20601888274	3120.12523088516	2687.68825758282
FBgn0028983	0.249712420388625	0.0324589646464646	24	18	261.044002662222	797.899438812338	890.10575884712	670.960548489194	1049.65070723604	1207.64204061417	1089.76540096252	906.292741324975	881.750787541155	684.26236367854	1287.74499061609	1254.92384249058	1073.97520039508
FBgn0014859	0.249712420388625	0.0324589646464646	24	10	256.964922345114	342.233902674065	894.160910368063	695.066915500782	1638.29329986024	440.176184272279	327.286920420218	335.359175564066	522.066307870902	678.032357332453	719.888716411655	419.856089419498	327.968098968279
FBgn0025878	0.249712420388625	0.0324589646464646	28	18	256.80983250062	2201.73709057451	2364.15333671012	2414.65442899405	2743.18878116133	2682.4758978807	2989.88750008339	2464.78706948313	2329.21891203941	1903.26693872954	2766.78908069822	2934.34820016857	2946.21237752427
FBgn0035791	0.249712420388625	0.0324589646464646	24	6	254.273536382299	448.879028153235	410.584091495539	533.018559478442	320.038691135488	143.747573092608	102.902437861379	588.421620928361	657.384498038109	570.045580666948	233.586268821684	130.972806655197	126.511803375605
FBgn0051694	0.249712420388625	0.0324589646464646	24	12	250.950542118368	3015.14854763836	3691.20167193891	3598.54489778536	4084.30329639575	3088.54248853778	3094.21913847062	2871.1271748445	3237.16031703228	3321.63171685531	3738.38713851255	3045.81441859853	3041.09623005597
FBgn0265274	0.249712420388625	0.0324589646464646	24	6	246.909399814181	2640.92110732055	2443.22879136852	3240.96712044681	2426.00757833955	2293.46410403121	2196.68120823526	2572.80152787033	2695.01453578173	2856.45790968083	2538.23699870459	2221.89328737044	2378.97195478039
FBgn0037028	0.249712420388625	0.0324589646464646	24	20	240.360939215862	2410.17983582925	2361.11197306941	2146.80590664307	2117.3988404589	2490.81246709055	3021.32991165214	2164.40400425397	2206.12301001634	2318.60069513533	2163.69349869741	2559.07859812106	2935.21135114378
FBgn0039938	0.249712420388625	0.0324589646464646	28	4	236.853528104248	2378.1862981855	2497.97333690126	2307.51502005366	2031.67419104761	2056.32121508747	1755.77284600977	2506.96414371052	2484.61657558626	2497.19421038982	1939.16876616622	1895.85459846282	1543.58151401213
FBgn0028988	0.249712420388625	0.0324589646464646	24	10	229.987805942086	1733.46803960688	1815.6940935025	2229.83894857187	1876.41732600271	1910.13724245092	1572.12057843773	1838.30321083738	2447.94971115386	2254.22396289243	1902.92262100424	1740.73077781447	1641.21562313896
FBgn0035909	0.249712420388625	0.0324589646464646	24	8	229.164502076796	2699.09117576373	2727.08939783457	3038.74148607182	2264.08324056267	2495.68526617844	1947.285716474	2433.92579565822	2711.60192683448	2787.92783987387	2176.78238445035	2238.61322013494	1913.49102605602
FBgn0083962	0.249712420388625	0.0324589646464646	20	18	227.280628347066	3633.69027541755	3311.03121685045	2991.8679946604	3434.70095307908	3632.67172001827	3449.37546914496	3272.32373456838	2751.76087359378	3311.24837294517	3275.24195033163	3565.99010460499	3172.42098247304
FBgn0016797	0.249712420388625	0.0324589646464646	24	8	227.182003946695	2422.78335065861	2385.44288219507	2582.05975546341	2069.7740352304	2004.34469148337	1796.50506099657	2565.60056397785	2372.8699411256	2692.40107590054	2048.91403901779	1934.86777491331	1652.90421366823
FBgn0033373	0.249712420388625	0.0324589646464646	24	6	226.571914024339	1098.44479243545	1127.33212282232	1175.85501312078	907.72878765512	900.655698077412	688.874653460895	1360.98217567871	1313.02295491277	967.727652425493	964.550196255057	865.720963139319	723.317484517044
FBgn0267914	0.249712420388625	0.0324589646464646	28	2	223.467723866616	638.901251734302	466.342424908514	561.142654325294	389.570906769091	303.737809811499	226.528283347618	781.818936897822	726.353123994298	593.927271660281	334.270005382755	222.932436859911	212.457321973162
FBgn0035186	0.249712420388625	0.0324589646464646	28	2	221.413571758676	713.552839569722	777.575304140935	666.94282065393	471.485571762103	462.103780167762	393.030144609432	917.608541727444	907.068384411148	662.457341467236	567.856274204439	465.371461945063	402.91259118535
FBgn0036279	0.249712420388625	0.0324589646464646	24	20	218.876274911426	2405.33233012565	2317.51909421927	1937.88405920931	2354.57037049681	2619.12950973819	2669.74658229243	2274.47588089616	1967.78839120571	2000.8703714849	2185.84392074084	2624.10055887186	2234.5834835365
FBgn0039580	0.249712420388625	0.0324589646464646	24	20	215.845477429898	1373.78311639986	1370.64121407894	1044.60923716881	1167.7602242027	1590.96890219446	1623.57179736842	1478.25501621338	1306.9118108407	1320.76134537041	1647.18593013912	1814.11270494752	1874.98743372431
FBgn0262801	0.249712420388625	0.0324589646464646	28	2	213.156591925564	1562.83583884021	1497.36469910842	1197.28289490886	1340.16201912986	1195.46004289446	1063.32519123425	1590.38431111057	1598.50068513649	1375.79306809418	1344.12788309029	1162.03532713228	1109.72853613166
FBgn0034706	0.249712420388625	0.0324589646464646	28	24	210.312303811795	1286.52801373508	1091.84954701406	642.836453642342	1020.12332799437	972.123418033059	1166.22762909562	1372.29797608118	1148.02206496695	735.14074883825	1062.2134207193	1049.64022354875	1120.72956251215
FBgn0027499	0.249712420388625	0.0324589646464646	28	16	208.245300424781	1298.16202742372	1299.67606246242	1482.54157121265	1421.1241880183	1649.44249124908	1755.05824574685	1320.86251970632	1243.18130837486	1548.15657700259	1413.59966131743	1639.48229607393	1676.96895887554
FBgn0050289	0.249712420388625	0.0324589646464646	24	6	207.396803123744	426.580501916681	391.322121771057	566.499624772314	218.121607946508	192.475563971458	135.774049955986	527.72778240603	547.383904740895	338.497011470719	226.538407262409	175.55929402718	144.388471243897
FBgn0037896	0.249712420388625	0.0324589646464646	24	20	202.327096607176	1455.22121222032	1170.92500167246	786.135413100114	1434.45913348228	1505.69491815647	1465.64513926172	1285.88640937142	1113.10124169799	909.580926528682	1461.92785486675	1412.83431859968	1445.94740488531
FBgn0037975	0.249712420388625	0.0324589646464646	24	8	200.771782710339	1190.54740080383	1063.46348636746	1558.87840008268	882.011392831733	885.225167632443	598.120420069263	1500.88661701832	1543.50038848788	1078.82943226404	1055.16555916002	843.427719453328	655.936197936559
FBgn0000566	0.249712420388625	0.0324589646464646	24	6	196.483722463951	1534.72030575933	1695.05333575442	1971.36512450318	1435.41162958685	1335.14695008049	1166.22762909562	1580.0972198356	1608.10391153545	1459.89815376635	1405.54496239255	1413.76320375327	1212.17559429995
FBgn0027619	0.249712420388625	0.0324589646464646	24	8	189.936661743246	2763.07825105123	2743.31000391834	3190.07590120012	2892.7306695788	2676.7909656115	2331.74065792832	2607.77763820524	3011.92100694751	2754.70113936141	2757.72754440773	2638.03383617561	2526.11068261941
FBgn0027080	0.249712420388625	0.0324589646464646	24	6	188.85344751795	1062.57325022882	1230.73848660638	1120.94606603883	953.448600674475	962.377819857289	785.345688955938	1279.71415460643	1353.18190167207	1068.4460883539	1087.38435485956	903.805254436221	893.145829265818
FBgn0027506	0.249712420388625	0.0324589646464646	24	4	185.488557294895	1440.67869510952	1478.10272938394	1502.63021038897	1329.68456197959	1284.79469283901	1403.47491638714	1726.17391594019	1772.23178089955	1821.23852183939	1352.18258201518	1297.6525595554	1476.88779158043
FBgn0002022	0.249712420388625	0.0324589646464646	24	4	182.833363184922	1316.58254909739	1319.95182006714	1600.39492104708	1002.02590200754	1081.76139751047	1137.64361857857	1453.56599715345	1361.03908690758	1239.77126287129	1108.52793953739	1080.29343361698	1168.85905292678
FBgn0011742	0.249712420388625	0.0324589646464646	28	8	179.516891347036	1824.60114683453	1910.99015424467	2045.0234681497	2046.91412872073	1793.19006434168	1657.87260998888	1654.16427701539	1977.39161760467	1877.30857895417	1907.95680783229	1851.26811109084	1669.40575323896
FBgn0003116	0.249712420388625	0.0324589646464646	28	2	178.114731219844	840.557489004006	745.134091973386	741.940406912203	646.744855002966	573.366026007803	491.644980893253	1022.53687273215	922.782754882179	776.674124478829	752.107512111198	622.353052900584	474.419262658517
FBgn0037126	0.249712420388625	0.0324589646464646	24	4	177.259935490722	1052.87823882163	1096.91848641524	1024.52059799248	802.95421615243	882.788768088501	806.069096580799	1235.47966212406	1240.56224662968	1089.21277617419	949.447635770896	775.619103241772	1060.22391741947
FBgn0052068	0.249712420388625	0.0324589646464646	24	8	176.276935019514	1604.52438789115	1561.23333556328	1912.43844958597	1507.80133353416	1468.33679181602	1125.49541410883	1980.26507043198	2124.93209591601	1623.95498754664	1609.93294761152	1388.68330460653	1260.99264886336
FBgn0031298	0.249712420388625	0.0324589646464646	24	6	174.592361284052	1521.14728978926	1746.75651764645	1656.64311074079	1442.07910231884	1435.85146456345	1334.15869088329	1836.24579258238	2068.18575810396	1618.76331559157	1540.46116938438	1442.55864351434	1431.50855776092
FBgn0040206	0.249712420388625	0.0324589646464646	24	10	167.386089247328	2237.60863278114	1816.70788138273	2386.53033414719	2045.00913651159	1814.30552705585	1635.72000183816	1742.63326198015	1927.62944444641	2137.93051109881	2004.61319493092	1876.34801023758	1631.58972505603
FBgn0003053	0.249712420388625	0.0324589646464646	24	22	164.999951309516	751.363384057791	716.748031326781	458.020973220169	471.485571762103	700.058802292813	818.217301050545	743.756699180428	498.494752164356	522.282198680282	473.213561837032	664.152884811817	712.316458136557
FBgn0036929	0.249712420388625	0.0324589646464646	24	6	163.396047929373	1049.96973539947	928.629698296084	1462.45293203633	965.831050033884	904.716363983983	731.75066923647	1028.70912749713	1170.72060009177	1079.86776665506	882.99636964059	776.547988395355	826.452106834113
FBgn0032896	0.249712420388625	0.0324589646464646	24	6	161.776110854933	613.694222075589	579.886667494934	539.714772537216	511.490408154039	405.25445747577	236.532687028585	653.23029596068	756.035823772911	457.905466437384	453.076814524818	343.687506825695	267.462453875599
FBgn0032210	0.249712420388625	0.0324589646464646	28	12	157.709140283626	1202.18141449247	1296.63469882172	1530.75430523583	1645.9132686968	1464.27612590944	1478.50794399439	1318.80510145133	1316.51503723966	1452.62981302925	1483.07143954457	1518.72722610814	1412.94432574385
FBgn0045073	0.249712420388625	0.0324589646464646	24	8	157.589306827761	3003.51453394972	3087.99788319855	3041.41997129533	3065.13246450596	2929.3643850002	2547.54993733205	3130.36187497378	3382.08173359845	3161.72822063908	3070.85396511266	2859.10850272835	2558.42619761209
FBgn0042201	0.249712420388625	0.0324589646464646	28	26	156.262709142486	506.079595455699	600.162425099652	332.13216771521	279.081358638982	338.659536608008	446.6251643289	569.904856633412	544.764842995723	492.170501340862	264.798227155616	327.896459214785	289.464506636574
FBgn0000562	0.249712420388625	0.0324589646464646	24	22	153.11954141805	2262.81566243985	2186.74045766884	2129.39575269026	1912.61217797637	2298.3369031191	2343.17426213514	2182.92076854892	2049.85232588775	2116.1254888875	1945.20979035989	2206.10223975953	2361.0952869121
FBgn0032886	0.249712420388625	0.0324589646464646	24	20	151.999053220887	2340.37575369743	2282.03651841101	2032.97028464391	2771.76366429842	2404.72634987125	2676.8925849217	2365.00228411591	2257.63122433805	2122.35549523359	2474.80624467112	2483.83890068084	2775.69646862672
FBgn0033367	0.249712420388625	0.0324589646464646	24	18	151.327194624662	709.674835006843	587.996970536822	792.831626158888	738.184481041677	956.69288758809	1204.10144303071	558.589056230944	557.860151721582	570.045580666948	763.182723132916	957.680593344032	768.009154187774
FBgn0029898	0.249712420388625	0.0324589646464646	24	8	150.130030184637	1223.5104395883	1477.08894150371	1487.89854165967	1435.41162958685	1241.75163422936	1027.59517808793	1352.75250265873	1433.49979519067	1272.99796338375	1413.59966131743	1266.07046433358	993.530194987765
FBgn0037632	0.249712420388625	0.0324589646464646	28	8	146.400022440326	1412.56316202865	1507.50257791078	1613.78734716463	1555.42613876266	1400.92973776694	1159.08162646636	1339.37928400127	1448.34114507998	1313.49300463331	1551.5363804061	1423.98094044268	1234.86521120971
FBgn0030612	0.249712420388625	0.0324589646464646	28	4	146.386146181161	682.52880306669	738.037576811735	608.016145736715	424.813262638178	481.594976519302	373.735937510424	814.73762897773	828.496532055996	691.530704415642	541.67850269856	484.878050170305	374.03489693657
FBgn0259918	0.249712420388625	0.0324589646464646	24	22	145.423311563582	476.994561234107	279.805454945108	89.7292549875769	188.594228704841	324.853272525667	353.012529885563	502.010054218601	247.937845209592	164.056833780287	164.114490594545	414.282778498	292.214763231696
FBgn0002780	0.249712420388625	0.0324589646464646	24	8	145.052174699027	1992.32484417905	1768.04606313141	2385.19109153544	2041.19915209331	1729.84367619918	1534.96136476556	1833.15966519989	1874.37518896125	1834.73686892258	1741.82864250652	1657.131113992	1563.52087432677
FBgn0259978	0.249712420388625	0.0324589646464646	28	12	143.673457430244	1406.74615518433	1438.56500205474	1625.84053067042	1729.73292589895	1597.46596764497	1529.95916292508	1350.69508440374	1412.5473012293	1581.38327751505	1505.22186158801	1580.9625313982	1426.69560871945
FBgn0263830	0.249712420388625	0.0324589646464646	28	2	143.302943498468	421.732996213083	398.418636932708	304.008072868357	267.651405384143	181.917832614374	152.209856003289	434.115251803791	354.44635617991	342.650349034777	220.497383068745	196.923652559588	151.951676880482
FBgn0267824	0.249712420388625	0.0324589646464646	24	2	139.04150731734	1334.03356963035	1488.2406081863	1246.83487154379	961.068569511035	1238.50310150411	1284.85127274138	1595.52785674806	1403.81709541206	1464.05149133041	1140.74673523693	1203.83515904352	1406.75624840482
FBgn0035287	0.249712420388625	0.0324589646464646	24	20	137.962119111791	1562.83583884021	1464.92348694087	1353.97428048418	1823.0775441468	1721.72234438604	1986.58873093495	1661.36524090787	1559.21475895891	1383.06140883128	1957.29183874721	1778.81506911137	1906.61538456822
FBgn0028583	0.249712420388625	0.0324589646464646	28	2	135.558930074911	219.107257802659	233.171212454257	104.460923716881	20.9549143005379	21.9275958954825	27.1548099911971	210.885371136913	238.334618810629	432.985441053037	30.2051209683212	27.8665546074888	46.0667979682908
FBgn0045761	0.249712420388625	0.0324589646464646	24	6	134.338559115728	1213.8154281811	1260.13833513322	1378.08064749577	1065.84314101372	1041.15473844476	1098.34060411763	1196.38871527917	1247.54641128348	1249.11627239042	974.618569911164	1011.55593225184	1156.48289824873
FBgn0034063	0.249712420388625	0.0324589646464646	24	18	133.760419758738	398.464968835809	378.14287932799	313.382771150642	463.865602925544	656.203610501848	624.560629797534	408.397523616362	419.922899809203	411.180418841733	522.548592751957	617.708627132669	573.428500082904
FBgn0030218	0.249712420388625	0.0324589646464646	24	8	133.582663461162	515.774606862897	557.583334129745	685.692217218498	408.620828860489	462.103780167762	257.256094653446	647.058041195697	955.957536987688	683.224029287526	570.876786301271	412.425008190835	236.522067180478
FBgn0036939	0.249712420388625	0.0324589646464646	24	12	133.491869313471	315.087870733912	348.743030801149	427.218393149806	558.162717277965	413.375789288912	221.526081507134	353.875939859014	341.351047454051	445.445453745211	592.020370979096	443.078218259072	240.647452073161
FBgn0261446	0.249712420388625	0.0324589646464646	24	4	130.533290256846	742.637873791313	770.478788979284	598.641447454431	645.792358898396	394.696726118686	426.616356966965	734.498317032954	665.241683273624	510.860520379123	552.753713720278	459.798151023566	488.858109782907
FBgn0043535	0.249712420388625	0.0324589646464646	24	8	130.412470522898	1067.42075593242	902.271213409951	1552.1821870239	1190.62013071238	1058.20953525236	955.420551532383	1126.43649460936	1230.085999649	1197.19955283969	1124.63733738716	860.147652217822	902.084163199964
FBgn0038897	0.249712420388625	0.0324589646464646	24	4	130.019443638728	434.336511042439	382.198030848934	484.805825455266	228.599065096777	252.573419388706	287.983905959275	480.407162541162	550.875987067791	428.832103488979	274.866600811723	279.594431228471	334.156176307304
FBgn0032358	0.249712420388625	0.0324589646464646	24	8	129.527397197953	1070.32925935458	954.988183182217	1406.20474234262	1044.88822671319	930.704625786037	814.644299735914	1250.91029903652	1365.4041898162	1102.71112325737	1086.37751749395	881.51201075023	900.021470753622
FBgn0030239	0.249712420388625	0.0324589646464646	28	2	128.737226474685	724.217352117639	783.65803142235	634.800997971813	541.017787395706	622.094016886653	558.102805345393	909.378868707467	919.290672555283	710.220723453902	686.663083346502	666.939540272566	533.549779453637
FBgn0265192	0.249712420388625	0.0324589646464646	28	2	125.716192928451	1588.04286849892	1556.16439616211	1587.00249492953	1445.88908673712	1417.17240139322	1211.24744565998	1676.79587782033	1826.35905696643	1461.97482254838	1438.7705954577	1368.2478312277	1190.86110568776
FBgn0030332	0.249712420388625	0.0324589646464646	28	2	124.316351971701	695.132317896047	687.34818279994	758.011318253261	542.922779604846	498.649773326899	580.255413496107	721.125098375491	710.638753523267	640.652319255932	608.129768828867	566.619943685606	556.926960512173
FBgn0034728	0.249712420388625	0.0324589646464646	24	14	120.567035660042	958.836628171813	772.506364739755	1021.84211276897	1125.85039560163	1171.09604745503	914.688336545587	913.493705217455	947.227331170449	980.187665117666	1161.89031991476	1077.50677815623	904.834419795085
FBgn0003353	0.249712420388625	0.0324589646464646	24	20	118.509438577149	1487.21474986407	1445.66151721639	1362.00973615471	1666.86818299733	1506.50705133778	1716.46983154883	1407.27408641608	1322.62618131173	1316.60800780636	1425.68170970476	1685.92655375307	1603.39959495603
FBgn0037071	0.249712420388625	0.0324589646464646	28	4	118.367962536697	807.594450219535	865.774849721458	1103.53591208602	699.132140754311	697.62240274887	683.157851357485	821.93859287021	836.353717291511	801.594149863176	735.998114261427	692.019439419306	671.062609209729
FBgn0032955	0.249712420388625	0.0324589646464646	28	18	117.915630703083	3263.34083966261	2983.57773153425	3247.66333350558	3331.83137378553	3544.14920325503	3392.92204837379	3413.25688503549	3440.57411257395	3159.65155185705	3365.85731323659	3538.1235499975	3583.58434344376
FBgn0030605	0.249712420388625	0.0324589646464646	24	22	117.526567233872	969.50114071973	988.443183230002	707.120099006576	767.711860283344	814.56958085811	1145.50422147076	1050.31201917457	859.052252416333	862.85587893303	871.921158618872	907.520795050553	1183.29790005117
FBgn0038476	0.249712420388625	0.0324589646464646	24	18	113.360293501687	1652.99944492714	1589.61939620989	1735.65842483432	1778.31022723201	1897.1431115499	1763.63344890196	1786.86775446252	1702.39013436164	1643.68334097592	1840.49870433637	1946.0143967563	1854.3605092609
FBgn0031851	0.249712420388625	0.0324589646464646	28	12	110.228621515113	407.190479102287	499.797424956298	689.709945053763	565.782686114524	560.371895106776	440.90836222549	383.708504556431	411.192693991964	410.142084450718	545.705852161003	491.380246245386	451.042081599982
FBgn0010246	0.249712420388625	0.0324589646464646	24	8	109.337444347592	756.21088976139	542.376515926206	858.454514134877	310.513730089789	259.07048483922	142.920052585248	649.115459450692	672.225847927415	674.91735415941	181.230725809927	222.003551706328	169.828344748774
FBgn0031942	0.249712420388625	0.0324589646464646	24	0	105.387493585784	260.795806853607	286.90197010676	176.780024751644	101.91708318898	171.360101257289	440.90836222549	315.81370214162	241.826701137525	218.05022211304	129.882020163781	184.848145563009	387.098615763399
FBgn0004380	0.249712420388625	0.0324589646464646	28	18	105.073874504548	1267.13799092069	1220.60060780402	1159.78410177973	1344.92449965271	1439.91213047002	1393.47051270617	1288.97253675391	1292.94348153312	1172.27952745534	1398.49710083327	1376.60779760995	1524.32971784628
FBgn0086365	0.249712420388625	0.0324589646464646	24	10	103.651656421356	274.368822823684	351.784394441857	455.342487996659	500.0604548992	304.549942992813	222.955282032987	210.885371136913	271.509400916138	394.567068585501	395.687084685008	255.443417235314	217.957835163406
FBgn0031119	0.249712420388625	0.0324589646464646	24	18	103.577711552909	1370.8746129777	1199.31106231907	1147.73091827393	1327.77956977045	1257.99429785565	1345.59229509011	1236.50837125156	1025.7991835256	1205.50622796781	1386.41505244594	1389.61218976011	1329.74906374141
FBgn0029502	0.249712420388625	0.0324589646464646	28	22	103.094154085422	1144.98084719	1044.20151664298	910.684975993318	1064.89064490915	954.256488044147	1191.95323856097	1208.73322480913	1191.67309405315	937.615955086073	1039.05616131025	1071.00458208115	1216.98854334141
FBgn0051121	0.249712420388625	0.0324589646464646	24	8	102.219061564574	373.257939177096	474.452727950401	431.236120985071	380.998441827962	267.191816652361	255.112293864668	325.072084289094	495.00266983746	426.75543470695	438.981091406268	288.883282764301	292.214763231696
FBgn0038223	0.249712420388625	0.0324589646464646	24	12	99.4166933058431	1244.83946468413	1325.02075946832	1462.45293203633	1417.31420360002	1400.11760458563	1354.88209850815	1076.029747362	1100.87895355386	1411.09643738867	1366.27830513373	1362.6745203062	1278.86931673166
FBgn0037930	0.249712420388625	0.0324589646464646	28	26	96.76713182622	676.711796222372	674.168940356873	660.246607595155	450.530657461565	494.589107420328	558.81740560832	711.866716228017	615.479510115361	700.875713934772	471.199887105811	452.367069794902	563.115037851197
FBgn0260639	0.249712420388625	0.0324589646464646	24	16	95.5821610963329	622.419732342067	604.217576620596	555.785683878275	702.94212517259	802.387583138398	664.578244521403	665.574805490646	605.003263134674	574.198918231006	771.237422057801	773.761332934606	702.00299590485
FBgn0040299	0.249712420388625	0.0324589646464646	24	18	95.1640459823891	461.482542982592	190.592121484349	305.347315480112	271.461389802423	603.414953716427	440.193761962564	387.82334106642	151.032560638237	360.302033682024	257.750365596341	672.512851194064	464.793364575591
FBgn0038552	0.249712420388625	0.0324589646464646	28	0	89.8452832591227	796.929937671618	780.616667781642	729.887223406409	600.07254587904	716.301465919096	663.149043995551	840.455357165159	980.402113275958	756.945771049554	766.203235229748	692.019439419306	692.377097821923
