pval	qval	lfdr	statistic	param.cutoff	param.N.cens	param.eta0	param.eta0.SE	WAKED2_ZT00	WAKED2_ZT04	WAKED2_ZT08	WAKED2_ZT12	WAKED2_ZT16	WAKED2_ZT20	WAKED2_ZT24	WAKED2_ZT28	WAKED2_ZT32	WAKED2_ZT36	WAKED2_ZT40	WAKED2_ZT44
FBgn0053145	0.0023708334021447	0.011723934738084	0.0284971204427187	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	509.676310309599	580.224226813518	613.223507559631	476.633226377907	540.857431315279	601.269239274771	504.012386534587	556.336450150499	650.932699523184	528.438738737776	596.469014846905	603.450330355703
FBgn0033661	0.037785662702097	0.0622063178767019	0.175803555956431	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	641.102277118992	809.953067789762	711.94161655286	625.19423200219	693.361493915653	856.763525633269	650.102933356206	695.676702858543	806.121952389639	549.013197827977	802.108808536981	826.444796324251
FBgn0044020	0.021115717728634	0.0432375231215914	0.096951239722404	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	414.579472536948	422.228897446457	333.801063460154	425.049543869476	376.826898867203	317.787946283362	421.575577970959	337.080464271665	331.070406115103	489.455553093186	419.232507578111	318.563522812211
FBgn0033639	0.00302096661491614	0.0134868470506478	0.0368866207145536	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	2015.19815774403	2290.02425668809	2786.69509369868	1917.88131566348	2453.36477450718	2984.67883639999	2082.83379611395	2249.93525696224	2625.28486099086	2040.12004873355	2477.90270739257	3329.44390413448
FBgn0033638	0.00106074881016571	0.00734120329161468	0.0189652961875755	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	3715.18769590456	3222.55990760747	2508.10924374321	3771.79886501651	4336.61261731644	4466.18457461305	3571.91386978859	3117.73815434248	3332.25812404915	3499.82377786986	4286.62398669976	4220.51158651492
FBgn0033636	0.0147344302175455	0.0351170922802721	0.0901727194419377	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	4183.19235820142	4496.51075302119	4761.89386770726	4244.30539679374	4844.66394214211	5067.45381388782	3724.26544004543	4212.99352305498	4732.41004991094	3866.91544268975	4409.32618403969	4979.60295230174
FBgn0033602	0.00631354027271108	0.020832005184687	0.0531761885474339	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	264.988941209183	364.115672851676	455.943808485674	352.832388357671	382.146808027681	474.876306093888	279.659046772814	397.529544490596	462.981271051589	324.859880371584	471.494554593268	545.198714755756
FBgn0033635	0.0345264139390684	0.0586530521366253	0.17118751389341	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	320.551138559496	279.669893362384	194.926435554426	273.393517294687	196.836638937692	197.714659761524	345.399792842543	264.336655872613	216.402791497112	266.385101904699	240.859868852465	187.49738771233
FBgn0082585	0.00250426481457809	0.0121035152712478	0.0284971204427187	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	579.12905699749	824.481373938458	1013.11550839661	626.225905652358	751.880494680913	916.3487655614	711.66966380246	810.427499206344	931.135517198727	734.18332963978	861.187644293246	922.013853167914
FBgn0033609	0.00817877479456011	0.024358703050512	0.0639757534247007	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	1553.60451821836	1509.12780119572	1260.74737502369	1414.42457438119	1490.46121646063	1328.02860506485	1498.47160882747	1372.9113134469	1297.55458646674	1479.19532195861	1421.30045252091	1252.40973539886
FBgn0033574	0.0203055618820173	0.0423024387448645	0.096951239722404	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	1242.66991381565	1177.70081717861	1051.59883902109	1265.86356875691	1085.26146873754	900.098245581001	1299.16236280654	933.374781007559	977.692293058663	1324.34544564816	1287.23694061246	911.091675242924
FBgn0033551	0.00210569032174815	0.0109149815691787	0.0284971204427187	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	1125.13449634383	1064.19842539193	1409.66113265754	1159.60118278954	1141.12051492256	1263.92933180883	1215.68205033705	1110.62377893764	1368.25191277257	1133.76098249683	1202.02708134862	1418.97294875496
FBgn0033557	0.00362761692970113	0.0150874171194534	0.0368866207145536	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	266.057445004382	332.335003151405	363.918452644529	241.411634139459	273.975321764625	367.442312890138	271.311015525865	316.589250638129	357.79744410877	273.965165780036	341.975568512226	346.779149118436
FBgn0033570	0.000290499072788919	0.00362157158268681	0.00620978491571997	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	1618.78324972546	1406.52163902056	1411.33432094556	1579.49235840817	1385.83633630456	1447.19908492111	1677.95428063689	1395.45164844379	1429.46545140323	1563.65889085522	1344.04351345503	1448.09875655494
FBgn0010356	0.0445479781233951	0.0690220078714995	0.189572425275714	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	404.962938380163	375.919921597491	312.886209859894	389.972639763742	406.973050776579	352.094599575316	404.879515477059	392.406741082212	336.243381210651	461.301030127649	345.383962882779	356.791145549677
FBgn0027525	0.00193014620632933	0.0103499284007795	0.0271738162698952	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	3239.70350704131	3262.51274951639	2765.78024009842	2601.88094572528	2960.52944780609	3184.19910949267	3398.69222141439	3242.73455750705	2915.8336288575	2876.09280755642	3027.79033250858	3285.75519243452
FBgn0033556	0.00675725375830257	0.0216986561441373	0.0531761885474339	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	645.376292299785	457.641643683902	423.316636869268	518.931846034821	493.864900397722	404.457386178825	706.452144273117	486.666323796477	407.802870032406	557.676127971219	508.986892669359	454.180565380838
FBgn0053144	0.0201566927517116	0.0421270612708354	0.096951239722404	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	3919.27192078744	4253.16162503055	4043.25949800232	3638.71296414476	3944.71264249455	4424.65546799647	3580.26190103554	4148.44620010934	4071.99356271258	3564.79575394418	4004.86338540065	4568.20091712711
FBgn0005586	0.0146615627943545	0.0350108536667665	0.0901727194419377	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	5699.39924358784	7008.09167847689	9746.32177772129	6252.97399367207	7459.39929451712	7740.66435066349	5995.97344312161	7267.2089151335	8419.87913052108	7094.93978731539	7425.75520197976	8382.7715574299
FBgn0001122	0.00506243047240074	0.0182532373092689	0.0393991719214503	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	6284.93932335652	7560.16731212731	9965.50944345202	6463.43541830647	7809.62664758193	8639.85978957891	6244.32737271836	6936.27581495189	8453.50346864215	7338.58469759408	7748.41653572551	8970.74880239187
FBgn0033528	0.00021230240493397	0.00313959063589787	0.00620978491571997	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	395.346404223378	323.25481180847	230.899983746873	377.592555961719	322.741155735675	231.1185063879	326.616722536906	347.326071088433	231.921716783757	401.743385392859	332.886516857416	253.94063675602
FBgn0005619	0.0351269485798053	0.059319721030984	0.17118751389341	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	2219.28238262691	1963.13736834245	1941.73500824816	1580.52403205834	2093.38425464815	2658.76563012643	2047.35466331441	1872.89692610518	1842.44129653119	1656.78538989508	2098.43480080426	2666.83177668508
FBgn0033507	0.0128343803685817	0.0322143951827476	0.0876552854168179	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	82.2747922302707	98.9740856379866	112.940209441406	88.7239339145022	93.9850618351141	127.29573984646	97.04586324579	110.652553621094	113.805452102067	87.7121677003277	87.4821221775461	111.042142237399
FBgn0003660	0.0451055308549706	0.0695688532501444	0.189572425275714	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	2779.17837131083	2931.08576549927	3163.99905264738	3046.53228894796	2837.28488558835	3171.55981617458	2861.287709892	2882.08919755682	3049.46881882583	2969.21930659628	3026.65420105172	3437.75550189063
FBgn0033457	0.0171423215486152	0.0384113150837686	0.0901727194419377	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	383.592862476197	280.577912496678	230.063389602863	360.054103908852	291.708352299552	224.798859728856	321.399203007563	253.066488374168	243.991992006703	268.550834440509	288.577390040217	219.353739993551
FBgn0000715	0.00313018234183193	0.0137921207437279	0.0368866207145536	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	506.470798924004	439.481260998032	426.66301344531	569.483854893084	426.479384364999	435.152812808468	489.403331852425	397.529544490596	368.143394299867	577.167720793514	381.740169502019	374.084593930911
FBgn0040773	1.18380844357974e-06	0.000386718948848705	0.000450568557328739	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	4093.43803940476	2885.6848087846	2203.58897532342	4033.84397215934	2983.5823875015	2196.52861735063	4418.19553744812	3222.24334387352	1982.11162411099	4361.78532712247	2999.38704608729	2109.80070251059
FBgn0001291	0.00246542393932655	0.0119948066111557	0.0284971204427187	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	1158.25811399498	1375.64898845458	1423.88323310572	1353.55582902124	1181.9064851529	1208.85812520859	1214.63854643118	1365.73938867517	1407.91138850511	1257.20773703803	1147.49277141976	1212.3617496739
FBgn0010531	0.0212953621603803	0.0434557186005451	0.108296860155643	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	345.126725849057	331.426984017111	300.337297699738	374.497535011213	310.328034361226	306.95426629643	341.225777219068	328.883978818251	308.65418070106	366.008798551985	310.163887720391	256.671181237267
FBgn0033479	0.00576952716021312	0.0197040887308958	0.0501185611147793	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	175.234622412525	145.283061486953	98.7181089932285	170.226152277824	134.771032065447	111.045219866061	162.786609315519	95.2841433959418	116.391939649841	159.181341382076	136.33577482215	94.6588753499142
FBgn0033476	0.00293690306630125	0.013246324237714	0.0368866207145536	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	5067.91350062563	5142.11235750384	6329.67129358277	6510.89240621422	7092.32556244413	6413.53855226422	5490.91755268115	4793.91942956572	6720.55681163341	6768.9970406759	7390.53512681737	6867.31937033753
FBgn0033474	0.000796159065122767	0.00629790231146124	0.0138766934089023	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	897.543187966589	801.780895581121	720.307557992964	914.062854049406	782.026646590289	707.800425812943	827.498597353887	779.69067875604	664.72729977798	954.005182024551	816.878517476047	658.061219980654
FBgn0033464	1.18762861478348e-05	0.000868587808394451	0.00162321731062357	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	997.982544715231	620.17706872243	366.42823507656	590.117327896456	815.719404606651	1017.46311210611	885.934816082535	641.374986729673	472.465058726762	523.02440739825	830.512094958262	1155.93049706145
FBgn0033463	0.00938054961397452	0.0264577095760494	0.0639757534247007	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	3784.64044259245	4232.2771849418	5374.28078112288	3698.55003585454	4158.39566044043	4455.35089462612	3791.04969002102	4218.11632646336	4824.66143911489	4046.67124316203	4228.68128240035	4554.54819472087
FBgn0033460	0.00121071046313878	0.00794431208757831	0.0189652961875755	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	2868.93269010749	2963.77445433384	3350.5595467617	2878.36948397048	2991.56225124222	3327.74536931953	2711.02314744691	3030.65049639996	3509.86360232965	2458.10642814498	2956.21405072695	3459.59985774061
FBgn0050000	6.65328002492266e-05	0.00186884547615075	0.00304058404098423	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	945.625858750513	747.299747523514	617.406478279683	976.994946709692	766.953570635601	702.383585819477	919.326941070333	790.960846254485	681.10838758055	907.441932504624	746.43836715127	733.606283961835
FBgn0033439	0.000128537369347424	0.00245898654012209	0.00459201047675074	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	284.222009522753	224.280726170483	174.011581954166	252.760044291314	204.816502678409	186.880979774591	278.615542866946	198.764772245298	163.810878025702	262.053636833078	222.681765542845	152.910490949861
FBgn0005614	1.66918966561779e-05	0.0010166359221895	0.00177029938314712	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	27373.9987291858	49241.8776527341	77110.5554417276	82716.4982495702	49390.0366458792	32018.9412013799	26905.7047089188	56374.4023879022	90017.526125187	91117.7821128898	48958.176738634	34380.2855633876
FBgn0023143	0.0472127986013738	0.0715915977911192	0.189572425275714	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	5949.42913166425	5969.31778884518	4865.63154156455	6142.58491310402	5877.61297080162	5481.842073388	5728.83644321922	5786.71873011053	5668.71854220521	6061.88536773376	6010.1354067431	5338.21446083891
FBgn0033438	0.0173065136792203	0.0386216466316138	0.0901727194419377	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	1813.25094045155	2152.00534827549	2303.98027260467	1851.85420205269	2025.11208708869	2201.04265067852	1793.78321418831	2076.78450175886	2310.59554267832	2110.50635614739	2100.70706371796	2185.34576649177
FBgn0033437	0.000886648409250541	0.00667068232724868	0.0144599987714484	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	569.512522840705	540.271384904606	408.257942277081	619.004190101178	474.358566809302	395.429319523047	604.188761497983	572.729421057328	387.110969650212	575.001988257703	520.348207237872	305.820981899723
FBgn0004360	0.00321566858602082	0.014025565994672	0.0368866207145536	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	80.137784639874	53.5731289233139	32.627171616406	86.6605866141649	58.5190007652597	34.3066532919539	69.9147616932036	42.0069879487485	49.1432634077106	72.5520399496537	67.0317559542236	36.407259749967
FBgn0033428	0.00797840317350825	0.0239856771857253	0.0639757534247007	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	1207.4092885741	1026.9696408859	752.93472960937	1209.12151799763	1061.32187751539	1045.45011873902	1230.29110501921	1002.0203466799	872.508466115844	1200.89869110696	1087.27780420664	954.780386942885
FBgn0025286	6.55681434792049e-05	0.00185830957454388	0.00304058404098423	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	15322.3444231439	13958.070132359	9702.81888223275	14462.0012280639	12942.4523359166	10833.6799869328	15528.3816232323	14372.5372425621	10849.453100397	14838.516469106	13075.736936901	10333.2904985344
FBgn0050339	0.0338914744817232	0.0579394929589305	0.17118751389341	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	209.426743858871	184.327884261571	179.867740962238	198.081340832377	197.723290464438	167.922039797458	227.483851479379	153.684102251519	145.705465191282	219.821852384772	201.095267862671	162.012305887353
FBgn0033429	0.00161748508008399	0.00930401749971188	0.0189652961875755	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	118.603921267014	86.2618177578783	75.293472960937	113.484101518549	81.5719404606651	65.0020799215968	114.785429645558	74.7929297624059	53.4540759873343	98.5408303793805	103.387962573464	50.0599821562046
FBgn0033421	0.0101033852559983	0.0276478352253687	0.0699009996568687	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	619.732201215026	627.441221796778	470.165908933851	632.41594755337	599.376432080539	503.766119392376	643.841909920994	527.648751063549	449.186670796793	607.487976294862	585.107700278393	539.737625793261
FBgn0025709	0.0208061691269669	0.0428840435765188	0.096951239722404	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	122.877936447807	85.3537986235848	26.7710126083332	104.199038667032	50.5391370245425	51.4599799379308	125.220468704245	72.7438083990523	46.5567758599364	69.3034411459379	63.6233615836699	29.1258077999736
FBgn0003612	0.00967425538945466	0.0269373036834736	0.0639757534247007	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	1933.99186930896	2191.05017105011	2959.03348736482	2157.22960250261	2395.73242526866	2512.51095030283	2007.7015148914	2334.97379354141	2832.2038648128	2190.63845997238	2343.83919548412	2471.14275552901
FBgn0033382	0.0101261394676278	0.0276854401891306	0.0699009996568687	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	2274.84457997722	1829.65855560131	1551.0455429953	2233.57345261508	1752.91006837755	1796.58526449969	2164.2271007717	1846.25834838158	1708.80610656285	1906.9274977812	1787.13478162701	1725.70411214844
FBgn0050344	0.00398291883880987	0.0159433840411916	0.038254127451846	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	1020.4211244144	960.684244082476	735.366252585151	1097.70076377942	946.057179038366	801.692319033028	1097.76610897388	891.36779305881	830.262502835532	954.005182024551	946.39750355709	837.366974249241
FBgn0033397	0.0231440803772203	0.0456384297779156	0.108296860155643	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	512.881821695194	482.158160309825	458.453590917705	466.316489876221	365.3004290195	411.679839503447	501.925378722849	484.617202433123	474.189383758611	399.577652857048	404.462798639044	425.054757580865
FBgn0033401	0.00346642756454815	0.0146838950569008	0.0368866207145536	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	543.868431755945	543.90346144178	429.172795877341	560.198792041566	560.363764903699	453.208946120022	621.928327897751	502.034734021629	462.981271051589	572.836255721893	503.306235385103	400.479857249637
FBgn0028408	0.0421579603553494	0.066674490590315	0.175803555956431	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	987.297506763248	1131.39184132965	1494.15714120259	1008.97682986492	1188.11304584012	1197.12163855608	932.892491846627	972.308086911277	1189.78427197615	997.319832740763	1206.57160717603	1421.70349323621
FBgn0033402	0.000114432315025019	0.00232582002249973	0.00459201047675074	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	1101.62741284947	1367.47681624594	1487.46438805051	1131.74599423499	1371.64991187662	1579.91166476103	1233.42161673682	1325.78152208977	1504.47359028868	1181.40709828466	1421.30045252091	1566.42235074233
FBgn0033400	0.0209780896919914	0.0430809353164596	0.096951239722404	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	368.63380934342	407.700591297761	442.558302181508	392.035987064079	386.580065661413	461.334206110222	418.445066253353	421.094440169162	515.573184522999	389.831856445901	418.096376121259	468.743469280825
FBgn0033379	0.00186515896129267	0.0101313755775053	0.0271738162698952	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	550.279454527135	584.764322484985	516.178586854424	567.420507592746	512.484582459396	550.712066002418	531.143488087173	518.427704928458	580.235373217355	511.112878451292	564.65733405507	535.186718324515
FBgn0033374	0.0202179147635708	0.0421993208558515	0.096951239722404	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	118.603921267014	138.926927546899	204.965565282551	140.307616422934	204.816502678409	165.213619800725	132.524996045326	163.929709068287	251.751454650026	118.032423201675	201.095267862671	209.34174356231
FBgn0033373	0.0251487722606875	0.0478877940843188	0.119603431762293	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	962.721919473687	902.571019487695	711.94161655286	1024.45193461745	913.25107254875	835.096165659404	925.587964505546	1023.53612099512	864.749003472522	971.331042311036	905.496771110445	743.618280393076
FBgn0033339	0.0103268558871668	0.0280142792512159	0.0699009996568687	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	2062.21232473276	2418.96297375777	2600.13459958436	2299.60056622588	2413.46545580359	2669.59931011336	2191.35820232429	2551.15609737522	2776.16330127769	2268.60483126156	2501.76146798645	2460.22057760402
FBgn0033340	0.00535943268274433	0.0188297276237317	0.0501185611147793	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	445.5660825977	550.259595381834	906.868052107286	533.375277137182	547.95064352925	675.299385852145	484.185812323081	609.613605597692	746.632738790831	525.190139934061	624.872301268186	834.636429767994
FBgn0033357	2.17568985801669e-07	0.000237347034228427	0.000450568557328739	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	1482.01476394007	1127.75976479247	845.796679594526	1620.75930441492	1116.29427217367	893.778598921956	1469.25349946314	1176.19566256496	813.881415032962	1516.01277506739	1061.14678069907	820.073525868007
FBgn0011300	0.00047106379274346	0.00465289459932267	0.0109274200162638	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	2956.55000131375	2892.94896185895	3800.6471962393	2853.60931636643	2993.33555429571	3386.42780258208	2931.20247158521	2999.91367594965	3425.37167576902	2936.73331855912	3075.50785369633	3531.5041957468
FBgn0033365	0.00632272376817515	0.0208504255277736	0.0531761885474339	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	88.6858150014606	34.5047271031513	24.2612301763019	20.6334730033726	35.4660610698544	107.43399320375	51.1316913875668	38.9333059037182	18.1054128344197	11.9115289469581	52.2620470151574	83.7366974249241
FBgn0033359	0.000935966217111157	0.00686555471884865	0.0144599987714484	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	19.2330683135698	25.4245357602168	58.5615900807288	75.31217646231	64.7255614524842	32.5010399607984	18.7830703056368	36.8841845403646	93.1135517198727	75.8006387533696	60.2149672131161	30.946170787472
FBgn0033358	0.00472709282506118	0.0175837542695481	0.0393991719214503	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	1111.24394700625	976.120569365465	871.731098058848	1054.37047047234	901.724602701048	820.65125901016	1097.76610897388	908.785324647316	725.940838408637	1315.68251550491	850.962461181585	775.474632674297
FBgn0033356	0.013496631740101	0.0332554255478711	0.0894556942389808	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	1240.53290622525	1347.50039529149	1653.94662270858	911.999506749069	1384.06303325107	2087.28901081572	1351.33755809998	1488.68667047638	1663.97365573476	1029.80582077792	1362.22161676465	2205.36975935425
FBgn0027607	0.00868758903953555	0.0252753977495185	0.0639757534247007	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	1776.92181141481	1957.68925353669	1811.22632178254	1784.79541479173	1896.54761571046	1968.11853095946	1772.91313607094	1959.98458404771	1958.83323618103	1755.32622027446	1932.55960810397	2005.12983072943
FBgn0033354	0.0173318531911543	0.0386539546050033	0.0901727194419377	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	314.140115788306	304.186409988308	306.193456707811	301.24870584924	320.967852682182	282.578486325831	296.355109266714	276.631384052734	269.856867484446	264.219369368888	268.127023816895	254.850818249769
FBgn0003074	0.0178328222538869	0.0392844793019856	0.0901727194419377	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	7647.28166223438	8305.65102138224	6156.49630577262	6955.5437494369	5755.25506011062	5873.66016624874	7505.92359491363	8616.55533290183	7537.02471421414	6219.98384284793	5711.33283359122	5536.63402647623
FBgn0033342	0.00274687802045725	0.0127514136447444	0.0295118487564765	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	1283.27305803318	1605.37782943083	1627.17561010025	1680.5963761247	1361.01009355566	1392.12787832087	1309.59740186523	1865.72500133344	1837.26832143564	1787.81220831162	1394.03329755648	1378.01478153625
FBgn0033341	0.00525269947094359	0.018616865923411	0.0414591232542108	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	558.827484888722	514.846849144389	661.745967912235	517.900172384652	516.031188566381	640.992732560191	508.186402158062	571.704860375651	667.313787325754	553.344662899598	546.47923074545	599.809604380706
FBgn0053199	0.00467082315510521	0.0174672393199207	0.0393991719214503	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	193.399186930896	177.971750321517	112.103615297395	170.226152277824	165.803835501569	75.8357599085296	213.918300703086	135.242009981337	71.559488821754	219.821852384772	107.932488400869	82.8265159311749
FBgn0033313	0.00976542757797431	0.0270836953747787	0.0639757534247007	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	7392.97775897718	7199.68371581281	9170.74500664213	7456.93714341886	8288.41847202497	8310.33535664304	6861.03818108677	7691.37703734769	8745.77656154064	7031.05067750898	7131.49715465528	8650.36491659216
FBgn0022027	0.0210064830699197	0.0431133148951586	0.096951239722404	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	485.100723020037	514.846849144389	732.01987600911	484.886615579256	512.484582459396	606.686079268237	525.92596855783	537.894357880317	568.165097994408	492.704151896902	501.0339724714	687.187027780627
FBgn0033320	0.00576331158764146	0.0196912014009194	0.0501185611147793	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	3044.16731252001	2783.07864660944	1589.52887361978	3102.24266605707	2639.56159512391	2184.79213069812	2918.68042471478	3028.6013750366	2377.84421892045	3051.51714295708	2769.88849180334	2370.11260972285
FBgn0033315	0.0454799537846241	0.0699333095916324	0.189572425275714	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	129.288959218997	123.49060226391	148.913757633853	128.959206271079	122.357910690998	167.019233131881	152.351570256832	137.29113134469	171.570340669025	148.352678703023	126.110591710489	152.000309456112
FBgn0033309	0.00179414744235529	0.00988597733996011	0.0271738162698952	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	921.050271460952	751.839843194981	700.229298536714	937.791348003285	723.507645825029	583.213105963216	836.890132506705	741.781933533999	638.000261784313	838.138491358686	721.443475100543	526.995084880772
FBgn0028836	0.00725032072764552	0.0226272747663649	0.0576975088447734	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	1132.61402291022	990.64887551416	942.005006155723	1026.51528191779	1009.00943743736	947.044192191043	1165.59386285535	1067.59223030722	877.681441211393	1086.114866709	1072.50809526758	910.181493749175
FBgn0033289	0.0108875762575945	0.0289796628321924	0.0807269735547485	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	98.3023491582455	186.143922530158	179.867740962238	389.972639763742	181.763562983004	82.1554065675738	91.8283437164465	181.347240656792	211.229816401563	410.406315536101	168.147455613985	72.814519499934
FBgn0028563	0.0376666565757315	0.0620795815414612	0.175803555956431	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	409.236953560957	375.919921597491	211.658318434634	512.741804133809	318.307898101943	286.189712988142	390.270460794897	386.259376992151	281.064980191468	334.605676782731	315.844545004647	233.006462399789
FBgn0033257	0.00258017074958461	0.0123118804631137	0.0284971204427187	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	134.631478194988	145.283061486953	169.828611234113	148.561005624283	98.4183194688459	106.531186538173	129.39448432772	150.610420206489	151.740602802756	144.021213631402	124.974460253637	88.28760489367
FBgn0033264	0.0218881421789578	0.0441719712183835	0.108296860155643	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	429.538525669725	493.96240905564	582.269524231246	384.814271512899	465.492051541839	515.502606044886	460.185222488101	455.929503346173	528.50562226187	461.301030127649	447.635793999392	516.072906955782
FBgn0005648	0.0139276329313886	0.0339174897697624	0.0901727194419377	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	1160.39512158538	1241.26215657915	1588.69227947577	1070.87724887504	1351.25692676145	1431.85137160629	1191.68146050207	1256.11139573575	1402.73841340956	1289.69372507519	1401.98621775444	1508.17073514238
FBgn0033274	0.000353556391430772	0.00397302243673487	0.00852067500176447	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	1271.519516286	921.639421307857	916.907181835411	1186.42469769392	875.125056898657	855.860718967692	1285.59681203025	864.729215335214	791.465189618918	1093.69493058433	852.098592638436	873.774233999208
FBgn0033272	0.000288375076470309	0.00361048786542373	0.00620978491571997	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	1036.44868134237	1087.80692288356	1293.3745466401	1061.59218602352	1183.67978820639	1327.12579839927	1118.63618709126	1179.26934460999	1316.52216181709	1068.78900642251	1189.52963532326	1358.90097016752
FBgn0021814	0.0168031333808764	0.0379713308429332	0.0901727194419377	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	1144.3675646574	1094.16305682361	921.090152555463	1195.70976054544	938.077315297648	812.525999019961	1074.80902304477	1170.0482984749	803.535464841864	1062.29180881508	947.533635013941	869.223326530462
