WT2U_ZT00	WT2U_ZT04	WT2U_ZT08	WT2U_ZT12	WT2U_ZT16	WT2U_ZT20	WT2U_ZT24	WT2U_ZT28	WT2U_ZT32	WT2U_ZT36	WT2U_ZT40	WT2U_ZT44	WAKED2_ZT00	WAKED2_ZT04	WAKED2_ZT08	WAKED2_ZT12	WAKED2_ZT16	WAKED2_ZT20	WAKED2_ZT24	WAKED2_ZT28	WAKED2_ZT32	WAKED2_ZT36	WAKED2_ZT40	WAKED2_ZT44
FBgn0000394	27.0811646626213	30.212888996774	31.3602040569376	30.3417624626454	27.7977588033836	29.5140294356753	25.443339943768	29.6563877109075	32.6707832761628	31.2983548330648	28.7084209369163	26.0594920432161	22.6451274922042	26.507345153456	25.3946829721066	24.4392262378664	27.0985671651517	24.9122442813375	21.991798121016	27.0052551344505	27.5496593612246	26.5097761090264	27.226561624229	25.5020402167862
FBgn0000533	15.9012540717142	18.9648055751599	17.6727189289858	18.956782244985	17.7649351077908	15.5923015820027	15.9698130763672	20.3263416925397	19.0900392561628	20.7550421938033	17.2666399907429	13.8664486852182	13.7235894362037	17.6038172976596	11.8998331733219	17.4744606924058	17.6143546510919	15.366807308061	15.3217163812946	15.8183310320295	15.4075218527652	20.5172116939313	16.7338029045313	13.86627739042
FBgn0022213	8.88969008108707	10.5359627477255	11.0597147320058	10.7041772596806	10.5982537529973	10.4111989191111	8.70601671166076	9.37037500091933	9.81144230320017	12.4325759299572	11.3009325395623	9.94089796861908	9.20758571699157	9.21239951257323	8.95755134352089	10.2027497710206	9.61129685359914	8.50412263971075	8.30992063727984	10.016964340673	9.69098377887854	8.98223976270706	10.2373866327	8.89462290810621
FBgn0031979	6.86215545797135	8.46494832659227	8.63878708345966	8.77975703037624	8.59446413482022	7.74056428183158	6.51893964738512	7.54952550492415	7.82950677041351	10.6213570980986	8.82756102379281	6.52536739123486	9.61157454897323	8.85749761552843	7.63990154177128	8.94904066564557	9.06690487504337	8.92716636514984	8.78131450549165	8.75166358185112	10.1523682881948	9.97372315172323	8.07659472129427	7.35468831319816
FBgn0031769	7.79825533840726	8.73187339462362	9.24841446319321	11.3400759642661	9.60620940201923	9.27361282667487	8.08425993999591	9.37207146311362	9.39991844523329	10.2553733543462	9.58881006730396	7.8824400657973	6.75342718790565	7.60084932198206	11.1238325084221	8.03414019686099	9.37223931140135	8.23300905073537	7.35115777768358	8.38156835575293	8.73538583435071	10.2043828260184	8.37995034533049	8.08181791676496
FBgn0037719	21.0699562960696	28.4028940136963	33.2944684097114	33.623251487857	29.205882241088	27.2657508275719	21.8517782599301	30.5175692023881	32.588716791236	39.3423639344383	30.8376131764496	26.0841233114377	21.5679695671728	30.2870638335795	28.2766545547578	27.1579824935872	29.603630194725	28.000917014696	23.130443936718	29.5047941603124	33.6210032384937	30.1808422490681	29.4566628078032	32.3076639767305
FBgn0037327	12.9232138544864	14.7260260042465	14.7528766300154	16.8886553343818	16.2400116229268	13.9541515656345	13.4161701355162	15.0221138399134	17.0691286791773	20.621760651734	15.2352870351534	12.3499924768241	12.0068302534853	14.1122554867888	13.0657991053455	14.0844377745185	15.0964029191192	12.9733469857408	12.7884161500316	14.2778012468123	13.5646357116587	13.7082011842748	14.6147465183064	12.9280949540965
FBgn0033663	111.878428886041	133.904466800437	132.300848949027	142.436025136507	143.75597990464	125.132907057109	121.220891290322	134.335104321872	139.362392741714	159.481794503065	154.124069728727	128.053003774142	125.00968572901	138.657663004879	110.025892711311	159.916545636793	145.817461345006	123.405937519149	125.670417119558	143.697763405381	140.200869245389	135.750754727185	149.777017200897	119.015845987348
FBgn0038129	19.2640141802515	23.2655900338826	23.2840740332712	25.8723087888229	24.0039081271057	21.4866168595683	19.2188727611254	23.047024986625	21.2312098545147	26.8240242826091	24.561666663943	20.4734348351038	17.9480875014351	21.9752299556266	17.8217151416826	20.418640007951	23.7030580922987	20.5408453249642	18.9552478384743	22.3510993979977	22.0458485047957	22.9233886283629	23.8125234585248	20.7016784250358
FBgn0030396	1.59035036832372	2.21604362666584	3.77831566484113	3.79640849212278	3.71807235603022	2.71832775981907	2.0591750911638	2.16540384055277	3.59257795736719	4.80188578417155	3.37955613153364	2.79328877816146	4.01269934686792	2.92097512512088	4.18982977086403	6.18939369990962	3.49225124765405	4.11994806404809	4.57990576789524	3.01977975155019	3.37246014536401	3.21479782547491	3.48744307002624	3.04713177920173
FBgn0029158	22.8799178525009	24.0262384752715	24.5951013008624	26.6089718661932	27.3931137552344	24.7989780440054	22.4950106040564	25.5324740489147	23.8196143766969	27.9036790741528	27.4012294794381	25.9414641979779	24.9785211075785	23.2686182807931	26.5466580332265	29.9481706788598	25.9526119147272	26.4928804233211	26.3320657630079	22.4687648405136	21.9262976327758	27.5095118813277	27.4071914895464	26.3281705206172
FBgn0033996	16.5635670497825	18.2018626087682	17.7397840901943	18.5638047020965	19.1566225353919	18.0085987203208	16.4452410699441	17.1908923004628	18.8186469294121	20.0728252837388	18.3217300508226	16.3292669487353	16.8281864347282	18.0716504056992	17.2396012291358	17.3021318719303	18.4661490474243	16.2082278162783	17.1876413181037	16.393785769422	15.9936794077259	17.519683897221	18.2234961123758	13.955076691656
FBgn0031542	2.99684625184151	4.29615305084006	5.35539863707011	5.4805727467875	5.2663725501024	4.0063065740802	3.21478062734617	4.15689305555675	5.13384581887614	4.75543107117378	4.64653764873393	4.20494430740207	2.19811205306317	4.13813191025044	1.51884405556202	3.90009317446149	4.50925288468231	4.30609213692188	3.08461649903845	4.93139388706304	5.07819125654043	4.2658502258807	4.66323183902144	3.83557377445759
FBgn0040074	104.017045203036	136.711563584912	140.13289858292	204.868856091012	142.007200928749	112.618382292941	71.9379785231841	122.328819636801	114.041742390384	206.811073515853	129.456145540233	89.5750620521361	112.931410533721	156.213477057022	117.589490464373	109.139347223205	122.771199178537	117.85752662209	95.5429423646905	142.845135530841	116.029140433302	104.694343380562	122.454153829298	110.814009454867
FBgn0033226	34.8125390770456	40.4531193712479	38.56228758054	45.9743101210034	41.1585441241095	39.312438374479	32.3819991479016	42.3839743860539	41.8031323324433	55.2808814266741	42.0319434254575	35.9558287328954	34.9860858996484	38.2106171290175	32.8083418520854	40.2415543441443	38.4207545722385	40.1181606069752	35.1432337510015	36.3746679928905	36.3023437770849	40.0365794077585	41.6582683020857	36.0549743600642
FBgn0030808	7.21601356933673	8.40527827434686	8.83698414710312	8.92016500118757	8.16391068241521	7.53902081982239	6.6621636770181	8.39793737090656	9.09974383678538	10.1722981088864	8.32656359751139	7.55686774265253	6.59720312637748	7.06895505202237	6.55097588582566	7.748797493043	7.9278938771941	7.47331048897418	6.49481666744943	6.83226134739287	8.45822313234961	7.2668382477085	7.75106136032311	7.10923782366413
FBgn0037008	8.91048975049418	10.5754964532345	11.7786637807859	12.0383940860298	10.8151107230618	10.3923867584339	9.28607357837284	10.9985302618446	10.6459930434003	13.8403916169927	11.6601295373586	10.402498492858	9.40036532301342	11.4932073152382	11.2722822305096	11.0915318841251	11.5558540522271	8.58028301156571	10.8500562057459	13.1197091952127	10.096112417961	12.1972020323847	11.233573610415	9.26944547294682
FBgn0039073	16.6329142009225	19.4238984073949	19.3406734957562	25.1373133653527	22.2592882890757	19.7234233798362	17.756098266525	17.9118921407183	18.6771807778953	20.7462598979353	26.612530944089	21.3586313592856	15.8239482937393	17.7100919109059	13.3036085334866	16.1378545776042	21.4982063587155	18.6018734056516	16.7752642046284	19.9845224140728	19.1633216595694	18.6096013111552	20.8686940588736	19.6463515758753
FBgn0032034	6.79845492240147	9.35998781467592	10.342172646572	11.2078363962121	11.1303043049355	10.5109379759911	9.19094401399561	7.64966964440552	9.94218620196474	11.0070595173518	11.6219517598829	13.4715974956175	6.66682116394069	9.65624330773365	11.4750429676629	8.47417352845283	8.67706347809238	10.4636113975034	8.02387444890394	9.85009884724034	10.6990840696555	9.35174289522538	10.3491180011333	11.3100587753645
FBgn0039254	19.8689190624141	23.3028101240521	24.9382614970085	24.2655970276338	27.2033094890668	24.1129718366443	20.5347699692977	23.1894673998409	23.1079627779802	25.8449435635935	28.0725384387436	25.2657082241902	21.2230152585922	22.3366885157551	27.9823395903713	21.2202244046921	25.8538805349555	25.2052461782539	21.5574377626417	22.5840801853848	22.2553477095996	22.9328597319686	26.3340434870944	27.8771470881356
FBgn0263445	2.06331747980423	2.18807414399919	2.25378363541591	3.28426091084891	2.73270582927536	2.65423404010073	1.77336958530673	2.27186007197852	2.29294127122802	2.7908632652754	2.48871514106055	2.5279335898529	1.41051112686575	1.5959261480406	1.55054808196453	2.33581502666194	2.38073693931612	1.64042732081834	1.9733759183266	2.25164160115587	2.63156971379048	2.45660725106543	1.96237283814924	2.03033015223985
FBgn0027562	31.2530429789939	35.0487923487777	44.8195873566363	52.2945113583704	45.1024689965581	38.7313224308069	29.3706525590677	30.8493826841466	43.6300088202931	55.2911055441858	40.0265346429772	37.6923305729108	21.058615889625	25.4765465877593	20.8137633714472	31.5212773620103	30.3452152041894	28.5671859662076	24.0951450587291	29.2203707706048	34.27578824245	31.043780746308	32.2759703510213	30.2231719193931
FBgn0044011	4.19639265903162	4.5682687052497	5.31919300301656	7.25558238934049	6.58036492955516	5.41496096449194	5.00276013209672	4.59394915735406	4.80639285624933	6.84875827586069	5.84127274728487	4.56284418775625	5.19569307291183	5.86108204647641	5.3285051637344	6.07887260049389	7.6522945136145	5.75374914437428	5.37559046811479	6.20316936842101	6.53653493992445	5.84707459731749	5.95959597184677	6.91064713504921
FBgn0050489	0.0981035407929813	0.364890717643773	0.388453337429449	0.355810634154887	0.573389471773335	0.310527401389417	0.243462307967318	0.246269761871161	0.381401675934914	0.441947643768652	0.722434043624989	0.482289536730289	0.0982263370432385	0.112184429862003	0.110857768565266	0.11711765741569	0.213715891996423	0.11860155712087	0.270168909607883	0.185499339642092	0.104824389313266	0.266877376915874	0.356321355355022	0.158306085769004
FBgn0041337	0.158966041154787	0.324474934490118	0.295052850182821	0.655172904046788	0.575166321701359	0.296514214891947	0.283013739210712	0.287318283567864	0.341537166936351	0.812193660659542	0.418080438943188	0.372987377375668	0.716242585620057	0.293648782120013	0.269449305157008	0.996325754815576	0.623345744855511	0.370634460113237	0.328334341882465	0.308491395238787	0.274383479919441	0.449078075672974	0.460099467020074	0.283519530478178
FBgn0001220	82.2953739342782	87.6543087894541	81.6798918263807	110.675771173672	109.701566718444	97.5929370213405	82.4008299314171	88.1816063013743	90.3247419017872	128.386709071773	109.585922594441	87.5960509293687	89.0444940427881	88.7125977814804	77.3208058596074	108.999323535557	109.227866538535	88.8812384977917	95.4467963956986	94.4802285042756	87.9140016034287	111.408384641871	109.345064154658	93.9723778827013
FBgn0259715	97.1865500730996	116.297081206428	110.451228666462	140.272096669364	130.057326948017	122.433993778177	91.1850487899867	99.0163522058584	100.242887311625	120.106689170798	142.543942080832	114.994842370896	89.4997320732239	104.266547807933	73.6227311187338	93.9998726015531	110.611549733243	102.248416886042	91.4147406969797	115.738714870937	111.550927836225	108.444015202593	128.108399259989	110.694154249386
FBgn0265101	26.8367886964822	34.741845243858	33.2965373833594	36.3443793331177	37.2584628480096	34.7258765725722	26.7606978704639	31.4959096875527	45.1511685003	41.4997033672893	36.0601121821386	32.8725881196453	29.4988084599453	31.762088454135	33.7566940953408	34.4303244868434	31.2876283997855	28.6258092452189	34.6767753782226	35.8132592658239	35.7072075598021	35.4475973480925	33.2101765902728	30.1846203064479
FBgn0036945	6.80060736566045	7.28481156560976	8.03796686649498	8.87941682785192	9.31233394421569	6.75300768331763	4.80773815494172	6.1457743469184	7.51425233650927	13.4500063784772	9.10018651643556	6.56495759351637	12.7956977200283	7.23592455540273	6.60009343179209	17.0492269105412	6.99739149132236	7.61080116312705	10.3540751815719	6.04235124804865	6.39899290315466	6.81374017662387	7.61391380547276	4.86547658778285
FBgn0259936	10.694459433765	11.5467536336799	12.6691082197161	12.3704167800635	14.0529411482602	12.4860988010828	9.93133249709622	11.2490606931337	14.6363733549155	14.7942347671549	14.1093146411387	11.4592277133239	10.7429533846974	12.3990839826943	14.2216006295019	10.255640225805	12.6952761691889	10.582392148895	10.6563906736877	13.1903063554215	11.2397826053124	13.3173972031442	12.6559079962865	12.6860939878076
FBgn0034321	1.39687100257054	1.52541101678285	1.85377832190633	2.5389050572431	1.93903187345222	2.09627399593114	1.62779336441735	1.65685507697194	2.29910698008221	2.84901707662469	2.63133672118561	1.63291002044593	1.29022645802284	1.42380528146682	2.28315157172761	1.56338259631022	2.01297455761846	1.76412701092735	1.40651015789965	1.68902728170107	1.89871799077921	1.82509524344863	2.31877904877543	1.69500847042846
FBgn0029092	103.288614830882	98.4284155634843	108.995530014313	112.370504222139	125.455361247488	119.019425062234	98.8901189406047	92.3202197012926	110.6174528637	124.665874872204	122.886153764856	115.585180741042	86.607838564601	93.4050772706217	75.7369594676588	94.5941142844166	103.381994918923	94.5215444534228	90.2419969668991	95.4950716782067	100.097179172994	105.818863559476	116.395224127379	107.92811440007
FBgn0036505	43.3413913831999	45.381371966394	44.7257050709411	46.6074327115447	51.1748716772459	46.8453516558308	40.3215302004647	43.1795169074592	45.4676722699395	51.0933863070726	50.315603327545	50.1812959619528	43.2300096034065	41.9518146093487	47.9479868506367	48.6559425413217	48.282935534157	42.5120607532743	47.0779670866621	45.3140594602054	43.7476188650338	49.7181917952391	46.499371324275	45.4571590064978
FBgn0262366	3.07636230768515	3.12970479208279	3.55286294600953	4.25052343770037	4.6072562482434	3.60192498195488	2.9637302661428	2.58155693166748	3.93424872457915	8.32972808818796	4.25731666166626	4.05101518670382	2.24415517981185	3.20864806175714	2.76686174479494	3.65075228509492	3.1402586502786	3.03603729001636	3.24185332207789	3.38957485054204	3.52191089131979	4.46030858123569	3.34211535123004	3.32191698893101
FBgn0036489	11.2771590674761	11.5537881414104	12.6667821663296	13.3497991901148	15.2782280972652	13.7683113085358	11.092498695108	12.3610330108015	14.1018774377564	14.3534301874048	15.9871095860782	12.3642478816981	12.063452188163	11.6062018271678	11.7596378484064	13.5822908292367	13.2947007182259	12.9203534629398	12.751708140984	12.9352585331158	12.9168336212262	12.5376267719034	13.5266139834149	13.0132478803544
FBgn0034380	7.85972461931262	8.46275717478593	8.29541861104574	8.97360358880004	9.75107639803403	9.18893070458514	8.2996508289806	8.38106720218865	8.61381513912271	9.89026027344402	9.21429922249165	8.53335885708104	7.57420116348895	8.34978497305025	8.16071937854467	8.52074549879321	9.38067460270236	8.2282825772258	9.47913621081682	8.84938687246732	8.47456867135802	8.67598536491774	9.57691007575165	7.67566398021609
FBgn0261530	9.07935247445131	9.27003705621818	8.87606160956291	9.59445384982124	11.6460498022204	10.8057749458646	8.96294978965111	8.86762169992792	9.50247898013017	10.7629445424212	11.5982173451248	10.5098260451186	7.97837470095004	9.0183571335942	10.2688429085242	7.96100404238996	9.89201808910607	9.05773514510413	8.55275497679522	9.71471698100826	10.4151703839833	10.1605186538522	10.0813048915224	10.0435387216795
FBgn0036145	156.367057436027	140.685595987493	153.612287652727	172.828962692442	183.994010750561	193.245432123186	139.560283543882	130.470888474414	151.522423611946	183.052009564344	188.638019224951	175.403775283955	101.560768276861	108.621915369351	96.3232861869508	103.33406628837	112.535929340998	114.476728885554	112.388648618978	117.715115693012	111.071676668347	132.989108869395	151.738989107324	127.348290456759
FBgn0003449	33.9941105221073	32.9142192310297	34.012985855662	34.4934488956703	38.3987500696823	39.0509059600492	33.1251482162172	34.4749824864511	33.0251540174659	37.4348953577655	38.4085241958174	35.8897452153333	30.6857194741768	36.3153866309474	36.3403903761028	32.2706133503859	36.1124470505059	31.8306694021401	33.405842561862	35.1638698408509	31.9851803440463	36.1983819895152	38.7901935718968	35.0179846980307
FBgn0031873	8.54972358010832	8.40513689828259	8.98159609470806	11.3334928812985	12.0920818501424	11.8940708511267	10.5053229793774	8.67256557126571	9.90748206876417	11.157869100987	11.7017728571349	11.4046599623081	8.9098303865149	9.11689575998319	12.8441168101781	9.84227513507101	11.8137870777783	10.8032101007451	10.9660319838316	9.37678240912619	10.8420672208168	13.911203225622	10.4567592034008	12.0477477762481
FBgn0037150	11.0059236039071	10.3283461885676	13.2033448507635	11.4507664312221	12.6916429057333	15.1919102432589	10.948475561634	11.2803999738141	10.968262373424	11.8126528547325	14.0315375888721	14.6775949219053	11.3388678561417	11.0773471209586	11.4076037458819	10.6354255122562	12.9470966192462	11.3960479900843	11.0194958450746	12.1417310682275	10.8718531197751	10.1111107636259	13.2651851345589	13.4395823901944
FBgn0039977	46.79966738352	40.2550174325176	44.4031588461819	43.3340081007801	51.4354610386123	51.5320545046475	44.6846351473677	36.9221947197629	46.2932370036178	50.4933203497289	52.3496206849636	53.487996178942	41.6671612494707	39.8318572954773	45.6459315745276	41.2667695028226	45.3506365540801	42.559473289871	45.1654409541304	44.0261576516229	40.9515469370815	48.7863028375319	51.1291667316592	49.200942422966
FBgn0013746	19.7385537102258	20.1355135586448	19.4533618898281	21.3767749363106	22.3318804038979	21.6188984867465	19.9599565287986	17.5103692894281	17.7160132181105	21.0722809051353	20.8999897648735	22.4757631120222	19.147832234229	18.1014212475859	20.0545007772357	17.9841675145381	20.1109257276252	19.671339634144	20.8544866688623	19.518779827838	18.2097574136335	21.4882201098815	20.0091857821432	20.9862796603842
FBgn0033100	23.1636866625912	24.1006367006344	26.9882709978694	26.7649218844566	29.2108998910845	35.8721502258801	23.3567478648192	21.6742465186012	21.3287060585998	29.1901632136556	31.8080275771071	37.3096180886351	21.2428535253971	24.6131070104229	27.5980691710784	23.8600609335055	28.5084924228072	31.3314271347939	23.0445443127185	25.826587633155	28.0529012007147	26.123433445659	29.4557533568142	33.3219569491232
FBgn0032251	5.01626174310663	4.98970343704804	4.98311480308765	5.20644067749181	6.93149156922151	6.39751881827474	4.73404800134282	4.50131977589654	4.35866479709248	6.53248234594987	5.76951005741599	5.25734589062846	5.72994068496046	4.22294915239257	3.9262613037164	5.37699613709993	4.87594893753644	4.09070626347202	5.44096909405229	3.22729459634423	3.94589575884149	4.29119050087509	4.90772764821412	3.59124738605692
FBgn0047205	1.27267602725452	0.93053153841334	1.29743716764685	1.39039306056934	1.83978910272173	2.58968883228264	1.25433545833132	0.789641202869379	0.787068265729237	1.18339138546807	1.63360217546316	2.00560475470664	0.701798917097185	0.842128078117114	0.634741386931738	0.629279730426175	1.0129933856781	1.31387258199291	1.27788513688003	0.816640458648627	1.39108949567245	0.858579545402762	1.10603180814989	1.55356230614276
FBgn0034454	1.27846333908162	1.34205258885931	0.644079231090675	1.30975798941331	2.2493096741848	1.48655146918811	1.1528301370194	0.907782564468934	1.80782143128953	3.07032220372087	1.62113620670588	1.10193119980892	1.11091233186453	1.08442260526563	0.597033467074192	1.79879587099948	1.07425191917155	0.780680102693343	0.889176741087307	0.817912484285151	0.979501400011484	0.902912741555569	1.53919586405198	0.628209629881955
FBgn0035534	15.0145282162048	13.5926752387211	12.8222075555882	14.4668854134846	16.693772733026	19.4710428801599	13.2206910311663	13.4281646424809	11.6044944045225	15.9246362144562	17.4320902510185	16.8192192486758	13.670196865035	14.0422366656371	16.5018698206529	14.5579299591638	14.4596361031165	14.3292318501741	13.7038508598524	13.5873757839249	16.0559275722287	14.5049358072462	12.2384044816872	15.9958932916599
FBgn0052039	29.5573385321728	27.211305281806	28.9433561394777	33.240959548138	34.6343233003818	41.5255750927574	35.9729707821527	29.2169972934354	25.5308308671409	32.4641933752579	35.0467198557549	43.997511200089	29.7331456712302	28.3168468037864	32.75100159809	29.1953980548455	31.2695508504068	35.0387693805575	33.8214719240427	32.7814867424616	29.5357109307154	31.2273794287739	30.4202026459474	36.4958182445043
FBgn0031904	20.2320720577003	18.9566303069266	18.5754579197922	19.8598164667772	21.8577654833023	21.6058566488705	20.2221843136116	19.191135616078	17.7760763914261	20.5162343870712	21.0607250157917	20.1377249427672	18.0692884513726	18.6663906546004	19.1475713969047	16.2712709175978	21.1963827044124	18.2445366273655	19.5269225933914	18.8128490062974	17.0228452676681	19.1730206500674	22.11380691293	20.4425562530344
FBgn0037017	10.5565175702041	9.03272406513061	10.7216646420107	11.3608906875346	12.7278444815986	14.9506348602767	10.8664645087379	10.761149956897	10.4201096186325	10.480914564204	12.4603147450217	14.0547022845118	9.70301321262642	10.2628055777501	12.821914361068	8.99821946469567	11.2924891313202	12.1423451188927	9.97992076535054	9.0769198774601	10.4953459700214	9.58283362822301	12.1640858023374	13.2655214123301
FBgn0010213	89.1433529647325	89.956088183139	91.8409892442959	91.9375799213894	98.304053861066	114.545472859641	93.344293614312	91.1734040745978	87.1341349361731	93.9593328347602	100.108310755075	105.75780166639	91.2164217582515	87.3773959358054	98.1141336733933	89.9865155206492	97.6182773525804	104.631061555737	96.4201277490469	96.1820761138416	93.8933703162359	90.6060122118439	100.060368239438	109.234548357849
FBgn0017482	6.88317277943527	5.00900519595526	5.29542801908515	5.92043533261759	6.24694720943166	7.63740479328442	6.73265112808325	5.94993778855595	4.17934097284237	6.21476803149338	6.15886480616942	6.84628898196747	7.21390464949067	5.76513525249606	3.75012598894739	6.8998083301842	5.45680492479639	6.41545946380114	7.6161212578862	6.09801980052413	5.16552462451709	5.82408238166182	6.41992316399796	5.03251818527181
FBgn0260861	18.264955696814	18.4061976520716	15.2199445134306	19.4565626770814	20.5295916756492	28.3944690146106	20.2177078127254	18.5262078085648	15.0539123410496	18.9460482005844	21.6669504344335	19.6511063965923	17.6675667825795	18.6563214482365	16.9332912538726	19.2699882092603	20.5849135727265	18.3643049706652	17.3550604681978	19.8485442019761	15.8261111937848	22.1307762910004	21.7895748819527	16.987664327004
FBgn0039019	15.5089161435752	14.2402154346397	15.1561806466325	15.9288081701923	16.3004774030121	18.148441491229	15.9748548086587	14.9111195623237	14.3715791644921	15.4344961634071	16.7714706550417	16.4423557577979	15.8061517941419	13.180243916332	16.4853629070531	14.4184783362546	14.2612571379134	15.0568474351749	16.0528948619127	13.9352046891544	16.6406305552766	17.217088657799	14.5773740692808	15.679755569366
FBgn0026438	128.899950958218	143.723406021328	142.164516378959	142.848207404961	165.344639589866	172.952972046444	147.043652636043	160.330001461909	130.115208871915	149.01166476079	152.094796969807	159.911124186985	124.429141617575	138.73074111913	153.507191859277	124.487101363616	147.717883061645	159.840325958151	137.098204147563	147.240826478441	135.317825957508	149.736795543624	148.797570987786	168.812385538049
FBgn0030605	35.7437513712234	32.7872389192438	32.737816793394	37.1109431354825	37.7213801149713	46.1403718857611	35.3829387356497	35.9388770883017	30.282414730563	34.961248466508	35.7814643588564	37.6834768366895	37.2789568779603	35.5602247051764	43.4434243234569	37.6604327577562	38.2810480178122	42.2742141606216	36.4663417159664	35.3089704298776	37.8047870911857	35.9813145788147	36.7784235449348	45.9104327288399
FBgn0036193	11.1118856411719	11.1343695753342	10.6020105723211	11.490944559051	11.8850519135832	16.2106935795011	10.835286434587	11.2037928432619	9.80883004247491	12.7592019155345	12.4987976337818	14.1288499937905	11.2545225934925	10.2147037821183	10.006669952528	9.78471797053843	11.6313347676968	9.99195825217557	13.6973787196118	10.3226858977661	10.6994084415955	12.1499630327387	12.0077617646707	13.1615034456002
FBgn0038425	6.25759112667185	5.94168812994086	5.74705471904488	6.09800626426121	7.46960635538389	7.63990843421093	6.70689347339818	5.86449146789056	3.88393214696309	6.87558200827659	7.16813589016142	6.33906657954592	5.34649493893337	5.83468747102598	5.45486934338185	5.60281316986964	5.52550070000195	5.18747585919399	5.74429341965148	7.18234250313208	5.69191384774062	7.24565650831753	6.96050018563441	6.05858718002853
FBgn0036777	1.77961845751886	1.34333366235002	1.49574558278247	1.39496442811314	2.13074567772972	3.00630769627904	1.82600004785098	1.27446886745498	1.66955841604585	1.95906044795733	2.30487314978618	2.63365343459485	1.99701231707453	1.83420208354551	1.58547833657923	1.4430827231261	2.44899904872305	2.66177527047646	1.45640539004085	2.31573228798122	2.28515506143217	2.11846880844768	2.53823864449934	2.28424601197627
FBgn0030573	2.54456058931795	3.13939513777661	1.63727012143116	2.40509119942953	2.73838979872702	3.6244370130921	2.47101010939656	2.09513999911891	1.66612311066304	3.29911221270593	3.3014805773398	3.8665371382184	1.63055719491776	2.68595413804219	2.13599164789146	2.12641746745361	2.26164842705215	2.63676676099078	1.90203736808764	2.58295626547689	2.84436948694267	3.19483013711792	4.04341225510288	2.16108636822818
FBgn0038788	18.2379849048638	18.8882563120105	18.8581770216106	19.4148175157491	21.7619855901009	21.296598201841	19.5379579205643	20.5588282076107	18.3681869937474	19.3672557492013	20.2266401523868	21.3711157092044	19.1128419731629	18.5856271629814	20.7195144719757	19.182027104967	19.8533664676887	18.7770103872393	20.8755775134006	19.399201768961	18.1412853424899	19.288105342481	22.1033465874948	20.4613359731355
FBgn0028515	29.4229085135277	29.4692872780893	29.357213640697	29.6456231294965	31.8860091384846	33.0502752433939	29.7303590998636	27.4634710174742	27.1514323541758	32.3463781366508	31.3003807884312	30.4618074089657	29.7953135973692	27.4520104198422	27.0157206271574	28.4505519882146	28.6604176271851	29.1533177711233	27.2714281600212	29.5859339426035	28.0587359694401	30.9232582453915	30.813453301458	30.3970767774676
FBgn0053198	10.9211420111218	10.5041593751697	10.1659406067732	10.7208255643122	11.9165410844777	12.4582075921162	10.8464999213478	10.0190796777427	9.06562837351458	11.6587980777093	10.8362484913011	14.5594564750367	9.87860857716898	8.87524761075006	12.2007375466352	11.2969946982657	11.5172055178469	10.5452809191462	10.9488998066378	9.96696656866194	11.169501935078	11.2189665915795	9.59267399018771	11.699510418208
FBgn0039764	8.55562401046036	8.3824258921708	7.57853460889873	7.70407373083191	8.86794897338885	9.90529370037592	8.25102506094156	6.87863567049006	7.87786470802635	8.05207048524837	9.96263469166697	9.25595591143842	8.13506252681795	7.19368586536516	9.30120777777487	6.49812045954769	8.65326354698214	6.74095154548946	8.46123717062329	6.87026730459327	6.76538010960789	7.94540364535413	11.2713255906222	7.57695672756175
FBgn0051759	1.8712372293802	1.82671373055719	1.61577262736253	1.73022381041392	1.98698173916648	2.00730090792873	1.77764590717621	1.37857752627795	1.74172986297873	2.05156833346045	2.10227275505563	2.80204160734091	2.0527914060913	1.72294676765004	1.8764658580977	2.18535112629942	1.85034898983588	1.81785418659481	2.01648135364285	1.67600551525875	1.65504773007195	1.60885367770934	2.5140626311257	1.85007706940673
FBgn0262540	8.82552111495052	4.1175520289017	3.39317122932829	1.71477770137872	3.68448976700801	10.2620004647179	6.58085789134774	3.56058410550498	1.59625343182879	3.11693051041872	3.85470164705619	10.3009831917621	3.69242306720086	4.11730776257305	2.74763789148123	2.68104985758207	4.07869196408038	3.67446206692908	4.46413660041487	4.79929938359577	3.61402240693892	4.00693534616596	5.31270830495361	4.81852547651392
FBgn0032647	1.82182715464062	1.38526382128044	0.867302519820065	1.00420307383486	1.70694765038586	2.36293661070686	1.80968255321818	1.24422802388782	1.1140686555501	1.05894009797459	1.70076503072505	2.60112851534741	2.40615101009213	1.22209766417496	2.11143679415823	2.21643416395311	1.96319308883614	1.40507468732557	1.79731375013145	1.22069887705865	0.83329295463152	0.746460739125075	1.73318693418683	1.76459807160124
FBgn0264005	2.59870017632472	2.09816896567298	2.02582031391482	1.84219751445666	2.59172622183262	2.65865491132591	2.32730597537492	2.12667038831166	1.95414971224043	2.09867794562324	2.43766593519511	2.64221436479005	1.99049402251929	1.55442452244144	2.28631511901967	1.83557009348579	2.2418342355761	2.3001582383111	2.26199740751296	1.87498702625356	2.17866598999864	2.03925327901144	2.18270521734429	2.68158631904398
