logFC_INC1	logCPM_INC1	LR_INC1	PValue_INC1	FDR_INC1	logFC_WAKED2	logCPM_WAKED2	LR_WAKED2	PValue_WAKED2	FDR_WAKED2	logFC_WT2U_old	logCPM_WT2U_old	LR_WT2U_old	PValue_WT2U_old	FDR_WT2U_old
FBgn0250871	-0.255914732902972	6.4559098246347	35.5166843033732	2.52875286811051e-09	3.4899704568822e-08	-0.110845258301702	6.4559098246347	6.75796177557512	0.00933303040904023	0.0464490581803482	0.374837086657285	6.4559098246347	78.2910029242799	8.892595966375e-19	7.40637253616867e-17
FBgn0268063	0.247634965650551	8.2466281075293	35.1982211450729	2.97795439867441e-09	4.08052177832668e-08	-0.239220013741953	8.2466281075293	32.7420889389203	1.0523372118841e-08	2.65944216765855e-07	0.105491428565595	8.2466281075293	6.400057739336	0.0114116652421475	0.0375862894392326
FBgn0038412	-0.378498263355634	4.96121932159882	34.7774993170557	3.69620710794592e-09	5.00032085874378e-08	-0.201868453477461	4.96121932159882	10.0878187642128	0.00149252673967955	0.0103966699001096	0.543612797246042	4.96121932159882	75.0729164170046	4.53646789052795e-18	3.36823949267261e-16
FBgn0023081	-0.17858816099276	6.47594521341993	34.2014092198666	4.96929552339187e-09	6.57402106671924e-08	-0.124819405326475	6.47594521341993	16.9764906224454	3.78455429792504e-05	0.000419057353358683	-0.138715411005077	6.47594521341993	20.9927221147193	4.61031372050498e-06	4.33342343621164e-05
FBgn0038144	-0.717753205911078	1.43235980331131	33.8907628789302	5.82948138562744e-09	7.64859900158077e-08	-0.402762815994319	1.43235980331131	11.7164846194389	0.000619488688047562	0.00494043518244758	0.910242367343659	1.43235980331131	72.8701251469975	1.38468399517783e-17	9.27447783623307e-16
FBgn0041712	0.336857049775483	5.70987722153776	33.7789739486009	6.17425841137341e-09	8.0678099678219e-08	0.294203672700584	5.70987722153776	25.8860054380251	3.62185430466569e-07	6.49627725282547e-06	-0.172257624325118	5.70987722153776	8.76017799305342	0.00307879000126108	0.0127877929887591
FBgn0261053	-0.376229894162859	3.57728915059688	33.3484675826461	7.70385007195423e-09	9.89108257227581e-08	-0.173822043946271	3.57728915059688	7.44046765651887	0.00637733166172697	0.0340859836250117	-0.315499734311677	3.57728915059688	24.2210004334286	8.58906183262721e-07	9.54362346089366e-06
FBgn0030102	0.36571243263666	3.47306087111974	33.3406052441213	7.73505877186151e-09	9.91737132077581e-08	0.258231719535863	3.47306087111974	16.7409911169543	4.28452171820175e-05	0.000464746874483991	0.282944930249475	3.47306087111974	20.2366056925572	6.84308963144526e-06	6.177484683316e-05
FBgn0040503	1.24408425033787	3.89907998542475	32.3292464967212	1.30139744459299e-08	1.59600316572493e-07	-0.641723841597378	3.89907998542475	8.56131365388372	0.003433815566694	0.0208027106247913	1.58560645492675	3.89907998542475	50.9229022275163	9.60661259297753e-13	2.96908852941303e-11
FBgn0015591	0.308378277705136	6.01669815149172	32.2217115492385	1.37545132644314e-08	1.67822583499012e-07	-0.241867281894099	6.01669815149172	19.6112141982549	9.49104899369271e-06	0.000121693798208285	0.182166511326886	6.01669815149172	11.2616259458318	0.000791258720711467	0.00399297999313721
FBgn0038818	0.242831135620528	7.38138976122717	32.063403581438	1.49221982193144e-08	1.81838186443504e-07	-0.146461205828989	7.38138976122717	11.6273349797702	0.000649896039464089	0.0051358946089002	0.254218565964854	7.38138976122717	35.2677183624083	2.8735584064737e-09	5.10629729447218e-08
FBgn0051224	-0.252639513023995	7.06190351152564	31.22139350497	2.30214986652537e-08	2.74253624646518e-07	-0.261187186105083	7.06190351152564	33.4937377147333	7.14938114225716e-09	1.87607596111066e-07	-0.124683340158743	7.06190351152564	7.66424946360906	0.00563256856978144	0.0211480759550634
FBgn0037853	0.28179594330447	4.16313607121912	31.211038744876	2.31446233951697e-08	2.7514005617981e-07	-0.191039935067022	4.16313607121912	13.8496703580548	0.000198031472700381	0.00179616045977675	0.199860389946715	4.16313607121912	15.9373331982029	6.54744560570754e-05	0.000456747516470989
FBgn0035936	-0.175092072434443	6.33466265325534	31.2103060684801	2.31533603341958e-08	2.7514005617981e-07	-0.128712232219367	6.33466265325534	17.1596577024396	3.4365768270427e-05	0.000383823473640797	-0.124812566137155	6.33466265325534	16.1783090584676	5.76504859895455e-05	0.000408458732283464
FBgn0015791	-0.167323450594249	7.32885017908593	30.9121345307253	2.69978435821114e-08	3.17282632919586e-07	-0.105006120212261	7.32885017908593	12.3000689481885	0.000452941561408973	0.00375283241797158	-0.134099764659923	7.32885017908593	20.0662346542577	7.48057910814671e-06	6.70243093525062e-05
FBgn0025866	-0.160680090867696	6.45606631912556	30.6648483038257	3.06670764029896e-08	3.56900677749495e-07	-0.108872656242178	6.45606631912556	14.3429718282016	0.000152347344345205	0.00143479141016555	0.0924391133576674	6.45606631912556	10.5129826971689	0.00118538765478786	0.00561333956082011
FBgn0000547	-0.278235645680293	6.22579971187693	30.6114138767061	3.15233809604154e-08	3.65533829102734e-07	-0.200145718376588	6.22579971187693	15.9719803360275	6.4286965472931e-05	0.000660665831866666	-0.26197241774375	6.22579971187693	27.3500164170482	1.69763003659539e-07	2.197283850069e-06
FBgn0002643	-0.228046474433743	6.75777780464409	30.570599230275	3.21935503739847e-08	3.71741433761502e-07	-0.153433529265121	6.75777780464409	13.9643286493493	0.000186312185794569	0.00171916966815065	-0.124765267947855	6.75777780464409	9.25302628137637	0.00235106583781419	0.010138905265459
FBgn0028523	0.279510530521308	4.90691748379777	30.5540096328572	3.24700115240003e-08	3.74245211043171e-07	-0.319764147380629	4.90691748379777	38.815605075178	4.65789243996257e-10	1.69847991141871e-08	0.136778888366373	4.90691748379777	7.357560637334	0.0066781332563226	0.0243576391199763
FBgn0038964	0.27521597570444	4.89116606105986	30.3784600831021	3.55453332755687e-08	4.05784507882475e-07	0.143475361794089	4.89116606105986	8.28437260708821	0.00399877185245086	0.0233823179504117	-0.182567049870315	4.89116606105986	13.1281035195639	0.000290899082814684	0.00169103289687146
FBgn0031800	0.38874260497196	4.33376437514583	30.3571149421908	3.59386328237093e-08	4.09298721980365e-07	-0.353327358699574	4.33376437514583	24.43058544282	7.70359153124671e-07	1.26672859037661e-05	-0.406151958067136	4.33376437514583	32.2104730750123	1.38343028185083e-08	2.18655036956556e-07
FBgn0052451	-0.232637699701075	8.24600378231754	30.2859237840074	3.72821737127398e-08	4.23592716275945e-07	-0.14804799467871	8.24600378231754	12.3080147583299	0.000451017424606104	0.00374012544837859	-0.251367281998902	8.24600378231754	35.4328462782629	2.63997151301229e-09	4.72628918722088e-08
FBgn0032283	-0.665337276319695	4.82616765157676	30.1216550778593	4.05774755088098e-08	4.5885603355771e-07	-0.472735400961714	4.82616765157676	15.4057596677243	8.67235573787875e-05	0.000865248158931277	0.344863305053333	4.82616765157676	8.29351741204111	0.00397868491022492	0.0157731142674397
FBgn0085209	-0.554147399048417	2.01728548395271	29.930359622288	4.47845323876563e-08	5.04049648894209e-07	-0.650831805489164	2.01728548395271	41.6104602113793	1.11395663835442e-10	4.98573676736384e-09	-0.479190600906822	2.01728548395271	23.165718432278	1.48623355405985e-06	1.56258452039355e-05
FBgn0262738	-0.368987639569126	10.4789538913738	29.8291083411122	4.7185410279615e-08	5.27353395167039e-07	-0.222985545887925	10.4789538913738	10.9257816871307	0.000948351804776462	0.00702499117258233	-0.321967646270857	10.4789538913738	22.817377951283	1.78147565668484e-06	1.83868252583269e-05
FBgn0032282	0.348368389284177	5.6198065541259	29.7371370942835	4.94778349000627e-08	5.50404997297097e-07	-0.345167257330407	5.6198065541259	28.8083962178091	7.99039651529142e-08	1.6820223697464e-06	-0.167464808364072	5.6198065541259	6.82959583490309	0.00896595511099605	0.030835159085501
FBgn0267252	0.236121377008754	11.5766726842188	29.5367496323134	5.48664596792429e-08	6.05427362681784e-07	0.194904053060446	11.5766726842188	20.1373131814368	7.20767388468135e-06	9.50896700653967e-05	-0.289890766974647	11.5766726842188	44.4845397118078	2.56373775160219e-11	6.34508531908159e-10
FBgn0038601	0.304151881788124	4.28883391207193	29.2377036684906	6.40212192410078e-08	6.99196394401793e-07	0.320260986847356	4.28883391207193	32.9226715254311	9.58983652796152e-09	2.44937211372841e-07	-0.146885366188292	4.28883391207193	6.67447970126333	0.0097803058236246	0.0331830567405868
FBgn0029766	-0.634500423497146	7.891446616383	28.8079926067135	7.99206182575353e-08	8.52427262439502e-07	-0.309565394996839	7.891446616383	6.89868869374702	0.0086258996136824	0.0437136859787567	0.937126004473023	7.891446616383	63.0411366001873	2.02434272586435e-15	9.89242583077999e-14
FBgn0001297	0.195734475175732	7.94923944120444	27.9023251243466	1.27596346452059e-07	1.3042879469774e-06	-0.109982262506344	7.94923944120444	8.79709449964037	0.00301710660105591	0.0186077572600859	0.202952843717199	7.94923944120444	30.0879808241213	4.12882263354132e-08	6.01915725784761e-07
FBgn0052311	-0.263375961662612	8.016959618643	27.7777641072031	1.36081190685604e-07	1.37924406813409e-06	-0.142362297901847	8.016959618643	8.14723738195136	0.00431268116929465	0.0249588279392774	-0.21362015099638	8.016959618643	18.3199142069531	1.86744826501224e-05	0.000151195430957627
FBgn0052113	-0.228088701263229	5.21483604983479	27.7300655705227	1.39478053730636e-07	1.40919915467514e-06	-0.123484497216667	5.21483604983479	8.31971264435699	0.00392171235079443	0.023053449686437	-0.12283120469152	5.21483604983479	8.25289920947293	0.00406869662261014	0.0160502373358154
FBgn0261625	-0.283443665270756	6.46216828231173	27.6916751900274	1.42273656912551e-07	1.43290965920969e-06	0.140842169088265	6.46216828231173	6.93072640781468	0.00847272694127353	0.0430732884163537	-0.414992751843531	6.46216828231173	59.4189142239876	1.27438324660943e-14	5.2612253172522e-13
FBgn0035620	-1.8406588401911	2.27704239513921	27.1633858688651	1.86966172741037e-07	1.83667897693708e-06	1.02541275041023	2.27704239513921	9.49872670900688	0.00205614533875115	0.0136194744499022	1.0747520431843	2.27704239513921	10.6879332928353	0.00107836610241466	0.00517723836036471
FBgn0283510	0.259854674684807	6.82097000566882	27.0893060564156	1.94269653115437e-07	1.89868850769353e-06	0.152338307470222	6.82097000566882	9.33574240736344	0.00224727029404762	0.0146324642259606	-0.239201806478473	6.82097000566882	22.8285169712353	1.77118052930191e-06	1.83398563347608e-05
FBgn0259984	-0.338627889528967	5.29924449501588	26.897811268051	2.14501662540741e-07	2.0794503277482e-06	-0.251123023441912	5.29924449501588	14.9506697366249	0.000110358883094729	0.00107420465678995	-0.237428920882577	5.29924449501588	13.3809385059996	0.000254194502036081	0.00150753866284928
FBgn0083956	-0.340226627152968	7.76199996211098	26.5721824663824	2.53872936359786e-07	2.4219073550339e-06	-0.318463125309228	7.76199996211098	23.3399670054558	1.35749739360978e-06	2.08033760575912e-05	-0.192620687724115	7.76199996211098	8.5593659060887	0.00343749129279874	0.0139332592477471
FBgn0038632	-0.671283875935516	0.658867121640567	26.5251519045622	2.60129125115771e-07	2.47912115458592e-06	-0.466684824979132	0.658867121640567	13.9451159800605	0.000188226043564587	0.00173016223153706	-0.582494204034894	0.658867121640567	21.3505302120958	3.82514949894234e-06	3.66006812196501e-05
FBgn0011509	0.230037114573416	4.92946968760464	25.9189764390356	3.56051733559723e-07	3.3141530651458e-06	0.128062088682806	4.92946968760464	8.08997326487042	0.00445108188568037	0.0255835636831553	0.114342978426794	4.92946968760464	6.45977315673542	0.0110343730410818	0.0365446836056299
FBgn0032494	-0.371987448500908	7.44901947463628	25.8888808807461	3.61646313014782e-07	3.35319301651073e-06	-0.45864908546252	7.44901947463628	39.3350066925932	3.56983488670642e-10	1.37316781304715e-08	-0.353569172935073	7.44901947463628	23.3808463147545	1.32895214625024e-06	1.41745029585576e-05
FBgn0027562	-0.318948594876255	6.34737377996947	25.6398669646687	4.11450366934708e-07	3.78565957204672e-06	-0.455941688933584	6.34737377996947	52.2562391460791	4.87109301074001e-13	3.95384142854812e-11	-0.307083619633573	6.34737377996947	23.8650258066082	1.03332142922128e-06	1.11706011840648e-05
FBgn0051729	-0.217782548359149	8.09382727296611	25.3320522964825	4.82622047957326e-07	4.38572483428394e-06	-0.135132542293822	8.09382727296611	9.78974764225749	0.00175487544906911	0.0118701956576157	-0.104556103530041	8.09382727296611	5.86684497945308	0.0154286792783495	0.0481074081568252
FBgn0036299	0.153682409613548	5.8478103457901	25.0018581530596	5.72750900117911e-07	5.14616146466168e-06	-0.105926986708835	5.8478103457901	11.7801140051352	0.000598668178914963	0.00479435101809993	0.143764527040299	5.8478103457901	22.3074604134466	2.32302352793786e-06	2.3393296708744e-05
FBgn0039290	0.217622491438447	4.91736139497524	24.8892341596324	6.07205738366118e-07	5.41006191820529e-06	0.224831756812802	4.91736139497524	27.0247130654168	2.00870823401121e-07	3.81734275106338e-06	0.133750996226908	4.91736139497524	9.51995256378505	0.00203249835548389	0.00890542966551907
FBgn0051028	-0.402273121662884	2.61561340833617	24.3206813632827	8.15586778472081e-07	7.14701753358242e-06	-0.266790568690008	2.61561340833617	11.2334134637596	0.000803377515614011	0.00613127477653466	0.452581034935421	2.61561340833617	35.6117011701427	2.40836542252564e-09	4.3523252862171e-08
FBgn0039742	-0.449007251969316	2.41227705684517	24.098991378314	9.15082144354695e-07	7.98238322279533e-06	-0.307970133685555	2.41227705684517	11.8395803114103	0.000579848933105144	0.00465922238362505	-0.24643434238706	2.41227705684517	7.66045997479004	0.00564441126269534	0.0211842363143009
FBgn0020304	-0.153444743436796	7.87570021076454	23.8127702348284	1.06175701008907e-06	9.12882283898844e-06	-0.132261101568148	7.87570021076454	17.7758731441831	2.48514723324672e-05	0.00028886820631113	0.090733580943797	7.87570021076454	8.41533729967225	0.00372068761290868	0.0148983051657355
FBgn0039629	0.406792243279181	5.03506166330674	23.6994373473888	1.12615455697706e-06	9.6049050282514e-06	0.264415675912586	5.03506166330674	10.0685950571125	0.00150817992763139	0.010482835520213	0.527032718902468	5.03506166330674	40.1084093031227	2.40252511716333e-10	5.20619583081229e-09
FBgn0039483	-0.33736938675977	5.15109028128037	23.6184339599963	1.17456905078492e-06	9.97342408547695e-06	-0.719637264268454	5.15109028128037	106.032525259787	7.25348460971426e-25	1.69448477053276e-22	-0.431779583665156	5.15109028128037	38.7872895390759	4.7259517411286e-10	9.90054815852082e-09
FBgn0038438	0.17184955347966	5.00520882444094	23.499871160163	1.24922132381404e-06	1.05698249465467e-05	0.0943293565710543	5.00520882444094	7.1635443478884	0.00744000410391756	0.0386864057043009	0.155129929742796	5.00520882444094	19.6209762691925	9.44268019908118e-06	8.25407560158652e-05
FBgn0039045	-0.491386170896641	3.1544439246085	23.33817691428	1.35876133914283e-06	1.13959860825832e-05	-0.807740154258537	3.1544439246085	62.1665729825314	3.15599785958702e-15	3.32177445045324e-13	0.26361969004671	3.1544439246085	7.12878224528429	0.00758562285751892	0.0269534974323185
FBgn0003062	0.287203524410246	4.6133146447462	22.3645662035748	2.25496228445602e-06	1.8195474945678e-05	0.211959999681857	4.6133146447462	12.2527798115126	0.00046456556640768	0.00383794846634977	-0.347736644051405	4.6133146447462	31.9212663322967	1.60549770096571e-08	2.50855741922505e-07
FBgn0003891	-0.264746550511516	8.38995440713765	22.265374518049	2.37449910494251e-06	1.91277985089481e-05	-0.144999182276457	8.38995440713765	6.69504829682871	0.0096681049544633	0.0476588313195314	-0.185170950651525	8.38995440713765	10.9088692895319	0.000957049247388238	0.00467061286297599
FBgn0266346	-0.191593338345424	5.46823751977571	22.144273712074	2.52909211740517e-06	2.02708320506332e-05	-0.119674803672612	5.46823751977571	8.81387685786701	0.00298948167731613	0.0184849938704544	-0.139827029636528	5.46823751977571	12.0373206173492	0.000521458736744269	0.00279649035864312
FBgn0032699	0.356014065713468	5.41382599276532	22.03257873099	2.68061646457054e-06	2.14494106079003e-05	0.303250479098415	5.41382599276532	16.0390011068534	6.20510265591852e-05	0.000640436134034349	0.740933428691623	5.41382599276532	95.7969312003409	1.27292877388882e-22	1.62561490617428e-20
FBgn0036318	-0.142927285336684	7.83945079844289	21.7669873532543	3.07851914140009e-06	2.42717599203876e-05	-0.0788141566516654	7.83945079844289	6.66705501700881	0.00982113416821782	0.0483385524476826	0.090731188267491	7.83945079844289	8.87615522131582	0.0028891936006502	0.0121371475030823
FBgn0037612	0.499326496294724	6.96422491552235	21.6803587353485	3.22072138486799e-06	2.52645941230676e-05	-0.877743644315988	6.96422491552235	66.1485240316456	4.18192692740597e-16	4.88469464764565e-14	0.263090605281362	6.96422491552235	6.04160838942916	0.0139725489113776	0.04428493496796
FBgn0025879	-0.181686185681811	7.13950543490457	21.6645668132469	3.24734559114873e-06	2.54525990769415e-05	-0.149508189845021	7.13950543490457	14.7730017913517	0.000121259227780148	0.00116725716952589	0.3299413198088	7.13950543490457	72.6102030228711	1.57960309702764e-17	1.04340954919522e-15
FBgn0011280	0.211163973761896	9.800598835414	21.5348528659323	3.47456165805907e-06	2.70783983408379e-05	-0.315705224887511	9.800598835414	48.0621256010132	4.12926098295315e-12	2.72759046170519e-10	0.223717317037414	9.800598835414	24.1995398261595	8.68530306159327e-07	9.639378067664e-06
FBgn0032772	-0.261047441268384	4.4234546580333	21.4550863109661	3.62213937672185e-06	2.80913772876453e-05	-0.180807517603252	4.4234546580333	10.5215059095782	0.00117993293791276	0.0084204251361587	0.360717464282099	4.4234546580333	43.6985154508175	3.83062244479431e-11	9.23776749200704e-10
FBgn0033446	0.203482761526627	8.61701445675989	21.4038617459667	3.7202112530869e-06	2.88286273317689e-05	0.125538647493119	8.61701445675989	8.15518352834698	0.00429382545094009	0.0248647280345249	-0.175733057689243	8.61701445675989	15.9572322876477	6.47897668032897e-05	0.000452300573208388
FBgn0033268	-0.357896589229877	8.15484450245866	21.398556847104	3.73051878303953e-06	2.88618004070699e-05	-0.389982293735305	8.15484450245866	25.3855074188203	4.69431581817281e-07	8.20477315811299e-06	-0.427635957359349	8.15484450245866	30.4633100704689	3.40240871694062e-08	5.06029047994678e-07
FBgn0038149	-0.157685811543101	6.80975865147189	21.2890068761818	3.94990181708661e-06	3.04361702365692e-05	-0.169760974656481	6.80975865147189	24.8877620230949	6.07669601792251e-07	1.02109814841512e-05	0.206731355600852	6.80975865147189	37.4636493769475	9.31326459253235e-10	1.83922573746959e-08
FBgn0261269	-0.379610168704304	2.22448062676689	21.1270339547158	4.29821503678971e-06	3.29874227743364e-05	-0.226191714037231	2.22448062676689	7.99741156409707	0.00468442674737525	0.0265644993406514	0.406595550604274	2.22448062676689	29.0301626549328	7.12600786202648e-08	9.97849463486691e-07
FBgn0032897	0.217476455577906	8.44584309667242	20.9563316492194	4.69872293876766e-06	3.58315034295514e-05	0.123772854466218	8.44584309667242	6.80073368678039	0.00911204206388875	0.0456937899936788	0.161452030830622	8.44584309667242	11.5683312885888	0.000670845949859242	0.0034806947495947
FBgn0040384	0.174643093458897	6.14843828191147	20.954123030123	4.70414313393071e-06	3.58442982790679e-05	0.103719944563751	6.14843828191147	7.43544002304513	0.00639517252776251	0.0341622768939818	-0.202232809899727	6.14843828191147	27.8682808314031	1.29861281414212e-07	1.71560186673838e-06
FBgn0037934	-0.495104363292481	4.30502032370666	20.9217640971105	4.78427878913849e-06	3.64259318301816e-05	-0.327342572512712	4.30502032370666	9.27376670860588	0.00232459156250704	0.0150540486718678	0.354646411227744	4.30502032370666	10.9586960200081	0.000931653554338832	0.00457374563990637
FBgn0262057	-0.203969301787619	6.69310476089865	20.5527765158391	5.80095911931071e-06	4.34754197533318e-05	-0.116692521129559	6.69310476089865	6.78420461125917	0.00919680003217947	0.0459621074621859	0.11039986731935	6.69310476089865	6.1099293205124	0.0134424504297463	0.0429889115913557
FBgn0032262	0.462507598666347	4.65953206668285	20.4968430240603	5.97296854587041e-06	4.46946036971459e-05	0.430982583199831	4.65953206668285	17.9070010056051	2.31966227367992e-05	0.00027227604481993	-0.359933890561047	4.65953206668285	12.2304582403555	0.000470156499144262	0.00256006762296972
FBgn0039630	-0.48532972380287	1.63794544424744	20.3547345640711	6.43337124046377e-06	4.77295350435027e-05	-0.479002740802063	1.63794544424744	20.4626716767136	6.08056372119894e-06	8.16848957315976e-05	0.469514225853737	1.63794544424744	22.855738422493	1.74627179147903e-06	1.81299770260702e-05
FBgn0039628	-0.23959218531923	5.89300299803925	19.9142469032935	8.09944956065233e-06	5.86811859999456e-05	-0.353641914305498	5.89300299803925	43.4734894792127	4.29742038889265e-11	2.22176856906017e-09	0.302603317731005	5.89300299803925	32.4994794507741	1.19224460894225e-08	1.91278372938842e-07
FBgn0000083	-0.228159219282988	8.39920722569912	19.7942016447221	8.62439098770693e-06	6.18958321035233e-05	-0.286315452679248	8.39920722569912	31.2182271926034	2.30590783437973e-08	5.4265319994322e-07	0.239449212905499	8.39920722569912	21.9302917493671	2.82735572396468e-06	2.79467627700038e-05
FBgn0002641	-0.24468777577911	4.19203855648309	19.77452927889	8.71361611210245e-06	6.24693226958961e-05	-0.192223904332771	4.19203855648309	12.5162294143924	0.000403432235215296	0.00342863704426984	0.27033675356438	4.19203855648309	25.9174478057952	3.56333794275486e-07	4.2397081758641e-06
FBgn0031069	-0.244825422018646	7.90983741312041	19.7405418401339	8.86995736134577e-06	6.34476860395592e-05	0.151488339780183	7.90983741312041	7.60373716995995	0.00582474448782554	0.0317345862937389	-0.183018795404502	7.90983741312041	11.065753811603	0.000879368314970412	0.00436629845556589
FBgn0027108	0.218273961968653	6.62512854255931	19.7171474341305	8.97920443888117e-06	6.40855589535051e-05	-0.276396034699913	6.62512854255931	31.3940589963669	2.10624403349527e-08	4.99346667148953e-07	-0.207136440282171	6.62512854255931	17.6827686385898	2.60980105861691e-05	0.00020339035426715
FBgn0039594	-0.188571591617098	8.11555011830262	19.5673004542801	9.71172648992068e-06	6.85980208852952e-05	-0.182769685590087	8.11555011830262	18.4239191904372	1.76824392885914e-05	0.000212447846276807	-0.196605773668895	8.11555011830262	21.3229233217838	3.88063200931355e-06	3.70575208227369e-05
FBgn0031945	0.325668662496895	3.29027633201106	19.5485493557966	9.80751815610475e-06	6.92235879875986e-05	0.284484505349235	3.29027633201106	15.1190376617939	0.000100940207948781	0.000991595191521463	0.221504873981215	3.29027633201106	9.15150087604498	0.00248514143242639	0.0106642852328763
FBgn0040319	-0.168423274142797	7.07509033843049	18.9221888986387	1.36159733859801e-05	9.43659863175956e-05	-0.125082650641576	7.07509033843049	10.5100988791853	0.00118723902250773	0.00846084476010346	0.0975889891378191	7.07509033843049	6.43796257923637	0.0111706695089802	0.0369067514856888
FBgn0262904	0.321682194306118	2.90509684295353	18.5461028525024	1.65843955534277e-05	0.000112816293047394	-0.349187230607537	2.90509684295353	20.4522491462014	6.1137666840186e-06	8.2013525629594e-05	0.210156802156338	2.90509684295353	8.00221503425708	0.00467201628430627	0.0180583421997923
FBgn0262717	-0.230516716569355	5.02209383048348	18.435916272806	1.75714658739898e-05	0.000118857823222071	-0.298776313142618	5.02209383048348	31.1803100264861	2.35139046477001e-08	5.52000438028608e-07	0.289102422183721	5.02209383048348	30.1692763435196	3.95932235943796e-08	5.79853051356219e-07
FBgn0003372	-0.60398474511633	1.02247301393904	18.4165521422775	1.77509333478811e-05	0.000119900168974616	-0.693877494738206	1.02247301393904	24.8210013704876	6.29083248318439e-07	1.05338450216678e-05	-0.463927139315314	1.02247301393904	11.5047991985413	0.000694167288195256	0.00358422333495103
FBgn0259714	-0.230738428998284	4.84016293310658	18.1969642087633	1.99196093893264e-05	0.000132862130035493	-0.271746258212044	4.84016293310658	25.5090777617948	4.40306377848398e-07	7.75230604233816e-06	0.231997098633445	4.84016293310658	19.2011869827026	1.17640219597915e-05	9.92738346527607e-05
FBgn0037753	-0.381947279792995	2.39526112996719	18.1339098411079	2.0590185248276e-05	0.000136781086914935	-0.389980602131375	2.39526112996719	19.3767581256915	1.07305076198183e-05	0.000135589448525884	0.209623751315048	2.39526112996719	6.07488150669772	0.0137117498417412	0.043600541846124
FBgn0250820	0.224440751951933	5.31455151272743	18.0108252422742	2.19652344993276e-05	0.000144891884321322	0.168461761143244	5.31455151272743	10.2198455645599	0.00138937484393273	0.00975618200526954	0.142065438744584	5.31455151272743	7.2628505772106	0.00703954674912317	0.0254433127407931
FBgn0039187	-0.135954538040898	7.10964178852756	17.8687643810432	2.36673975132873e-05	0.000155371030419648	-0.0857404897024893	7.10964178852756	7.18009676525336	0.00737167316349754	0.0384145188030356	-0.0860387228763089	7.10964178852756	7.23645798974689	0.00714377733089371	0.0257229696523684
FBgn0032943	-0.304099721145776	5.49986168573975	17.742653777453	2.52892156046277e-05	0.000165000072929921	-0.26927940834505	5.49986168573975	14.0259776284558	0.000180302411656699	0.00167176814990112	-0.232059510085736	5.49986168573975	10.4186550636815	0.00124748710413479	0.00587995213101104
FBgn0038957	0.413386778917984	4.25316189858652	17.3979275337836	3.03156343057609e-05	0.000193900090521308	0.374912050087704	4.25316189858652	14.3432513556533	0.0001523247267861	0.00143479141016555	0.439270191560078	4.25316189858652	19.7117992785686	9.00436835068084e-06	7.91227890484597e-05
FBgn0033440	0.738432938446345	0.686463760003629	17.3080123853227	3.17843834566061e-05	0.000202548785593728	1.06537825485033	0.686463760003629	37.5410210763229	8.95105244974713e-10	2.99766364907965e-08	0.632064386007491	0.686463760003629	12.7614748514756	0.000353831795069262	0.00199001816393035
FBgn0034438	0.298159709022467	4.0028610275849	17.259062125287	3.26138302415736e-05	0.000207420495387644	-0.295999575276682	4.0028610275849	16.6305596231599	4.54133773547561e-05	0.00048843686881339	-0.390218616642218	4.0028610275849	28.7471342770883	8.24718655779405e-08	1.14646665965967e-06
FBgn0266251	-0.454533769402167	2.00423388545971	17.2444916490539	3.28648987399415e-05	0.00020887856677582	-0.371270744436155	2.00423388545971	11.874959125036	0.000568937185409963	0.00458307852132601	0.253917393101008	2.00423388545971	6.01029112131774	0.0142226808192463	0.0450032497148136
FBgn0264987	-0.903406882333193	3.01619326125905	16.8943594202395	3.95188429999275e-05	0.00024674803015209	-0.652161486438067	3.01619326125905	9.00439859637064	0.00269330602531872	0.0170049341532648	2.12685265704069	3.01619326125905	91.4409985475317	1.14969576081221e-21	1.32672120446498e-19
FBgn0036659	-0.3507791714074	4.40680724053747	16.5258842233763	4.79904499743625e-05	0.000293520134006669	-0.324888294737202	4.40680724053747	14.3213150220144	0.000154109993796478	0.00144854912536585	0.230498902405507	4.40680724053747	7.36405579512337	0.00665405316783184	0.0243048042644483
FBgn0036146	-0.266911235627955	4.42139228760531	16.4804472887486	4.91543860328145e-05	0.000298921085347491	-0.583281355629786	4.42139228760531	77.8273570916828	1.12451862232786e-18	1.56096222676177e-16	-0.481549568538447	4.42139228760531	53.5153618929566	2.56578632800165e-13	8.47417291365512e-12
FBgn0032482	0.232005310986437	7.84286375931838	16.3647458423412	5.22480633704843e-05	0.000316729082887657	0.27972614415249	7.84286375931838	23.8095054324461	1.06355942203874e-06	1.66450525233449e-05	-0.27176432945889	7.84286375931838	22.3366296771601	2.2880046468299e-06	2.30880164110803e-05
FBgn0050197	-0.196801265044189	7.69092665883392	16.3557024768522	5.24979646075072e-05	0.000317841659298802	-0.29328969087462	7.69092665883392	36.3243163926711	1.67066368627615e-09	5.16181186682354e-08	0.339749339137886	7.69092665883392	49.0728273731256	2.46633222391166e-12	7.09385286505283e-11
FBgn0052000	-0.19047881708295	8.54842902084652	16.3355736112238	5.30585222817793e-05	0.000320829877787173	-0.157585483376531	8.54842902084652	11.1998559029034	0.000818036842003892	0.00622331761136876	-0.156537465527224	8.54842902084652	11.0575572754369	0.000883264349028724	0.00438110095028333
FBgn0010424	0.359464269603268	3.16360471971303	16.2250943746991	5.6244128500493e-05	0.000336691414236076	0.326908538588787	3.16360471971303	13.550063256757	0.000232283594657211	0.00208298139249049	0.546033597110282	3.16360471971303	38.4759383067354	5.54329198865793e-10	1.14673111592582e-08
