WT2U_ZT00	WT2U_ZT04	WT2U_ZT08	WT2U_ZT12	WT2U_ZT16	WT2U_ZT20	WT2U_ZT24	WT2U_ZT28	WT2U_ZT32	WT2U_ZT36	WT2U_ZT40	WT2U_ZT44	WT2U_old_ZT00	WT2U_old_ZT04	WT2U_old_ZT08	WT2U_old_ZT12	WT2U_old_ZT16	WT2U_old_ZT20	WT2U_old_ZT24	WT2U_old_ZT28	WT2U_old_ZT32	WT2U_old_ZT36	WT2U_old_ZT40	WT2U_old_ZT44
FBgn0033467	6.86759697842966	9.15596672796812	9.03568728389053	10.3186235023113	10.7425260873365	13.6206600919048	9.70816783193524	8.56314141815042	9.04509183386645	10.5737153347212	12.0716635210301	12.9375611507814	10.0155591820589	9.24594535552356	15.7050360110633	11.0476421433092	12.7227008482539	8.52988628947449	10.2133299662392	11.0015632667249	9.19849770233209	10.4179324997254	10.8242126623203	12.179672288844
FBgn0034259	33.9110105851288	32.0078121050834	32.8458082752913	42.9234768089717	44.9990776415688	38.63673187316	32.4785800167479	34.930749371961	33.5245915334453	50.1544910294326	46.8977566071655	36.7819669121659	46.6585413541798	47.6904342625391	51.2951335623738	45.5525367034403	54.3394336534231	40.6854444777753	47.7808618980351	40.0841346778253	33.1020921210823	48.8329301335701	50.4433418889661	37.6244550891676
FBgn0036489	11.2771590674761	11.5537881414104	12.6667821663296	13.3497991901148	15.2782280972652	13.7683113085358	11.092498695108	12.3610330108015	14.1018774377564	14.3534301874048	15.9871095860782	12.3642478816981	13.4182489711855	15.543748492276	15.7290476819068	13.2185384045247	15.6354818728154	15.8263930899591	12.6198796347635	14.6070598242938	12.1949995961914	15.8033752681055	17.1775090526287	15.8150091909652
FBgn0037643	232.224493986315	217.465546743337	216.200454365654	252.364425897233	253.353649289774	263.431723969465	223.703295583021	185.756390518064	225.616578896381	246.156240662531	278.139865558402	260.364242726104	227.537576509704	242.792613099034	263.214017738023	221.248192561683	272.451793332009	241.580434219429	290.803156605929	311.983793136158	259.674618192894	282.417047759812	268.82913280421	250.433117393709
FBgn0036145	156.367057436027	140.685595987493	153.612287652727	172.828962692442	183.994010750561	193.245432123186	139.560283543882	130.470888474414	151.522423611946	183.052009564344	188.638019224951	175.403775283955	105.23031847202	96.0509532871911	100.330102208881	99.6240547563658	113.435982557895	90.2847076215818	128.280849782947	125.981806902475	100.262698817662	102.328894321966	110.189836745974	87.2499340314651
FBgn0029831	17.1144255387323	16.3978957349339	16.5065354473166	32.9685660242534	35.5942591718336	25.2044484554409	21.9446251037639	14.8897153502936	19.584386582843	23.8148946849761	37.971534486464	25.0681269282043	35.5955878154877	42.1850798207886	38.4485742715211	36.451884893385	53.899460915336	35.9814740511306	53.0037815618201	48.0355356471214	30.4297414335128	71.0072410823618	60.1297299760061	47.7231509943393
FBgn0027578	55.6696840699753	47.5986710271713	48.856890773467	56.9380282663014	61.5137133738241	67.7661173337689	54.7957926695698	41.1102619072623	48.8389957371887	56.5897988558609	77.7909656538934	71.0163746015466	73.5179550463721	49.9305622449512	96.3298998305109	86.1018222696179	107.499491385049	77.3706866336542	76.9674380491575	83.7908638656031	84.4265514277863	69.1848484201526	90.5662472033619	92.3560124111744
FBgn0003449	33.9941105221073	32.9142192310297	34.012985855662	34.4934488956703	38.3987500696823	39.0509059600492	33.1251482162172	34.4749824864511	33.0251540174659	37.4348953577655	38.4085241958174	35.8897452153333	33.7050554510007	37.8251359705615	30.9358488988226	34.3141872084124	37.5987378196234	35.4595695626551	37.1310814139669	36.4747326650974	32.6538625657521	36.5199480092671	35.1934990344421	38.8983010443101
FBgn0027086	16.9534693934512	15.6731518463548	16.0753328804608	16.7943382560593	20.0039458350217	19.199304056161	16.7189596034801	14.2905536163699	14.5028346378028	22.0435497203234	20.0100439436823	17.6149312275174	22.7065220543201	19.5965748208771	25.0819776967045	22.5531286830243	27.8870764708276	18.4062445287215	20.1811306327829	17.2084334718164	17.3653386252698	19.4461838778538	23.234931543413	17.8397111476331
FBgn0027359	36.4651247869459	30.6635208788322	29.9326011566284	37.6571000889319	39.8276951396168	39.4517281334958	32.9173614783424	33.3600061396196	31.507460822013	42.1543348399862	44.8786551812324	40.1543632676755	42.7162798229202	36.1001261978058	34.0987081476475	38.1948287052041	38.0149466462003	40.2045973775439	41.7513599288293	35.8087578795946	29.5169589731364	37.8271797882059	37.8778513089458	35.4497472647548
FBgn0037150	11.0059236039071	10.3283461885676	13.2033448507635	11.4507664312221	12.6916429057333	15.1919102432589	10.948475561634	11.2803999738141	10.968262373424	11.8126528547325	14.0315375888721	14.6775949219053	13.1560329365747	11.8236999009521	13.4979894668712	13.7720077821497	16.0871778677595	14.138134894634	12.1371114554022	12.4511061679734	14.0135529884575	13.1359443762564	15.1694523861884	15.3020090924752
FBgn0032783	62.8999939391965	59.9700300182659	51.6634521590758	73.6838159860301	90.5715750547546	66.616490354235	59.4541630655242	52.4425561304706	46.1550398879127	76.2983840346503	92.3095941553977	64.5811008338715	52.3950791446676	45.6251188666216	45.2202189645529	49.727999155497	79.5738254296661	55.9851592856392	49.3581403720717	46.2291389156102	43.2369990434415	54.4467714589299	69.8782206283478	46.5802885525564
FBgn0032213	124.318403438712	114.028968626938	117.721636509003	120.382713329546	139.119826478457	156.925150530744	114.426287412776	103.807419086234	122.208524695186	138.281810046449	152.45468826794	153.870547587879	138.126591717469	133.52174620482	167.284677795959	137.546021446172	179.975586943423	176.343141598673	154.363196958929	158.411711222826	141.228632141223	148.531138154693	164.997777028204	188.557524319809
FBgn0035076	53.5656459785344	52.8771468385437	44.3627112617414	51.8654687037132	62.461205812565	59.149872421059	48.1384532767433	43.3166258400527	45.559333320451	53.3582856068774	62.775528713401	59.6684114357778	46.9330092484055	40.8924293990923	55.8104728673684	43.2523350144723	61.1537903705408	51.4901302703154	61.0444968907815	61.7580812136793	45.9428621418359	47.4763466269585	62.716215341033	59.8291583100384
FBgn0037230	61.5508448912342	62.3742141958338	59.7105475407194	64.3602466487805	73.6023508239536	70.8922225046019	62.3808880266213	56.4941659944395	62.2413808980187	54.0248908817764	77.2706920450219	67.6801395831308	64.3306769461207	67.5075973568797	84.1094167827702	54.6537436793009	80.8862692681681	61.1921726110203	85.8558211532239	96.0619689406014	80.0699741714831	80.3413416093439	77.7181979792565	77.3182959840518
FBgn0262169	22.9470799405723	19.2686267718673	19.9230103468552	25.5973711525784	25.29722341585	23.2695326437587	20.2781059645848	19.0494016651126	20.0944701804835	26.3713443060543	26.6725703026021	22.47935080493	26.4216355916792	20.9700055025009	25.3510622944142	23.7031251996154	27.3994987933386	19.0870028637859	24.5718981355329	21.4141996288975	22.6537180629896	22.780092356746	25.7315561469126	21.7990203347267
FBgn0039977	46.79966738352	40.2550174325176	44.4031588461819	43.3340081007801	51.4354610386123	51.5320545046475	44.6846351473677	36.9221947197629	46.2932370036178	50.4933203497289	52.3496206849636	53.487996178942	43.4333688171181	42.7299791370749	46.8661345472304	52.4655465037197	52.0341894043983	46.1170131526552	40.2856425955682	42.6920969174763	42.7030622355253	44.3483495347915	49.8729213707261	45.5684777732885
FBgn0013746	19.7385537102258	20.1355135586448	19.4533618898281	21.3767749363106	22.3318804038979	21.6188984867465	19.9599565287986	17.5103692894281	17.7160132181105	21.0722809051353	20.8999897648735	22.4757631120222	21.0817422783165	20.224792494151	21.2629843348302	21.8083706517466	23.2838376734804	23.3609846963449	21.4733370123954	21.3776326507713	20.0104534962606	22.7739976247218	23.2016760338208	22.4245200117074
FBgn0033100	23.1636866625912	24.1006367006344	26.9882709978694	26.7649218844566	29.2108998910845	35.8721502258801	23.3567478648192	21.6742465186012	21.3287060585998	29.1901632136556	31.8080275771071	37.3096180886351	25.2648140485855	27.1739149238775	23.5366139685803	24.4427294081856	30.8627504203677	32.7342719752223	26.8647526285582	27.3833782196011	28.9845749866442	26.9542754733573	31.6104274377214	33.5068746743444
FBgn0035335	23.9035803343311	20.9430389095201	18.8883351347938	23.9208032578854	26.2613081186194	27.7332764705024	23.8235069087916	18.4437237900035	18.08422895651	25.2275169709498	27.9038488327673	25.7235512916767	25.2188916743533	22.4953039603393	20.3714613032776	24.0152899152972	23.103711752014	27.2306013962143	28.6435279688047	23.6421202662043	16.7547351010916	24.3604249479155	27.3801240688415	20.7851169233432
FBgn0032053	17.3483927057703	13.7197095867465	13.7463306226577	15.6981097039939	18.9022874136597	18.9169888144643	19.1133418907719	15.4669959232764	10.7449022264098	15.3861219463345	17.9845156462972	18.0708820764842	17.9954175112592	13.8143795021104	17.0528015218217	14.7200253808976	17.1438370643925	19.1397113652992	18.4958134854279	15.4973070668627	11.6556128937729	17.3253424689569	17.5104576961373	21.5855675802225
FBgn0017482	6.88317277943527	5.00900519595526	5.29542801908515	5.92043533261759	6.24694720943166	7.63740479328442	6.73265112808325	5.94993778855595	4.17934097284237	6.21476803149338	6.15886480616942	6.84628898196747	6.88249413930533	5.3741685443966	5.22635379087923	5.37617245593788	5.39094710037583	5.14602919811959	7.33656283836924	6.62399784787463	4.4370461028745	5.37967356647385	5.6372441741425	4.47041480415233
FBgn0260861	18.264955696814	18.4061976520716	15.2199445134306	19.4565626770814	20.5295916756492	28.3944690146106	20.2177078127254	18.5262078085648	15.0539123410496	18.9460482005844	21.6669504344335	19.6511063965923	23.2712940995023	19.6094966549021	18.5370064262348	23.8070670954031	24.9780137681181	22.4853180911776	22.3912187344862	20.3052656519895	18.5385189392133	24.3634359561117	24.895580282586	20.8340607298918
FBgn0039019	15.5089161435752	14.2402154346397	15.1561806466325	15.9288081701923	16.3004774030121	18.148441491229	15.9748548086587	14.9111195623237	14.3715791644921	15.4344961634071	16.7714706550417	16.4423557577979	16.9932370706305	13.5645251061121	14.6208682107053	16.2787351416451	18.2125562013364	22.8078533916658	16.2723919244572	13.6251549575326	17.0744089896203	14.9934757745795	16.0409123145867	22.5280097692732
FBgn0036193	11.1118856411719	11.1343695753342	10.6020105723211	11.490944559051	11.8850519135832	16.2106935795011	10.835286434587	11.2037928432619	9.80883004247491	12.7592019155345	12.4987976337818	14.1288499937905	11.7696100914424	10.6591332440411	10.2862081723589	13.1402643059043	14.173947480532	11.5286449645501	11.9361604917443	10.6175859355926	9.9321925004338	13.7109064958401	12.8419360521791	13.1818512061684
FBgn0036777	1.77961845751886	1.34333366235002	1.49574558278247	1.39496442811314	2.13074567772972	3.00630769627904	1.82600004785098	1.27446886745498	1.66955841604585	1.95906044795733	2.30487314978618	2.63365343459485	1.97925954969994	1.708006400354	2.62865963566618	1.99135964223498	2.93722170548938	2.78596397255274	2.20544033505358	2.46570185505301	1.4148952765379	2.68264745239207	3.60200497920746	3.32078875746772
FBgn0265575	20.0459831173114	20.1634280686197	19.4194820992201	19.9169684706423	22.1758240770784	23.2156042201789	19.4665543212498	19.3144851526685	19.8028744705744	23.9646124631126	21.9075935584676	21.4016015362522	26.5422668744705	25.4180228092395	23.9638343868629	26.9098823323781	27.6041734947273	29.2698044219297	24.2938817098205	26.5694394816217	24.2139313163459	25.4818772803941	31.9905853565919	31.6396599420784
FBgn0038788	18.2379849048638	18.8882563120105	18.8581770216106	19.4148175157491	21.7619855901009	21.296598201841	19.5379579205643	20.5588282076107	18.3681869937474	19.3672557492013	20.2266401523868	21.3711157092044	18.5037341212399	18.6077223240635	17.5880824294752	19.8455370326808	22.1020247754905	22.72255646631	19.3047228465059	18.6570368936965	19.4004743585159	20.6906522422884	22.1375099311166	23.3041074277819
FBgn0032644	9.01805830931638	7.3249624729183	7.6961162467097	9.05816747886845	9.58683503669307	11.0669230749084	8.57682671653535	6.9734598694305	7.6188274689311	8.04440914320722	10.0126883886426	9.67597294028215	10.7942491660394	8.6843726516399	7.67011444742031	10.0208580791459	11.2995594035877	10.1284940154668	9.11660425015246	8.06168751341854	9.44564880299595	9.65599934576519	9.66153868857949	10.8547031816212
FBgn0053198	10.9211420111218	10.5041593751697	10.1659406067732	10.7208255643122	11.9165410844777	12.4582075921162	10.8464999213478	10.0190796777427	9.06562837351458	11.6587980777093	10.8362484913011	14.5594564750367	10.9730752765964	9.83270530854243	8.12122793581411	12.0331886933408	10.4384914548143	12.3563753498995	11.9017397385054	11.213863846798	11.7760180396696	10.4108754751702	10.2225463374311	13.4101566885322
FBgn0039764	8.55562401046036	8.3824258921708	7.57853460889873	7.70407373083191	8.86794897338885	9.90529370037592	8.25102506094156	6.87863567049006	7.87786470802635	8.05207048524837	9.96263469166697	9.25595591143842	9.16939577290172	8.34931587208621	7.81711212724586	8.72050149286765	9.8761828632005	8.76955452103794	9.38854014850834	7.51333873539992	8.56398972735398	8.60318234166136	8.19458463259462	8.3884507675617
FBgn0051759	1.8712372293802	1.82671373055719	1.61577262736253	1.73022381041392	1.98698173916648	2.00730090792873	1.77764590717621	1.37857752627795	1.74172986297873	2.05156833346045	2.10227275505563	2.80204160734091	1.87105273645561	1.9751773356603	2.1312296162224	2.04872147483812	2.24111775113208	1.89302938793139	2.18265424206555	1.81137158173881	2.05695849528324	2.05156357392942	2.00656624021993	2.15124299451208
FBgn0039817	10.296912447536	7.98222889291183	6.72980709450626	7.85561125937355	9.67222820202916	13.0117520956874	9.36102843236867	7.64727245440185	6.95961290395796	7.63682918219744	9.65836118965313	11.4833399206544	6.45700144576998	6.00265376137456	6.13482370817815	6.59959462897436	6.01190404432626	7.88349314898436	6.56152626684192	6.50360917688583	6.69299396788303	8.06796071155401	8.97058024555286	9.76144831471866
FBgn0037239	79.0760627703211	75.6280660509786	70.8801875594894	73.5424109665426	78.2541940168508	86.9864883142103	80.2663686542238	69.9308276936227	63.4524536339426	68.6047213491463	88.4123683141916	86.7429291024078	77.7499402275737	86.7553141129168	93.0012179463197	78.0148074604738	98.9170443486503	83.5870486308354	100.502952181301	104.956271782243	92.3153223903108	84.892457399958	92.6194777143213	86.4179324040752
FBgn0037481	9.27374955818445	8.33307603410083	7.76978763230108	6.66205932377926	8.91120726106392	9.43528641614522	8.60320295988418	7.67847702752379	7.06026293765591	7.01887798395987	9.19732630527724	9.53380824649098	8.65270147787698	7.95401110339346	10.2333104211219	6.3402123639305	9.71761196540919	10.8399418896088	8.9625145036526	8.29693848080972	8.87798022404533	7.39879430251799	9.27938498681698	10.5322648025377
FBgn0033820	2039.94700357548	1435.949887771	1019.36496338841	1177.51392040605	1468.39005034688	1604.25047817224	1778.96177855354	1173.75565885069	1125.47003595779	1033.49260965429	1514.44952617133	1582.37106740002	1470.81005374376	932.430123661839	1353.83424591947	1289.29675875426	1382.63143758843	1188.1203932346	1882.1504492668	1854.99670368963	1349.89345198849	1222.82986249694	1305.71315533836	1628.80304275999
FBgn0023516	25.0412147394332	20.0338293782885	14.8503054435872	19.3302213609964	21.7682299014935	20.0386554758424	21.3176147482577	19.6403735269039	16.8039349246289	18.9133386554847	20.9329313658522	20.6865346484307	20.564571271225	19.6137344844239	18.3121189396802	15.859650842754	20.4174396355969	18.4778014860405	25.4556818259566	24.5425672622481	17.7864391422363	20.260153542777	21.2146353877285	19.2144423859664
FBgn0037956	19.333988498718	17.2764214278231	16.5185483282812	17.1119992376034	18.8448276970893	18.3669831063447	18.8218055283609	17.5591664418759	15.8407337583629	18.2319995970902	18.7426968609322	18.1853271489777	19.9141238031807	17.0516057150811	16.0511990343105	19.2106355868942	20.5060114723306	20.9988609065623	15.9445545128293	16.5427351768853	16.8743657980544	18.0285452980358	20.9575320735486	18.9991534105955
FBgn0266450	4.57618073266258	4.4730168189957	3.96488157215142	4.1166886803479	4.50517211697456	4.82451580225279	3.9074186245535	4.25203262836822	3.39975780609664	3.90614953430631	4.6930592989037	4.64797182957471	4.95052265639148	4.7943633723263	3.80374038410433	4.27318621557442	4.32923284969711	3.70687210487855	3.85009235027934	3.4957850862605	4.03509146712617	3.33792049494125	4.27724150507213	3.54762222435139
FBgn0039158	7.93502594262472	8.04748253645731	7.76687409500918	6.96901644114584	8.31894994735968	9.81098255463573	7.60200051135548	7.62115409268612	6.45455850372668	7.95237259868666	8.8997845747765	9.05267647184607	8.2309702819161	7.53624038357878	7.32840675278082	8.97710700578167	9.39778475395632	8.93407009634475	8.88777772150834	7.95007448314149	7.463667047491	8.5996630959739	8.62262032385389	7.38037037670396
FBgn0033891	13.0915356786945	10.6290475746068	9.9095943784456	11.4664673866689	12.488143112675	12.575463237897	12.3224983179967	12.4257989023252	10.6739129522193	10.4869780271947	11.7718433532854	11.7671295787978	13.7824936049635	12.2769352264966	13.036747258046	13.3222215586432	14.3025303387802	12.8488172448014	13.3964178570799	12.1982384461126	9.34826392664672	13.0376214393084	13.3096433450319	13.2607844469239
FBgn0267693	0.878143817126993	0.769306144864579	0.666236716550312	0.634027202866585	0.808144497102584	0.808660985190395	0.939904553812976	0.834135263551522	0.714146444835498	0.608500734650099	0.561364317532455	0.676779772908094	0.835806449716446	0.663955351737048	0.687076437681594	0.627532958193278	0.733223451196735	0.860170707097245	0.717490877385806	0.515755635293577	0.720256320252826	0.755352501149953	0.785833076394926	0.616312310395507
FBgn0051357	18.7458883629468	18.6986096374945	17.8230409850828	16.6164008724806	19.0009390912266	18.9245695661068	17.8371356760628	19.1208238174983	17.3411599905774	13.2492724343825	17.8403205318841	17.7982209927495	16.4307657253699	18.3318569156376	16.3818193594521	15.0749552135255	20.3386440522881	21.9543011474912	18.2020755623288	19.07160635922	19.2953783171408	17.8792627798183	21.3509365530766	22.3359343459882
FBgn0029863	47.178773310337	36.2483891194873	29.5663515988192	34.2274590401419	26.8238163252787	32.2976352867115	41.9663096020822	42.4292755561455	25.4753082802005	34.8588074829395	32.4432377314636	27.0930815569243	39.4813296929934	32.4962085681307	21.5721695889874	9.32733269763878	6.82744108406891	9.73320534045133	37.1227639355388	36.1117451912809	21.2326263352534	9.47649920792109	7.84765160199308	11.0711846323825
FBgn0029088	11.7237346857224	11.0257698869738	10.8355037936181	10.5872936405949	12.4866677088442	11.5004951205169	11.4334305602349	11.9418083296097	9.9291931324649	12.2957292545009	12.0597545387016	11.5778170876729	13.0347121050268	12.5543430015745	10.8912259559769	12.7407292425491	14.8755485023095	14.0084643430272	11.9097555969371	9.73684123599693	11.7836480354091	13.2665814737154	14.9081315681418	12.9845798121962
FBgn0086710	627.162026085984	617.035848914397	637.915026875864	641.876349235326	602.400656145287	623.928670978685	593.337472238386	615.920821466498	545.083366032516	586.899794249409	656.066384804937	594.665943568522	646.093181563841	643.036599588364	561.190161415029	549.259779264336	558.99580186476	566.255764915744	702.561633074275	702.699091448459	629.664767672609	602.054781108356	541.330971186373	600.838436321322
FBgn0034968	758.954665118108	763.624821841796	784.621925335979	771.910680994903	779.795485289088	853.669329982339	747.048452511804	774.904050142058	768.64871611218	710.912697972283	793.387118898429	783.660239489757	780.03704062944	763.046948200626	711.707230878344	659.495518257682	667.135838464536	686.826504900343	837.809998133415	869.349475364121	737.126108861563	705.604130735196	644.409637700522	703.612201470453
FBgn0033241	18.955958566183	18.9642682016844	17.0373968996539	18.6398563123894	17.948728722139	15.5084482023049	16.7271852342602	17.7614142899522	15.9633635408499	18.5795774968188	17.2690633788117	14.5698917426163	22.6396446882301	21.2238206222066	20.846715229314	19.4475911727384	20.4994674100999	20.2024263990282	21.9006881529377	21.0021589041662	20.1292434675458	21.5515273529797	18.8245190831724	17.8122760298624
FBgn0035272	15.7477228286766	13.2084976559687	13.2877002391244	15.5237201248926	14.9886873517213	12.7410666523407	14.5618338328003	11.4628089398788	10.838048353521	15.9446940301948	16.8351656092553	11.8901083807764	18.0006915992437	15.9065462547219	14.0468790736576	14.369001892265	16.6360538840995	14.812901282676	17.8994041974785	14.9472678285743	11.625800682576	14.4385973546342	17.8115410054457	17.6443540897447
FBgn0265379	2.29643661664529	2.20583144405448	1.7049431792684	2.22698402776457	2.2934068957907	2.06156259335851	2.1863315253647	2.27877382752319	2.2803620454697	2.53807198705525	2.30926826782168	2.17339425584431	2.41292219925715	2.16552600336462	1.08463658841384	2.11939746869424	2.65115234583563	2.50150650102141	1.95779888768273	0.949750930245684	1.60224392913017	1.88867034349861	2.93270550232708	1.85550984720259
FBgn0023477	179.268397647433	204.376410601214	157.990472660583	171.824189875524	120.476966984706	134.555136301705	183.056680104285	151.324824483962	139.914031865599	188.487714477266	150.008685064203	136.862208304224	235.254328959518	255.276416021628	227.562782008048	165.37776192525	146.144773064189	129.276087230816	279.72109462344	279.678198317101	200.743127363498	200.49634711307	152.79299827075	127.781060079345
FBgn0019624	397.289021780626	395.780937363471	384.089520469699	372.155329594561	392.961545915264	440.864757715955	380.918004642896	399.025177741251	417.30104563652	380.369289430037	403.484599538595	402.094717882535	405.255992331078	431.183055684433	402.502710612185	309.803191242344	379.489477211916	457.123458149477	432.825470412538	426.921262653765	391.2167664561	353.487037269317	395.396731292258	469.036641661603
FBgn0027588	105.757451190059	108.578216736831	101.634925330712	102.045710786673	110.096183878144	102.939193209888	106.183455589049	109.983574580383	102.735249118371	104.355896176153	108.751975805454	96.5670605095124	110.205925693237	105.587942145453	101.002942676551	95.8260187477316	107.528391962448	108.497928318416	110.150482536784	105.997780515653	95.0562982004673	101.149712695758	110.866942677402	108.198790873757
FBgn0022702	2.83034204852641	2.71789945785284	2.24460306514328	3.51545335811406	2.77948025426625	1.99611616182332	2.79538102171629	3.00833024424299	3.02073933295986	3.30776299064844	3.00712406304252	1.84350405629652	2.91561432410239	3.28695911224987	1.99495658226117	1.57440954817287	1.13620814821527	1.16025347913794	2.29104125154362	2.63819702846023	2.09315701267945	1.65419256275814	1.07820055232613	0.949844326544182
FBgn0038654	24.399864192701	23.5685737025741	20.2707714937488	23.8037868759699	18.1352090205509	15.4516406997324	24.2910177794119	25.027447408569	16.7602464229213	20.2636105240193	18.2822992403237	15.1594249345141	16.7553317516417	15.7500372013942	12.1717917951801	14.7696570798364	9.95621326676102	10.4335562060784	14.2044557595704	15.5280759499131	11.7638435849294	12.7692102557111	9.57269578377232	10.1620089298462
FBgn0038914	948.129152467218	892.201700132549	828.240947999073	2236.80875993677	894.51719414735	677.170036550979	1078.9574899371	777.344576175781	500.006369447455	1549.09098397558	1435.6767320872	770.501007866389	1132.99647967492	927.516778168611	703.549727337647	490.82970315529	60.5171705910993	21.7730851758138	980.693524081829	1103.72094469312	866.977302747448	197.275944840297	56.9281769590138	44.296075239629
FBgn0031305	89.7206015601956	79.4163817855053	63.4500439797565	88.6925691478656	73.4820233608177	64.5313296767074	87.1003794350554	67.6635912821579	56.4162297437415	71.5800357568089	85.6891232011133	68.2561774244966	62.3761554492177	59.4533328352888	57.5428253221657	48.177250880476	41.4184414730988	27.149524305344	79.802776608792	90.0473729608831	59.9362023812427	50.1712575166225	41.4180338486543	29.9078889845154
FBgn0040793	451.650351508292	419.454013076103	397.424443687116	450.922609805978	403.034457898479	460.590326613373	429.721101959864	457.711805977016	353.086247991376	441.879091089745	442.412519971485	408.691175598194	467.204712923911	461.272318438049	369.982025333438	383.257708922209	410.238805380247	423.066537133177	519.808141225527	446.18428161189	396.04626617528	426.947443217865	410.484654018585	443.441267913981
FBgn0039864	81.0725810102994	75.2618590188399	68.8480403108862	77.9591474700564	68.6161734810761	59.1320548594174	86.8303627875501	77.1813708575558	69.7272521812484	81.3107193151873	72.2211082174868	62.058564776031	85.2503244340848	72.5936411528845	64.3371122395861	58.5733479673564	48.4197960747216	47.4524627297101	73.7206381038082	72.5872534864501	56.7537632071672	61.9088914875587	49.7074866710324	43.3350532105357
FBgn0035298	21.6375170010385	20.359371510209	14.5549383063434	16.1085178008304	15.433620238782	14.964736479169	20.7904809815827	16.535624732521	14.2310260598671	17.3965752139888	17.0883588939561	15.291147546393	24.2903396213754	22.2948735853504	19.1391149680812	15.3693664673518	18.5484975058008	16.3594952275832	29.4013865210641	30.4841146068171	20.53330471453	20.3035403522604	19.2540522071569	18.1090801283583
FBgn0014863	84.3755519494655	84.4711170422135	82.5137876111529	82.8438058328418	81.8582950548041	76.1448778902089	82.9956824090787	93.1878433704671	73.4884613488593	96.9021492708142	81.3592799804367	79.049332650833	84.776782693878	85.2108826195161	68.5796588449943	64.806727642624	56.8564813274881	56.5144966519604	78.1129770869234	83.6461567670867	78.1192738061717	75.0062902599414	66.117279494674	71.3660288515772
FBgn0026239	4.92426511655618	5.78721563290602	5.48388239579176	4.78296813777091	5.39909391061994	4.78407124048243	4.50462671611931	5.9296512751192	5.61513136152409	4.91972198501212	5.49241162075678	5.49409098826666	4.9590163504346	5.61652137131605	4.45572345229325	4.47424378204028	4.83571014320948	5.20555205761679	4.91350153475204	4.68956455294085	4.45658013456865	4.30934437816067	4.87449162030201	5.50876829208884
FBgn0035401	17.2664888628167	17.3382533173666	17.878058577144	16.4247987867641	15.1901901846133	17.8701326220507	15.0328425450194	16.7995927653643	13.27935088607	16.1913671910546	17.5118808745748	14.4023850198451	18.2274735012605	18.5694052156909	17.1704140495228	15.6624477390281	18.4180597296002	19.569242092683	18.7883150288157	18.6565958581349	16.942660455388	15.3936649639929	17.2982204252816	19.1281666791793
FBgn0044048	32.9110698481157	31.1266044130428	24.0547494377501	43.0683802289983	30.55175391083	25.061259633861	34.7388868936085	40.8260446975977	22.5867735504111	33.960196858286	38.8695856460478	21.9944391677341	22.3645412697884	28.2639651746674	16.9877234710464	14.1436526890957	9.80038952948026	13.2734939860208	29.2166582426311	29.1434303541413	17.1316783030178	14.8005111471867	13.9990131126494	11.4419872394356
FBgn0035266	15.7354767920017	15.1476399797412	13.9399123094392	16.5503125928363	15.2183234034886	13.999633743155	14.9803684606792	14.3289722940667	11.8474007267717	15.305728918162	15.0447216182573	12.3855865738016	12.1971774849053	12.9802262391306	10.5517520428762	9.24993289044318	10.9956636762673	9.63012835476644	11.9664503114525	12.9903683781117	10.6810331658759	10.9281450050009	10.6783557233295	8.95475968013971
FBgn0030156	4.00949357375641	4.71172084189578	5.43733320724006	4.03477106206757	4.25728859633279	5.91857104008316	3.6460293378876	5.25709770871618	5.20702991131316	4.30869805852	5.19324130817817	5.7331263917952	3.66373848637207	4.00830534276624	3.5729205265397	2.6617138798013	2.94355885456751	2.99311272515262	3.47331654980008	4.03747604061414	3.92810189281718	3.37923860478919	2.97456505318209	3.45406796311364
FBgn0042627	0.383133936056108	2.70291609604605	0.337784476052946	0.479643404681017	0.459859821778969	0.371535406176892	0.354619169234806	0.465262454369626	0.446490778460982	2.07197010403401	0.58096838939825	1.96246191805205	0.427728723799209	0.304515293777119	0.331664086066258	0.242324442842617	0.176234548170057	0.25482925389982	0.36551105373236	0.448955769283859	1.93397338681292	0.275011631522794	0.246555308265044	0.324807063172344
FBgn0038804	2.09998628660779	1.73977634912704	1.99472139271511	2.32158157938642	1.3666282931177	2.01088504681577	1.49947516120145	2.03732031119034	1.50709366078307	1.86286839292092	1.2913981497723	1.14900590498407	2.34441371498621	2.25637048257316	2.19446938076207	1.74428287246517	1.4026640413808	1.24773453791897	1.97125391675454	2.96738798510881	1.9953422009836	2.22056058085172	1.71557928591361	1.69677891632095
FBgn0027550	51.543471098987	54.6635542562214	53.7402089820162	51.0779192878712	54.1635494793865	55.1567615059276	52.4800039351731	58.2125841211991	47.3557246319761	47.8444606593448	57.8877318248346	53.2772634677082	57.1244450519796	58.2969758773921	54.4415286293778	53.8669378103915	54.5781978859475	61.1010430510837	59.4499825871211	67.1785203348568	56.6668938798774	53.7812478835271	56.2578396055291	62.843504084298
FBgn0031461	29.9418015905434	31.8988111381443	30.6060927117054	37.4911567438009	29.4106274620042	27.6468978829326	26.882168173282	27.5860752014867	27.7765430810447	30.6003340217341	33.9308193985896	29.7775953743157	27.9442626122086	30.1276349900894	26.1678127736436	20.7205668541955	18.9920758936976	16.0858395213948	26.7161627887786	29.5157551162649	27.4489683648352	24.4027970390328	18.8895453089487	14.8602754179408
