x	BH.Q	ADJ.P	PER	LAG	AMP	INC1_ZT00	INC1_ZT04	INC1_ZT08	INC1_ZT12	INC1_ZT16	INC1_ZT20	INC1_ZT24	INC1_ZT28	INC1_ZT32	INC1_ZT36	INC1_ZT40	INC1_ZT44
FBgn0011279	0.122650535630668	0.00193362193362193	24	22	89.0373262608903	296.283363635532	253.525632483676	137.804451127269	186.128415778649	280.457652009686	279.318306777565	402.234808597912	260.863099325301	173.439635214537	202.210875793559	273.690803820591	447.87634509303
FBgn0020300	0.122650535630668	0.00193362193362193	24	0	79.9368474054974	379.8504661994	341.284505266487	208.675311707007	223.784453652942	268.384971625163	261.336441534374	364.171668142355	302.730016500967	225.387738515509	207.859224279413	249.541615248186	344.520265456177
FBgn0085209	0.122650535630668	0.00193362193362193	28	22	71.5524498570298	160.622482850032	48.7549293237838	21.6549851771422	55.9461134132356	76.1507531946829	136.662175848251	155.338762399705	60.3849766956716	25.1361790165995	47.4461272811703	62.3854038120465	126.324097333931
FBgn0259834	0.122650535630668	0.00193362193362193	24	10	56.0916095462769	578.457995669372	646.224426855244	663.430000426994	709.00939883312	650.067405320464	463.932123274325	588.435576772393	611.095964160197	681.190451349847	657.46776375336	624.860254310982	519.6514003964
FBgn0038961	0.122650535630668	0.00193362193362193	24	18	55.9430164166136	635.978209122424	559.352007332865	503.970564122583	648.759738234251	662.140085704987	634.160447576531	604.895313185607	551.516120487134	574.780626846242	650.689745570336	655.046740026489	651.717502154601
FBgn0040255	0.122650535630668	0.00193362193362193	24	0	49.0358248970642	135.6608807855	83.3266064806487	29.5295252415576	40.8836982635183	54.7913955912963	112.686355523996	121.390556047452	70.851705989588	32.6770327215794	35.0197606122924	51.3170257163609	117.711090697527
FBgn0037000	0.122650535630668	0.00193362193362193	24	22	46.2181015060443	256.127742923024	235.796567275027	183.083056497657	210.873812096042	243.310943134231	305.691709134245	239.694911517426	243.150172827904	190.19708789227	214.637242462437	309.914586679199	363.181779835053
FBgn0033757	0.122650535630668	0.00193362193362193	20	18	39.8103379300685	507.914337660912	432.589191091028	409.476083349599	475.541964012503	488.479221712234	474.721242420239	451.614017837553	417.058905711438	459.154203369885	510.610703121167	478.958906686035	456.489351729434
FBgn0266736	0.122650535630668	0.00193362193362193	24	6	34.3189999594793	107.443417582116	142.718974929622	131.898546078957	95.7539248803456	82.6514272478876	62.3371328430617	115.218154892497	156.195806386137	96.3553528969648	93.76258486517	63.3916200025634	57.4200442426961
FBgn0036742	0.122650535630668	0.00193362193362193	28	4	32.9096121071071	450.39412420786	500.846092144325	435.068338558949	410.988756228	403.041791298688	364.432468928668	487.619691241459	529.777528876692	491.831236091464	434.922833410728	366.262693348144	268.438706834604
FBgn0023530	0.122650535630668	0.00193362193362193	28	20	31.3733726801324	262.639465200728	264.163071608865	236.236201932461	299.096529401529	307.389015944391	351.245767750328	302.447656592803	281.796557913134	261.416261772635	274.509736412486	316.958100012817	318.681245546963
FBgn0031926	0.122650535630668	0.00193362193362193	28	10	31.2398456098101	91.164111887856	116.125377116649	177.177151449346	137.713509940272	124.441474732775	95.903281297018	86.4136161693724	107.082692006991	144.951965662391	149.116400026535	123.764591433576	96.178574106516
FBgn0032803	0.122650535630668	0.00193362193362193	24	10	30.0479640309311	109.613991674684	153.356414054811	161.428071320515	135.561736347455	124.441474732775	99.4996543456562	108.017020211716	161.026604521791	165.06090887567	143.468051540682	118.733510480992	107.662582955055
FBgn0051475	0.122650535630668	0.00193362193362193	20	6	29.6745720266432	410.238503495352	419.292392184541	417.350623414014	397.002227874691	355.679737482482	363.233677912456	450.585284311728	417.058905711438	390.448647391179	368.272321277656	371.293774300729	485.199373850782
FBgn0030806	0.122650535630668	0.00193362193362193	28	4	24.1828245204224	308.221521144656	315.577360713946	330.730682705445	276.502906676953	289.74432922855	261.336441534374	301.418923066978	338.96100251837	346.879270429073	303.881148538924	289.790262868861	255.519196879998
FBgn0038540	0.122650535630668	0.00193362193362193	24	8	14.3863234309429	149.769612387192	172.858385784325	236.236201932461	165.68656664689	166.231522217662	147.451294994165	169.741031761267	176.324131951361	190.19708789227	171.70979396995	155.963509530116	162.211624985617
FBgn0263511	0.122650535630668	0.00193362193362193	28	4	14.1093467627628	184.49879786828	183.495824909514	175.208516433242	172.14188742534	147.658167779934	152.246459059016	169.741031761267	173.908732883534	187.68346999061	164.931775786925	163.007022863735	142.114609500673
FBgn0003060	0.122650535630668	0.00193362193362193	24	22	13.6937502412165	34.729185481088	24.8206912921081	5.90590504831152	21.5177359281675	27.8600316565913	43.1564765836581	39.0918739813828	16.907793474788	6.70298107109321	15.8153757603901	23.1429723818882	43.0650331820221
FBgn0025808	0.122650535630668	0.00193362193362193	24	8	13.186806207899	148.684325340908	158.675133617406	185.051691513761	167.838340239707	157.873512720684	123.475474669911	151.223828296402	161.026604521791	177.62899838397	149.116400026535	142.882699053397	146.421112818875
FBgn0030914	0.122650535630668	0.00193362193362193	28	2	9.61489518935683	54.2643523142	54.9601021468109	41.3413353381806	33.3524906886597	31.5747025441368	40.7588945512326	45.2642751363379	57.9695776278447	47.7587401315391	37.2791000066338	43.2672961922258	24.4035188031459
FBgn0004842	0.122650535630668	0.00193362193362193	24	6	7.82235369302124	36.899759573656	37.2310369381622	33.4667952737653	36.5801510778848	17.6446867158412	20.3794472756163	30.8620057747759	42.6720501982746	31.0012874538061	29.3714121264388	18.1118914293038	28.7100221213481
FBgn0013279	0.122650535630668	0.00193362193362193	24	10	5.57522594212495	11.938157509124	23.9342380316757	25.5922552093499	23.6695095209843	22.2880253252731	17.9818652431909	16.4597364132138	22.5437246330507	26.8119242843728	24.8527333377559	17.105675238787	14.355011060674
FBgn0014396	0.183916181657848	0.00432043650793651	24	14	8893.40852324842	3984.08874690856	2880.97309640541	12016.5481382978	25026.2027712553	24403.5303957302	12293.6018712615	4322.73827552027	3047.42849057489	13693.3524556095	24862.9003650304	23295.9172428468	12277.8409601945
FBgn0267435	0.183916181657848	0.00432043650793651	24	12	7831.66438456326	16637.4504195337	20297.1203041214	35468.8970851429	29847.2515059612	27824.7422831596	24304.2890626968	17315.6427067009	24422.90510782	39086.7583708123	28700.3883263194	29323.1522240429	21680.373204936
FBgn0030317	0.183916181657848	0.00432043650793651	24	16	4055.43470704711	6091.71619079209	5405.59198211698	9055.72107407766	13015.0025761521	14570.7965563973	8722.40343396379	6000.60265614225	6049.76953188368	9831.59748602596	12282.8986173373	15795.581758734	8894.36485319363
FBgn0001263	0.183916181657848	0.00432043650793651	24	0	2893.20703694835	13855.8597199078	12672.7358111421	10691.65677246	7685.05938674504	9360.97063661468	14422.6547160553	13953.741544302	13321.7309920878	10519.4909184469	8390.05684088695	11634.8778109467	15723.0436147563
FBgn0034501	0.183916181657848	0.00432043650793651	28	16	2366.61669158017	11610.4008211462	10542.5886263229	11870.8691471062	15908.0621716943	14583.7979045037	14918.9541967674	12448.7043960188	10466.7292939164	11810.6526472662	14469.9391510598	14051.8091005682	17332.2403546578
FBgn0035499	0.183916181657848	0.00432043650793651	24	2	2029.94476997451	9189.12542088663	8649.12446203925	9181.71371510831	6143.31360749183	6271.29312589871	9306.21465885938	10109.3643582907	9780.75595865358	8553.84171934882	6040.34387077185	6320.04389263652	9939.4096584107
FBgn0025680	0.183916181657848	0.00432043650793651	24	6	1817.12283806919	4363.93921310796	5221.20970394703	2653.72000170798	2680.03400985327	1354.92620623222	1896.48738764853	5241.39731408277	6057.82086210977	3699.20767860956	2588.07327621813	1267.83240005127	1879.07094784223
FBgn0038984	0.183916181657848	0.00432043650793651	24	14	1684.88651311544	11542.0277372303	12840.2754773638	14534.4323238947	18156.6655761878	16579.5048388375	15248.6217262259	12090.7051290314	14137.3307439906	14199.4275264771	15772.4483118976	14709.8744891663	13701.8580574134
FBgn0032783	0.183916181657848	0.00432043650793651	24	18	1356.759307305	3348.11053778614	2843.74205946725	2960.82706422018	4796.30333838854	5887.75335675963	4863.49515277502	3740.47509990283	3336.47124569151	3173.86153716263	5315.09592518825	5843.09741833152	3847.14296426064
FBgn0004397	0.183916181657848	0.00432043650793651	24	10	1305.39723132245	2365.92576089912	3854.29877636022	4360.52656067	3587.00657922553	2655.06101687315	2414.36510665243	2275.55855912681	4520.01678892667	5318.81547991246	4113.1273673986	2513.52804391117	1906.34546885751
FBgn0028371	0.183916181657848	0.00432043650793651	24	0	1204.0305097915	8205.85535695333	6721.08862059871	5427.52673939829	5535.4375675211	6691.97960391323	7713.02139831267	7420.25492178194	6468.43870364034	5219.94650911383	5377.22775853264	5936.67552404959	7233.49007347364
FBgn0032286	0.183916181657848	0.00432043650793651	28	20	951.437501320832	3761.60490242034	2272.86615974876	2090.69038710228	2752.11842521263	4049.91993514649	3780.98686513493	3854.66452126951	2434.72226036948	2027.65177400569	3007.18073386846	3566.03017919182	4276.35779497479
FBgn0039620	0.183916181657848	0.00432043650793651	28	0	861.389007621148	5582.7165660849	5157.3850691959	4604.63730266688	4242.22163823823	4026.70324209933	4061.50396292871	5529.44270131401	5305.0214859704	4467.53688388362	4272.41079469967	3854.81422587017	3923.22452288221
FBgn0036975	0.183916181657848	0.00432043650793651	24	22	641.713956470103	3253.69056475943	2127.48782503784	1838.70510504099	2951.15748254818	3216.90498861441	3687.48116587034	3237.42440577399	2726.18041455392	2259.7424935923	3021.86643993168	3052.85992202821	3749.52888904806
FBgn0031948	0.183916181657848	0.00432043650793651	24	22	562.793691850312	2502.6719287309	1703.76316655114	1905.63869558852	1591.23657188799	2043.99765587192	2831.54438029446	2500.85120128267	1921.85252496757	1717.63889946763	1496.81234875121	2285.11696866383	3399.26661916761
FBgn0031220	0.183916181657848	0.00432043650793651	28	18	530.006269630235	3632.45574391255	2782.57678449741	2758.05765756148	4023.81661856733	4058.27794464347	3838.52883391314	3802.19911145239	2904.1148125505	2390.45062447861	3547.16284911607	3889.02557634774	4181.61472197434
FBgn0265726	0.183916181657848	0.00432043650793651	24	0	492.701777536369	2814.14931101441	2423.56321402227	1943.04276089449	1539.59400566039	1900.98282670141	2373.6062121012	2461.75932730129	1751.96945719709	1700.04357415601	1483.25631238516	1903.76103245794	2463.31989801166
FBgn0039844	0.183916181657848	0.00432043650793651	24	6	442.425521011962	3662.8437812085	4039.5675077906	4049.4822281256	3737.6307307227	3027.45677334959	3194.77805820691	3851.57832069203	4253.51775844311	3689.15320700292	3520.05077638397	3317.49478013415	3175.3284466211
FBgn0036876	0.183916181657848	0.00432043650793651	28	0	424.633526966563	2261.73820445586	1925.37648165925	1600.50026809242	1489.02732622919	1329.85217774129	1696.28928794101	2281.73096028176	1947.61678169106	1668.20441406832	1412.0871214634	1320.15564195815	1277.59598439999
FBgn0029932	0.183916181657848	0.00432043650793651	24	20	404.84806105216	1938.32266466322	1489.24147752649	1557.19029773814	1862.3600445829	2331.88464965669	2151.82987410184	2129.47839845953	1700.44094375011	1538.33415581589	1915.91980640155	2398.81939819224	2454.70689137526
FBgn0030258	0.183916181657848	0.00432043650793651	24	0	404.154188726923	3533.6946227007	2907.56669421838	2561.1941559511	2369.10272569125	2941.09067521416	3044.92918118032	3882.4403264668	2902.50454650528	2333.47528537432	2550.79417621149	2816.39911725675	2926.98675527143
FBgn0031850	0.183916181657848	0.00432043650793651	24	10	402.813281217715	1584.51908757464	1950.19717295135	2535.60190074175	2324.9913670385	1986.42025711496	1871.31277630806	1499.89348065411	2012.02742349978	2708.84222535554	2436.69753679725	2131.16589151475	1406.79108394605
FBgn0040319	0.183916181657848	0.00432043650793651	24	20	381.319283929482	2718.64405094142	2636.31199652606	2590.72368119265	2576.74887739806	3311.62909624682	3189.98289414206	2760.09204979079	2524.89715890168	2423.96552983408	2636.64907319647	3090.08992107734	3572.96225300177
FBgn0259685	0.183916181657848	0.00432043650793651	24	8	376.082936679099	2511.35422510118	2725.84377582973	3557.32347409964	2879.07306718882	2384.81870980422	2187.79360458822	2386.661779916	2485.44564079384	2881.44398793619	2713.46661260408	2140.2218372294	1975.24952194875
FBgn0033970	0.183916181657848	0.00432043650793651	24	10	326.47743074479	1545.44875390842	2007.81663487946	2041.47451169968	2110.88989455324	1833.19008300371	1570.41623123867	1908.30069040697	2177.88482615722	2259.7424935923	2051.48017006203	1662.26914673389	1205.82092909662
FBgn0030432	0.183916181657848	0.00432043650793651	24	2	316.207923376264	2300.80853812208	2165.60531523643	2161.56124768202	1551.42876042088	1607.52382658532	1801.78289736773	2242.63908630038	2113.47418434851	1778.80360174136	1618.81667604565	1582.77806768305	1945.10399872133
FBgn0029898	0.183916181657848	0.00432043650793651	24	18	272.561243897984	1345.75593739216	1011.44317015341	958.72525284257	1343.78260871406	1466.36633285859	1612.37391680611	1185.10102175139	1049.89346148208	1064.93611766993	1449.36622147004	1461.02590863051	1424.01709721886
FBgn0266580	0.183916181657848	0.00432043650793651	24	16	226.658525154796	1055.98429603433	847.449316973406	1342.60908098282	1384.66630697758	1492.36902907141	1104.08652593192	975.239382482917	927.513242045516	1043.15142918888	1199.70921839531	1429.83320672449	1287.64449214246
FBgn0030484	0.183916181657848	0.00432043650793651	24	8	218.108161064826	1938.32266466322	2175.35630110119	2126.12581739215	1947.35510149916	1787.68536463128	1572.81381327109	2068.78312043581	2067.5816020598	2073.73476886946	1979.18130944311	1626.04536387528	1079.49683176269
FBgn0032405	0.183916181657848	0.00432043650793651	28	0	211.268863507807	1105.9075001634	937.867549537515	1007.94112824517	681.036342126503	645.424066711032	800.7923988301	1161.4401506574	1089.34497958992	941.768840488595	702.654551640189	591.655120023925	654.588504366736
FBgn0034943	0.183916181657848	0.00432043650793651	24	20	207.499673506497	671.792681649796	365.218743298163	316.950237592718	587.434190838974	596.204677451054	882.310187932565	774.636344946874	520.921065627994	482.614637118711	535.463436458922	707.369981933366	963.221242171227
FBgn0051248	0.183916181657848	0.00432043650793651	24	22	180.090108667296	1386.99684515095	1131.11436031179	1128.0278642275	1189.93079682766	1293.63413658772	1384.6036237257	1409.36493038143	1124.77083258471	938.417349953049	1273.1377487114	1346.31726291158	1502.96965805257
FBgn0037186	0.183916181657848	0.00432043650793651	24	16	172.828058400493	440.626540791304	415.746579142811	401.601543285183	696.09875727622	849.730965526035	659.335058916999	473.217421879897	414.643506643612	506.912943501424	578.39088495141	838.178086700561	577.071444639096
FBgn0035995	0.183916181657848	0.00432043650793651	24	20	170.252284047402	1835.22039526624	1671.85084917557	1614.28071320515	1686.99049676833	1955.77422229271	1915.66804390793	1913.4443580361	1819.60063109624	1630.50014554342	1729.52430636838	1926.90400483982	2025.49206066111
FBgn0032810	0.183916181657848	0.00432043650793651	28	22	156.480511080238	902.958822508288	819.082812639568	710.677240813486	824.129286048817	1001.10380419351	1051.33972121856	1044.16452871325	885.64632486985	837.872633886651	856.289630455408	932.762408609147	933.075718943812
FBgn0051352	0.183916181657848	0.00432043650793651	28	4	154.018292405915	1408.70258607663	1632.84690571654	1712.71246401034	1407.25992970216	1224.91272516813	1381.00725067706	1406.27872980395	1613.48657730834	1514.03584943318	1431.29150631531	1341.286181959	1128.30386936898
FBgn0026061	0.183916181657848	0.00432043650793651	24	22	152.776069246481	1542.19289276956	1499.87891665168	1218.58507496828	1236.19392907323	1413.43227271107	1596.78963359535	1562.64622572948	1524.11681179875	1310.43279939872	1325.10255478126	1483.16266482188	1780.02137152358
FBgn0265070	0.183916181657848	0.00432043650793651	28	20	146.268236126439	449.308837161576	284.551496598811	324.824777657134	429.278831766942	736.433503455897	646.148357738659	446.470350208424	355.063662970549	299.958402931421	429.274484924875	615.80430859633	608.652468972579
FBgn0036622	0.183916181657848	0.00432043650793651	24	14	141.2203535905	360.315299366288	362.559383516865	482.315578945441	772.486719821215	660.282750261214	568.226941684832	438.240482001817	539.439125148	664.432998672114	704.913891034531	665.108901931657	539.748415881343
FBgn0263607	0.183916181657848	0.00432043650793651	28	18	136.472360526751	767.297941722788	535.41776930119	616.182760040502	865.012984312335	836.729617419626	911.081172321671	810.642018350779	610.290831137588	534.562740419683	826.918218328969	807.991600985054	956.04373664089
FBgn0283680	0.183916181657848	0.00432043650793651	28	14	128.88696315477	1622.50413419458	1747.19937631233	1803.26967475112	2210.94736661921	1896.33948809198	1910.87287984308	1727.24358986162	1632.00463682835	1809.80488919517	2025.49776702711	1956.08427436481	1846.05442240268
FBgn0037386	0.183916181657848	0.00432043650793651	24	6	113.565176987232	489.464457874084	593.037231229298	531.531454348037	429.278831766942	402.113123576801	326.071156409861	579.17697503996	694.024665488919	576.456372114016	508.351363726825	380.349720015381	462.231356153704
FBgn0052091	0.183916181657848	0.00432043650793651	28	20	112.679512581809	767.297941722788	588.604964927136	659.492730394786	820.901625659592	833.01494653208	980.611051262009	783.894946679307	703.686261760226	531.211249884137	843.86326378653	881.445382892787	940.253224474149
FBgn0034187	0.183916181657848	0.00432043650793651	28	20	110.291700803461	368.99759573656	144.491881450487	163.396706336619	174.293661018157	240.524939968572	431.564765836581	336.395862945057	156.195806386137	124.843022449111	155.89441820956	206.27431905596	551.232424729883
FBgn0261341	0.183916181657848	0.00432043650793651	24	0	96.6038919353257	437.370679652452	339.511598745622	277.577537270641	242.074529191885	337.106383044755	495.100689695855	422.809479114429	391.294648987952	301.634148199194	253.046012166242	387.393233348999	480.89287053258
FBgn0031942	0.183916181657848	0.00432043650793651	28	26	93.119299314966	379.8504661994	349.262584610379	324.824777657134	253.909283952377	339.892386210414	529.865629166024	477.3323559832	392.099782010561	372.015449445673	298.232800053071	332.05134287057	337.34275992584
FBgn0031432	0.183916181657848	0.00432043650793651	24	14	90.7780057213091	77.055380286164	173.744839044757	114.180830934023	352.890869221948	318.533028607027	240.956994258758	101.84461905676	180.349797064406	237.117955389922	363.753642488973	234.448372390433	189.486146000897
FBgn0001258	0.183916181657848	0.00432043650793651	24	20	89.203249767668	546.984671327136	499.959638883892	470.503768848818	579.902983264115	652.853408486123	930.261828581074	593.579244401522	490.326010768853	584.835098452882	620.188663746727	711.394846695434	713.444049715499
FBgn0035227	0.183916181657848	0.00432043650793651	24	0	81.8862668388724	2834.76976489381	2754.21028016357	2665.5318118046	2624.08789644003	2820.36387136893	2735.64109899744	2858.85046827007	2665.79543785825	2653.54263151902	2654.7237883512	2656.41074296456	2833.67918337705
FBgn0038589	0.183916181657848	0.00432043650793651	28	2	76.1505514970533	346.206567764596	411.314312840649	328.762047689341	288.337661437445	221.022917808958	238.559412226332	366.229135194007	424.305102914919	281.525204985915	318.566854602144	235.45458858095	203.841157061571
FBgn0026315	0.183916181657848	0.00432043650793651	24	4	74.6580430442251	313.647956376076	346.603224829081	261.828457141811	200.114944131958	196.877557039912	317.679619296372	333.309662367579	347.817465767068	236.280082756035	227.063609131315	208.286751436994	215.32516591011
FBgn0038072	0.183916181657848	0.00432043650793651	24	2	72.2023075258806	512.255485846048	544.282301905514	458.691958752195	423.8993977849	431.830490677165	474.721242420239	534.941433429448	564.398248848877	454.126967566565	379.569018249363	411.542421921404	531.135409244939
FBgn0014417	0.183916181657848	0.00432043650793651	24	14	68.0811977640376	449.308837161576	525.666783436433	555.155074541283	767.107285839173	617.564035054441	593.401553025299	443.384149630947	557.957184668006	640.972564923288	633.744700112775	624.860254310982	582.813449063366
FBgn0003598	0.183916181657848	0.00432043650793651	24	8	60.3978556298257	888.850090906596	916.592671287136	1114.24741911477	905.896682575853	912.880370614309	822.370637121929	841.504024125555	929.928641113343	987.851835352361	872.105006215798	857.296194320381	770.864093958195
FBgn0016650	0.183916181657848	0.00432043650793651	24	8	60.2642095485439	1117.84565767252	1187.84736897946	1633.96706336619	1130.7570230252	1142.26129792024	1069.32158646175	1159.38268360575	1161.80695162472	1236.7000076167	1136.44771535375	1097.78186385392	1029.25429305033
FBgn0034530	0.183916181657848	0.00432043650793651	28	0	57.4381582935111	261.554178154444	240.228833577189	212.612581739215	180.748981796607	155.087509555025	175.023488367058	294.217788386197	251.201503053994	213.657521641096	194.303187913364	144.895131434431	196.663651531234
FBgn0037217	0.183916181657848	0.00432043650793651	24	22	53.6667927320077	164.963631035168	156.015773836108	82.6826706763613	72.0844153593613	123.512807010888	183.415025480547	161.51116355466	120.769953391343	85.4630086564384	73.428530316097	163.007022863735	179.437638258425
FBgn0030634	0.183916181657848	0.00432043650793651	20	6	51.2214456109313	707.607154177168	780.965322440974	779.579466377121	664.898040180377	676.998769255169	731.262519889762	732.458270388014	737.501848709802	671.135979743207	633.744700112775	714.413495266985	783.783603912802
FBgn0030456	0.183916181657848	0.00432043650793651	20	14	49.2241295211499	357.059438227436	324.441893318271	379.946558108041	445.417133713068	426.258484345847	433.962347869006	335.367129419231	395.320314100997	466.695057074864	424.755806136192	417.579719064505	344.520265456177
FBgn0036380	0.183916181657848	0.00432043650793651	24	0	48.6017737437123	319.074391607496	251.752725962811	244.110741996876	237.770982006251	261.884297571958	299.697754053181	333.309662367579	289.847888139224	228.739229051056	224.804269736974	233.442156199916	317.245744440896
FBgn0034201	0.183916181657848	0.00432043650793651	28	16	44.2556132167893	70.54365800846	58.5059151885406	94.4944807729843	98.9815852695707	154.158841833139	146.252503977952	59.6665444979	58.7747106504537	77.9221549514585	90.3735757736578	102.634051432722	133.501602864268
FBgn0051481	0.183916181657848	0.00432043650793651	24	6	41.6252178952194	294.112789542964	292.529575942703	336.636587753757	274.351133084136	255.383623518754	250.547322388459	327.137261212624	339.766135540979	318.391600876927	269.991057623803	225.392426675781	277.051713471009
FBgn0035398	0.183916181657848	0.00432043650793651	28	16	29.1483927613613	41.240907758792	42.5497565007568	62.9963205153229	82.843283323445	98.438778519956	119.879101621272	59.6665444979	45.0874492661015	64.5161928092721	81.336218196292	87.5408085749685	122.017594015729
FBgn0023001	0.183916181657848	0.00432043650793651	28	4	26.9811041847709	172.560640359156	200.33843685773	210.643946723111	168.914227036115	142.086161448616	153.445250075229	155.338762399705	182.765196132233	176.791125750083	167.191115181267	151.938644768049	123.453095121797
FBgn0036679	0.183916181657848	0.00432043650793651	28	22	25.4857984776102	45.582055943928	13.2967989064865	9.8431750805192	9.68298116767539	26.0026962128186	58.7407597944235	49.3792092396414	28.9847888139224	18.4331979455063	15.8153757603901	19.1181076198207	47.3715365002243
FBgn0038404	0.183916181657848	0.00432043650793651	24	18	24.6022103782914	53.179065267916	34.5716771568649	11.811810096623	41.9595850599267	78.9367563603421	61.138341826849	31.8907393006017	26.5693897460955	17.5953253116197	51.9648060698532	79.4910790508335	68.9040530912353
FBgn0038874	0.183916181657848	0.00432043650793651	24	8	23.8605880406234	117.211000998672	164.880306440433	127.96127604675	125.87875517978	120.726803845229	94.7044902808053	130.649157779884	170.688200793098	172.60176258065	125.39333638595	118.733510480992	103.356079636853
FBgn0259167	0.183916181657848	0.00432043650793651	24	22	22.1476416884844	54.2643523142	44.3226630216217	15.7490801288307	22.5936227245759	47.3620538162052	133.065802799612	67.8964127045069	57.9695776278447	36.8663958910126	39.5384394009753	51.3170257163609	106.227081848988
FBgn0052100	0.183916181657848	0.00432043650793651	24	6	21.5709043744077	296.283363635532	323.555440057838	326.793412673237	268.971699102094	260.026962128186	261.336441534374	280.84425255046	284.211956980961	292.417549226441	273.380066715315	257.591344772321	268.438706834604
FBgn0036691	0.183916181657848	0.00432043650793651	20	18	19.6948669435903	231.166140858492	219.840408587244	153.5535312561	224.860340449351	268.384971625163	244.553367307396	217.062773949257	226.242379353116	237.117955389922	265.47237883512	226.398642866298	199.534653743369
FBgn0038893	0.183916181657848	0.00432043650793651	20	2	18.7367432579708	222.48384448822	242.888193358487	222.455756819734	211.94969889245	221.951585530844	270.926769664076	248.953513249859	214.970517036591	212.819649007209	241.749315194535	261.616209534389	228.244675864717
FBgn0030048	0.183916181657848	0.00432043650793651	24	20	11.0565557542845	204.033964701392	212.748782503784	200.800771642592	205.494378114	221.022917808958	246.950949339821	216.034040423431	206.919186810501	205.278795302229	214.637242462437	226.398642866298	231.115678076852
FBgn0033440	0.183916181657848	0.00432043650793651	28	4	8.36765552573145	41.240907758792	56.7330086676757	33.4667952737653	38.7319246707016	29.7173671003641	17.9818652431909	34.9769398780793	39.4515181078388	52.785975934859	39.5384394009753	31.1927019060233	25.8390199092133
FBgn0030104	0.183916181657848	0.00432043650793651	28	2	6.79827334617052	26.046889110816	60.2788217094055	17.7177151449346	11.8347547604921	9.28667721886377	27.5721933728927	22.632137568169	38.6463850852298	24.2983063827129	14.6857060632194	11.0683780956857	11.4840088485392
FBgn0032773	0.284799711379802	0.0089799031986532	28	22	2744.22688082227	12629.4853576069	8970.90699557623	7035.90154755512	10785.765133994	9864.3085418771	14915.3578237187	13074.1743797209	10280.7435656937	9776.29789218944	9646.2495441408	10469.6794623281	12803.2343650152
FBgn0265487	0.284799711379802	0.0089799031986532	24	0	2146.30367074287	10121.3869936446	7705.05173967871	8758.45718664598	5127.67647168232	5357.48408756251	7305.43245280035	9178.36051741834	6841.21529310829	5141.18648152849	4714.11164629343	5678.07796308675	10248.0423962152
FBgn0010350	0.284799711379802	0.0089799031986532	24	0	1900.09583820418	14496.1790772154	12590.2956579219	11888.5868622511	10113.3358862387	10953.6357796498	11768.5314061603	14422.8440320786	12518.208235524	10053.6337340059	9916.2406017646	11437.6594376054	14752.6448670547
FBgn0036992	0.284799711379802	0.0089799031986532	28	0	1205.04274242135	5434.03224074399	5421.54814080476	3895.9286968695	3733.32718353707	2636.48766243543	3993.17287500459	6544.80269130413	6772.77898618653	4942.61066729735	4006.93841586455	3025.69208488426	4546.23200291547
FBgn0033476	0.284799711379802	0.0089799031986532	28	12	1126.93699059947	4884.87699532428	5128.13211160163	7451.28353595303	6505.88745788145	6486.74403737634	6055.09342289047	4897.80031645693	5163.31807399123	6426.48310191061	6108.1240526021	6491.10064502439	6431.04495518196
FBgn0032297	0.284799711379802	0.0089799031986532	28	20	1071.17994652485	6449.86091606581	4487.22640430898	6029.92905432606	5991.61356919825	7536.13856310795	10211.3018761	5964.59698273835	4781.68502127458	4455.80666700921	5344.46733731469	6767.81009741653	10054.2497468961
FBgn0002563	0.284799711379802	0.0089799031986532	24	14	722.603962497979	275.662909756136	517.688704092541	624.057300104917	2855.40355766783	1896.33948809198	1960.02331150781	364.171668142355	576.475244188012	1550.0643726903	2499.95903983881	836.165654319527	905.801197928531
FBgn0036741	0.284799711379802	0.0089799031986532	28	24	703.880947535113	4220.68132299848	3279.8770636	2852.55213833446	3087.79510569204	3027.45677334959	4013.5523222802	4036.75035534068	3233.41421879756	2944.28443547769	2738.31934594183	2849.6042515438	3758.14189568446
FBgn0002567	0.284799711379802	0.0089799031986532	24	18	686.552202266302	2576.47144787822	1770.24716108357	2362.36201932461	2647.75740596102	3378.49317222264	4043.52209768552	2665.44856541481	2236.65953680768	3091.75001904174	3231.98500360544	3690.80098681591	3465.29967004671
FBgn0039311	0.284799711379802	0.0089799031986532	24	0	640.115110897653	1563.89863369524	1642.5978915813	570.904154670114	392.698680689058	665.854756592532	1499.68756128212	1232.42276393938	1078.878250296	719.732592508633	483.498630389069	705.357549552333	1848.92542461482
FBgn0019643	0.284799711379802	0.0089799031986532	24	10	622.2659020811	2534.14525307314	3472.23742111384	3551.41756905133	3103.93340763817	2789.71783654668	2446.73246409017	3084.14311042593	3998.29059027607	3591.95998147207	3479.38266728582	3019.65478774116	2189.13918675279
FBgn0034198	0.284799711379802	0.0089799031986532	28	22	559.844680069263	3482.68613152536	2560.07701612887	2437.17014993655	2992.0411808117	3115.6802069288	4448.71346116542	3307.37828553015	2878.35055582701	2574.78260393368	2629.87105501344	2931.10776297567	3993.56407707951
FBgn0013305	0.284799711379802	0.0089799031986532	24	10	551.05126421398	7996.39495702051	8041.90397864304	9240.77276559142	8978.2753160279	8564.17373123617	8000.73124220373	8190.77633262551	9069.01836666726	8961.88569205162	8828.3686833892	8559.8811327271	7865.1105601433
