baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
FBgn0000092	35.1448654924913	0.484991980313617	0.148575046913235	3.26428959902563	0.00109738934861909	0.0050314960177471
FBgn0004647	703.344652342933	-0.349523307032546	0.0547943910534398	-6.37881542823725	1.78462960407508e-10	3.66806488150883e-09
FBgn0028746	526.984684452773	-0.159443262212063	0.0518565102754745	-3.07470096551158	0.00210713707106521	0.00885570814684626
FBgn0029648	256.333724157421	0.481146483003746	0.103447296519261	4.65112670116187	3.30126417233015e-06	3.01712864910097e-05
FBgn0028369	688.313141320204	-0.189034120900398	0.0555525613751338	-3.40279757082474	0.000666996784845397	0.00325445502050393
FBgn0029664	657.869028532912	0.378828486982089	0.0687412908730189	5.51093065275532	3.56941343405323e-08	4.97639619670477e-07
FBgn0023215	1513.33652613694	-0.32592579751975	0.0967449276761565	-3.36891871593261	0.000754636798041267	0.00363760002598855
FBgn0015286	1775.44943932066	0.143365736788899	0.0504428687606562	2.84214082805536	0.00448116921884311	0.0166101543258821
FBgn0028665	4904.20096014539	0.0650297137708919	0.018293173688996	3.55486231511647	0.000378177069005056	0.00200563674802349
FBgn0029687	6065.40086562207	-0.160177299435047	0.0498249794419546	-3.21479910737648	0.00130535841319866	0.00582232953722581
FBgn0029689	492.549299713626	0.306904283586379	0.0534799079577186	5.73868384046245	9.54151515173295e-09	1.47639147210498e-07
FBgn0029688	5124.20073165572	-0.159822388141888	0.0408921180097508	-3.90839105237292	9.29128294689561e-05	0.000589740941453718
FBgn0019661	16973.8386205264	0.365201206844031	0.0987188355713306	3.69940756219871	0.000216103330742317	0.0012335147210071
FBgn0000221	119.240700263004	0.195268119917082	0.0714857557347802	2.73156684027442	0.00630339535601101	0.0222289840647546
FBgn0026084	3226.09547108752	0.550761621926582	0.0563789205371126	9.76892811496863	1.53062829971445e-22	1.74528069698393e-20
FBgn0026085	26.0634199961692	0.673145845709869	0.201431793736294	3.3418053487183	0.000832354091111384	0.00397026269156616
FBgn0026083	3423.67125808531	-0.144766318238093	0.0414011521151796	-3.49667366346105	0.000471097746811915	0.00242720506668344
