logFC	logCPM	LR	PValue	FDR
FBgn0037369	0.274401401190021	3.66345748248051	15.535431029927	8.09732589852559e-05	0.00081125719096316
FBgn0050263	0.316103978447387	2.50859205712299	15.5038902665158	8.23356281405006e-05	0.000824044562517988
FBgn0037105	-0.16040757135152	5.38831638257948	15.4911687588224	8.28916251750039e-05	0.000828743200340487
FBgn0036116	-0.168775787417107	6.88539299947429	15.4415969199384	8.50944555177342e-05	0.000849879765327277
FBgn0032283	-0.472735400961714	4.82616765157676	15.4057596677243	8.67235573787875e-05	0.000865248158931277
FBgn0037843	0.167968660758226	5.48328682706831	15.3928383139765	8.73186069971907e-05	0.000870278478479805
FBgn0034718	-0.175481877755993	6.86325854799383	15.3675458660697	8.84952834958883e-05	0.000881089215513117
FBgn0039915	-0.285525887368588	6.43541970737975	15.3333205497409	9.01129874872042e-05	0.000896263960698279
FBgn0027790	-0.213859053249302	5.92477185571925	15.3021605642946	9.16116708281834e-05	0.000910224671361349
FBgn0038000	1.55520271250877	1.45215502224271	15.2907734742722	9.21655847922984e-05	0.000914779244705321
FBgn0037560	-0.280115754356042	4.70923648230181	15.2646976415275	9.34467470972062e-05	0.000926535138402734
FBgn0037712	-0.345814392720232	3.27788110693331	15.2380611065432	9.47739641494812e-05	0.000938722883788761
FBgn0034401	0.205374012854922	5.00719854132796	15.1931367059653	9.7055529736643e-05	0.000960328371712363
FBgn0010548	-0.125194825115396	7.68335568069063	15.1660484611605	9.84578849248754e-05	0.000972779655042913
FBgn0053281	0.788842308480151	0.60919240844681	15.1649142455988	9.85170458750914e-05	0.000972779655042913
FBgn0028990	-0.171018243506696	6.67924767256787	15.1583580691638	9.88597193004848e-05	0.000974789238216304
FBgn0051195	-0.150485378603763	6.05785227262985	15.1571286433494	9.89241114581591e-05	0.000974789238216304
FBgn0032225	-0.227164708081115	3.93244008161414	15.1316062516815	0.000100270441798818	0.000986602601134199
FBgn0010197	-0.337023026367368	2.39715634747541	15.130504453065	0.000100328976143737	0.000986602601134199
FBgn0031945	0.284484505349235	3.29027633201106	15.1190376617939	0.000100940207948781	0.000991595191521463
FBgn0031535	0.149217970439008	4.51834578624849	15.1066260503143	0.000101606027234904	0.000997113246778595
FBgn0030658	0.184043049363052	4.61523470268679	15.0875821215945	0.000102636240575615	0.00100619233596033
FBgn0050438	0.531741533952192	4.64449004631001	15.0619503746661	0.000104039449977457	0.00101890577902258
FBgn0030237	-0.150592214946108	7.88663869254028	15.0373452470513	0.000105404618163602	0.0010312210753534
FBgn0031265	0.320981898968179	3.64097284514625	15.0278646682891	0.000105935428742029	0.00103535666988893
FBgn0003292	-0.189747981688193	3.70428048633345	14.9648564117548	0.000109532233558167	0.00106941868809391
FBgn0264307	0.406479919750579	6.54654625859189	14.9564522515865	0.000110021183780308	0.00107274706946975
FBgn0014073	-0.211441102214771	5.50157669375118	14.9551501447755	0.000110097136071076	0.00107274706946975
FBgn0259984	-0.251123023441912	5.29924449501588	14.9506697366249	0.000110358883094729	0.00107420465678995
FBgn0011828	-0.208500854342833	6.97251403884611	14.9302112969155	0.000111562054795624	0.00108481356429694
FBgn0029868	0.169283396726183	6.91274355138108	14.9282966742538	0.000111675328189799	0.00108481368499178
FBgn0032431	1.08433791085274	1.03264697892087	14.9067009879974	0.00011296102266302	0.00109619116014833
FBgn0023000	-0.266801122191245	4.00674792963456	14.8799815477815	0.000114572399411915	0.00111017121682388
FBgn0034792	0.159130514774541	6.14855607817978	14.8789764175118	0.000114633465591858	0.00111017121682388
FBgn0039727	0.337678978884965	4.51487461575219	14.8477894707555	0.000116544579378108	0.00112753937503386
FBgn0032271	1.36535594120418	0.191951568406978	14.8408780618727	0.000116972428282648	0.00113053674883068
FBgn0028371	-0.170627032779751	8.41424066567637	14.8162294806531	0.000118511207144601	0.00114425437704737
FBgn0085483	-0.388561272120129	3.55052408571735	14.8141709930127	0.000118640634099443	0.00114435044653017
FBgn0262532	0.506081294939511	1.6102302123289	14.7809639259759	0.000120748292408436	0.00116350819385111
FBgn0025879	-0.149508189845021	7.13950543490457	14.7730017913517	0.000121259227780148	0.00116725716952589
FBgn0037963	-0.185950202936125	5.88207554558416	14.7671431453615	0.000121636570262823	0.00116971392568004
FBgn0013305	-0.131157659620279	8.71133656566282	14.7090466400904	0.000125443021839574	0.00120510858894628
FBgn0011260	-0.213585693277183	5.7947476758541	14.6985899342334	0.000126140767092197	0.00121059746213333
FBgn0029896	0.261624351897855	7.92066055708865	14.6901572868254	0.000126706297747673	0.00121480772755476
FBgn0037900	0.294993095766288	4.13813335631291	14.6769554884855	0.000127596799303497	0.00122212214372889
FBgn0002772	0.175780665142725	6.75665225067161	14.6634866020303	0.000128511810374216	0.00122965646330094
FBgn0032075	0.289352429436837	5.23873257141124	14.6304951382153	0.000130781097531371	0.0012501211099356
FBgn0032296	0.144481111595115	4.30384435523348	14.6136643974358	0.000131954280957198	0.00126007786939984
FBgn0003885	0.152683972445	6.67850114846229	14.6010464795804	0.000132840754668562	0.0012672796296967
FBgn0039930	-0.178477214072877	4.88835797061772	14.5791587843827	0.000134392723116849	0.00128080945473949
FBgn0032484	-0.256398884393642	5.62946600360356	14.5234797696261	0.000138423490545349	0.00131791271614647
FBgn0003254	0.874723322840219	0.690236918243816	14.4972160858756	0.000140366828668139	0.00133508786989417
FBgn0038047	0.526814298462745	0.568519540824067	14.4903477210201	0.000140879557874659	0.00133863532274156
FBgn0038589	0.210213159916125	3.58259063018787	14.4704368057934	0.000142376606699561	0.00135151946379425
FBgn0265813	-0.487111613311916	2.07767272148287	14.4445554014285	0.000144346530670965	0.00136886244630347
FBgn0029167	-0.465189959293523	7.54781983631567	14.424378708012	0.000145901268307064	0.00138223773278443
FBgn0035483	0.25953530249745	3.82842778022421	14.4044195864184	0.000147455831179593	0.00139558493185587
FBgn0033304	-0.321286321356652	5.3124430576459	14.395371386996	0.000148166055290731	0.00140092248526616
FBgn0029851	-0.527463671920679	2.67764584768799	14.3741125455458	0.000149848318509132	0.001415431158462
FBgn0039474	1.97406611665747	1.89013746362082	14.3690593411946	0.000150251011876602	0.00141783664212226
FBgn0038957	0.374912050087704	4.25316189858652	14.3432513556533	0.0001523247267861	0.00143479141016555
FBgn0025866	-0.108872656242178	6.45606631912556	14.3429718282016	0.000152347344345205	0.00143479141016555
FBgn0036659	-0.324888294737202	4.40680724053747	14.3213150220144	0.000154109993796478	0.00144854912536585
FBgn0027611	-0.255132579117885	8.30999045548996	14.3213073210577	0.000154110624216726	0.00144854912536585
FBgn0035204	0.194384757324346	5.2972167235394	14.3067762552672	0.000155304812528144	0.0014583426415633
FBgn0038311	0.4068558933284	2.79046623774708	14.2975846882698	0.000156064998600061	0.00146404559901213
FBgn0035113	-0.298883482063489	2.49532510809998	14.2781318491653	0.000157686220524816	0.00147780686906721
FBgn0020521	-0.129449905350269	7.56749096574956	14.2559301655817	0.000159557270241928	0.00149388028775874
FBgn0032149	-0.223917738381077	2.97497432645694	14.1958099365356	0.000164736935983611	0.00154086950473733
FBgn0036155	0.255166119123584	3.52443656659097	14.1653681811169	0.000167423898940647	0.00156447424785709
FBgn0031774	0.223987557295978	4.22706034493894	14.1470398999662	0.000169062901020003	0.00157824996683196
FBgn0264816	0.263398934722256	3.15227299959114	14.1442671865157	0.000169312253647181	0.00157903871999289
FBgn0038043	0.186551286006441	4.68400792357631	14.1376320462144	0.000169910462623679	0.00158307627530117
FBgn0030271	-0.170760664302075	4.39840797467436	14.1201731579753	0.00017149470567963	0.00159628405344946
FBgn0019660	-0.447698642874291	3.87758433850377	14.0912641820915	0.000174150727549308	0.0016194326878323
FBgn0029157	0.182074073446106	6.28726725770655	14.0616193113471	0.000176917397137439	0.00164267144630679
FBgn0003087	1.02833633848573	0.449995165546894	14.0608180384526	0.000176992788952663	0.00164267144630679
FBgn0032943	-0.26927940834505	5.49986168573975	14.0259776284558	0.000180302411656699	0.00167176814990112
FBgn0029093	-0.200777922262797	9.32380680598173	14.0149835187012	0.000181359668838261	0.00167952398430617
FBgn0267472	-0.210601110560183	4.11376258627444	14.0136369292452	0.000181489593209113	0.00167952398430617
FBgn0027106	0.876009131815944	1.09335129627803	13.9742133998019	0.00018533517186672	0.00171345586499947
FBgn0004108	-0.196115861267562	5.34710072789172	13.9701445897918	0.00018573670868625	0.00171551224281283
FBgn0002643	-0.153433529265121	6.75777780464409	13.9643286493493	0.000186312185794569	0.00171916966815065
FBgn0036773	-0.159281186027543	4.86397071583308	13.9509685495329	0.000187640955416011	0.00172976426465309
FBgn0010435	-0.148484800782832	8.55898170954888	13.9488124786048	0.000187856286882275	0.00173008414976772
FBgn0036891	-0.200124176292275	6.40511739086359	13.9460058260268	0.000188136966306766	0.00173016223153706
FBgn0038632	-0.466684824979132	0.658867121640567	13.9451159800605	0.000188226043564587	0.00173016223153706
FBgn0029821	0.769506687178933	1.37751325051368	13.9421417173158	0.000188524087989793	0.00173124037849112
FBgn0262519	-0.123500830484586	7.25160446784619	13.9341982205835	0.000189322420999699	0.00173690627235164
FBgn0023506	0.171958944535152	3.95040674967856	13.8965219765285	0.000193155571175401	0.00177037709159617
FBgn0026371	0.378509873223303	2.52636599318159	13.8871705584668	0.000194119027261293	0.00177636504406826
FBgn0053965	-0.639733275879615	0.550466841041067	13.8853104061949	0.000194311251182371	0.00177636504406826
FBgn0031657	0.185662314798	3.19999094464605	13.8847879891484	0.000194365271056957	0.00177636504406826
FBgn0263974	0.425106422401106	1.83205799549374	13.879818880455	0.0001948798524005	0.00177879931420726
FBgn0034381	-0.153612771548563	5.95321708426839	13.8786311035977	0.000195003056997038	0.00177879931420726
FBgn0038816	-0.214108602541484	5.73015126784761	13.8739946076848	0.000195484738497728	0.00178149650364533
FBgn0083068	0.294822506907314	2.88341734374206	13.868352796412	0.000196072478274651	0.00178515417957662
FBgn0032208	-0.201278735741317	8.28641572811946	13.8555409962501	0.000197413776793168	0.00179348928251001
FBgn0061515	0.116667473688944	6.98779917603689	13.8552284494281	0.000197446613325984	0.00179348928251001
FBgn0034914	0.126446473296477	6.33290142296064	13.8542474179619	0.000197549717378164	0.00179348928251001
FBgn0037853	-0.191039935067022	4.16313607121912	13.8496703580548	0.000198031472700381	0.00179616045977675
FBgn0032189	0.316904024879554	4.05117247598444	13.8255109565964	0.000200594034971223	0.00181768180411956
FBgn0051469	-0.232852575488871	3.35240703687721	13.8163303453886	0.000201576549159012	0.00182485840060966
FBgn0040524	-0.208399684362327	4.11264855760966	13.7610317660834	0.000207598049114685	0.00187759595318268
FBgn0050359	-0.16037914479931	6.3769679739534	13.7504368901849	0.000208772256704405	0.00188643459878754
FBgn0032259	0.212657475482227	5.03155687014914	13.732169911888	0.000210812483498771	0.00190307442690974
FBgn0086378	-0.181862212990667	5.10641561896679	13.7114168114248	0.000213154771592625	0.00192240715848791
FBgn0262983	-0.260381917122762	3.31963665698127	13.6641644404642	0.000218586183789699	0.00196953759956513
FBgn0036545	0.154037115220031	4.76556882726104	13.6421895472713	0.000221159379412021	0.00199085012782739
FBgn0015924	-0.200249805142787	7.72540176761596	13.6098254263956	0.00022500481152144	0.0020235643988285
FBgn0002715	0.55370806148063	2.16569276634694	13.5832356632552	0.000228214516454363	0.00205050528949333
FBgn0039055	-0.114422997450038	5.41712058000679	13.5547915495815	0.00023169916292989	0.00207986371372304
FBgn0010424	0.326908538588787	3.16360471971303	13.550063256757	0.000232283594657211	0.00208298139249049
FBgn0032945	-0.402926994784518	6.30796329069617	13.5484654265875	0.00023248142708001	0.00208298139249049
FBgn0037240	-0.127575157305138	7.2869753477591	13.4535751166805	0.000244539746161867	0.00218897354087697
FBgn0039311	0.657460031500711	5.14467394771419	13.4474916894311	0.000245333969433475	0.00219292497733172
FBgn0011603	-0.145254122773164	6.10625920724094	13.4466880189412	0.000245439087043183	0.00219292497733172
FBgn0030796	-0.18542282800174	6.1168844258807	13.4418909638283	0.00024606747173688	0.0021964904420278
FBgn0035999	0.264105218919892	3.98269138666887	13.4095262826858	0.000250349630134149	0.00223009564260355
FBgn0024320	-0.128854393164217	7.59099883822766	13.4085176939932	0.000250484276143414	0.00223009564260355
FBgn0038894	-0.414487407171391	1.21774371590879	13.4081701790099	0.000250530686097454	0.00223009564260355
FBgn0029095	-0.16263872607895	6.08221126046028	13.3966309549805	0.000252076658621305	0.00224177366413636
FBgn0039028	-0.671734476648634	0.264465638493875	13.3795732588645	0.000254379600788671	0.00226015567379767
FBgn0023495	-0.50006708518123	0.854558096597048	13.366858376641	0.000256110008398779	0.00227342137205144
FBgn0025700	0.266834736268867	6.28749792182606	13.3339083894832	0.000260649688595291	0.00231157659015343
FBgn0038349	-0.197244337412586	7.22804099120807	13.3200582552453	0.000262582019391429	0.00232655928004727
FBgn0031635	0.168866357761911	5.36606186259394	13.3036687193516	0.000264887302584695	0.00234481569700204
FBgn0040207	-0.144265891261033	5.12793306736322	13.2917240391724	0.000266580232810965	0.0023576227791906
FBgn0034140	0.287612867414142	6.81267870190528	13.2405143586726	0.000273962722628359	0.00242067800492106
FBgn0051706	-0.2120805356632	6.88950086884901	13.2326782979945	0.000275110425969786	0.00242857848842269
FBgn0004893	-0.124103618764731	4.93491241228818	13.2238495935341	0.000276409323863567	0.00243779788578752
FBgn0034253	-0.261881867564788	3.13717423352354	13.2177245669105	0.000277314081279907	0.00244352738776353
FBgn0052091	-0.31849050520053	5.09323530329783	13.2074996246644	0.000278831113753374	0.00245463640397961
FBgn0266406	1.31342862769247	5.3068939136569	13.1940744882645	0.000280835656514784	0.00247001278062314
FBgn0035768	0.679839459836968	0.526158363951877	13.1862373867714	0.00028201254395252	0.00247629644045882
FBgn0035593	0.177492887834946	4.33016415013218	13.1847348688749	0.000282238742454791	0.00247629644045882
FBgn0000404	0.784019667297035	1.4212659414308	13.1841574687994	0.000282325716535919	0.00247629644045882
FBgn0085285	0.724692775976875	0.756324579839032	13.1742868540838	0.00028381671831475	0.00248709654896494
FBgn0033602	-0.307480981387232	4.14307103433892	13.1693798638359	0.000284560893187786	0.00249133842317424
FBgn0031739	0.21375468945705	3.61347169149069	13.1597943363953	0.000286020275836561	0.00250182849494299
FBgn0017567	0.131681829974394	6.89512283636487	13.1202973358914	0.000292113670334363	0.002552796290568
FBgn0026088	0.113343956062	5.18109596535278	13.098823498037	0.000295481291549061	0.00257987220643292
FBgn0054054	-0.364476534517209	4.78504247616791	13.0930426367882	0.000296394539763421	0.00258535481942725
FBgn0050183	0.262367456518574	4.04510451869592	13.0914345584709	0.000296649086087967	0.00258535481942725
FBgn0035557	-0.304946845652172	3.73268240978285	13.0786437269627	0.00029868163988631	0.00260070249711916
FBgn0040022	-0.221814084435947	6.84644364521156	13.0756697967868	0.000299156226741252	0.002602468973413
FBgn0034480	-0.833514754639734	3.4350072716248	13.0277356726187	0.000306911412541953	0.00266751135147625
FBgn0261975	0.268581203780134	3.54130001927684	13.0214075986444	0.00030795025647008	0.00267411383179549
FBgn0035523	-0.119183942078111	5.55358712065901	12.9555970025016	0.00031896645800741	0.00276726515832878
FBgn0036285	0.459817265275978	3.78402197892839	12.9397786463024	0.000321673044723892	0.0027882211967108
FBgn0263980	-0.178136889970091	8.1679057944924	12.9125036881281	0.000326394411806198	0.0028265874107412
FBgn0020764	0.255795084264949	6.60716319374383	12.8816085265095	0.000331826917099615	0.00287103722852766
FBgn0053548	0.30886244150275	7.15393196895839	12.8653696122136	0.00033471877992391	0.00289344447121951
FBgn0010750	-0.163758359390431	4.99400866942064	12.8347196366977	0.000340246437502887	0.0029385756342675
FBgn0026059	-0.149656157252161	8.18844457563842	12.8023269790305	0.000346188486836557	0.00298306344749328
FBgn0261805	0.402621877188715	1.96971636111848	12.8020725852043	0.000346235564182699	0.00298306344749328
FBgn0265052	0.128839910754188	5.5920955359348	12.801552336927	0.000346331859846787	0.00298306344749328
FBgn0039266	-0.145908178953547	6.86124836311339	12.7805328580827	0.000350245147531104	0.00301405931990379
FBgn0030259	-0.218497060207838	4.33639009000251	12.7698104957379	0.000352258521742048	0.00302866438172831
FBgn0031711	0.197587111629176	4.2472727476942	12.6849297722539	0.000368614435444624	0.00316644758985525
FBgn0051217	-0.193601420430913	6.23948036556419	12.6638808134333	0.000372787615345505	0.00319942632596707
FBgn0031950	0.114465218933327	6.53692899638251	12.6595224919653	0.000373657636494343	0.00320402224023529
FBgn0264855	-0.108472046744529	7.52871070103104	12.6569006364623	0.000374182005439931	0.00320564870134496
FBgn0051774	-0.254004501669478	5.05795935822129	12.6547679984757	0.000374609078656843	0.00320643945967404
FBgn0011771	-0.12167419851253	5.31228853822177	12.6200060204614	0.000381640103235546	0.00326370438284827
FBgn0085404	-0.543858189658189	0.452951179510992	12.6128511564878	0.000383103697990329	0.00327329814393521
FBgn0024330	0.202823460067584	3.91515315532552	12.6067041859717	0.000384365639575721	0.00328115338311609
FBgn0010520	0.219188083250318	3.2820026503704	12.6049669624229	0.00038472304205085	0.00328127987245151
FBgn0261832	0.680899928364933	0.653074038090495	12.5954674857218	0.000386683325200255	0.0032950648476584
FBgn0010406	-0.140327717887683	6.051759852287	12.5364695697351	0.000399085615974544	0.00339473696449864
FBgn0260744	0.117073926936776	7.06955828994926	12.5364540286422	0.000399088935270983	0.00339473696449864
FBgn0002641	-0.192223904332771	4.19203855648309	12.5162294143924	0.000403432235215296	0.00342863704426984
FBgn0033375	-0.174503130995463	3.75106604698217	12.508240703191	0.000405160946070513	0.00344027618924058
FBgn0032162	0.320545984762798	3.49404052723698	12.4915869251919	0.000408788793465613	0.00346800625669942
FBgn0021796	-0.155948211247816	5.93044566819318	12.4828461568855	0.000410705972369114	0.00347988693016672
FBgn0030955	0.678095468360096	2.42708177672495	12.4816881978373	0.000410960635842464	0.00347988693016672
FBgn0260799	-0.153767650067439	7.71299049733357	12.4802407819484	0.000411279181974184	0.00347988693016672
FBgn0014127	0.245995632183601	3.20038384887535	12.4495650089338	0.000418089178358399	0.00353438495173588
FBgn0000163	-0.134684202799417	6.53027672568833	12.4302705665692	0.000422430697342274	0.00356793758301966
FBgn0036365	0.17174433819134	6.84977023947261	12.4178130324741	0.000425257953306133	0.00358865257864858
FBgn0030808	-0.144061291260006	5.60732714916634	12.410711631026	0.000426878162627866	0.00359915408595924
FBgn0051719	-0.115209952803225	5.73687419252889	12.390882238252	0.00043143536110454	0.0036343780902896
FBgn0030629	0.226757552846393	3.83786428663695	12.3842278746381	0.000432975644484154	0.00364414826262674
FBgn0052022	0.210693855847678	3.34347402330426	12.3754519307473	0.000435015496785331	0.00365652365094364
FBgn0050054	0.207238002501246	5.36142471982005	12.3732191223534	0.00043553602920895	0.00365652365094364
FBgn0030945	0.284848526184852	4.30086308130384	12.3729821916684	0.000435591301495792	0.00365652365094364
FBgn0015359	0.162115321803692	4.1671618134699	12.3699397765047	0.000436301679454868	0.00365927975991131
FBgn0027579	0.203197353097781	6.73034340673514	12.353958125196	0.000440052501858908	0.00368750906632076
FBgn0250785	-0.126589645181887	6.64057786938284	12.3486463607393	0.000441306339912342	0.00369478332489546
FBgn0034521	0.139317156530312	5.55197458011132	12.3419160286194	0.000442900208678906	0.00370488925652975
FBgn0026570	-0.232602257638098	3.7956991247672	12.3372778147298	0.000444002004295389	0.00371086491897141
FBgn0063492	-0.236649762558096	3.15956388465734	12.33275390694	0.000445079311097551	0.00371471375832089
FBgn0036768	-0.373763336031338	2.38824241149425	12.3320876610538	0.000445238191120524	0.00371471375832089
FBgn0028690	0.118087402553687	6.38083283972489	12.3275788924176	0.000446314904836431	0.00372045618670438
FBgn0028500	-0.105761214576132	6.32153219638298	12.3257405257093	0.000446754668539543	0.00372088366545369
FBgn0039269	-0.184105939758711	5.07428735897842	12.3225478263647	0.000447519447361981	0.00372401500159257
FBgn0042174	0.102025560981465	8.90275907628556	12.3201803395626	0.000448087407755886	0.00372503233214925
FBgn0053129	0.155696564124168	7.00348940102724	12.3187973144797	0.000448419532153694	0.00372503233214925
FBgn0039686	-0.300080155921765	2.34883733511669	12.3094764178456	0.000450664372136413	0.00374012544837859
FBgn0052451	-0.14804799467871	8.24600378231754	12.3080147583299	0.000451017424606104	0.00374012544837859
FBgn0015791	-0.105006120212261	7.32885017908593	12.3000689481885	0.000452941561408973	0.00375283241797158
FBgn0032683	-0.176245019166448	4.65114901721184	12.2851262989713	0.000456582500138778	0.00377972963381955
FBgn0033949	-0.324147978666803	4.06539322935936	12.2630281050276	0.000462021174230211	0.00382144974678494
FBgn0003062	0.211959999681857	4.6133146447462	12.2527798115126	0.00046456556640768	0.00383794846634977
FBgn0034276	-0.39899306400949	4.53638858550228	12.2517689098107	0.000464817312692184	0.00383794846634977
FBgn0051321	-0.195446843222833	4.70985127204951	12.2409998658136	0.000467507703144217	0.00385683788175306
FBgn0040080	-0.117475148363736	5.46192132517586	12.2245086971879	0.000471658122567692	0.00388772934419394
FBgn0033652	-0.1752349632808	6.57731883266096	12.2106880734197	0.000475165060102892	0.00391326822499183
FBgn0040600	0.145631118663294	7.26809806096782	12.1823011642026	0.000482450903318594	0.0039698580343518
FBgn0034262	0.564413162545248	1.1980758638264	12.1775078338099	0.000483692249621957	0.0039766561089091
FBgn0038115	-0.329827987180128	5.27396751520234	12.1415095521957	0.000493118457296847	0.00405067631559966
FBgn0002985	0.338653971063749	1.51146650556094	12.1370903493824	0.000494288338575785	0.00405680694676852
FBgn0266654	-0.312502640678796	2.63875694844957	12.1205346615555	0.000498696032728622	0.00408947825468728
FBgn0034184	-0.0979301408257036	7.19860238788253	12.0905144533979	0.000506789889869074	0.0041522956074987
FBgn0035440	-0.138435872931475	5.33436606655857	12.0791929227901	0.00050987664774209	0.00417401583937926
FBgn0004507	-0.158323636855322	8.56858404516226	12.0689477838093	0.000512686287035631	0.00419343232897291
FBgn0039417	0.209529218301336	3.54033568359158	12.0569791131434	0.000515988389270591	0.00421684026658167
FBgn0050147	-0.144873153798874	5.11781147922752	12.0517404625159	0.000517440456099964	0.00422510203625359
FBgn0050050	-0.425526001220074	1.46075072360536	12.0267308840452	0.000524429753626497	0.00427852485539573
FBgn0029856	0.68647928446363	0.931895823276939	12.0237309297269	0.000525274511659507	0.00428176959376575
FBgn0030803	0.295871988641052	2.33503519984157	12.0188349119021	0.000526656134030616	0.00428709356362881
FBgn0036847	-0.176907587087524	4.77556069882278	12.0180756549471	0.000526870719404164	0.00428709356362881
FBgn0031986	0.480874305841508	1.30971917705056	12.015515589742	0.000527594909825247	0.00428709356362881
FBgn0033504	-0.114626868558634	8.63706051890306	12.0150806964545	0.000527718032106741	0.00428709356362881
FBgn0040972	-0.281711017338723	4.24412381295594	11.991070842387	0.000534560639509863	0.00433900152985209
FBgn0050094	0.245366321053005	2.66769356937553	11.9877922316229	0.000535501940919539	0.00434296154964212
FBgn0035268	0.166768394011091	5.54310754925851	11.9690889692928	0.000540903807355613	0.00438305978583084
FBgn0036666	0.104321325067767	6.91690703148839	11.9406487699377	0.000549223510890004	0.00444671410592093
FBgn0029771	-0.123399263327941	5.14616556405363	11.9377568965602	0.000550076683224612	0.00444986019588288
FBgn0000121	0.192500188950889	13.370887536841	11.9274379727393	0.00055313193454017	0.00446807649518733
FBgn0033784	0.184480275118326	4.54159635156326	11.927001619349	0.000553261507965355	0.00446807649518733
FBgn0028425	0.260466355041347	5.79741429855993	11.882695808508	0.000566578750907694	0.0045717702411069
FBgn0004117	0.158840208825873	7.46067653626836	11.8797838574565	0.000567465263383528	0.00457506926993891
FBgn0266251	-0.371270744436155	2.00423388545971	11.874959125036	0.000568937185409963	0.00458307852132601
FBgn0031260	0.228675728371848	6.13346011828604	11.8577011734846	0.000574233842395453	0.00462185860711231
FBgn0028693	0.134489443246647	5.45737915966685	11.8508996111302	0.000576334969915327	0.00463487518207305
FBgn0039742	-0.307970133685555	2.41227705684517	11.8395803114103	0.000579848933105144	0.00465922238362505
FBgn0003861	-0.163962550035511	11.4672701401721	11.8220449262404	0.000585335383099657	0.00469936487789482
FBgn0051344	-0.133178416641353	5.70999229917989	11.8130229965666	0.000588178545175807	0.00471823626942536
FBgn0030396	0.39258636033207	2.87979666379713	11.7914500189391	0.000595033702323998	0.00476923246933829
FBgn0036299	-0.105926986708835	5.8478103457901	11.7801140051352	0.000598668178914963	0.00479435101809993
FBgn0004859	-0.199573881245272	5.68811531745183	11.7769647806041	0.000599681835145241	0.00479845665582382
FBgn0027526	0.163993452543107	4.01034042126625	11.7588189905896	0.000605556365226868	0.00484141808526122
FBgn0035917	0.160302275780267	7.81208535406972	11.754817975991	0.000606859456047788	0.0048477897164518
FBgn0031434	0.232455803709651	2.45257606968396	11.7518063282314	0.000607842187485141	0.0048515937264439
FBgn0038144	-0.402762815994319	1.43235980331131	11.7164846194389	0.000619488688047562	0.00494043518244758
FBgn0038576	0.182786282751545	4.23395463760401	11.7139854299005	0.000620321223676029	0.00494295896869302
FBgn0050295	0.192048725030171	5.42382353722624	11.7119011972636	0.000621016391939071	0.00494438487281165
FBgn0031392	0.194620445369045	5.15410194338343	11.6986985097148	0.000625438287821183	0.00497545508368047
FBgn0058006	-0.299671272567479	5.69004353496875	11.6960019408647	0.000626345336393359	0.00497853579417061
FBgn0034068	0.105436670021814	6.32108938353355	11.682795151811	0.000630806945547727	0.00500984156256727
FBgn0036620	-0.341211105487506	6.0075999163035	11.6644125456445	0.000637070568829009	0.00505248492650465
FBgn0031670	0.111186193300387	5.97805750531895	11.6639431123195	0.000637231341743331	0.00505248492650465
FBgn0029092	-0.153702312006592	8.34386688046851	11.6579305452526	0.000639294170676363	0.00506293828756999
FBgn0029639	0.272327084422503	6.45563982629938	11.6570206043101	0.00063960694591352	0.00506293828756999
FBgn0023167	0.209360893903304	3.67555260895805	11.6447883293545	0.000643826596870189	0.00509213141603853
FBgn0038818	-0.146461205828989	7.38138976122717	11.6273349797702	0.000649896039464089	0.0051358946089002
FBgn0260964	-0.145028024738836	8.56164132773971	11.6255004483111	0.000650537349088614	0.00513672442668652
FBgn0051472	-0.137146424559836	5.07226114276594	11.6011148583837	0.000659122953311056	0.00520023035157603
FBgn0030034	-0.132130297447605	5.41352174751741	11.5861439242614	0.000664450482465004	0.00523794791855951
FBgn0035619	1.65947290651737	1.48854311261995	11.5632594396692	0.000672678298914046	0.00529844798272922
FBgn0053977	-0.204938076341453	3.44005294102775	11.5585595564967	0.000674380777455937	0.00530749308666637
FBgn0263256	-0.10652306970176	5.61940420670103	11.5531151967304	0.000676358375974545	0.00531868680220377
FBgn0032615	-0.551107705030504	1.34062186277837	11.5433538136652	0.000679918760292551	0.00534229851196231
FBgn0034230	-0.104941983891138	5.94049449240889	11.5386195054488	0.000681652372014574	0.00535152985176687
FBgn0031590	0.110376320867739	6.21411224569365	11.5343621539373	0.000683215144142139	0.00535532763854572
FBgn0261802	-0.134951174975886	7.46236842308394	11.5342554150138	0.000683254371925545	0.00535532763854572
FBgn0037092	-0.134928116491649	4.96218263336598	11.5193760141521	0.000688745047754392	0.00539394936009122
FBgn0265434	-0.149814012109827	8.05077457365353	11.5168930876382	0.000689665607018499	0.00539674606537842
FBgn0039188	0.179663454397693	4.33520697789811	11.5091813405455	0.000692532714314263	0.00541475782669552
FBgn0052473	0.146114785107844	5.84818553249562	11.4925997159666	0.000698738349642196	0.00545882211490453
FBgn0030228	0.127001710646365	5.20960194877325	11.4696550673574	0.000707418093786317	0.00552212754872481
FBgn0001104	-0.112584165182943	5.67612459878537	11.4494014853565	0.000715170308847641	0.0055780954545136
FBgn0039291	-0.221089146163813	3.5510057600806	11.44140373555	0.000718255095199625	0.0055975974791066
FBgn0086358	-0.131783550351567	6.70402557688129	11.4381703309089	0.000719506054034608	0.00560278779312478
FBgn0037375	0.219099290428414	5.58188792699106	11.4239707322341	0.000725025790576519	0.00564118360856368
