baseMean_INC1	log2FoldChange_INC1	lfcSE_INC1	stat_INC1	pvalue_INC1	padj_INC1	baseMean_WAKED2	log2FoldChange_WAKED2	lfcSE_WAKED2	stat_WAKED2	pvalue_WAKED2	padj_WAKED2	baseMean_WT2U_old	log2FoldChange_WT2U_old	lfcSE_WT2U_old	stat_WT2U_old	pvalue_WT2U_old	padj_WT2U_old
FBgn0039629	748.716601558354	0.40546526604467	0.0826094256875568	4.90822037158581	9.19065506142697e-07	7.48538215802275e-06	748.716601558354	0.267806887820481	0.0825595278761428	3.24380352831292	0.00117945070792319	0.00816831444720774	748.716601558354	0.5210739203817	0.082295507131878	6.33174201778334	2.42408561270831e-10	4.86748259927049e-09
FBgn0039630	68.9078550380537	-0.48791220792159	0.106416601591081	-4.58492566598257	4.54147977192483e-06	3.27300927430369e-05	68.9078550380537	-0.476396323956142	0.104597356672301	-4.55457326181457	5.24920287377235e-06	6.70358201666555e-05	68.9078550380537	0.464317978368408	0.0966318347765762	4.80502082405828	1.54735399272742e-06	1.51384642924854e-05
FBgn0051427	42.3972691809247	0.437120234025659	0.138158578267202	3.16390223110328	0.00155669079577989	0.00580380865783567	42.3972691809247	0.433625570782385	0.136597343779286	3.17448025550949	0.00150105102753048	0.0100820944892615	42.3972691809247	0.444190674626702	0.136057847864581	3.26471924698387	0.00109572625361064	0.00502823324770049
FBgn0039684	81.6090580781913	-0.415807765093769	0.159634949981024	-2.60474141247388	0.00919436228610345	0.0266375081598	81.6090580781913	-0.786524790831789	0.161281376448894	-4.87672419562352	1.07862081672755e-06	1.60669209682993e-05	81.6090580781913	1.32974403655123	0.150192036471688	8.85362545038726	8.47213603948378e-19	6.14743325652846e-17
FBgn0039688	4301.53137253061	-0.462591953873761	0.066785520851773	-6.92653060085373	4.31286625574905e-12	8.37903306238629e-11	4301.53137253061	-0.210878402294237	0.0666884976019223	-3.16214054713025	0.00156613955176667	0.0104460199351123	4301.53137253061	-0.255504152263513	0.0666879139250564	-3.83134120150538	0.000127446619894221	0.000777505557545763
FBgn0003861	64830.457303864	-0.510536920912727	0.0429132154252868	-11.8969626454952	1.22733333847346e-32	9.79616559658232e-31	64830.457303864	-0.160524319228753	0.0428996689244458	-3.74185450035678	0.000182667270637483	0.00161998807237575	64830.457303864	-0.209022937379101	0.0429000568699618	-4.87232308368935	1.10293608408966e-06	1.10849127108193e-05
FBgn0039703	651.5055536211	1.51856980733045	0.109998026017681	13.8054278090986	2.36365122475022e-43	2.48780784952281e-41	651.5055536211	-0.474777025737852	0.111622513861617	-4.25341635224639	2.10533604421446e-05	0.000236123051890938	651.5055536211	-0.612027851851032	0.111688926942994	-5.47975406875752	4.25917435651211e-08	5.84446590066949e-07
FBgn0051028	137.872230786374	-0.403391673265837	0.0804780222250963	-5.01244516344542	5.37426938001581e-07	4.58776756878711e-06	137.872230786374	-0.263038101355797	0.0784038250867334	-3.35491413926316	0.000793896212099533	0.00579141380248196	137.872230786374	0.447321464762279	0.0745423742731886	6.00090175720593	1.96224694008883e-09	3.29726336704752e-08
FBgn0039742	119.791674213595	-0.45072759892083	0.0889231669440536	-5.06873084271063	4.00477072409925e-07	3.48706309049296e-06	119.791674213595	-0.304496357435991	0.0869055760816622	-3.50376087663082	0.000458737082424689	0.00357799981715282	119.791674213595	-0.252236763060399	0.0863378684046581	-2.92150788201288	0.0034834146135826	0.0133938760212341
FBgn0039805	51.0827209456058	-0.462709540784696	0.148920180993878	-3.10709762569868	0.00188933993815844	0.00687541714577566	51.0827209456058	-1.20721985133636	0.156660782579376	-7.70594804557863	1.29875462858996e-14	1.17353507855044e-12	51.0827209456058	0.55587461244716	0.139648630007968	3.98052320610265	6.87637511519897e-05	0.000452037891924336
FBgn0039821	400.473220293933	-0.344103075152788	0.0542967320562263	-6.33745461506701	2.33591985524975e-10	3.49585005837221e-09	400.473220293933	-0.208238081451561	0.0533240941039743	-3.9051405363873	9.41706424303962e-05	0.000895696537436281	400.473220293933	-0.147976269714327	0.0530103963990443	-2.79145752090612	0.00524712445907944	0.0189363067328797
FBgn0039862	2334.26672886498	-0.354516488804178	0.0504084784400729	-7.03287422622047	2.0232173491402e-12	4.16739263872361e-11	2334.26672886498	-0.221186589342451	0.0502341978594839	-4.40310781832644	1.06711099025348e-05	0.000127441260157704	2334.26672886498	-0.152295963765273	0.0501768922280279	-3.03518127573878	0.00240391153529586	0.0098648948950573
FBgn0005632	5690.07034597717	-0.360526135171703	0.0515867469124428	-6.98873561040042	2.77374559934158e-12	5.60483868153875e-11	5690.07034597717	-0.173335770679172	0.0514971100897377	-3.36593199845818	0.000762855119211128	0.00559037974889379	5690.07034597717	-0.152263030170912	0.0514854039366016	-2.95740187565406	0.00310243475817917	0.0122234142796545
FBgn0003866	296.170013717118	-0.114375837372552	0.0484935828008595	-2.35857675936712	0.0183451653645137	0.047773244660498	296.170013717118	0.157286461911059	0.0465510409571433	3.37879580514351	0.00072804061853763	0.00538053475644554	296.170013717118	0.257602934407789	0.0459846136422426	5.60193756137485	2.11968916285664e-08	3.09487542710989e-07
FBgn0033067	812.569034394295	1.50310313397178	0.0820845028413844	18.311655451898	6.68074707970039e-75	1.82823415798201e-72	812.569034394295	-0.370155667226087	0.0836504448205942	-4.42502927533694	9.6429205399623e-06	0.000116468969649129	812.569034394295	-0.252470076926338	0.0833833718815755	-3.0278228288118	0.00246322456176041	0.0100737680839202
FBgn0033033	3145.30112334205	-0.581151025742832	0.0407488305331378	-14.2617841577129	3.78648548503343e-46	4.64960999687822e-44	3145.30112334205	-0.303870069345604	0.0404757644132035	-7.50745720929434	6.02868809145349e-14	4.93527987520868e-12	3145.30112334205	0.199636282500664	0.0402337767719142	4.96190759401993	6.98042050005094e-07	7.29895933946374e-06
FBgn0034513	21.5677513282087	0.749692015292045	0.215205992682152	3.48360194782913	0.000494714665799852	0.00218157323620211	21.5677513282087	0.704125398195907	0.213699415831049	3.29493365930672	0.000984449176011665	0.00699484733519267	21.5677513282087	0.885006049849278	0.21120569142546	4.19025663501884	2.78639125605948e-05	0.00020233552274858
FBgn0050147	792.780153711748	-0.275847548394478	0.0399511550059744	-6.90462011306623	5.03379504234124e-12	9.62349080150587e-11	792.780153711748	-0.141510159355831	0.0393116242814126	-3.5997026819047	0.000318581234139315	0.00263276191595027	792.780153711748	-0.101615713839333	0.0391675975258986	-2.59438209790995	0.00947611085819045	0.0311042459903181
FBgn0034491	1829.88799676602	-0.132518489470966	0.0262490485659578	-5.04850639206895	4.45277576028343e-07	3.85263651598868e-06	1829.88799676602	-0.0700163822139493	0.0259362191803814	-2.69956009112195	0.00694312157640178	0.0352756065939123	1829.88799676602	0.0644247544906742	0.0257220573654727	2.50465013646821	0.0122572571637765	0.0382285930037938
FBgn0034509	2924.4515548044	0.221908371489299	0.0677087094645394	3.27739774165268	0.0010476867204431	0.00415345339751821	2924.4515548044	-0.2932904271535	0.0677994337490249	-4.32585363823511	1.51942289390734e-05	0.000175973790542255	2924.4515548044	-0.373742383278128	0.0678138193319101	-5.51130119141161	3.56190600776948e-08	4.97316847557085e-07
FBgn0034500	983.354503448067	-0.152190534731577	0.0510572354082589	-2.980782909898	0.00287512530712043	0.00983498221128554	983.354503448067	-0.212385601855273	0.0509088221173118	-4.17188206330648	3.02093995496491e-05	0.000326207022419999	983.354503448067	-0.408736510176885	0.0510985964117555	-7.99897724945833	1.25456893271829e-15	5.77704867191143e-14
FBgn0034484	276.36431246541	0.153679627694767	0.0555432539210279	2.76684595960601	0.00566014929169577	0.0177108493681353	276.36431246541	0.174330758471817	0.0548486618151313	3.17839583870619	0.00148092417877813	0.00996787897704631	276.36431246541	-0.178905965679426	0.05602285977	-3.19344579005639	0.00140585730856862	0.00621666726753014
FBgn0034474	2080.39264006874	0.338951181301035	0.0933028000826081	3.6328082437069	0.00028035336280326	0.00131952064320866	2080.39264006874	0.577516896898126	0.0931758589299029	6.198138697413	5.71347831129908e-10	1.77099337429199e-08	2080.39264006874	-0.609062315540486	0.0935738725156701	-6.50889291173123	7.57066663002827e-11	1.6517504551802e-09
FBgn0034468	809.680414835393	-0.718279185874964	0.085902684067752	-8.36154531921788	6.19020088211695e-17	2.03047068660672e-15	809.680414835393	-0.528320622699003	0.0853192832882554	-6.19227684923285	5.93012727411515e-10	1.82632665696061e-08	809.680414835393	0.904712410769691	0.0841095337220979	10.7563598409534	5.53121004463329e-27	1.12718999590421e-24
FBgn0020440	2044.27848544038	-0.13339112482728	0.0317861963409619	-4.1965110702907	2.71058218692139e-05	0.000165573700167941	2044.27848544038	-0.103879678101343	0.0315886778480205	-3.2885098452404	0.00100719261761421	0.00713000065891273	2044.27848544038	-0.137636297252028	0.0315781060105957	-4.3585988724544	1.30897782731934e-05	0.000103614790331113
FBgn0034438	365.39807258481	0.297224039119553	0.0710745496944414	4.18186313381313	2.89130008497413e-05	0.000175160482061241	365.39807258481	-0.292474065561208	0.0719767244848123	-4.063453396284	4.83519797267381e-05	0.000494781262631087	365.39807258481	-0.395961055166443	0.0721395407142998	-5.48882140426428	4.04624478481121e-08	5.56823743518991e-07
FBgn0034418	2908.34790497399	-0.252661133516263	0.0337084522076953	-7.49548309010117	6.60546209328397e-14	1.64185726330173e-12	2908.34790497399	-0.0939511720464118	0.0334854879530411	-2.80572802696397	0.00502030462169928	0.0270593571562384	2908.34790497399	-0.152396053942805	0.0334917610776421	-4.55025501912288	5.35809370288273e-06	4.67819703611766e-05
FBgn0041702	177.06115617524	0.133217805511456	0.0560684163560804	2.37598659226282	0.0175020987637717	0.0459526047037843	177.06115617524	0.154173288729527	0.0550651958225452	2.79983184344556	0.00511292335777409	0.0274966759802135	177.06115617524	0.161312571689118	0.0547256506730476	2.94765927321472	0.00320189761978437	0.0125587876074887
FBgn0034399	575.358583746838	-0.108180922374051	0.0416261505006248	-2.59886924620682	0.0093531392279537	0.0270811268214451	575.358583746838	-0.11849008412465	0.0411819457698498	-2.87723374672111	0.00401178302898152	0.022563040429586	575.358583746838	0.139236461821873	0.0404473131472685	3.44241560162263	0.000576543738401582	0.00288362189368687
FBgn0063498	433.539820656479	0.188134359106278	0.0467189821276195	4.02693617323173	5.65083639204287e-05	0.000318954594191651	433.539820656479	-0.226329593779781	0.0474885771569846	-4.76597968036809	1.87938200561446e-06	2.62784245982121e-05	433.539820656479	0.124230686605576	0.0462894473919482	2.68377985923386	0.00727950212501543	0.0250622111263112
FBgn0028983	734.858935122652	-0.626614364258546	0.0662944895930314	-9.45198263242098	3.32472585111183e-21	1.63303713856149e-19	734.858935122652	-0.41637098854335	0.0655984065712	-6.34727290351823	2.1916515332241e-10	7.55094905943181e-09	734.858935122652	0.259966606142863	0.0647829279535538	4.01288756706469	5.99804863253431e-05	0.000399786428687638
FBgn0027108	2260.0294399123	0.21744546111662	0.0483734472446025	4.49514089862351	6.95238956574514e-06	4.83587416562868e-05	2260.0294399123	-0.272939545404362	0.0485548157232658	-5.62126621919356	1.89562892595307e-08	4.1931486957918e-07	2260.0294399123	-0.212648495521811	0.0484886903849002	-4.38552771447983	1.15704924424903e-05	9.35208241469804e-05
FBgn0052732	503.380237513303	0.110106177522034	0.041727440051386	2.63869955565072	0.00832247022377425	0.024496810019456	503.380237513303	0.107365103150898	0.0412745802984765	2.60124033665489	0.00928873541939445	0.0445282822056857	503.380237513303	-0.111244550004968	0.0417520989529969	-2.66440616866239	0.00771243789570127	0.0262414671989438
FBgn0052726	1944.50794042547	0.234325977343991	0.0626011590027655	3.74315717275521	0.000181722480333662	0.000896260513200731	1944.50794042547	0.18775532317038	0.0625486870890116	3.00174682968469	0.00268435320181131	0.0163139181262365	1944.50794042547	-0.489312313053679	0.0628832172677918	-7.78128623683349	7.17908552239486e-15	2.86505338056241e-13
FBgn0029975	3130.86919831943	0.117254789566215	0.0392803475540758	2.98507515507074	0.00283508658139291	0.00973627080551499	3130.86919831943	0.166164331356523	0.0391546894095896	4.24379132773371	2.19774732519485e-05	0.000245911493933602	3130.86919831943	-0.332146034627225	0.0393843780926995	-8.43344622188647	3.35631954227483e-17	1.93655593830773e-15
FBgn0040319	3085.50495998833	-0.169419973479064	0.0377587077820941	-4.48691132272821	7.22631337987749e-06	4.99016795619802e-05	3085.50495998833	-0.121262595191185	0.0376234127988464	-3.22306208210072	0.00126828062348727	0.00869548447513321	3085.50495998833	0.0921577044290563	0.0375057014821439	2.45716519854806	0.014003827373744	0.0426075789662389
FBgn0029994	5286.64086782591	-0.332227028568743	0.0616128713410007	-5.39216922272635	6.96121633533973e-08	6.98894445072159e-07	5286.64086782591	-0.244601259467219	0.0615587107210865	-3.97346300145029	7.08351655621674e-05	0.000697285936027173	5286.64086782591	-0.154520702671162	0.0615351785869234	-2.51109538022855	0.0120357172761313	0.0377218913844194
FBgn0030029	105.533150148688	0.344272383203409	0.0985521203491349	3.4933026502502	0.000477085471471175	0.00211258652138276	105.533150148688	0.321881372643374	0.0977921471484648	3.29148486897117	0.000996599778049553	0.00706545719774879	105.533150148688	-0.291883359301986	0.101129843017961	-2.88622379498945	0.00389894805014804	0.0147488643066027
FBgn0030052	2197.35980412067	0.124610610183811	0.0358624080613131	3.47468608272951	0.000511451491973375	0.00223582035149292	2197.35980412067	-0.101631366553405	0.035900423236454	-2.83092391095285	0.00464137610468159	0.0254029144746516	2197.35980412067	0.240302275009898	0.0356158588325722	6.74705827366239	1.50872692753499e-11	3.67699402339189e-10
FBgn0030051	439.298833508885	-0.500307803444888	0.0654904451165907	-7.63940148145589	2.18233817125846e-14	5.63407951598747e-13	439.298833508885	-0.169345261827773	0.0640658298182032	-2.64330084084318	0.00821020503520172	0.0402031410159315	439.298833508885	0.397903624756424	0.0629398431790694	6.32196720961558	2.58254190242827e-10	5.14253354292265e-09
FBgn0024943	6715.3342640372	-0.838674774405966	0.0484695322893819	-17.3031332218919	4.45487964177026e-67	9.69746300201717e-65	6715.3342640372	-0.305777992756591	0.0483025043964833	-6.33047906267263	2.4440118264715e-10	8.2716414395562e-09	6715.3342640372	-0.203756482680697	0.0482743264492011	-4.22080425907359	2.43432248344226e-05	0.000179077885917127
FBgn0030102	252.176497620372	0.364520426131401	0.0627844154002444	5.80590619196849	6.40187995289237e-09	7.69350140386488e-08	252.176497620372	0.262238595049803	0.0625416271172753	4.19302482421932	2.7525930817021e-05	0.000299935569243944	252.176497620372	0.277484252027138	0.0623216258973478	4.4524552758651	8.48939264368518e-06	7.0952358412929e-05
FBgn0030164	527.936820047805	-0.191173069213727	0.0499644647216611	-3.82618067217776	0.000130146785440294	0.000665179248104127	527.936820047805	-0.339956818401532	0.0499090381602562	-6.81152815067167	9.656739560495e-12	4.94610970643963e-10	527.936820047805	-0.201291384845961	0.0494834620665505	-4.0678516910406	4.74485635493237e-05	0.000326481567295562
FBgn0052685	3054.02381109202	-0.223228484504108	0.0336905134745928	-6.62585581167982	3.45242047067581e-11	5.82170480072762e-10	3054.02381109202	-0.141935404961834	0.0335312333239342	-4.23293123729277	2.30665047309166e-05	0.000256598121152984	3054.02381109202	-0.174287738998469	0.0335196002849741	-5.19957688984129	1.99742687461509e-07	2.36481515513761e-06
FBgn0050295	980.552522162856	0.361412674620928	0.0548280723077067	6.59174505703216	4.34686582376624e-11	7.2281737604224e-10	980.552522162856	0.195426414128558	0.0548225007499707	3.5647117781044	0.000364256241056211	0.00294666070678749	980.552522162856	0.420015478152367	0.0545455821558218	7.70026575117482	1.35783540412911e-14	5.05185082187503e-13
FBgn0003748	12716.5279966063	0.144389213682119	0.0422284504472223	3.41924016043589	0.000627962757164374	0.00266960820600105	12716.5279966063	-0.225052817747767	0.0422485937595984	-5.32687120968701	9.99189583937847e-08	1.90815374762586e-06	12716.5279966063	-0.258083263364196	0.0422472743091047	-6.10887371042956	1.00336681808464e-09	1.78297725113445e-08
FBgn0011674	284.498720908509	-0.156171547804353	0.0592934311288406	-2.63387604378979	0.0084416300032956	0.0247866131733799	284.498720908509	-0.155449138569426	0.058618884892494	-2.65186106584109	0.00800494732809218	0.0393994786785544	284.498720908509	0.296978287478572	0.0569531310547717	5.21443302551651	1.84380302782522e-07	2.19106022338834e-06
FBgn0003162	3038.90235737571	-0.506430463083642	0.0511826504718257	-9.89457283698925	4.39482578354296e-23	2.46161645349559e-21	3038.90235737571	-0.56730199734604	0.0511240880210267	-11.0965695292739	1.30351567222591e-28	3.56716374530849e-26	3038.90235737571	-0.142473876835175	0.0509411024593496	-2.79683536391596	0.00516058224449092	0.0186873560445119
FBgn0003891	7681.8815771689	-0.265582851531564	0.0547198314547041	-4.8535027333081	1.21299669270214e-06	9.69789843297254e-06	7681.8815771689	-0.141498545283059	0.0546675794304411	-2.58834480614057	0.00964383923471206	0.0456276454475683	7681.8815771689	-0.19038932648772	0.0546700494826562	-3.48251608127993	0.000496725385574646	0.00254691420933295
FBgn0034622	967.494303757773	-0.980589189684408	0.0868280628030375	-11.2934592576227	1.41361340109219e-29	9.4682441647979e-28	967.494303757773	-0.815237417557896	0.0863849656399034	-9.43726042510941	3.82653062581578e-21	6.00828038263337e-19	967.494303757773	0.787836829251264	0.0851931133524261	9.24765862226619	2.29463877708609e-20	2.09314763875529e-18
FBgn0000395	776.637064231323	-0.238433978227363	0.0908553559584731	-2.62432495819336	0.0086820906629842	0.0253759732590975	776.637064231323	-0.268323205259027	0.0906830901493025	-2.95891113566216	0.00308728114229307	0.0181857188074311	776.637064231323	0.27734987840038	0.0901770426180648	3.07561514935753	0.00210068796131327	0.00883635893432519
FBgn0067102	1032.89419395368	-0.376534414275056	0.0446244916989382	-8.4378420893927	3.23249934971002e-17	1.09790350253626e-15	1032.89419395368	-0.206424789628279	0.0440795902505297	-4.68300155366798	2.82704369700426e-06	3.80469833826555e-05	1032.89419395368	0.163231035099881	0.0435636805492193	3.74695234750558	0.000178996073340777	0.00104474368705543
FBgn0034708	2335.7000788327	-0.062802831857271	0.0193160814545467	-3.25132361887448	0.00114869025036612	0.00448428586697291	2335.7000788327	-0.0623163476614475	0.0190890368273538	-3.26450979297975	0.0010965367234487	0.00769015870225876	2335.7000788327	-0.0616344820776996	0.0190272660327603	-3.23927157856415	0.00119835410154158	0.00541662840234322
FBgn0034709	1337.7940081548	-0.788611189203831	0.0493008629401393	-15.9958901766356	1.36493261828667e-57	2.42098604036107e-55	1337.7940081548	-0.350914427219881	0.0484848354466126	-7.23761200770245	4.56653580073087e-13	3.10200566662413e-11	1337.7940081548	0.42704492293981	0.0477937695279042	8.93515885350875	4.06593627875881e-19	3.14060787725418e-17
FBgn0034253	200.113680473041	-0.174397960727485	0.0710314006320435	-2.45522345294725	0.0140797038569202	0.0380947467631586	200.113680473041	-0.258689141649358	0.0706931102270563	-3.65932607602756	0.000252879402701159	0.00215104699739938	200.113680473041	-0.449168641386539	0.0713093217114705	-6.29887692949809	2.99809908645845e-10	5.89646674540022e-09
FBgn0050101	35.9952340991942	-1.44471694387196	0.155843395396457	-9.27031229136583	1.85601697886099e-20	8.42508560356901e-19	35.9952340991942	-1.50468125406716	0.154240284254764	-9.75543621004891	1.7484736483322e-22	2.99051439352246e-20	35.9952340991942	-1.30066994960864	0.150281570145031	-8.65488661286546	4.93401926368168e-18	3.23107120352794e-16
FBgn0034184	3361.34061287983	-0.0941588108884109	0.0247163913266433	-3.80956951377086	0.000139208964050722	0.000705434891404438	3361.34061287983	-0.0944394835174064	0.0245706831822421	-3.84358394990256	0.000121250495922026	0.0011242374152383	3361.34061287983	0.103512274086588	0.0244056885796666	4.24131750057765	2.22211532713658e-05	0.000165243948783495
FBgn0034201	94.6968190810427	-0.496573562463431	0.125688747549609	-3.95081956137269	7.78840286074997e-05	0.000422408395244979	94.6968190810427	-0.850307176826985	0.126916101806972	-6.69975806631872	2.08764881265047e-11	9.8017158468462e-10	94.6968190810427	-0.793463556853943	0.12630580806928	-6.28208289850551	3.34066618384204e-10	6.55674194853259e-09
FBgn0046999	443.578773992689	-0.829104738743733	0.0509402819195121	-16.2760139422423	1.46079647102233e-59	2.74343305871605e-57	443.578773992689	-0.559656640189823	0.0492570233182771	-11.3619663245497	6.46723633287326e-30	2.064772986542e-27	443.578773992689	0.24306685144783	0.0470371699417767	5.16754838245375	2.37184579627452e-07	2.76705712992904e-06
FBgn0034166	209.12262801065	-1.41641349825203	0.0989997679853411	-14.3072405832482	1.97183313694611e-46	2.4527555565805e-44	209.12262801065	-0.940620999990075	0.0959241578526401	-9.80588228290801	1.06214686479408e-22	1.84968048563595e-20	209.12262801065	-0.496475187681867	0.0943976104661272	-5.25940418650764	1.44522908576669e-07	1.75888236130538e-06
FBgn0034140	2573.98654331719	0.496663643727226	0.0783629738946958	6.3379887087318	2.32783883560865e-10	3.49467717358302e-09	2573.98654331719	0.290634271207879	0.0783710522026602	3.70843906058994	0.000208540833235482	0.00182244899701592	2573.98654331719	-0.670179601208466	0.0786990752358629	-8.51572396752976	1.65552747831757e-17	9.97273093542496e-16
FBgn0034094	462.938217488227	-0.380998603928781	0.0583648339179235	-6.52787951841972	6.67073196535139e-11	1.0720179658412e-09	462.938217488227	-0.302410999102847	0.0576240230610988	-5.24800218794513	1.53757472200331e-07	2.82124342669497e-06	462.938217488227	0.278660850940236	0.0563168455664802	4.94809054266517	7.49450476316674e-07	7.77707113993619e-06
FBgn0034118	595.542927567006	0.121442859834826	0.0381236897560328	3.18549596358545	0.00144506119731978	0.00547499847623767	595.542927567006	0.169369049011275	0.0375589614850761	4.50941778777811	6.50057795364073e-06	8.11767087874457e-05	595.542927567006	0.240394916575309	0.0372705326709723	6.44999948612318	1.11850530774205e-10	2.38597858297402e-09
FBgn0034068	1829.32203132171	0.101207201339259	0.0290550253913358	3.48329419699765	0.00049528376183604	0.00218207353765666	1829.32203132171	0.10892271712667	0.0288506606362796	3.77539767632566	0.00015975259317452	0.00143278378261076	1829.32203132171	0.090495547226906	0.028820603483355	3.13996017741858	0.0016897080208391	0.00728026244876152
FBgn0013771	1068.05905428935	0.16474399328402	0.0499590953510386	3.29757759075586	0.000975227256354311	0.00391973422633722	1068.05905428935	-0.199180385062954	0.0501674358448755	-3.97031224954066	7.17784999201551e-05	0.000705846480734338	1068.05905428935	0.127743635805009	0.0497579387841527	2.56730159903034	0.0102493423164396	0.0331537320860719
FBgn0050197	4727.69806065495	-0.197675051870811	0.046881370591948	-4.21649472647376	2.48129087200669e-05	0.000153031577411977	4727.69806065495	-0.289984310429292	0.0468489907226702	-6.18976643799861	6.0253426520466e-10	1.84970294619559e-08	4727.69806065495	0.334124102356994	0.0466793877424702	7.1578510026814	8.19515540939353e-13	2.34308055257228e-11
FBgn0005613	147.065031084843	-0.310088998113464	0.0889245772447381	-3.48710117856436	0.000488286591486754	0.00215521150841481	147.065031084843	-0.231378451334526	0.0874973324978766	-2.64440577477194	0.00818344874443216	0.0401131382160549	147.065031084843	0.555015056865518	0.0838997496665578	6.61521707837402	3.71006907777367e-11	8.54207731416254e-10
FBgn0002643	2476.68938295429	-0.229007226885532	0.0401445498911026	-5.70456581296202	1.16640021615188e-08	1.34115021252134e-07	2476.68938295429	-0.149968076710929	0.0399833004214511	-3.75076782382055	0.000176293886506634	0.00156782065455946	2476.68938295429	-0.130129489579851	0.0399391307793902	-3.25819533476182	0.00112123199084819	0.00512609069610692
FBgn0033873	30.7833055035642	1.86554913723052	0.267186207231479	6.98220599244587	2.90580633681268e-12	5.84701955756132e-11	30.7833055035642	1.34447999233413	0.26916555847041	4.99499267281603	5.88380012722621e-07	9.26892066094945e-06	30.7833055035642	0.882314312306584	0.272357338935057	3.23954667701086	0.00119719869536483	0.00541396086128628
FBgn0033817	347.505865289563	-0.777577791570432	0.0659844267109013	-11.7842622923322	4.7052175677023e-32	3.63440111802037e-30	347.505865289563	-0.307642114296595	0.0638672398812809	-4.81690010196861	1.45805638888616e-06	2.09688650041316e-05	347.505865289563	-0.311046946086861	0.0637758405713946	-4.87719085001562	1.07607310468718e-06	1.0837674234168e-05
FBgn0025692	184.222654788045	-1.57182318467221	0.100728457213138	-15.6045593088584	6.77761052962874e-55	1.08193256087973e-52	184.222654788045	-0.381573846969434	0.0928300861654369	-4.11045451675454	3.9488106029544e-05	0.000415166936938499	184.222654788045	0.257334058744414	0.0907999814741514	2.83407611506695	0.004595838402644	0.016956448467074
FBgn0033775	595.439486722836	1.38893610060064	0.0564335742093427	24.6118754670459	9.42655714566058e-134	7.52396369509475e-131	595.439486722836	-0.195131756203071	0.0590251842180908	-3.30590677162622	0.000946695807467118	0.00675163994335075	595.439486722836	0.562175318861521	0.0572525374246976	9.81922101882265	9.30598535236531e-23	1.07388828560187e-20
FBgn0033710	8451.08255071098	-0.418848056565629	0.0367663251754908	-11.3921653732433	4.57477461963431e-30	3.17515879035198e-28	8451.08255071098	-0.249214577517198	0.0366808845088954	-6.79412671896614	1.08970573428656e-11	5.46450341518151e-10	8451.08255071098	-0.0948783085317799	0.0366443911229256	-2.58916318771693	0.00962094892004561	0.0314200959796644
FBgn0033728	597.421210002141	-1.21217766554935	0.0621269584132067	-19.5112990642025	8.80167862005575e-85	2.81008259409646e-82	597.421210002141	-0.61010719057288	0.0604523253822817	-10.0923692631301	5.97106230253162e-24	1.21682627092868e-21	597.421210002141	-0.740189655144537	0.0605635703901439	-12.22169780243	2.38060360047401e-34	8.76977741743848e-32
FBgn0033730	357.190292990655	-1.51568579027029	0.0983950101264528	-15.4040920197315	1.53631868803364e-53	2.26382467599787e-51	357.190292990655	-1.0486966470374	0.0965585304798608	-10.860735367717	1.77315525628518e-27	4.59007595802689e-25	357.190292990655	-0.388443758324182	0.095145297898136	-4.08263747032518	4.45274562510958e-05	0.000308822574926137
FBgn0010238	2944.48519930978	0.121661331468397	0.0305375401449249	3.98399251842214	6.77670069078855e-05	0.000374428796835791	2944.48519930978	-0.0993337202049916	0.0305793455866688	-3.24839260943166	0.00116059009508592	0.00805516806574853	2944.48519930978	0.206483969041813	0.0303437048161268	6.80483712496677	1.01163623485222e-11	2.49728140655016e-10
FBgn0045063	2158.26128077218	-0.110364775179775	0.0217693005457551	-5.06974374063184	3.98351688705529e-07	3.47487474901781e-06	2158.26128077218	-0.0597950797176653	0.0214814402718778	-2.78356939576092	0.00537643597184547	0.0284977884550835	2158.26128077218	-0.0525371268554885	0.0214170555354696	-2.45305087660065	0.0141650302671352	0.0429888022492461
FBgn0000253	78844.9431698999	-0.361915466348652	0.0562464875716646	-6.43445452282739	1.23917531814336e-10	1.92363390553925e-09	78844.9431698999	-0.270583826909159	0.0562427157361244	-4.81100216032712	1.50175393788373e-06	2.15649163673919e-05	78844.9431698999	-0.141577348510942	0.0562399741899141	-2.51737932938689	0.0118231461649326	0.0371773125304413
FBgn0013756	1656.68739329364	-0.311907016726893	0.0402468942560203	-7.74984063969697	9.20079424585292e-15	2.46849320131034e-13	1656.68739329364	-0.101780750205993	0.039857038980572	-2.55364554942492	0.0106601713919996	0.0493013624300205	1656.68739329364	-0.0986702299411192	0.0398159942371487	-2.47815562141756	0.0132063530133319	0.0406983427161175
FBgn0050033	1792.60914711032	1.08076466372962	0.0706527389228744	15.2968544490455	8.02421985215764e-53	1.14710414543233e-50	1792.60914711032	0.29805673372299	0.0708823856313177	4.20494783109134	2.61142384704543e-05	0.000286508792749154	1792.60914711032	-0.605936075179125	0.0714266496583379	-8.48333329475144	2.18832660787906e-17	1.28587682516967e-15
FBgn0033635	344.857408105725	0.6881920100478	0.0811942106165486	8.47587537118732	2.33318428952547e-17	8.03857522484709e-16	344.857408105725	-0.383862235386915	0.0830794840524142	-4.62042151278575	3.82961200081374e-06	5.01093220543634e-05	344.857408105725	-0.200585090447212	0.0824589284521472	-2.43254544065069	0.0149931100825577	0.0450028230556995
