WT2U_ZT00	WT2U_ZT04	WT2U_ZT08	WT2U_ZT12	WT2U_ZT16	WT2U_ZT20	WT2U_ZT24	WT2U_ZT28	WT2U_ZT32	WT2U_ZT36	WT2U_ZT40	WT2U_ZT44	INC1_ZT00	INC1_ZT04	INC1_ZT08	INC1_ZT12	INC1_ZT16	INC1_ZT20	INC1_ZT24	INC1_ZT28	INC1_ZT32	INC1_ZT36	INC1_ZT40	INC1_ZT44
FBgn0067102	11.8036422858638	16.5596047317322	16.5969807259822	15.6339003052255	12.8964120633037	11.4380751533628	10.749549223105	16.8201405658169	15.8654781418736	16.8395982039755	13.4585193039528	11.4496355036127	9.79471804083318	10.260762765557	10.0308417994214	10.0909117330754	11.0217404740432	8.86664122514359	9.81135985724184	11.191059112097	11.0389041139915	10.2804074676079	11.435519871952	10.2044298183903
FBgn0036585	17.1107042024551	18.5657479874585	23.2340295998341	18.5953166318341	15.7906704300343	22.562657271757	20.004933457087	22.8894692496749	15.9625343182879	15.8072904456949	18.9182361940776	22.0735354109188	0.317831548947242	0	0.182427805525862	0.293723523076275	0.35988750727709	0.322010461237577	0.300499530947878	0.322643968879843	0.398556243781007	0.215827191693076	0.298760336170022	0.672862248576257
FBgn0039722	115.495957591926	170.746958572598	161.94458946305	193.163147269238	139.105582313504	89.1857356035521	127.994768256512	174.762689554861	224.861892854636	212.922232198409	121.52016271511	86.3800432253088	174.457965872932	216.834873164371	139.550709076006	223.342858960275	169.900044154881	126.145937944037	202.912272241436	221.324013697117	171.081902010328	250.278180170841	190.419664661406	153.028044639222
FBgn0032879	31.5247154485394	44.078451589615	41.1742061892223	54.8379149390931	33.9210471471982	24.0159740116692	28.751862695019	44.5012329432064	49.1219055040311	49.3656069226404	30.6328846704228	22.7237823670464	19.0989508615104	20.0236689280293	15.9414281172801	20.7491667468103	16.5136729186346	11.1706020355596	18.9189645239337	21.4925258009291	16.4540698978318	20.4935745776959	18.1413717883154	15.9263800655475
FBgn0035627	1.21185136380563	1.8689279276796	1.98270455466904	2.06443567589879	1.83632126651525	1.14162987485019	1.52551106432199	1.74414648144718	2.00439890988815	2.6630641935594	1.62899656191626	1.0606361973356	0.25344766604153	0.699411563319806	0.363682441884355	0.624595358824576	0.520158953443896	0.385170069390285	0.658973247930717	0.804016321163595	0.381383723952501	0.645399640754214	0.575746071204394	0.617042808019127
FBgn0028343	14.2734881057271	16.229260677641	15.8689257923327	18.3708169919764	16.0770698446967	13.7789521405283	14.7795475249084	16.5675374736639	17.9169488922405	19.7038901286078	14.9558644786518	11.824378971479	13.2304133573042	15.7218638336443	11.0610270909284	15.1950569569474	13.9155620736584	11.3720204261765	14.2670008514393	15.9847548949783	13.888747316371	15.5541049778122	15.2543512820929	11.6379441917717
FBgn0267330	47.3165850890629	53.1165096082277	54.0338091780167	56.4628458998178	53.5957300955261	49.2510635848744	45.785864295073	51.6362187964895	54.3637076829746	62.534980400898	53.1180536243826	51.1255159258423	50.6407960640487	55.1187442256424	53.3265939836836	56.9723820359597	53.0253842229707	54.7750983168392	54.6017629961845	57.562843963323	57.2417160269147	57.9395883679144	52.7757453100587	56.029462955614
FBgn0085237	8.09973812852367	8.60757998147048	10.0224794477891	14.8791835476091	9.55404818343525	7.71759821133595	7.11650911506209	7.78456124961458	9.7073593868631	12.9680714130842	10.4482702538628	7.2398813040077	9.31692517782362	12.2261577481997	7.29231148931011	9.95207438802123	9.65919128083957	6.86503706133164	8.69445309542527	8.29110093713595	11.5619068656429	12.817863321393	7.62048513609816	9.37545008884622
FBgn0033033	34.5460482365357	44.0251440077479	50.5626381934788	50.7404351871909	39.107603742437	40.2448009812217	35.6579178074168	47.2119876506023	53.5094061762511	50.5731428744195	38.5136135100155	40.0316082790201	24.3312199681653	24.7420790377861	32.0170810622512	27.1619880560778	28.4906785115365	27.7459789953011	24.7623649684845	27.7365240092891	32.1164956152672	29.8972404160163	26.4667254095238	27.5826876353106
FBgn0030086	36.3479862852049	45.0229853655278	49.3714164611998	45.6142187231434	40.9464269099417	38.2935062720872	34.8276117936561	47.1904138015226	50.9451901079401	51.5924742548445	42.1818129317182	38.1255553144637	34.9887430583637	38.2868200118741	40.5760380383166	34.798967100304	40.078759411896	34.5043596759763	34.3719892527774	46.3952443764989	42.8804426559846	38.5760832360459	40.999515264239	40.0652828013625
FBgn0000533	15.9012540717142	18.9648055751599	17.6727189289858	18.956782244985	17.7649351077908	15.5923015820027	15.9698130763672	20.3263416925397	19.0900392561628	20.7550421938033	17.2666399907429	13.8664486852182	16.7718757868169	17.0790635937055	13.532630807555	17.364119106183	18.8718221153886	13.8806823358621	18.2771410846857	20.9307615450044	15.790761837756	19.5680493655138	18.8506619969281	14.6871684215749
FBgn0031979	6.86215545797135	8.46494832659227	8.63878708345966	8.77975703037624	8.59446413482022	7.74056428183158	6.51893964738512	7.54952550492415	7.82950677041351	10.6213570980986	8.82756102379281	6.52536739123486	7.08998886338595	7.74869706538025	5.19766062095211	8.04428759179278	7.51148414043525	7.60993475773567	7.30068580531893	9.45987190893578	9.45411919217445	9.8674214999097	8.24821793242936	5.43919241795659
FBgn0037719	21.0699562960696	28.4028940136963	33.2944684097114	33.623251487857	29.205882241088	27.2657508275719	21.8517782599301	30.5175692023881	32.588716791236	39.3423639344383	30.8376131764496	26.0841233114377	21.3872679829697	25.0272625035273	27.6978889252419	24.6647392035737	28.6180904605927	26.1296280331141	23.7610623682795	28.8721160972665	30.5830510879347	25.4462368066642	27.7344312940983	26.1012690677678
FBgn0036597	9.27876977686174	16.6460951491411	35.8969277428627	37.5865415352708	30.2518507355761	21.0000603017695	6.80389760354774	20.8206765652656	37.604011137174	31.8961861857513	27.1422790393492	17.835791012411	2.85144996884967	4.0352984121042	14.1162353082105	7.35649664428245	14.327614533897	14.8660109490723	4.77408600201	10.4930154840354	14.3474068594592	7.0796338112345	13.6809588910243	10.3377373581
FBgn0037327	12.9232138544864	14.7260260042465	14.7528766300154	16.8886553343818	16.2400116229268	13.9541515656345	13.4161701355162	15.0221138399134	17.0691286791773	20.621760651734	15.2352870351534	12.3499924768241	12.3606230821852	12.6906946901661	11.2919554649632	11.013215636232	12.9090902941182	11.0987549863618	11.0977833477417	12.528623510634	11.394308341085	11.7350554544269	12.7098724804386	10.1395770423252
FBgn0034451	18.5617620484586	24.7337836684642	26.1928655077563	27.4784235899242	23.7548471899509	21.4855134086557	19.5714172918517	24.7640762109805	27.5853401812608	26.8908769035653	27.075477263628	19.9291880908837	19.9534246640967	21.4627866894394	27.8397973544356	21.5739843730535	24.0783570102459	21.1346751725816	20.543068848968	25.09926573003	25.7531594695078	23.095915817756	24.7610653458329	24.2433537713438
FBgn0085419	15.2169803032164	17.3726263859459	20.1272083849789	20.2890538933661	20.3755082625071	18.9044930515532	16.1398386937648	19.6517550936142	21.8191192534518	20.2244915630704	19.5758223795296	18.3140785830943	18.5267283803122	21.1710135076354	17.063707541031	15.9528949965937	20.2039922856983	18.1629905546945	17.5872722015834	18.8833150154675	16.9062216383172	17.878968042274	19.1935308791459	17.6557738182534
FBgn0001961	59.0102993387879	66.5580770549406	65.0463655704197	69.2238441059933	72.2584239443662	63.7690455408035	52.976630594804	66.9406257950898	66.906578864224	70.6834178162333	68.4365332834746	60.416940855574	53.5190159280399	63.183232402029	56.2261034329189	55.2984842802238	61.5025308914152	57.2888588485837	58.6323395811589	69.5690812274592	65.5141783079837	64.3568772643222	69.1730224997445	56.0777072762038
FBgn0030396	1.59035036832372	2.21604362666584	3.77831566484113	3.79640849212278	3.71807235603022	2.71832775981907	2.0591750911638	2.16540384055277	3.59257795736719	4.80188578417155	3.37955613153364	2.79328877816146	2.5743803673843	2.98233773269576	2.85217639351241	2.58197934926425	2.89807850098328	2.30494640917106	2.00002610268029	2.02079591706622	3.57358259831838	2.39864195767921	2.47618375846473	2.15467780815782
FBgn0029158	22.8799178525009	24.0262384752715	24.5951013008624	26.6089718661932	27.3931137552344	24.7989780440054	22.4950106040564	25.5324740489147	23.8196143766969	27.9036790741528	27.4012294794381	25.9414641979779	22.5042329660998	27.8380483483095	22.3739133489519	24.0468218025577	24.2306780391178	23.6483419527663	24.2216191478526	27.2558956274449	23.7098293696578	23.9118608294069	26.3164409348269	24.2891020056339
FBgn0033996	16.5635670497825	18.2018626087682	17.7397840901943	18.5638047020965	19.1566225353919	18.0085987203208	16.4452410699441	17.1908923004628	18.8186469294121	20.0728252837388	18.3217300508226	16.3292669487353	17.1823216516812	18.1303888272041	16.6542900028553	14.728946910577	17.4287402028444	13.4488041196078	16.183407471067	17.1543639522382	16.7224056198836	15.7004546162216	18.2651420463806	17.4159498170898
FBgn0040074	104.017045203036	136.711563584912	140.13289858292	204.868856091012	142.007200928749	112.618382292941	71.9379785231841	122.328819636801	114.041742390384	206.811073515853	129.456145540233	89.5750620521361	57.1576362176935	63.6503850756613	121.042449210317	66.5069069590076	106.084735039819	118.795496767091	62.8659077200549	105.854108789995	108.292625985662	64.5001455595737	83.0833276387674	60.3073448337962
FBgn0033226	34.8125390770456	40.4531193712479	38.56228758054	45.9743101210034	41.1585441241095	39.312438374479	32.3819991479016	42.3839743860539	41.8031323324433	55.2808814266741	42.0319434254575	35.9558287328954	30.2088395250596	33.1408281081042	25.5989394546363	30.7619814715536	36.5146732926912	27.7608277991565	31.7116525944255	35.1276672784783	31.5864487462617	33.8572390447025	37.8218077106964	29.0208413298977
FBgn0027329	27.2971572575481	37.0692037841026	35.9890458420709	36.2692822833665	35.5768838543627	33.4563416593117	29.1219586447967	36.3719958469828	37.947599185221	43.7674392592138	34.1794231282633	31.9432615672259	28.5341367529912	32.446662113948	28.229280650926	28.4457899534742	32.7157197493646	28.2071568444787	28.3789841160451	35.0978448194698	36.5186065806387	34.6877148395485	35.3807393951869	29.6575576836598
FBgn0032587	7.00011341194532	7.94455592675091	8.62588118489295	9.9121973387987	8.84404804076141	7.45696978130991	7.45592776885221	7.62978276179237	9.01311188104818	11.135027317888	7.4634235219459	7.12673894287832	7.86373787857034	8.3715648300339	8.99058888897788	7.45252133560355	7.87765652819587	6.25922990091686	8.29643116418405	7.28442611070869	6.90385349463194	7.27670401671812	8.30837140446927	7.76642516277788
FBgn0263864	10.0452561065256	10.8973253253124	11.3948367410847	11.4405774592012	11.1358774349838	10.7495663274692	9.94921883244396	10.9225274284621	11.5618639370914	13.1392376871716	10.7675876440398	10.3527485572873	9.63284092871147	10.4339900345947	9.55013111106983	9.24155379712197	9.83591793644563	7.72745972717986	9.60609757317619	9.55645270142864	7.92780035090194	9.43787601635042	9.43543429360664	8.12136328420818
FBgn0037008	8.91048975049418	10.5754964532345	11.7786637807859	12.0383940860298	10.8151107230618	10.3923867584339	9.28607357837284	10.9985302618446	10.6459930434003	13.8403916169927	11.6601295373586	10.402498492858	10.2267861983321	11.6360378700456	9.08665758022322	10.5851964781225	9.76194863489106	10.692810013551	10.7520371909619	13.7349020862519	10.9262563130498	12.0002990854542	9.99766202058875	10.184404682009
FBgn0284244	2.01126944784413	2.49304907999907	2.80998087169622	2.85757389131497	2.51900197260559	2.28813902109664	2.25498168067087	2.36288463169215	3.01361264739315	3.09185041836258	2.59673015146001	1.91215855655464	1.01526879270747	1.09585082720176	0.829664181418515	1.3040210503042	1.40291477387656	1.42960432815904	1.13886923031394	1.23152913121464	1.07461025549996	1.63009302228966	1.3263825902718	1.48634061975917
FBgn0053116	14.66444854277	15.6887419811407	17.572777697242	23.0277418084322	19.2270689843412	16.8788613585126	14.5994202387022	16.2930741146332	17.8007213550855	22.2714115173191	21.1456165192812	17.2494783457349	13.5266509245824	13.9722609121259	12.6072719105452	12.7374515377352	13.8501532383566	11.5904110417586	13.879282210452	12.2914251154038	12.821516283813	14.1323851324949	13.334400089011	14.2988585005962
FBgn0032034	6.79845492240147	9.35998781467592	10.342172646572	11.2078363962121	11.1303043049355	10.5109379759911	9.19094401399561	7.64966964440552	9.94218620196474	11.0070595173518	11.6219517598829	13.4715974956175	6.90008101261543	9.96011291901668	13.7176750136077	6.84045887393461	9.96171566016168	9.4058098891369	7.47272230575433	10.4590786719487	10.4775162280525	8.81740938941453	9.49321497478132	12.1908319317764
FBgn0037010	35.1216421487821	37.494290116765	54.5228099453502	61.9812368676167	61.6965152734248	52.3507890349483	35.7504150761538	38.5057447911488	50.1007854272293	61.2334613475549	60.3131941457401	53.8271520990115	45.2166695737518	47.5395669995534	59.9695129880155	52.7572745948305	68.7195447094527	72.2975561677574	48.012560651409	51.8696238227591	69.0205270147694	58.2631244620625	72.160997845508	59.4020788578123
FBgn0039254	19.8689190624141	23.3028101240521	24.9382614970085	24.2655970276338	27.2033094890668	24.1129718366443	20.5347699692977	23.1894673998409	23.1079627779802	25.8449435635935	28.0725384387436	25.2657082241902	21.6341849232344	23.5435744924081	23.679905445791	18.6758165183221	21.0549506119109	23.4478426072231	22.9649840119288	23.5152535191043	22.8598293560657	21.0684075635709	23.9881242400571	24.4624081146217
FBgn0031881	11.7331834788406	14.0011238291996	14.0717221483818	16.5354905618162	15.9566098716351	14.5326823850247	10.3651431287651	13.4404185238805	17.2714737881263	27.5128577062221	16.6263034897123	12.0747762195929	10.8947719442344	12.261229916152	9.22102955963252	10.2049067457874	14.3018428193103	9.84067418114578	10.789502034082	11.8095467163489	11.6149213328193	11.2478037579292	13.5737179346816	10.9772206452065
FBgn0044011	4.19639265903162	4.5682687052497	5.31919300301656	7.25558238934049	6.58036492955516	5.41496096449194	5.00276013209672	4.59394915735406	4.80639285624933	6.84875827586069	5.84127274728487	4.56284418775625	6.96758370967257	7.47023346757517	5.86062064623725	9.25803417428125	9.18932036301197	6.66882465928939	7.771578185855	8.94728676549401	7.00590626288793	9.48464048410982	8.26987526443071	5.83228727250554
FBgn0041337	0.158966041154787	0.324474934490118	0.295052850182821	0.655172904046788	0.575166321701359	0.296514214891947	0.283013739210712	0.287318283567864	0.341537166936351	0.812193660659542	0.418080438943188	0.372987377375668	0.398955581324954	0.550476852258575	0	0.714344952904592	0.550565432770428	0.555776551680474	0.306474756617485	0.398668266319263	0.281410102713054	0.63495797989964	0.421893663441831	0.348399606800765
FBgn0031216	13.6321808076023	13.0580952429846	14.5232946543788	15.4170156469343	15.4326412801254	14.9135045261194	13.6777048773121	12.9876648765038	14.8168153283192	19.2324623634685	15.2616661875418	13.8522700278635	12.8013085605474	12.425039610034	13.6438871277977	12.9129496469901	14.5675527497818	10.6749418171108	12.3314625820694	12.195105022627	10.4008409166913	12.3450420814944	13.621582932746	13.0859862645127
FBgn0265101	26.8367886964822	34.741845243858	33.2965373833594	36.3443793331177	37.2584628480096	34.7258765725722	26.7606978704639	31.4959096875527	45.1511685003	41.4997033672893	36.0601121821386	32.8725881196453	28.1810640066554	33.9319317468138	34.0045429500206	28.8240683978851	28.323146822707	31.6858293857776	28.7277551586172	37.4267003900617	36.4120984318328	33.7122073424585	36.5682651472107	38.8645234777646
FBgn0036945	6.80060736566045	7.28481156560976	8.03796686649498	8.87941682785192	9.31233394421569	6.75300768331763	4.80773815494172	6.1457743469184	7.51425233650927	13.4500063784772	9.10018651643556	6.56495759351637	21.1977362244412	23.6944589250824	16.8398335314708	18.4068921703323	22.5242289214858	17.8970402231264	21.9781832144937	23.4678575894484	19.0694516372993	21.800469097675	26.7602316849187	23.0886161777603
FBgn0259936	10.694459433765	11.5467536336799	12.6691082197161	12.3704167800635	14.0529411482602	12.4860988010828	9.93133249709622	11.2490606931337	14.6363733549155	14.7942347671549	14.1093146411387	11.4592277133239	12.319901061585	14.5238161179912	16.1946138269095	13.5710105291199	12.938085032846	12.760499083157	12.6360771661982	15.7865911782841	12.7867903417454	12.8850898772744	13.545231381667	21.2379793368797
FBgn0000489	28.071006291579	26.2742047331122	33.0447992096568	37.0532389401177	42.0331026881657	39.1734686940734	28.0884539643344	26.9678248498215	35.4235776727771	37.4808120808002	38.7714895525646	38.4471258276908	26.9838402382173	27.4212626495185	35.2964457943555	25.2532544549493	26.4403215694946	26.8262182158151	25.8358303725271	23.2510855354155	26.7154661400766	23.1066364966131	27.8396434727164	36.2028188696276
FBgn0037468	90.3592516461729	83.6511293973892	119.355563430545	125.73957927557	164.137912770016	148.824918479761	89.8224081041195	87.6151795888931	109.078572842423	158.797096508189	172.132859317024	153.355835871109	76.3486826351744	72.0343392952278	98.1307429386439	72.6679399055704	114.24881026513	112.886348860629	72.9908682770135	82.3660543801863	89.0383511977647	75.754544331743	117.679385767873	100.530109010856
FBgn0036505	43.3413913831999	45.381371966394	44.7257050709411	46.6074327115447	51.1748716772459	46.8453516558308	40.3215302004647	43.1795169074592	45.4676722699395	51.0933863070726	50.315603327545	50.1812959619528	46.213161603643	45.2766972018946	45.9314505028072	43.4751701174534	46.0772789967431	43.7449636671761	44.9442383488124	48.1640804627554	45.5665844780399	45.7508580892184	47.1719865926119	46.3412229718088
FBgn0036489	11.2771590674761	11.5537881414104	12.6667821663296	13.3497991901148	15.2782280972652	13.7683113085358	11.092498695108	12.3610330108015	14.1018774377564	14.3534301874048	15.9871095860782	12.3642478816981	11.469230305644	13.6340053554011	8.90187923107359	12.6558460178807	15.0608768216636	11.7934633060851	13.1096556353211	13.7108071094129	12.493239576093	12.066073869471	14.6107077680805	14.8729110694976
FBgn0034380	7.85972461931262	8.46275717478593	8.29541861104574	8.97360358880004	9.75107639803403	9.18893070458514	8.2996508289806	8.38106720218865	8.61381513912271	9.89026027344402	9.21429922249165	8.53335885708104	8.74715886846255	8.49290131683991	5.79559105247546	8.29455145507703	9.05947590434058	8.03374817395288	9.6005747579758	9.32358340839955	7.62570946434327	8.52240705659838	9.08027141385127	7.56021121349015
FBgn0030217	3.03810656127912	2.69557571266614	3.1421679087622	4.03002458281018	3.70974802847949	3.46623780075111	3.05261234506617	2.71382549867461	3.20168732911741	3.69897414814788	3.29769587347007	3.1609885379134	3.07412340728698	3.15756298736497	2.67517065213266	2.68820723540117	3.36860916229167	2.17683084388019	3.37527294861945	2.79350297570409	2.52434235726774	3.56898422956444	3.09162894723941	2.8761354116353
FBgn0036263	4.15145719359812	3.94065374441304	3.93414671505945	4.29004049203461	5.34037383081386	5.04792056538423	4.1297876729894	3.64495580486168	3.69827533993807	4.555886512897	5.4591629543801	4.36125591012455	3.39883971675579	3.51980472116934	4.48514040970941	3.75749663878716	5.21986061720599	4.50555109379279	4.79020818210823	4.36527816755444	4.28997955913945	3.89883061967972	5.44923717359737	4.25676597935213
FBgn0036145	156.367057436027	140.685595987493	153.612287652727	172.828962692442	183.994010750561	193.245432123186	139.560283543882	130.470888474414	151.522423611946	183.052009564344	188.638019224951	175.403775283955	151.292258059052	144.476973058281	125.753385212149	154.446980982371	148.88433037765	141.14727610702	146.8165133479	150.508581482912	149.668609079271	146.112424019426	164.859650732319	181.77071461643
FBgn0029831	17.1144255387323	16.3978957349339	16.5065354473166	32.9685660242534	35.5942591718336	25.2044484554409	21.9446251037639	14.8897153502936	19.584386582843	23.8148946849761	37.971534486464	25.0681269282043	22.260466392382	16.226530904226	10.3637085552461	16.4598454722248	16.2603719197012	15.9585900762094	16.190550485616	18.1707217019148	17.2189472726413	15.6073382422679	17.1223416905816	17.4388100126871
FBgn0003449	33.9941105221073	32.9142192310297	34.012985855662	34.4934488956703	38.3987500696823	39.0509059600492	33.1251482162172	34.4749824864511	33.0251540174659	37.4348953577655	38.4085241958174	35.8897452153333	34.4158912782193	32.8696802783078	35.0829425285544	33.4338275141409	37.4578244625041	34.4778721874064	33.6324353272139	39.8281761584309	34.7604049875456	34.1583363638504	35.1976648345297	34.7628841421321
FBgn0031873	8.54972358010832	8.40513689828259	8.98159609470806	11.3334928812985	12.0920818501424	11.8940708511267	10.5053229793774	8.67256557126571	9.90748206876417	11.157869100987	11.7017728571349	11.4046599623081	11.6043829982293	10.9223278002624	11.8760501397336	11.3312008013425	10.1803178621007	12.6997348018087	11.0233244602713	10.5437360330192	10.296036297676	10.9838054972468	11.7313225336095	12.6542960215575
FBgn0035046	74.5029917027577	68.0556165404597	67.1106476548786	83.6218206522421	83.5636572590833	82.607914315105	77.2900942406173	73.3124775252735	65.3923611179349	82.9788262274382	87.5968576855994	87.0423471632229	76.9388115079219	68.2808757205344	53.3095165568641	85.3477036106826	86.3396312929024	88.715949185183	90.7894388851826	72.7603573443445	72.9893503839131	92.1991595212675	83.1119148788494	79.9832602701317
FBgn0037150	11.0059236039071	10.3283461885676	13.2033448507635	11.4507664312221	12.6916429057333	15.1919102432589	10.948475561634	11.2803999738141	10.968262373424	11.8126528547325	14.0315375888721	14.6775949219053	11.9685989377601	11.020646626615	14.4100425230284	10.331160071279	13.7310925853413	15.0054810767088	11.8235007753723	11.949460645509	13.3531670752937	11.4512927284845	13.5658259055151	14.5609978523627
FBgn0039977	46.79966738352	40.2550174325176	44.4031588461819	43.3340081007801	51.4354610386123	51.5320545046475	44.6846351473677	36.9221947197629	46.2932370036178	50.4933203497289	52.3496206849636	53.487996178942	49.4975826029191	47.9132253006285	54.2160921961825	47.0435565021307	43.5291787636917	49.7919659850601	47.1642482376168	45.1312754403481	43.9381576541069	43.1436409481764	48.7761869929201	62.068685211971
FBgn0013746	19.7385537102258	20.1355135586448	19.4533618898281	21.3767749363106	22.3318804038979	21.6188984867465	19.9599565287986	17.5103692894281	17.7160132181105	21.0722809051353	20.8999897648735	22.4757631120222	19.9695150542565	20.1784878804466	20.3134912230374	19.4136570143558	19.9644674400121	21.2688822093343	23.2210431976737	21.1231565554867	20.8744417886534	19.2694653153434	21.2696426119815	23.5062086601847
FBgn0033100	23.1636866625912	24.1006367006344	26.9882709978694	26.7649218844566	29.2108998910845	35.8721502258801	23.3567478648192	21.6742465186012	21.3287060585998	29.1901632136556	31.8080275771071	37.3096180886351	21.1570608615295	23.0972862013941	28.3474949722313	27.0997949234905	28.4530083288293	34.9218468694313	26.6305626279459	26.1449914866143	31.2561741906065	27.1181583878637	28.8339241367112	30.0599092152758
FBgn0032251	5.01626174310663	4.98970343704804	4.98311480308765	5.20644067749181	6.93149156922151	6.39751881827474	4.73404800134282	4.50131977589654	4.35866479709248	6.53248234594987	5.76951005741599	5.25734589062846	5.15317625878066	6.06936016592788	4.52257392643507	5.80693316554701	5.16684483061479	4.04201128494891	4.77786287239567	4.35371059091513	4.62763280017022	4.707155157656	5.15647810873349	4.43417681382791
FBgn0047205	1.27267602725452	0.93053153841334	1.29743716764685	1.39039306056934	1.83978910272173	2.58968883228264	1.25433545833132	0.789641202869379	0.787068265729237	1.18339138546807	1.63360217546316	2.00560475470664	0.0357539896949463	0.0758971853365244	0.0307829189728709	0.0826049825136751	0.0303637593620251	0.0543361353721261	0.0676084999644267	0.0544430336290248	0.147955482722436	0	0.0504129027596382	0.0908311713474636
FBgn0035534	15.0145282162048	13.5926752387211	12.8222075555882	14.4668854134846	16.693772733026	19.4710428801599	13.2206910311663	13.4281646424809	11.6044944045225	15.9246362144562	17.4320902510185	16.8192192486758	12.3002833847353	13.6769628505793	14.1201445398107	12.9235232069452	14.4874779103797	14.3164757187802	11.3526298379757	13.378421894317	15.8650770772852	13.7222103661165	15.2098189402396	16.8331277307832
FBgn0052039	29.5573385321728	27.211305281806	28.9433561394777	33.240959548138	34.6343233003818	41.5255750927574	35.9729707821527	29.2169972934354	25.5308308671409	32.4641933752579	35.0467198557549	43.997511200089	32.775491611301	28.9820078747659	37.2053330143754	31.8328285849293	30.2720132469039	39.0228432276602	36.1693196307987	29.6425941942149	33.9664016975773	31.5242438754333	30.857884649909	33.014089332414
FBgn0010213	89.1433529647325	89.956088183139	91.8409892442959	91.9375799213894	98.304053861066	114.545472859641	93.344293614312	91.1734040745978	87.1341349361731	93.9593328347602	100.108310755075	105.75780166639	83.171036505201	89.6223874674503	83.1518518814846	86.9516160014351	102.48603414128	97.8497259959262	99.536497506248	92.5354028401488	99.796284511764	91.2695982085243	103.005695857719	92.5264479090462
FBgn0036193	11.1118856411719	11.1343695753342	10.6020105723211	11.490944559051	11.8850519135832	16.2106935795011	10.835286434587	11.2037928432619	9.80883004247491	12.7592019155345	12.4987976337818	14.1288499937905	12.7048979697595	11.9252739140603	15.7752044462627	10.4233202860094	11.1198136705714	14.1854082134659	13.8097986196135	12.239244240534	11.6724537816811	10.8282773937592	12.7549697906973	13.7777398846628
FBgn0038425	6.25759112667185	5.94168812994086	5.74705471904488	6.09800626426121	7.46960635538389	7.63990843421093	6.70689347339818	5.86449146789056	3.88393214696309	6.87558200827659	7.16813589016142	6.33906657954592	5.14762469471415	5.66731627796732	4.35680523785294	6.49071393150906	7.44649592263037	4.64073900018861	7.25912592407423	6.17768305119934	5.48132057623526	6.97629657854972	7.25811875518936	3.98967733273451
FBgn0030573	2.54456058931795	3.13939513777661	1.63727012143116	2.40509119942953	2.73838979872702	3.6244370130921	2.47101010939656	2.09513999911891	1.66612311066304	3.29911221270593	3.3014805773398	3.8665371382184	2.71407542607957	2.39490757322539	3.39053900594246	2.45902795168023	2.93762343179592	2.69584375341644	2.26418049360033	3.3224113323194	2.80280988103403	3.25239587481927	2.25107614405885	1.68994337894731
FBgn0033268	330.728553146622	291.640403157661	234.519631943195	322.290121948212	428.473580638762	356.399764919879	319.27287795641	267.943881218355	262.052054606107	342.587162467166	390.593048864811	307.048537446755	221.39448597011	234.75704788763	143.85178453023	203.495624056638	288.902873912148	223.829192291094	280.388031980722	262.030981413913	214.384144340666	267.513792445729	305.878569582301	218.093915132762
FBgn0028515	29.4229085135277	29.4692872780893	29.357213640697	29.6456231294965	31.8860091384846	33.0502752433939	29.7303590998636	27.4634710174742	27.1514323541758	32.3463781366508	31.3003807884312	30.4618074089657	29.1163888639795	30.4657710146431	28.7239559228385	32.79396010283	30.6509732863334	30.2981540489509	32.632874744703	33.1133591517453	31.6965786561384	31.4186590419217	32.7576125322252	30.4350330536749
FBgn0053198	10.9211420111218	10.5041593751697	10.1659406067732	10.7208255643122	11.9165410844777	12.4582075921162	10.8464999213478	10.0190796777427	9.06562837351458	11.6587980777093	10.8362484913011	14.5594564750367	10.2782578470729	10.9752599741913	18.4358667142351	11.5134978506444	10.2496327749915	14.5945356662518	11.3741998581135	9.54463365008896	11.834251915256	11.0642046288517	9.77130969085797	11.1764641472233
FBgn0039764	8.55562401046036	8.3824258921708	7.57853460889873	7.70407373083191	8.86794897338885	9.90529370037592	8.25102506094156	6.87863567049006	7.87786470802635	8.05207048524837	9.96263469166697	9.25595591143842	9.88450999165553	8.11007256954421	8.12773157711237	7.80046431976478	7.07387582238482	8.32664088011757	7.19287484343758	8.32892936331183	8.10551727086611	7.97544031912203	7.72543233207442	9.52246356137268
FBgn0051759	1.8712372293802	1.82671373055719	1.61577262736253	1.73022381041392	1.98698173916648	2.00730090792873	1.77764590717621	1.37857752627795	1.74172986297873	2.05156833346045	2.10227275505563	2.80204160734091	1.66537380310158	2.29177902220327	2.20842453333931	1.32676945269675	1.83696951830589	1.88120960271711	1.77363947408759	1.76346017711866	1.94433058477346	1.75483141289166	1.58343807368935	2.13971315550578
FBgn0040323	16.8325890412697	13.5420750026168	12.4766968374451	12.1016932049936	14.1916991806065	18.6295192259965	16.5055169391356	13.0845980383588	12.3993161916235	13.6682204875645	15.69954116196	16.0731738593977	16.6144884214382	13.7356132336717	12.5081088306438	13.6164849965713	15.4659892097882	13.5707415298032	17.4132604012019	15.7285771652758	14.5743422039574	15.7426892764361	14.4068873219766	14.7892483561577
FBgn0034942	2.45076980641834	0.956982852954933	0.672433060525706	0.632395464372838	1.24557451229279	1.24672954119136	1.65560371997082	0.914802197663004	0.343399419754979	0.737594242923514	1.0509001218801	1.60723334759479	1.55438228263766	0.851505172019807	0.518039264546722	0.417042559482345	0.936806412072424	0.965212018671414	1.70665382462001	1.14526294297043	0.377259345258358	0.868251374215656	1.2254495213895	0.700598555006118
