logFC	logCPM	LR	PValue	FDR
FBgn0032752	0.228180219426572	5.73093863442082	31.8214092903879	1.69019384082956e-08	2.63230513942529e-07
FBgn0041710	0.68666750754934	3.72233724767278	31.7966003563392	1.71192127597754e-08	2.66181525670664e-07
FBgn0040235	-0.241881364384519	4.67535364345849	31.7524099127786	1.75131820071973e-08	2.71865895080934e-07
FBgn0003514	0.214374251004285	7.05498079277608	31.7288909988624	1.77265490863645e-08	2.74732827102264e-07
FBgn0032587	0.384891748804846	5.4830314771053	31.7020483909688	1.79732529406629e-08	2.78106327408189e-07
FBgn0243516	0.225256497352704	7.14692875408422	31.6609867319618	1.83573116109823e-08	2.83590855822563e-07
FBgn0032817	-0.365757073543739	6.48035114463346	31.6449373419851	1.85096499743214e-08	2.85483780119244e-07
FBgn0035089	0.387779678254135	4.79515249165126	31.6410447568785	1.85467882118478e-08	2.85596684072474e-07
FBgn0037723	-0.565167927776689	5.89518490719961	31.4952593650274	1.99927769040304e-08	3.07368887940294e-07
FBgn0031589	0.271999994456049	6.86201611704865	31.47150490023	2.02388633998372e-08	3.10653579557117e-07
FBgn0037973	0.597967322409313	4.53598884413676	31.3460147151552	2.15901419698846e-08	3.30864607660087e-07
FBgn0029506	0.213608363509486	8.14100062467755	31.3389775413492	2.16685400149204e-08	3.31535585084516e-07
FBgn0014863	-0.298733931613092	8.00140931856156	31.2737215602755	2.24092484642314e-08	3.42321821037334e-07
FBgn0264979	0.322628241254718	5.29922960655283	31.2648117200154	2.2512331343715e-08	3.4334890065303e-07
FBgn0034744	0.229655143999336	4.82566848450818	31.2427289907204	2.27698709088664e-08	3.46724679753772e-07
FBgn0050098	1.49364536055103	2.45063209843587	31.2165149270561	2.30794261240861e-08	3.50880545105551e-07
FBgn0016797	-0.319101055882037	6.82164293522773	31.1596781194874	2.37651539817193e-08	3.60733193085432e-07
FBgn0046114	-0.436580064039672	6.77893960365834	31.1150097878066	2.43183643613882e-08	3.68546351033823e-07
FBgn0031630	-0.359180031487173	3.81267674673544	31.0884735495879	2.4653100865628e-08	3.72408369835125e-07
FBgn0035173	0.257497192672072	6.91770031695464	31.0872040505065	2.46692299151859e-08	3.72408369835125e-07
FBgn0030828	-0.505888583663936	6.44056256213977	31.0855828394746	2.46898428529238e-08	3.72408369835125e-07
FBgn0051145	-0.296725830193414	8.02997395241444	30.9792375041531	2.60803496819714e-08	3.9276350511623e-07
FBgn0030735	-0.170320097642707	6.6654735841948	30.9750045910015	2.61372916687035e-08	3.93003107696769e-07
FBgn0035873	-0.619662161779935	2.76466308163302	30.9378598179038	2.66423425653649e-08	3.99969211741482e-07
FBgn0034860	-0.38868623220895	8.67336617942953	30.8223945754532	2.82755892459186e-08	4.23824090449778e-07
FBgn0033235	0.373101407704685	5.60072834598129	30.75051316119	2.93426233391616e-08	4.39130697410141e-07
FBgn0265630	-0.250395600899498	6.71959715231945	30.7330924519747	2.96072386910024e-08	4.42399582187864e-07
FBgn0001977	0.21436868153459	5.21485256039353	30.724219088383	2.97429400271559e-08	4.43735014922272e-07
FBgn0011769	0.462320578563707	3.43177323552904	30.6757665764036	3.04949954232867e-08	4.54247381281867e-07
FBgn0033268	-0.427635957359349	8.15484450245866	30.4633100704689	3.40240871694062e-08	5.06029047994678e-07
FBgn0042712	0.252268129541188	5.07426472331571	30.4533094537587	3.41999388420456e-08	5.07855836014128e-07
FBgn0036341	0.183366387050222	5.27991575483921	30.4496551844881	3.42644227112969e-08	5.08025759642108e-07
FBgn0039324	-0.518878046838641	5.66167653832234	30.4164962266541	3.48551471102334e-08	5.15985469894614e-07
FBgn0040237	0.397957156406405	5.54335627268657	30.3086742732414	3.68474368561668e-08	5.44611071114825e-07
FBgn0029170	0.428834002656293	4.05249437603287	30.3057754846123	3.69025459546378e-08	5.44611071114825e-07
FBgn0034276	0.622760205201495	4.53638858550228	30.2667425629781	3.76526959202559e-08	5.54826956191094e-07
FBgn0031267	0.297019386970231	3.48832366639696	30.2375041643315	3.82246020244827e-08	5.62388998756521e-07
FBgn0029664	0.383597882059876	4.84949114518892	30.2156018595278	3.86587075395507e-08	5.67903528855547e-07
FBgn0001142	0.419126861067875	8.46429468843652	30.1916533106884	3.91390246889129e-08	5.74078986937837e-07
FBgn0262717	0.289102422183721	5.02209383048348	30.1692763435196	3.95932235943796e-08	5.79853051356219e-07
FBgn0001987	0.281132691352979	5.79330662889639	30.1321577177197	4.0358317572904e-08	5.90155672844693e-07
FBgn0261535	-0.350202486703934	4.02175735041891	30.0930735172129	4.11799414494077e-08	6.01252254881749e-07
FBgn0001297	0.202952843717199	7.94923944120444	30.0879808241213	4.12882263354132e-08	6.01915725784761e-07
FBgn0259219	-0.271554507289582	5.3586443138203	30.0242478087848	4.26677383170865e-08	6.21081455320752e-07
FBgn0086443	0.444528749429406	6.02858449127063	29.8768297990928	4.60381785142605e-08	6.69125453428812e-07
FBgn0025836	-0.193907150147972	7.25951724024465	29.8512345439253	4.66499740299114e-08	6.7699007766438e-07
FBgn0003660	0.232722503110781	7.10726925034925	29.7977015614987	4.79560188441674e-08	6.94890693630009e-07
FBgn0267795	0.178621244065748	6.68546031775172	29.7871710276078	4.82172125100291e-08	6.97620032358095e-07
FBgn0032906	0.41275903894748	3.28518421191418	29.7542770508679	4.90423121590098e-08	7.0848758048114e-07
FBgn0052271	-0.441409422203832	2.46246869322481	29.7512966922487	4.91177656309302e-08	7.08508974718447e-07
FBgn0033821	0.490808915573322	7.43370304050798	29.7107016901622	5.01571625332916e-08	7.22413989088522e-07
FBgn0259224	-0.303983219807354	6.47254195503798	29.6961743982563	5.05344503429808e-08	7.26755203280886e-07
FBgn0030798	-0.301675371675874	4.97836894838906	29.6550402102868	5.16182403271949e-08	7.4122864445858e-07
FBgn0038610	0.247757030592245	5.58890189225053	29.5963000706944	5.32064035416043e-08	7.62890618445338e-07
FBgn0051523	-0.458989403072105	8.65390790023753	29.5630221415406	5.41277719770052e-08	7.74941405075869e-07
FBgn0036875	-0.397917710764832	4.24671064661697	29.5235278967556	5.52420189423129e-08	7.89713518551452e-07
FBgn0024289	0.696701778544707	6.36461234061835	29.4786893070711	5.65349288013038e-08	8.06991874901472e-07
FBgn0037391	0.322493703782714	6.62944211339719	29.4628166791205	5.69998419253463e-08	8.12203490312367e-07
FBgn0020306	-0.290309346942987	7.50433386570121	29.4604451267633	5.7069633428714e-08	8.12203490312367e-07
FBgn0266405	1.29294398602035	4.05362892298425	29.4424245096968	5.76027599112568e-08	8.18574531795279e-07
FBgn0033943	0.844302230900913	0.78461203560167	29.3875593656623	5.92568245284372e-08	8.40832393086476e-07
FBgn0034277	0.220883521723823	6.01355273402984	29.3619573118725	6.00448734351743e-08	8.50754138701331e-07
FBgn0030244	0.501997250566631	2.25702488468185	29.3231207826077	6.12603806660792e-08	8.66694130014338e-07
FBgn0034509	-0.368457792988796	6.99686878367265	29.241746898892	6.38877668621675e-08	9.02532494108909e-07
FBgn0033304	0.454889025039003	5.3124430576459	29.1921995211817	6.55425455263317e-08	9.24545656923719e-07
FBgn0030925	0.539053415259344	5.32664472328601	29.1404480180711	6.73168103487141e-08	9.48177072823505e-07
FBgn0261632	0.611518399289043	1.04298434861351	29.1228179391774	6.79321709523661e-08	9.55439549752955e-07
FBgn0037719	0.258816237616148	5.55093211037835	29.1031411770049	6.86256272007283e-08	9.63777503414334e-07
FBgn0028425	0.40720190499783	5.79741429855993	29.0945321376232	6.89312566588692e-08	9.66652381081478e-07
FBgn0261269	0.406595550604274	2.22448062676689	29.0301626549328	7.12600786202648e-08	9.97849463486691e-07
FBgn0015245	0.29263942590833	8.44361900623166	29.0213268846524	7.15858423895719e-08	1.0009477349012e-06
FBgn0085421	-0.236892964983131	7.61547931733638	28.9761387934314	7.32753479783505e-08	1.0230776719193e-06
FBgn0035679	0.490719799011817	4.00083969082359	28.8919814166288	7.65290712549854e-08	1.06695115644869e-06
FBgn0036225	-0.545143457351207	2.15741558681313	28.8321064631364	7.89317510912548e-08	1.09884929062796e-06
FBgn0034438	-0.390218616642218	4.0028610275849	28.7471342770883	8.24718655779405e-08	1.14646665965967e-06
FBgn0039886	-0.726557541291662	3.33205169545551	28.709974114007	8.40696243717093e-08	1.16698385830758e-06
FBgn0000928	0.90836595413877	0.354968775652183	28.7041116031971	8.43245095065743e-08	1.16882800586681e-06
FBgn0031080	0.661166266876722	2.05102893335501	28.6947165886024	8.47345935304898e-08	1.17124670230779e-06
FBgn0284252	0.158730770322966	7.49205235914042	28.6945113255955	8.47435753496867e-08	1.17124670230779e-06
FBgn0036821	-0.245713256932355	8.25881330260308	28.6874800335857	8.50518246350717e-08	1.17381322241314e-06
FBgn0020389	-0.400362778241731	5.76624788166543	28.6715538390349	8.57541840745927e-08	1.18180370513158e-06
FBgn0085387	-0.288288779299294	6.53446358348055	28.6572375357782	8.63905048724892e-08	1.18886243630561e-06
FBgn0038148	0.698424872878128	0.679102018772562	28.6098398240225	8.85311610408171e-08	1.21657311398701e-06
FBgn0039806	0.663513007447418	1.01415188059172	28.596476526757	8.91442460375838e-08	1.22324296353578e-06
FBgn0001168	0.270778390144458	6.34355741892093	28.5911519454328	8.93897122676938e-08	1.22485645793987e-06
FBgn0032415	-1.00176735817456	1.82550392384039	28.5602289178502	9.08287295722843e-08	1.24279653120477e-06
FBgn0034997	0.349593684937586	6.9943547720722	28.5525468095385	9.11898053092887e-08	1.2459571401603e-06
FBgn0034010	-0.828976598531692	5.45710799199772	28.5434048267758	9.16213731016617e-08	1.25007052929874e-06
FBgn0261836	-0.299266557270317	9.25070932600774	28.5309695732774	9.22116943461338e-08	1.25633514715117e-06
FBgn0039703	-0.606911380292205	4.83133617119969	28.5044162442258	9.34850125291569e-08	1.27187421875606e-06
FBgn0030607	-0.577158758877942	5.20218897880517	28.4783431541299	9.47524444503533e-08	1.28728923822054e-06
FBgn0000566	0.305906093245031	5.88894331977859	28.4575693980964	9.57745856256958e-08	1.29933283445172e-06
FBgn0010383	-0.733664450356488	5.03003234415721	28.4362831814687	9.68334041086546e-08	1.31183924264879e-06
FBgn0031232	-0.452059411688699	2.26932149820491	28.4120347598379	9.8053867871619e-08	1.32649709954007e-06
FBgn0052354	0.338648996762718	4.02707899245229	28.3725569614571	1.00073915445088e-07	1.35191532035691e-06
FBgn0020653	0.248669197639	7.72799373907352	28.3571726906846	1.00872361602345e-07	1.36078236539051e-06
FBgn0033518	0.596420342388267	5.5135708148594	28.3416248952742	1.01685780767523e-07	1.36982617185842e-06
FBgn0032512	0.413816895704388	4.94950480000528	28.203328932452	1.09216565732298e-07	1.4692082395842e-06
FBgn0031824	0.734373962596905	4.48940223139405	28.1647183797183	1.11417154336581e-07	1.49670898209786e-06
FBgn0028978	0.328286592393115	4.53279968726296	28.1474955140473	1.12413040457585e-07	1.50797213095623e-06
FBgn0030955	1.02694046375247	2.42708177672495	28.1220327162186	1.13901754547453e-07	1.52580560147623e-06
FBgn0051973	-0.289572314595845	5.22824884538805	28.0830365305628	1.16220104470663e-07	1.55468737516761e-06
FBgn0039759	0.729095905236729	2.81972225321756	28.070076002699	1.17001039538031e-07	1.56295112509799e-06
FBgn0038180	-0.346279534504249	3.32330856976058	28.063457670559	1.17401852412338e-07	1.56612108970108e-06
FBgn0086254	0.553960988317708	7.61237163673819	28.0041515423696	1.21055464205556e-07	1.61247267660913e-06
FBgn0051133	0.375403720967908	2.791433677546	28.0016312105191	1.2121323106688e-07	1.61247267660913e-06
FBgn0032495	-0.438298966308202	4.6968067992017	27.9796333230091	1.22599024417357e-07	1.62864556986053e-06
FBgn0050151	0.419500966060274	5.86830845750893	27.9670929698525	1.2339611858041e-07	1.63696402183264e-06
FBgn0029810	0.290009935564422	9.5106583042267	27.9139431165905	1.26832507010735e-07	1.68022372358067e-06
FBgn0035480	0.298977403518544	4.50556112247315	27.8716500398901	1.2963534632121e-07	1.71498252356982e-06
FBgn0040384	-0.202232809899727	6.14843828191147	27.8682808314031	1.29861281414212e-07	1.71560186673838e-06
FBgn0027279	-0.194410434248083	8.5528505463086	27.8328587353774	1.32260661212457e-07	1.74489340646406e-06
FBgn0052758	-0.189344983409971	6.77233726056288	27.8230821036646	1.32930687777946e-07	1.75132067061509e-06
FBgn0015038	0.838521191892093	4.60954682887539	27.8011098731944	1.34448960510486e-07	1.76889030737559e-06
FBgn0027578	0.445646777000318	7.24972778825419	27.7859130755352	1.35509207939412e-07	1.78039395561548e-06
FBgn0010038	1.22779180222993	2.69770367127184	27.6765379212857	1.43391333335746e-07	1.8813728639586e-06
FBgn0039864	-0.363174093121777	6.19555573900882	27.6388680951817	1.46211070551666e-07	1.91574505300117e-06
FBgn0000964	-0.693447379968393	5.30329734392862	27.6333841439765	1.46626174317866e-07	1.91855942297339e-06
FBgn0010113	0.250517594256769	6.11188479989938	27.5865636690432	1.50218650523911e-07	1.96288435841475e-06
FBgn0033226	0.264408378251196	6.87852140137928	27.5562373245474	1.52592491642699e-07	1.99113955329053e-06
FBgn0036487	0.214657981704169	4.62146568606946	27.5536496117356	1.52796781339376e-07	1.99113955329053e-06
FBgn0039254	0.253835964863974	5.38669499786446	27.5504428487911	1.5305032293647e-07	1.99173368625749e-06
FBgn0002869	1.82141833107935	1.27611378260462	27.515902108547	1.55808149504657e-07	2.02487171771452e-06
FBgn0030086	0.210115329479287	6.55470515579081	27.4351270696753	1.62453439214579e-07	2.1083726840071e-06
FBgn0033853	-0.334487694601219	6.83965455973114	27.3520575792121	1.69583902467768e-07	2.197283850069e-06
FBgn0000547	-0.26197241774375	6.22579971187693	27.3500164170482	1.69763003659539e-07	2.197283850069e-06
FBgn0028429	0.166001722726347	5.88253086177542	27.3341685811509	1.71160032696857e-07	2.21237623909649e-06
FBgn0039182	-0.269124173210562	4.74067157121968	27.2194846905562	1.81619077342175e-07	2.34194854940976e-06
FBgn0011674	0.302282421026976	3.64723426472505	27.218906544478	1.81673394467681e-07	2.34194854940976e-06
FBgn0003141	-0.278542438638559	6.0005416480358	27.1839153196256	1.84991331425379e-07	2.38151474783909e-06
FBgn0025583	0.732084639858041	9.01133098592912	27.1613087902008	1.87167151704479e-07	2.4062912470141e-06
FBgn0032670	0.323518713528473	2.7932567641033	27.1073658676644	1.92463208448352e-07	2.47106248058756e-06
FBgn0030617	-0.433333663375239	3.09899289411698	27.1041599217971	1.92782651802211e-07	2.47185038682941e-06
FBgn0265660	-1.50171845159192	0.295189703130883	27.0882752747353	1.94373268871444e-07	2.48891332787525e-06
FBgn0030761	0.179897592998389	5.84272290728536	27.0760414678878	1.95607267874964e-07	2.50137037611002e-06
FBgn0051636	0.383725011462348	2.65940041322224	27.0715016537953	1.96067184446634e-07	2.50390865683981e-06
FBgn0031713	0.204436226004104	5.87491965220694	27.014584653738	2.01926108631336e-07	2.57529729490138e-06
FBgn0034430	-0.326466461519591	4.3336244559469	27.0095021239636	2.02457752377598e-07	2.57864408546893e-06
FBgn0039686	0.420404110417293	2.34883733511669	26.9981041711417	2.03655109602543e-07	2.59044972081428e-06
FBgn0046999	0.248712463189067	4.28430142840661	26.9814556378611	2.05416807697744e-07	2.60939281714721e-06
FBgn0043575	1.97123029451811	2.79094700229617	26.9207295508507	2.11973122032234e-07	2.68911067923806e-06
FBgn0000277	1.42742870675624	3.40853064752326	26.9139200719896	2.12721266388089e-07	2.69503212892211e-06
FBgn0036015	-0.303464185984732	9.03198188275395	26.883312146525	2.16116919281289e-07	2.73443573695666e-06
FBgn0030183	-0.309161800124814	5.62702183654732	26.8702767073743	2.17579520973028e-07	2.74930956712356e-06
FBgn0034887	0.257502826486231	6.4040229062462	26.863012087562	2.18398926324621e-07	2.75602755775655e-06
FBgn0032770	0.413478272373963	3.62790179742312	26.8572097341381	2.19055618031366e-07	2.76067724934793e-06
FBgn0033387	0.312332166863474	5.36547568352167	26.8072538245863	2.24791967703963e-07	2.82924765659469e-06
FBgn0264255	-0.289082080735949	8.34832841450157	26.7959266297009	2.26113450191706e-07	2.83972672242713e-06
FBgn0039622	0.484458834747945	1.83141055402747	26.7950373334458	2.26217528629348e-07	2.83972672242713e-06
FBgn0035499	0.172352901141581	8.43499887706711	26.7390112329806	2.32872255937773e-07	2.91943778451831e-06
FBgn0259226	-0.372542043403356	3.54715393141061	26.7319919163337	2.33719718594269e-07	2.92623197999465e-06
FBgn0086906	-0.2478588937593	8.75268728939469	26.7109660719819	2.36276773098748e-07	2.95438502968643e-06
FBgn0052580	1.06020396449293	1.63422736237934	26.6834796721223	2.39661863590417e-07	2.99203610385275e-06
FBgn0015576	-0.293381721595023	6.83131244469743	26.6814585263114	2.39912688218721e-07	2.99203610385275e-06
FBgn0033807	-0.34879129750814	3.60473576069217	26.6435721249042	2.44663395056455e-07	3.04731599200354e-06
FBgn0263120	-0.307162535942193	9.2768602090978	26.6209188175115	2.47548899003532e-07	3.07925110994263e-06
FBgn0033544	-0.325069536420771	8.50242720055836	26.6163778462662	2.48131404296404e-07	3.08249363210242e-06
FBgn0037718	0.301806109740307	6.39595208176389	26.5966071549746	2.50683597680845e-07	3.11016515361028e-06
FBgn0015279	0.17965009651081	6.19461124100653	26.5870435058729	2.51927592490926e-07	3.12155560268834e-06
FBgn0030981	1.50713693340119	0.330095162680691	26.5451870245131	2.57445300060062e-07	3.18580243407658e-06
FBgn0039749	-0.562510224005425	1.29018527769486	26.4874940215901	2.65249753418294e-07	3.27814469450377e-06
FBgn0263594	0.197069676825071	8.41315567763928	26.4581645582342	2.69307793802769e-07	3.32400779515841e-06
FBgn0259937	-0.317038331359674	5.3477113430892	26.4373139897364	2.72230480078196e-07	3.35575744940665e-06
FBgn0029935	-0.176643003313081	5.55834219202769	26.4347685124451	2.72589457963328e-07	3.35586353261279e-06
FBgn0037633	0.368468160140425	3.6879793007134	26.4292637845445	2.73367389800542e-07	3.36112048717534e-06
FBgn0034639	0.273792632371327	4.22708371103469	26.4027916197668	2.77139650152865e-07	3.40313278097967e-06
FBgn0020294	-0.217168423298283	4.64572815771744	26.3993943121916	2.77627526249909e-07	3.40475857416342e-06
FBgn0034629	-0.767328413713393	4.22456920898329	26.3653710483111	2.82561230124067e-07	3.46083307177534e-06
FBgn0046876	-0.530760552940494	3.38546090057593	26.2978690544649	2.92611355990656e-07	3.57935066114752e-06
FBgn0020385	0.554421425068077	7.98431198351379	26.2860755371775	2.9440366656642e-07	3.5966815285372e-06
FBgn0002773	-0.234186417738278	8.89737629254018	26.2746556434184	2.96149682435271e-07	3.61340338645226e-06
FBgn0036094	0.490238116844232	3.97140906356108	26.2718217731505	2.96584564971267e-07	3.61410555126564e-06
FBgn0034742	-0.201519912411695	6.98780110371993	26.258879518954	2.98578820400652e-07	3.63378391587985e-06
FBgn0016693	0.175742118341378	6.83225325674768	26.2549871182877	2.99181220523132e-07	3.63649458143472e-06
FBgn0000052	0.516205787611273	6.96652357958567	26.2474235325025	3.00355270677431e-07	3.64613787395239e-06
FBgn0052649	0.214952368913489	4.87535673965446	26.2385569433756	3.01737459734039e-07	3.65615965899558e-06
FBgn0027095	0.30062873670975	5.51887494342352	26.237233732907	3.01944277538683e-07	3.65615965899558e-06
FBgn0020388	0.19879178955	6.02370628666265	26.2270348159313	3.03543144157613e-07	3.67087908426972e-06
FBgn0040344	-0.153532451644986	6.71559281557126	26.209232170353	3.06354397112467e-07	3.70020481152989e-06
FBgn0015351	0.567009350920122	3.11028619735278	26.1723615498336	3.12259990294283e-07	3.7667836108799e-06
FBgn0010482	-0.290485569899787	6.51124981247537	26.1275826709431	3.19585927247704e-07	3.85030693230001e-06
FBgn0033052	-0.242694154683678	5.568098168865	26.0943205307683	3.25138998130783e-07	3.90802825770737e-06
FBgn0051469	0.308333826450515	3.35240703687721	26.0939998906179	3.25192996595612e-07	3.90802825770737e-06
FBgn0039525	0.472361866436338	4.62461537054126	26.0731807400823	3.28718424476598e-07	3.94544494941962e-06
FBgn0036684	-0.198010492597833	6.45652706604018	26.0692511436505	3.29388131477117e-07	3.94853507295098e-06
FBgn0004782	0.846868166807491	0.36482028548656	26.0610271727481	3.30794143014774e-07	3.96043287724439e-06
FBgn0015789	0.153961080849699	7.14702557248906	26.0356524027291	3.35170373523499e-07	4.00781752510371e-06
FBgn0263402	0.648963410176323	2.85669594126669	26.0040545347628	3.40701083890374e-07	4.06887154800749e-06
FBgn0038930	0.515282604152475	7.79266265074446	25.9679500123204	3.47132692601222e-07	4.14051921511146e-06
FBgn0034166	-0.491052358485793	3.20541309416494	25.9302972132622	3.53969798771593e-07	4.21681931919692e-06
FBgn0002641	0.27033675356438	4.19203855648309	25.9174478057952	3.56333794275486e-07	4.2397081758641e-06
FBgn0031414	-0.348729657923798	7.68319627498604	25.8321095625814	3.72440780231641e-07	4.42585334126385e-06
FBgn0000047	-0.73523873605391	1.59252753845599	25.8293091733172	3.72981525926698e-07	4.42678693348936e-06
FBgn0085294	0.624243386323502	3.20121616014676	25.8241908744276	3.73971886739462e-07	4.43284166064705e-06
FBgn0030555	-0.224926160940191	7.41498260172858	25.8218933532979	3.7441730042425e-07	4.43284166064705e-06
FBgn0028663	0.159212155683027	6.30531602556272	25.7007388225449	3.98674398692482e-07	4.71420171688468e-06
FBgn0263241	0.209948602773485	5.43869477270309	25.6983302947372	3.99172268863328e-07	4.71426879306159e-06
FBgn0263093	-0.235025167148472	4.7790760395625	25.589119338412	4.22414619027134e-07	4.98261973034715e-06
FBgn0051326	0.299545458201478	6.81843128331232	25.4484919414223	4.54352675115747e-07	5.34639565019547e-06
FBgn0087005	-0.292029387093147	8.93171566302841	25.4484138582006	4.54371064863136e-07	5.34639565019547e-06
FBgn0010041	1.34309585456353	0.768390343084097	25.4216363871485	4.60721763783547e-07	5.41447000431757e-06
FBgn0031602	0.442665565800226	6.1667257097375	25.413455429114	4.62679696596066e-07	5.43081634068275e-06
FBgn0033458	-0.802277677567532	2.62343417628857	25.3862447146173	4.69252198189857e-07	5.50122099664926e-06
FBgn0037852	0.291809255283533	4.63364804510685	25.3721144369178	4.72702079307949e-07	5.53489060588208e-06
FBgn0030693	-0.208493784292221	6.46639994958675	25.3634343809016	4.74833894523296e-07	5.55306354303312e-06
FBgn0038142	0.473264067448963	2.87762862230497	25.3407464720312	4.8045166099818e-07	5.61190976712264e-06
FBgn0030246	0.17986808398589	5.79180100649669	25.3336640653327	4.8221895010769e-07	5.62569196605537e-06
FBgn0261554	-0.192194025813249	7.25521723788273	25.3056718823404	4.89267919588519e-07	5.70098313116646e-06
FBgn0026737	0.252767045968411	4.46291344504605	25.3010395189729	4.90444359777055e-07	5.70774736080757e-06
FBgn0034329	0.938288428527651	7.78593842244726	25.2909822066057	4.93008297754417e-07	5.73062315035413e-06
FBgn0039930	-0.235352249009179	4.88835797061772	25.2788565487325	4.96117398750993e-07	5.75977266089335e-06
FBgn0034577	0.177339654791797	5.95453684165313	25.2099585064797	5.14160209295787e-07	5.96201753587779e-06
FBgn0029002	0.385776021977012	3.08646345262233	25.1674371494833	5.25622382176468e-07	6.08755885911271e-06
FBgn0034479	-0.941307079156894	6.33735993299988	25.147894605311	5.30975910871572e-07	6.14213438928493e-06
FBgn0036805	0.1998604087645	6.21945868401741	25.1401552745172	5.33111121525466e-07	6.15939483953066e-06
FBgn0267972	0.238941153975024	5.81034081425373	25.0858036857053	5.48350718243698e-07	6.32783515582908e-06
FBgn0032652	-0.443098119667995	7.02792896413166	25.0329878178939	5.63578064660358e-07	6.49572888485789e-06
FBgn0028546	0.19642793532093	5.191698138528	25.0168680615646	5.68309461098608e-07	6.54128094492649e-06
FBgn0033915	-0.165887329136017	6.85540469833304	25.0148787147194	5.68896118931277e-07	6.54128094492649e-06
FBgn0031461	-0.462420992788038	6.49666546650251	24.9964124900948	5.74370863566044e-07	6.59631190795632e-06
FBgn0037750	0.481993910192455	2.6622904925299	24.9828493958655	5.78425579323357e-07	6.63492239372349e-06
FBgn0025633	-0.229640068270524	6.15178995818938	24.9243718598366	5.96238761876275e-07	6.83107040819493e-06
FBgn0264339	-0.226493002813139	5.61577240842362	24.9081819000268	6.01266987649264e-07	6.88044827682754e-06
FBgn0033717	0.196547279988516	6.75928658979482	24.9014493652738	6.0337045233719e-07	6.89627946597328e-06
FBgn0011705	-0.901578723169613	5.87680600693964	24.8927380369108	6.06103110393366e-07	6.91925577037862e-06
FBgn0015797	0.180657524572983	6.14848526334362	24.7793769274923	6.42815661556272e-07	7.3296290552214e-06
FBgn0037410	0.687078344528696	4.12419889735726	24.7275883882016	6.60321716311171e-07	7.5202870378459e-06
FBgn0039488	0.346382854705764	2.8048188077163	24.6755397327821	6.78397376956359e-07	7.71697158727791e-06
FBgn0029710	0.238258135373125	3.69754607402882	24.5934533272038	7.07918278317137e-07	8.03552200324133e-06
FBgn0262838	0.794588566343574	3.54695490425975	24.593015906308	7.08078990471464e-07	8.03552200324133e-06
FBgn0029804	-0.270392269534269	5.41613464702205	24.5771563318636	7.13930707886521e-07	8.09234120726284e-06
FBgn0002284	0.25901195042802	5.77722442787755	24.5670008345601	7.17703229627628e-07	8.12548644606787e-06
FBgn0026061	-0.172557777299208	5.95572973383934	24.5223348993668	7.34534264343231e-07	8.30622099631578e-06
FBgn0053229	-0.396097945836318	5.20558064765952	24.5114565793011	7.38693020660251e-07	8.3433982923159e-06
FBgn0000116	-0.19586515188016	10.0991630916359	24.5062120355054	7.40706424260182e-07	8.35628519618848e-06
FBgn0035186	-0.494694612531116	5.28234112717189	24.4537500442877	7.61152147923893e-07	8.56792342233396e-06
FBgn0030808	0.199931766501182	5.60732714916634	24.4534890770391	7.61255255001692e-07	8.56792342233396e-06
FBgn0027596	-0.139670471231331	6.7549232427723	24.419818762113	7.74676412493007e-07	8.70874492823712e-06
FBgn0037082	0.268080265727862	4.12467793639189	24.3740862471813	7.9328642740569e-07	8.90749988474994e-06
FBgn0030600	-0.321852132704736	7.37465499410425	24.344554613528	8.05541334418067e-07	9.03451393566305e-06
FBgn0266696	-0.209253933679034	8.84068090798123	24.3399540597883	8.07467468484409e-07	9.04552445981716e-06
FBgn0036382	0.723237240255668	0.975044291222368	24.3086510798981	8.20696412491354e-07	9.18297925098386e-06
FBgn0037360	0.13546566834118	6.17254915802811	24.2635174418212	8.40153843062218e-07	9.38972404766619e-06
FBgn0038984	-0.371952695268013	9.16463989388364	24.2588616822143	8.4218710953449e-07	9.39641261230359e-06
FBgn0262794	2.23049622421099	1.87044174513315	24.257656157882	8.42714390683732e-07	9.39641261230359e-06
FBgn0033033	0.204972307860795	7.10309841011725	24.2324812066862	8.53801551349561e-07	9.50896658003034e-06
FBgn0262867	-0.194913773196526	4.7333944736166	24.2271925099716	8.56149244855586e-07	9.52403887018211e-06
FBgn0261053	-0.315499734311677	3.57728915059688	24.2210004334286	8.58906183262721e-07	9.54362346089366e-06
FBgn0011280	0.223717317037414	9.800598835414	24.1995398261595	8.68530306159327e-07	9.639378067664e-06
FBgn0035132	0.180585298272742	5.59176163883269	24.1778749846511	8.78355711727895e-07	9.73714236913169e-06
FBgn0036995	0.81071967755022	4.99989589039701	24.171548483718	8.81245867383636e-07	9.75788776624331e-06
FBgn0042177	-0.214069835400713	4.28008846736357	24.1675631933817	8.8307137399425e-07	9.76423683853818e-06
FBgn0034389	0.176086168121837	6.4974977931265	24.1654760934143	8.84028905824571e-07	9.76423683853818e-06
FBgn0039054	-0.229956427275608	9.14897874134614	24.1615025545996	8.8585478796392e-07	9.76423683853818e-06
FBgn0023458	-0.385433645080739	8.02786750428541	24.1614107099882	8.85897036196458e-07	9.76423683853818e-06
FBgn0031490	0.529198800476641	2.44334777538465	24.1563561692761	8.88225227045423e-07	9.77864508579433e-06
FBgn0038439	-0.63694429648319	1.75620528530057	24.1487336188012	8.91747887028772e-07	9.80615529501904e-06
