probe	filter_type	ar_method	period_number	period	amplitude	phase	mean	R_square	R2_adjust	coef_var	pvalue	fdr_BH
FBgn0040360	1	mle	2	21.5783783784,25.7548387097	10.9605966107,5.19556406877	18.4010376684,3.00456773465	23.5227648628	0.828392268865	0.730330708217	0.262677007686	0.00816345018047	0.101620796168
FBgn0024360	0	burg	1	21.1216931217	32.756237526	13.728406342	271.851913326	0.568088089967	0.472107665515	0.113249834772	0.0228706395738	0.174287710363
FBgn0024366	0	mle	1	26.2631578947	13.1695969411	21.9705976197	40.8205833371	0.55784449572	0.459587716991	0.293132819273	0.0254148564552	0.186250477791
FBgn0025641	1	burg	1	22.3016759777	375.107053916	11.2683871391	3040.13035897	0.67386395547	0.601389278907	0.112646220758	0.00646092349383	0.0888753555936
FBgn0026872	0	burg	1	22.0552486188	139.25125061	19.5524786748	1093.64551408	0.506585306733	0.396937597119	0.126925725646	0.0416345956685	0.248090791965
FBgn0024897	0	mle	1	23.7619047619	92.2070978449	22.3561703509	105.459191716	0.915552061163	0.896785852533	0.650189107748	1.47791937619e-05	0.00307728517069
FBgn0025391	1	mle	1	24.7950310559	36.239801103	8.02064944123	546.753656245	0.65494192547	0.578262353352	0.0575026257442	0.00832750449053	0.101649667818
FBgn0023508	0	mle	1	22.9425287356	205.360916545	8.81972294237	1766.28481322	0.780387029086	0.731584146661	0.094319285748	0.0010900864516	0.0370138655675
FBgn0025630	0	mle	1	21.8142076503	65.8873266533	13.441092054	434.992338584	0.555483706278	0.456702307673	0.144519139239	0.0260312234945	0.188171365004
FBgn0025625	1	yule-walker	1	23.6213017751	274.539882317	10.3561447447	2421.12331309	0.804712127402	0.76131482238	0.0947822829034	0.00064274504119	0.0278561629164
