pval	qval	lfdr	statistic	param.cutoff	param.N.cens	param.eta0	param.eta0.SE	INC1_ZT00	INC1_ZT04	INC1_ZT08	INC1_ZT12	INC1_ZT16	INC1_ZT20	INC1_ZT24	INC1_ZT28	INC1_ZT32	INC1_ZT36	INC1_ZT40	INC1_ZT44
FBgn0039713	0.00210273631701868	0.0190525471703268	0.0343645803253423	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	29669.577271312	26717.7012694335	15367.1649357066	35700.0756784228	30851.2703887873	22257.9527980217	35865.7656443929	30168.3343571575	22633.4534591801	34993.7782092575	30665.4446221924	19509.8955325621
FBgn0003862	0.0127858578232772	0.0487038256106901	0.10652279451872	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	3032.2920073175	3259.48863861006	4356.5892906378	2989.88940721888	2858.43924796627	3668.30050961094	2787.86785498809	2798.64238658873	3629.66424999697	2670.53916411159	3156.50018965145	4643.84607812805
FBgn0000028	0.0100793361852605	0.0425849611064996	0.100365211936488	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	545.899384280852	544.282301905514	1149.68284940464	407.761095838775	476.406541327712	764.828668343718	434.125547898514	479.054148452328	731.462809383046	406.68109098146	490.02728478172	826.848637094824
FBgn0034420	0.0456616596935785	0.0983949870229502	0.224205984038706	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	7314.83469195416	7299.94259966109	7014.24656237798	6378.93281590527	6807.13440142715	6963.77701317972	7297.83563220867	7050.54987898662	6779.22748077689	6540.78754661848	6716.49307170017	6329.12437665118
FBgn0000578	0.00375433040727547	0.0251349789539704	0.0474982650367591	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	1163.42771361645	1508.743449256	2134.00035745656	1202.84143838457	1319.63683280054	1713.07236216798	1162.46888418322	1447.6291746509	1662.33930563111	1278.78609719726	1337.26131719693	1820.21540249347
FBgn0051992	0.0369301426444211	0.0876947765340403	0.197934659502213	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	12810.7282943363	11154.2413760213	13863.1277834032	11989.682459175	12140.4731282206	11318.9847750805	11577.3670996443	10090.732172358	10473.4079235831	10927.2949807324	10984.8621518728	11564.396910479
FBgn0028341	0.0191712828727972	0.0608022650364636	0.13222443416446	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	3912.45980185382	3947.37636870563	5571.23709557387	3880.72367464502	4160.43139405097	4493.06872876529	3785.73937503917	3808.27919694036	4496.86242606965	3670.29684610768	4242.20745921916	4642.41057702198
FBgn0036534	0.0183311409759103	0.0593354320141248	0.126820134140994	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	3918.97152413152	3850.75296331849	5896.061873231	3836.61231599227	4174.36140987927	4845.51328753183	3604.68227449382	3905.70029267604	4484.29433656135	3424.02885212446	3967.51043920806	6010.44313110422
FBgn0033265	0.00857350134623152	0.038730706363689	0.0906149805231898	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	370.082882782844	444.999536737082	592.559139847256	391.622793892649	442.045835617916	547.847494409215	408.407209752867	433.966699186226	457.478458102111	415.718448558826	441.72890763691	591.42645569977
FBgn0029736	0.048686404785859	0.101949139401773	0.224205984038706	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	673.963255742364	671.931571407785	468.535133832714	744.513663114597	762.436199668716	588.606388960448	733.48700391384	673.091206901086	643.486182824948	786.250109230823	645.990794311837	485.199373850782
FBgn0035978	0.00969466897597974	0.041633927678457	0.100365211936488	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	10098.5959656726	7369.08595397482	4451.08377141078	10249.9735093826	6101.3469327935	6441.10413011097	10855.1961645145	8602.84634657668	6277.34177307879	8651.01054093339	5352.06391735928	6221.46179369612
FBgn0032957	0.0214521320615799	0.0646015717299685	0.140197420660141	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	2852.13435763435	2635.42554326562	3236.43596647471	2552.00348108067	2602.12695672563	2542.63574538719	2562.57521283222	2165.00269779548	2255.55313042286	2288.71080646788	2360.5831829526	2438.91637920852
FBgn0053267	0.00243414233120238	0.0204343827030934	0.0424560989286136	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	51.008491175348	85.985966261946	177.177151449346	73.1603021557696	102.153449407501	113.885146540209	74.0688138594621	85.3441003965492	171.763889946763	80.2065484991213	90.5594571465192	150.727616137077
FBgn0037555	0.000175466864156834	0.00635353024203323	0.00994755996568951	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	691.327848482908	701.184529002055	818.952166699197	685.339889312136	685.356778752146	798.394816797675	678.964127045069	716.56839012197	768.329205274059	706.043560731702	710.388630504917	789.525608337072
FBgn0029860	0.0075822690023247	0.0360452976466728	0.0876544162516582	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	517.681921077468	459.182788904001	259.859822125707	490.60437916222	430.901822955279	378.817961123221	592.550510875697	507.233804243641	349.392888330733	484.62830008624	417.579719064505	292.84222563775
FBgn0041775	0.00305646202160544	0.0228490981077871	0.043597298587375	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	5364.57386978181	5851.47797211449	8378.51062853794	5554.80352985645	5738.23785353592	6901.43988033666	5514.01169842662	5720.47012563662	6855.47389046058	5438.22992217986	5991.0111983375	7229.18357015544
FBgn0002524	0.0202167722315218	0.0625568658421847	0.133515738690273	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	1003.8905178127	1057.53873969589	878.011217182313	965.070456378314	973.243772536923	888.304143013629	945.406110233967	953.277498769002	825.304544378351	991.849994115894	941.818354323799	892.881687973925
FBgn0039157	0.0252566695439311	0.0705390919632478	0.164831486047783	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	1736.4592740544	1658.55405026908	1730.43017915528	1627.81672296587	1667.88722850793	1526.0609636388	1638.7725066406	1498.35255507526	1376.62473747577	1477.6079638993	1463.03834101154	1570.43821003774
FBgn0001624	0.0108002903157396	0.0442868989401864	0.106439504215873	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	7434.2162670454	6841.64626401752	10817.6494134906	6882.44783662439	7826.81156005839	9527.99099685874	7117.80726518914	6519.96721708731	8225.39564686525	6311.46459809283	7941.05817555921	9725.51999360665
FBgn0260439	0.0183640667323739	0.0593920967258755	0.13222443416446	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	4384.55966698736	4626.39956619687	5852.75190287672	4345.50677069343	5103.95779948753	5538.41449490279	4598.4388604416	5003.90173551465	5834.10714975275	4424.91620381772	4917.37852305599	4685.475610204
FBgn0014163	0.0101643264551551	0.0427909475901534	0.100365211936488	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	6688.62406624829	7229.91279208693	13369.0003943612	6211.09447566556	7078.30537621797	9387.73244796185	6522.17055373597	7253.44340068407	9042.32146490473	6215.44267383331	6908.6803640889	11304.5712102808
FBgn0051469	0.00532301750011581	0.029603116922281	0.0590810094633481	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	259.383604061876	196.792623816	84.6513056924651	254.985170748785	205.235566536889	165.433160237356	274.671851395505	177.12926497397	103.896206601945	258.694360652095	201.243238103376	189.486146000897
FBgn0029888	0.00298784904835373	0.0226075087802697	0.0424560989286136	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	1615.99241191688	1311.06437217957	675.241810523617	1494.40676021124	1485.8683550182	1054.9360942672	1715.92752107754	1528.1424769118	1077.50420717823	1769.06274576935	1485.17509720291	1057.96431517168
FBgn0005672	0.0231166353622186	0.067211080996852	0.140197420660141	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	3517.41531700644	3997.01775128984	5303.50273338374	3330.94552168033	3792.67897618396	4182.5818555662	3734.30269874788	4051.42936976826	4359.45131411224	3292.98716725266	3925.24935920635	4256.26077948985
FBgn0051324	0.00226163416451865	0.0196682676280135	0.0343645803253423	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	943.114443220796	1009.67026363254	1639.8729684145	1789.19974242713	1104.1859213229	749.244385132953	922.773972665798	911.410581593337	1400.08517122459	1691.11553666457	1179.28537528578	795.267612761341
FBgn0053774	0.0158501939125584	0.0547732892949312	0.126820134140994	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	266.980613385864	258.844352046271	222.455756819734	376.560378742932	248.882949465549	209.788427837227	326.108527686798	245.565571895731	205.278795302229	364.883312186143	211.305400008545	130.630600652134
FBgn0025455	0.00391855495464702	0.025648498786377	0.0490544783602209	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	3111.51796169623	3339.26943204898	5415.71492930166	3129.75469075197	3421.21188742941	4297.66579312262	2805.35632492713	3076.41327938882	4251.36574434087	2885.17640657402	3143.41937917473	4132.80768436805
FBgn0033739	0.0427600814939487	0.0949010975689805	0.197934659502213	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	5620.70161270484	4811.66829762725	4482.58193166844	4205.64148716035	4099.13932440647	4843.11570549941	5116.92055745784	4164.14799293351	3718.47874918896	4082.62628557499	4286.48097160191	5255.36954931276
FBgn0053926	0.000796379770283104	0.0117858450730124	0.0205836653357562	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	4476.8090659215	3962.44607413298	3647.88068484042	5648.40568114398	5232.11394510785	5490.46285425428	4570.6630552443	4434.67268853012	4154.17251881001	5117.40372818337	5556.32580403421	5645.8258501631
FBgn0047000	0.00455028587680499	0.0274680731439692	0.0490544783602209	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	55.349639360484	24.8206912921081	15.7490801288307	32.2766038922513	24.1453607690458	19.1806562594036	61.7240115495517	26.5693897460955	7.54085370497986	40.668109098146	24.1491885724051	5.74200442426961
FBgn0083167	0.0239013865022568	0.068408052821041	0.154385359631737	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	3021.43913685466	2813.60264861254	2177.31032781085	3329.86963488393	2824.07854225647	2953.82106394815	3481.23425139472	2808.30398286003	2485.13023210781	3180.02019753558	2820.42398201881	2351.35081173841
FBgn0032536	0.00707326469565436	0.0345801510758493	0.0876544162516582	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	812.879997666716	857.200302838163	1181.1810096623	785.397361378115	834.872281975853	653.341103835935	896.026900994326	1072.43718611513	1015.50163227062	864.197318335603	705.357549552333	605.781466760444
FBgn0035766	0.0164388306767231	0.0559106487724928	0.126820134140994	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	476.441013318676	486.662839977406	547.280534476868	437.885926138209	512.62458248128	555.040240506492	454.700218415031	540.244258170609	573.942754212356	456.386557656972	555.431337165318	647.410998836399
FBgn0031220	0.00545063053311876	0.0299530115743567	0.0590810094633481	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	3632.45574391255	2782.57678449741	2758.05765756148	4023.81661856733	4058.27794464347	3838.52883391314	3802.19911145239	2904.1148125505	2390.45062447861	3547.16284911607	3889.02557634774	4181.61472197434
FBgn0000152	0.0248973306866243	0.0699667128784092	0.154385359631737	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	530.705365632876	530.985502999028	360.260207947003	533.639851018555	560.915304019372	451.944213112197	600.780379082303	547.490455374089	489.317618189804	562.57550919102	509.145392401541	367.488283153255
FBgn0030778	0.0201808040806021	0.0624976663893748	0.133515738690273	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	2063.13067498588	1905.87450992973	1450.88400686853	1824.70400670861	1756.11066208714	1485.30206908757	2193.25987706074	1973.38103841455	1415.16687863455	1745.33968212877	1921.87292388724	1609.19673990156
FBgn0032515	0.000103197601392593	0.00519993733600519	0.00731895382928924	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	3385.0102973598	3177.04848538984	2492.29193038746	3299.74480458449	3059.03147589373	2703.27374155969	3390.70570112204	3065.14141707229	2690.40902741004	3346.08164301968	3236.9974848928	2777.69464024042
FBgn0052202	0.00535329044999084	0.029686878914831	0.0590810094633481	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	184.49879786828	231.364300972865	358.291572930899	200.114944131958	270.242307068936	351.245767750328	239.694911517426	272.940094664436	297.444785029761	207.859224279413	277.715668582659	416.295320759547
FBgn0031322	0.0494518936885877	0.102816993776099	0.224205984038706	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	1125.44266699651	1272.06042872054	1441.04083178801	1088.79743796528	1200.76736439909	1209.58013535864	1234.48023099103	1307.53602871694	1386.67920908241	1091.26092746692	1272.86348100385	1306.30600652134
FBgn0035945	0.0138463415461736	0.0508163423583538	0.10652279451872	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	727.14232101028	649.770239896974	582.715964766737	812.294531288325	765.222202834375	618.576164365766	689.251462303328	693.21953246631	561.374664704056	774.953412259116	695.295387647164	516.780398184265
FBgn0031995	0.0142132898493635	0.0515118150353985	0.10652279451872	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	5347.20927704127	5201.70773221752	5128.2942169505	4694.09409272975	4721.34669807034	4758.0015433483	5637.45972152572	5080.3893726625	4694.6003676669	4603.40401597069	4643.6877192354	4823.28371638647
FBgn0025632	0.0107474422860356	0.0441655547178837	0.100365211936488	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	355.974151181152	389.152981329838	427.193798494533	348.587322036314	383.539769139074	438.757511933857	333.309662367579	380.827919694036	408.881845336686	395.384394009753	361.23161239556	413.424318547412
FBgn0011837	0.0210183637594321	0.0638905976238368	0.140197420660141	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	1933.98151647809	1707.30897959287	3838.83828140249	2519.72687718842	2174.01113693601	2938.23678073739	2029.69124645443	1827.65196132233	2541.26769857821	2052.6098397592	1822.25752102607	3304.52354616716
FBgn0036916	0.00157327128045201	0.0166600629531216	0.0320911181195023	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	202.948677655108	185.268731430379	265.765727174018	192.583736557099	208.950237424435	240.956994258758	186.200768174481	190.816526358322	236.280082756035	192.043848519023	205.268102865443	225.373673652582
FBgn0036493	0.0136687041639451	0.0504733126152428	0.10652279451872	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	226.824992673356	290.756669421838	179.145786465449	186.128415778649	181.090205767844	212.186009869652	205.746705165172	264.083631415737	205.278795302229	199.951536399218	158.982158101667	244.035188031458
FBgn0003028	0.024457552299958	0.0692854803216259	0.154385359631737	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	302.795085913236	343.057411787352	511.845104186998	253.909283952377	252.597620353095	412.384109577177	308.620057747759	318.832676953146	361.960977839033	236.100966708681	259.603777153355	450.747347305165
FBgn0053965	0.00468006467525383	0.0278073966055205	0.0490544783602209	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	30.388037295952	13.2967989064865	15.7490801288307	23.6695095209843	46.4333860943189	91.1081172321671	24.6896046198207	5.63593115826268	10.8923442405265	28.2417424292681	59.3667552404959	66.0330508791005
FBgn0035021	0.0423308679539813	0.0944028351371151	0.197934659502213	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	441.711827837588	452.091162820541	486.252848977648	422.823510988492	429.973155233393	433.962347869006	420.752012062778	478.249015429719	477.587401315391	460.905236445655	426.635664779157	381.843294213929
FBgn0035083	0.0181997065339168	0.0591082833046171	0.126820134140994	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	1016.91396236811	1326.13407760692	1381.9817813049	1000.57472065979	1094.89924410404	1467.32020384438	1141.89421366671	1361.47994123174	1602.85034862516	994.109333510236	1222.55267147801	1309.17700873347
FBgn0030863	0.00220217108710819	0.0194437381184065	0.0343645803253423	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	1866.69371960848	2083.16516201622	3315.18136711887	1880.65012012184	2196.29916226128	2512.66596998187	1818.80087366012	2116.69471643894	2673.6515747323	1806.34184577599	2240.84345628109	2642.75753627009
FBgn0032157	0.0104091099243983	0.043376093424772	0.100365211936488	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	804.197701296444	730.437486596325	675.241810523617	830.584606827267	751.292187006079	674.919342127764	831.216688867297	761.655839388071	685.37981451928	725.247945583604	745.606197173008	686.169528700219
FBgn0004050	0.0353844825218977	0.0856119531069914	0.197934659502213	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	794.430117879888	981.303759298704	1175.27510461399	794.004455749382	965.814430761832	942.249738743202	826.073021238167	973.405824334226	1131.96592838087	915.032454708285	1016.27835242205	970.398747701564
FBgn0031765	0.0280893768296394	0.0748575815409468	0.164831486047783	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	182.328223775712	237.569473795892	143.71035617558	190.431962964283	216.379579199526	184.61381649676	206.775438690998	231.878310511379	184.331979455063	225.933939434144	206.27431905596	155.03411945528
FBgn0030522	0.00345005193774336	0.0241608490277201	0.043597298587375	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	253.957168830456	249.979819441946	147.647626207788	245.30218958111	231.238262749708	125.873056702336	275.700584921331	298.704351387922	176.791125750083	282.417424292681	217.342697151646	156.469620561347
FBgn0000459	0.0128994807223994	0.0489377986732612	0.10652279451872	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	740.165765565688	614.312109479676	933.13299763322	490.60437916222	794.010902212853	1098.09257085086	616.211381969691	615.92676229585	870.54966660823	504.962354635313	642.972145740286	884.26868133752
FBgn0000529	0.0483864507463542	0.101605680387133	0.224205984038706	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	99.846408258128	128.535722762703	155.522166272203	107.588679640838	91.9381044667514	131.8670117834	112.131954315019	119.159687346125	135.735366689637	115.226309111414	124.770807624093	155.03411945528
FBgn0010607	0.0418742021265633	0.0938673854009126	0.197934659502213	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	308.221521144656	361.672930256433	452.786053703883	296.944755808712	318.533028607027	403.992572463688	323.022327109321	318.832676953146	372.015449445673	345.678927334241	326.014045727469	374.665788683592
FBgn0003943	0.0165542276650281	0.0561294210251259	0.126820134140994	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	7804.29914982825	6427.67259139558	2919.48572888199	6186.34907934817	5727.09384087329	4777.18219960771	7084.88779236271	5981.33322496192	3795.56303150653	6137.49546472853	5902.46417357202	4998.4148513267
FBgn0052056	0.00432903000164967	0.0268638815981038	0.0490544783602209	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	2302.97911221465	2257.79645432141	1639.8729684145	2406.75876356554	2078.35836158171	1882.10189545398	2450.4432585172	2248.73653214681	1969.83856226752	2497.69970044447	2237.82480770954	2097.26711596448
FBgn0035258	0.00454272090446017	0.027447958932674	0.0490544783602209	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	36.899759573656	35.4581304172973	43.3099703542845	47.3390190419686	44.5760506505461	49.1504316647217	47.3217421879897	51.5285134469731	38.5421411587859	40.668109098146	32.1989180965401	35.8875276516851
FBgn0003002	0.0254410371162839	0.0708327353520912	0.164831486047783	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	135.6608807855	124.103456460541	143.71035617558	116.195774012105	133.728151951638	172.625906334632	127.562957202407	111.913490142645	165.06090887567	123.133996991609	135.839185719779	147.856613924943
FBgn0000370	0.00178415384843606	0.0176640042416116	0.0320911181195023	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	6135.12767264345	6190.98957086012	10171.9371282085	6349.88387240224	7173.95815157226	9204.3174224813	5816.45935501942	6532.04421242645	8110.60709602278	6067.45594350395	6977.10306504404	8509.65055676756
FBgn0036680	0.00580959291642752	0.0308941247669874	0.0590810094633481	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	1106.99278720968	619.630829042271	435.068338558949	462.631322455602	559.986636297485	772.021414440995	1096.62993853037	644.106418087164	457.478458102111	532.07442736741	603.729714310128	765.122089533926
FBgn0053970	0.00697863858994093	0.0342993875427164	0.0826477165530036	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	3086.5563596317	2609.71839871308	2844.67759827005	3626.81439069264	4025.77457437745	3374.59671063882	3290.91854911693	3040.18229337141	2828.65801200133	3753.89240369831	3581.12342204957	3676.31833263862
FBgn0014396	8.37603776094018e-08	0.000108018742681403	0.00102608848987677	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	3984.08874690856	2880.97309640541	12016.5481382978	25026.2027712553	24403.5303957302	12293.6018712615	4322.73827552027	3047.42849057489	13693.3524556095	24862.9003650304	23295.9172428468	12277.8409601945
FBgn0016977	0.0115527316675201	0.0460377891870405	0.106439504215873	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	5138.83416415474	4927.7936747439	8067.46629599354	5232.03749093394	4992.51767286116	6722.82001892096	4370.06001770826	4209.23544219961	6150.8230053619	4886.95110996055	4537.02880304061	6271.70433240848
FBgn0010488	0.0247572266833292	0.0697508736025383	0.154385359631737	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	9710.06320310295	9746.55359845461	12670.1349636443	10413.5083024367	10233.9182951879	11478.4239802368	8658.85008687628	9101.22368757162	11116.8941064081	9613.48912292285	9740.1727242034	11205.5216339621
FBgn0020381	0.00301531032459855	0.0227041770721963	0.0424560989286136	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	963.734897100192	843.903503931677	690.990890652448	880.075399462052	814.441592094353	760.033504278868	1049.30819634238	862.29746721419	771.680695809605	956.830233503602	894.526193369506	686.169528700219
FBgn0013720	7.702205496727e-05	0.00473413015608436	0.00731895382928924	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	883.423655675176	871.383555005082	624.057300104917	869.316531497969	885.020338957718	713.280654646571	886.768299261893	965.354494108136	649.351291262154	912.773115313944	855.283761939348	640.233493306062
FBgn0010438	0.0260146226495497	0.0717347049144278	0.164831486047783	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	234.422001997344	226.045581410271	328.762047689341	243.150415988293	270.242307068936	305.691709134245	251.01098030151	285.822223026179	298.282657663648	236.100966708681	277.715668582659	281.358216789211
FBgn0038002	0.00792162927243046	0.0369879224412872	0.0906149805231898	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	2018.63390608824	1719.71932523892	1070.93744876049	2412.13819754758	2331.88464965669	1615.97028985475	2344.48370535714	1696.41527863707	1126.10081994366	2499.95903983881	1950.04697722171	1257.49896891504
FBgn0038427	0.00292480389027438	0.0223819588707696	0.0424560989286136	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	1895.99646985815	1764.92844152097	1521.75486744827	1724.64653464263	1796.97204185014	1583.60293241701	1850.69161296073	1679.50748516228	1608.71545706237	1736.3023245514	1721.63590197438	1442.67861159774
FBgn0032130	0.00225476802605073	0.0196426871339227	0.0343645803253423	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	660.939811186956	780.078869180541	805.171721586471	720.844153593613	668.640759758192	622.172537414404	645.015920692815	801.10735749591	844.575614957744	682.320497091116	681.208360979928	631.620486669657
FBgn0035880	4.07147093562662e-05	0.00360026870417223	0.00731895382928924	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	13785.3160618994	8319.36384915839	6216.94938085593	6162.67956982718	11198.8040582278	16849.0077328698	13363.2485004779	8501.39958572795	7247.59828311953	6770.11049514414	13230.7366891065	16311.5990682439
FBgn0001091	0.0234967626389049	0.0677819502136413	0.140197420660141	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	12469.9481618032	11879.360143055	8384.41653358625	14352.3298640877	11677.9966027212	9211.51016857858	15301.3824631339	14874.0274596778	11426.9069809461	14410.0666571097	12117.8615823948	8923.07487531498
FBgn0024983	0.00465686411419855	0.027747521024847	0.0490544783602209	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	530.705365632876	496.413825842163	545.311899460764	572.371775689257	585.060664788418	526.269256117386	517.452963490409	522.531331673212	573.942754212356	584.039233437264	557.443769546351	528.264407032804
FBgn0034495	0.0181178955361809	0.0589661214837325	0.126820134140994	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	97.67583416556	95.7369521267028	55.1217804509075	102.209245658796	51.0767247037507	44.3552675998708	95.6722179018052	90.1748985322029	60.3268296398388	91.5032454708285	75.466214288766	53.1135409244939
FBgn0028979	0.00494001501560627	0.0285016132277082	0.0587075262837759	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	246.360159506468	289.870216161406	383.883828140249	203.342604521183	245.168278578004	335.661484539563	235.579977414122	251.201503053994	321.743091412474	210.118563673754	255.578912391287	298.58423006202
FBgn0052176	8.00475726430518e-05	0.00479817878971705	0.00731895382928924	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	600.163736595052	796.921481128758	976.442967987505	701.478191258262	746.648848396647	963.827977035031	660.446923580203	828.481880264614	949.309694193575	754.619357710043	827.109708604875	1006.28627535325
FBgn0032815	0.0018902459496075	0.0181437443511387	0.0343645803253423	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	605.590171826472	711.821968127244	795.328546505951	601.420719192283	703.930133189874	700.093953468231	631.642384857079	747.968578003719	758.274733667419	619.058994049556	725.48187336267	795.267612761341
FBgn0029526	0.00432270034609483	0.0268460989492423	0.0490544783602209	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	308.221521144656	263.276618348433	169.30261138493	259.288717934419	286.958326062891	216.981173934503	299.361456015326	258.447700257474	215.333266908869	301.621809144583	250.547831438703	202.405655955504
FBgn0022359	0.00402585715916307	0.0259788827141677	0.0490544783602209	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	396.12977189366	408.654953059352	183.083056497657	370.105057964482	349.179063429278	252.944904420885	494.82082592224	397.735713168824	273.984351280935	423.626136439021	358.212963824009	215.32516591011
FBgn0024250	0.00725308641375281	0.0351071688805994	0.0876544162516582	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	290.856928404112	302.28056180746	472.472403864922	307.703623772796	397.469784967369	449.546631079772	239.694911517426	281.796557913134	523.670396179157	321.955863693656	349.157018109357	404.811311911008
FBgn0030336	0.0271578639568931	0.0734818001433382	0.164831486047783	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	3230.89953678747	3102.58641151352	3403.76994284354	2895.21136913494	2693.13639347049	2827.94800724582	3229.19453756738	2974.96651854009	3152.91472131547	2956.34559749578	2752.00128106367	2756.16212364941
FBgn0030581	0.0401557579905468	0.0918018559935453	0.197934659502213	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	3042.05959073405	3247.078292964	4744.41038881025	3063.04970937465	3112.89420376314	3669.49930062715	3032.70643413464	3203.62429696103	3755.34514507997	2990.2356884109	3138.38829822215	3572.96225300177
FBgn0030262	0.042644351477438	0.0947672225581514	0.197934659502213	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	1126.52795404279	751.712364846704	692.959525668552	1225.43506110914	1035.46450990331	1312.67616275293	1274.60083849824	1008.02654430641	899.875208794263	1020.09173654516	1266.82618386075	1368.03255408224
FBgn0034997	0.000199865902111742	0.00664669011479203	0.00994755996568951	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	3911.37451480754	2328.712715156	2273.77344359994	3387.96752188998	4194.79209976077	5305.84903775752	3702.41195944728	2710.07775410174	2664.43497575955	3059.14553993832	3962.47935825547	4787.39618873479
