probe	filter_type	ar_method	period_number	period	amplitude	phase	mean	R_square	R2_adjust	coef_var	pvalue	fdr_BH
FBgn0044812	0	default	1	24	874.830221472	16.8066786799	2939.18086775	0.501202363759	0.390358444595	0.323485705946	0.043717945091	0.205124073314
FBgn0038837	0	burg	1	21.1216931217	108.069408978	8.26966214989	1639.7314716	0.597786773108	0.508406056021	0.0592946816223	0.0165979162063	0.122760495308
FBgn0038827	0	mle	1	26.972972973	14.0527623562	24.5472417447	111.616175907	0.613117227276	0.527143277782	0.110885711576	0.0139350092934	0.110855082236
FBgn0051195	1	mle	1	23.7619047619	149.585799972	7.46178191387	1508.63411971	0.572886068425	0.477971861408	0.0932193824965	0.0217493768595	0.141772428046
FBgn0038858	0	default	1	24	266.675756736	1.11965228461	961.9213007	0.598139312439	0.508836937425	0.289040597534	0.0165325503235	0.122466177106
FBgn0038862	0	mle	1	23.7619047619	2839.91665173	10.4315274024	3378.18853777	0.980842623132	0.976585428273	0.603933595282	1.86428451565e-08	8.92805854545e-05
FBgn0038861	0	default	1	24	24.5783380087	15.4494941027	288.21990242	0.575275324858	0.480892063715	0.0806637294969	0.0212072188322	0.140181326415
FBgn0038857	0	default	1	24	28.9017691129	17.2303211462	344.58213427	0.569864542727	0.474278885555	0.0844473599968	0.0224503749484	0.144315229031
FBgn0038854	1	yule-walker	1	20.5773195876	90.4525678996	16.0219644192	664.286545965	0.624674785698	0.54126918252	0.124069905824	0.0121572356685	0.102464253735
FBgn0003257	0	burg	1	22.8114285714	52.2858394726	17.1140876616	240.260103887	0.565716612817	0.469209193442	0.201664563415	0.0234411802284	0.148425830753
FBgn0038850	0	burg	1	22.5536723164	30.8693128115	0.166749440189	53.2311061798	0.68711260707	0.617582075308	0.548323107289	0.00536100596875	0.0657183479767
FBgn0038849	0	mle	1	24.6419753086	123.134176437	24.0073733297	355.645460661	0.681278902174	0.610451991546	0.329897177023	0.00582570725065	0.0695743441979
FBgn0051207	0	burg	1	22.9425287356	146.167355843	2.00804414331	908.726619344	0.627207091816	0.544364223331	0.153493320252	0.0117924593775	0.100487700995
FBgn0051189	0	burg	1	24.0481927711	107.006793827	0.0733866355894	248.869622055	0.791256894316	0.744869537497	0.371122391435	0.00086747033641	0.0241529967504
FBgn0013812	0	burg	1	23.0751445087	38.2795472017	1.42708690863	90.9781681374	0.668546621773	0.5948903155	0.384704046968	0.00694865939129	0.0752025532766
FBgn0038874	1	default	1	24	46.2538475742	5.44514425657	159.321420311	0.705158451181	0.639638106999	0.245318556965	0.00410344935381	0.0577857350487
FBgn0016700	1	burg	1	25.4267515924	371.843224596	8.06688570984	7295.80760066	0.714691618576	0.651289756038	0.0417493826781	0.0035392837732	0.0541521724915
FBgn0000527	0	mle	1	23.0751445087	172.832479355	0.0465076600779	997.665634635	0.716864958512	0.653946060403	0.156847386559	0.00341956843192	0.0529121590323
