logFC	logCPM	PValue	FDR
FBgn0050384	2.25152609737994	0.586473131215345	2.21572790076121e-07	7.02395021073582e-06
FBgn0267668	0.465400404276848	3.94341608632279	2.22736377044275e-07	7.02395021073582e-06
FBgn0038296	0.788260954024931	3.93529836656311	2.22935984972196e-07	7.02395021073582e-06
FBgn0037683	1.24276919091189	0.800548331427135	2.38331413807843e-07	7.48438780803777e-06
FBgn0085485	-0.976199161292566	2.68531952589023	2.45557140132264e-07	7.68609898100269e-06
FBgn0032810	-0.371042810539967	6.04916162585747	2.51868821189468e-07	7.83439245396814e-06
FBgn0038601	0.320370142606069	4.28927604537557	2.5193076590334e-07	7.83439245396814e-06
FBgn0037654	0.965401001840116	1.89778852871969	2.59833917283348e-07	8.05401054932009e-06
FBgn0039805	-1.13483827963081	1.22977563897778	2.74132007990273e-07	8.46979475009948e-06
FBgn0039379	0.543322262483726	3.98821959070441	2.77117251463386e-07	8.53449850326788e-06
FBgn0016919	0.941188426819094	1.62279573923088	2.78664901112627e-07	8.55465520146392e-06
FBgn0265767	-0.337259510538397	6.63191555908491	2.79688738880808e-07	8.55865412460185e-06
FBgn0039020	0.382094417449517	2.88019631684387	3.10835351459017e-07	9.48146814100149e-06
FBgn0038878	-0.432504969515699	6.15801662499139	3.14448019208942e-07	9.56121627931188e-06
FBgn0086348	-0.964655422587335	5.45040717628863	3.20249189699309e-07	9.70679347765816e-06
FBgn0033679	0.377265139585996	3.65683064897625	3.2825828720877e-07	9.91816364317223e-06
FBgn0032004	1.40474480618855	1.67118593603107	3.3594850634081e-07	1.01185999802902e-05
FBgn0261871	0.319535734597541	4.29820022967891	3.3989396517886e-07	1.02053429419534e-05
FBgn0039494	-0.46252035292035	4.40332487421823	3.65028276392219e-07	1.09257525977646e-05
FBgn0036091	4.4785847085845	5.01083659192556	3.68780674642798e-07	1.10036800676907e-05
FBgn0283437	-0.785073257561583	4.73955830367401	3.85043069717476e-07	1.14532376451987e-05
FBgn0051642	1.55805195722811	0.424838444244264	3.92162110523299e-07	1.16288814074061e-05
FBgn0030775	3.56375499337165	0.842536767040652	4.17779253788444e-07	1.23502768295855e-05
FBgn0051956	1.63672122176191	0.923415378253335	4.26275087589932e-07	1.25626547351888e-05
FBgn0040588	-0.798898964988172	4.04402979337761	4.33196331511811e-07	1.27274676785894e-05
FBgn0001217	4.34631152109182	2.63333032610601	4.70485105830859e-07	1.37807533444892e-05
FBgn0039101	-0.979855738461397	0.857247690122181	4.83222209080103e-07	1.41106778005159e-05
FBgn0033258	0.693905717252616	3.01073335356932	5.21910004917592e-07	1.51940851887559e-05
FBgn0025878	-0.288465839859893	6.61221449136361	5.26234328993234e-07	1.52735527366582e-05
FBgn0028482	-0.278188460978607	7.74415600269443	5.29662844695582e-07	1.53218773020575e-05
FBgn0036359	-0.461377463497524	3.23006858210369	5.31098691196815e-07	1.53218773020575e-05
FBgn0011725	0.333692592751923	6.51656940378672	5.37674537355552e-07	1.54243876090116e-05
FBgn0083984	0.636460703661565	4.45026962349216	5.37872777344944e-07	1.54243876090116e-05
FBgn0266741	-0.723845811279782	1.0763500707914	5.4508632466033e-07	1.5566951146582e-05
FBgn0032252	0.373398170084328	3.44018834032526	5.46094757282476e-07	1.5566951146582e-05
FBgn0040308	0.458492640550989	3.86297951052792	5.76405582717418e-07	1.63822334458974e-05
FBgn0011280	-0.31167905420803	9.80059483103932	5.8320080483722e-07	1.65263233986121e-05
FBgn0031574	4.11586790182167	2.97390685069251	6.17256316980771e-07	1.74187562131542e-05
FBgn0050197	-0.294273264410638	7.69084922510173	6.18331291759493e-07	1.74187562131542e-05
FBgn0037889	1.92295254947368	2.59163173158197	6.34233447098771e-07	1.78143341827332e-05
FBgn0035431	1.12199884190555	1.45628518097013	6.37632344361393e-07	1.78179919506338e-05
FBgn0000405	1.98945187483103	0.962519936103941	6.38084280545772e-07	1.78179919506338e-05
FBgn0038373	4.48866651728727	3.19404299407827	6.60896086389828e-07	1.84013451030284e-05
FBgn0039154	1.20626955116364	0.756723044615152	6.70998247217935e-07	1.86284672807344e-05
FBgn0038450	3.1240165273134	1.9607826846066	6.78262354423331e-07	1.87757133834297e-05
FBgn0016974	1.99412265974551	0.550336432908488	6.80555034935726e-07	1.87848879671884e-05
FBgn0038741	0.416605603204128	2.57983079863528	6.89023679882845e-07	1.89639908216031e-05
FBgn0043799	0.660212998842824	2.1021996079824	7.29510311036281e-07	2.00207729487264e-05
FBgn0029843	-0.342279310118301	5.82505979539791	7.58527626953379e-07	2.07576503170271e-05
FBgn0052436	4.24895324563732	3.74087185484471	7.87027105956371e-07	2.14761983500004e-05
FBgn0262867	-0.25385872720059	4.7334938158274	7.90298796795078e-07	2.1504209874157e-05
FBgn0032229	0.270768313101581	5.76647947963309	8.16768886439349e-07	2.21615081991957e-05
FBgn0038466	1.12355229424206	1.18054919588702	8.64050943965273e-07	2.33781919245745e-05
FBgn0030721	1.54704006130099	0.824621461290532	8.79485308510325e-07	2.3728761365949e-05
FBgn0051199	-0.322534456339042	6.34721637382775	9.06786199472527e-07	2.43966242094041e-05
FBgn0032397	0.390880918288558	4.99465756230679	9.25958624007803e-07	2.48426658284222e-05
FBgn0030163	-0.290779994543847	3.73784345013882	9.34917176176323e-07	2.50129517134548e-05
FBgn0037653	0.260133768719868	5.38714646923318	9.43316154577783e-07	2.51673596895432e-05
FBgn0042179	2.37035217551214	1.41369397826674	9.60163720150054e-07	2.55456891988812e-05
FBgn0052476	1.08284293857821	1.31122354472146	9.7687375876758e-07	2.59182738545038e-05
FBgn0036880	-0.837610259190657	0.76777554815079	9.7979260778861e-07	2.59239049651914e-05
FBgn0035094	2.0663026115359	1.33728245627436	1.02558306043226e-06	2.70607012474385e-05
FBgn0034225	0.945044231453526	2.91801891523129	1.05588747337832e-06	2.77837643407074e-05
FBgn0016013	-0.382459870560722	4.92976454563904	1.06305420357136e-06	2.78957072926206e-05
FBgn0038683	0.276495083566935	5.56206689172263	1.06654315460189e-06	2.79107932644179e-05
FBgn0033174	0.807267391432491	3.479455576285	1.11440528732988e-06	2.9083852430642e-05
FBgn0037879	0.961680472336112	3.99099285132902	1.12239177270185e-06	2.92126858666802e-05
FBgn0011327	0.449767281547763	4.03877145021843	1.17244090951492e-06	3.04326261011759e-05
FBgn0043535	-0.405280140901409	5.57847172080546	1.25861238758745e-06	3.2581052563007e-05
FBgn0051826	0.517222508331569	2.47315487910356	1.28876154835237e-06	3.32715852024772e-05
FBgn0029608	-0.258269335164563	5.95611884316433	1.3854190728821e-06	3.56708168818946e-05
FBgn0061197	4.28159668613167	4.12939204762534	1.46641902152106e-06	3.76551243649563e-05
FBgn0051320	0.767062250953046	2.16417513556343	1.54319173446794e-06	3.95205626543687e-05
FBgn0039782	0.875366377121525	2.05336747400269	1.60015892095003e-06	4.08701923862918e-05
FBgn0053192	0.756584379983719	2.38724851561387	1.6078307461515e-06	4.09569225708485e-05
FBgn0037291	0.787106913869285	1.23181535253356	1.66529861139311e-06	4.23083026523163e-05
FBgn0031169	1.20104725840525	0.2434739978449	1.80178706931461e-06	4.56548056875537e-05
FBgn0000079	2.05540649968721	5.10134869026604	1.87757081441592e-06	4.74495336688014e-05
FBgn0000078	0.96968246670645	6.04437652950707	1.88913124418445e-06	4.76160501494701e-05
FBgn0031914	-0.271782194850644	7.74811486152624	1.93713764713507e-06	4.86979117697105e-05
FBgn0032603	-0.386581101351942	6.00784903335449	1.94472776669552e-06	4.87336598538711e-05
FBgn0261015	1.21688355834992	1.35128995253917	1.94873582418382e-06	4.87336598538711e-05
FBgn0037065	1.56997373723637	0.567531393425519	1.97164294158483e-06	4.91781148294259e-05
FBgn0028523	-0.320858316224981	4.90707915403783	2.009121362112e-06	4.9982764691711e-05
FBgn0051431	-0.351279264422116	2.89988815912898	2.18842936255613e-06	5.43025296232192e-05
FBgn0033873	1.31085007975271	0.507381136166521	2.254159439233e-06	5.57889899456684e-05
FBgn0034687	0.784875557811589	1.57409350267388	2.36086320686556e-06	5.82792468952535e-05
FBgn0034201	-0.853743999841852	2.07412904538768	2.74186213234764e-06	6.75104254591921e-05
FBgn0034985	-0.307769717969316	6.66661872646725	2.76346143366972e-06	6.78677784915091e-05
FBgn0036008	0.564559057006265	2.81699951487072	2.77300574945179e-06	6.79280027320952e-05
FBgn0037519	0.658370348988118	1.43523995353567	2.89859821342485e-06	7.08234022657735e-05
FBgn0010258	1.07681280838058	0.69522853644685	3.10460407205511e-06	7.5663862091969e-05
FBgn0037678	1.3527272102702	1.56528597841101	3.13526572666142e-06	7.62171957613277e-05
FBgn0259101	1.09368900385161	1.89438494691894	3.1537113868444e-06	7.64715130713814e-05
FBgn0261561	0.606517485986578	4.34889193890406	3.26710176120274e-06	7.90209612848481e-05
FBgn0039109	0.306375308673887	5.8797290569506	3.67775895572406e-06	8.87294087605164e-05
FBgn0043025	1.45965051608608	2.58717959007644	3.7576742722539e-06	9.04296587428339e-05
FBgn0003748	-0.228343248254008	9.11706890209853	3.78420852310362e-06	9.08399730182619e-05
FBgn0033848	3.07766274165507	1.82197142146071	4.02660378524166e-06	9.64170276376116e-05
FBgn0051755	-0.527453777384645	1.93492698880054	4.11641054557614e-06	9.8321646397826e-05
FBgn0031110	-0.546802501377572	3.47646510566376	4.17793341218519e-06	9.95429010495267e-05
FBgn0035497	0.565448914428403	7.16944158671153	4.18916076286102e-06	9.95627339619921e-05
FBgn0004055	-0.209006188802444	7.1227582199325	4.3718842079908e-06	0.000103648284515188
FBgn0029791	-0.442382128586544	5.56859080375787	4.4276659429588e-06	0.00010471156642385
FBgn0029091	1.27237924283636	1.42292732711007	4.56800533238261e-06	0.00010776442136345
FBgn0039955	-0.269664786732975	6.77570734588119	4.70102804854811e-06	0.000110630090046668
FBgn0031247	0.425101758847653	3.93542721335304	4.87026333128542e-06	0.000114331819085911
FBgn0038353	3.14129886200852	2.26919961471115	4.91479192435524e-06	0.000115095053915586
FBgn0037999	-0.539976094360337	2.42056346803515	4.93347944439254e-06	0.000115250892971687
FBgn0039099	0.557284919161992	5.53316756567874	5.2056420643086e-06	0.000121312991951211
FBgn0027549	0.198538799505467	5.68655591823965	5.28066617903187e-06	0.000122762671511571
FBgn0037537	-0.27817377815149	7.20595028172062	5.29506269998805e-06	0.000122799299129505
FBgn0041150	-0.29829756354901	8.05482308576281	5.31159519695951e-06	0.000122885166175068
FBgn0031277	3.81026079944977	1.75460997762489	5.34413041462468e-06	0.000123339954485
FBgn0039478	0.86489191330233	1.49745507062393	5.42871706496236e-06	0.000124990990500504
FBgn0027512	0.262780174390285	6.14898130349049	5.45531348257893e-06	0.000125302140374439
FBgn0035346	0.256553716398523	5.81241101094047	5.47509208511387e-06	0.000125455578926365
FBgn0037064	3.47077564641237	3.04231187928156	5.53251507490817e-06	0.000126468805220693
FBgn0050456	-0.371134264239305	4.42370270612689	5.57327281624606e-06	0.000127097159604773
FBgn0011241	0.242136391349522	4.6921716350944	5.60043544869201e-06	0.000127413232132
FBgn0039265	-0.214008905079813	5.86516022713769	6.16887091536466e-06	0.000140012904330243
FBgn0030653	1.05827911958913	1.21658442786842	6.29222262167312e-06	0.000142474960450083
FBgn0030101	0.263540379389536	4.9642406507049	6.33969277947621e-06	0.00014321126755147
FBgn0033468	0.378278014060517	4.36166026140488	6.54980156703491e-06	0.00014760941037426
FBgn0002542	0.459079929053945	2.29449831717665	6.6617048450902e-06	0.000149778894380925
FBgn0037950	-0.302662591670166	4.51795404351302	6.79737850698057e-06	0.00015247140829007
FBgn0003886	1.05629013972977	0.570776728075596	6.85641427792353e-06	0.000153436298957831
FBgn0033592	-1.21800814372326	1.01382811579579	7.18994766850864e-06	0.000160525218575701
FBgn0034247	1.11436145236	4.07186435189495	7.24952980035696e-06	0.00016114308321745
FBgn0046225	0.53472704262738	3.59096266131526	7.25127050185017e-06	0.00016114308321745
FBgn0030004	0.365638273417983	3.40801073667431	7.51285267317497e-06	0.000166569682647384
FBgn0283741	0.474894661602858	4.22514613161993	7.58723887344383e-06	0.000167830424780243
FBgn0036410	0.942094068330349	1.75612799004932	8.10554789537201e-06	0.000178882345027357
FBgn0014417	-0.392087582960595	4.46289070615353	8.20529527692484e-06	0.000180667398074451
FBgn0035696	-0.27943795047496	6.29256902777734	8.6036492477261e-06	0.000189004019483304
FBgn0034689	0.302158179269824	5.01457176929447	8.65733118997851e-06	0.000189748096424746
FBgn0027562	-0.473895312564857	6.34744870262278	8.81201678361978e-06	0.000192697481172398
FBgn0004882	0.637168099615206	5.28351870933364	9.16059279713996e-06	0.000199863685218694
FBgn0031249	3.93407806262472	1.69429213907416	9.28662052872118e-06	0.000202152844145662
FBgn0259226	-0.491916821164559	3.54616613850282	9.31941173311838e-06	0.000202406633967818
FBgn0033710	-0.25690051847402	8.52804261565368	9.50158110618346e-06	0.000205896253020419
FBgn0085249	3.43785484240633	6.16525121041198	1.01294912477581e-05	0.000219007375103898
FBgn0043534	-0.321592321011429	5.46727277891892	1.02255075817766e-05	0.000220441686340812
FBgn0259729	1.70792798924241	1.33263953386991	1.02418616017604e-05	0.000220441686340812
FBgn0032883	0.35375515078252	4.3128971622693	1.05406116945827e-05	0.000226363181189941
FBgn0033659	1.37592295645748	0.466300340488871	1.10050360856628e-05	0.000235808133397042
FBgn0039048	-0.417473754236282	6.34034183467353	1.11599638253364e-05	0.000238594048033643
FBgn0036369	0.194592650897422	5.82585885370333	1.15326684233433e-05	0.000246013136211097
FBgn0046999	-0.56461585583094	4.28360029809387	1.17904620743188e-05	0.000250953434995168
FBgn0039896	-0.474800848274429	3.61227649106036	1.24970218422503e-05	0.000265402384046725
FBgn0284247	-0.543478256463638	2.87783391488767	1.29066570207288e-05	0.000273495488815356
FBgn0035496	1.10349219267292	0.226179840662459	1.38071885859836e-05	0.000291932124230796
FBgn0034474	0.632676142895324	6.50438301871053	1.38975668674175e-05	0.000293195804969439
FBgn0039261	-0.199007594006403	6.64826959029933	1.4092114417994e-05	0.000296646751418783
FBgn0036710	0.258241994566612	3.75974242757836	1.46514362438984e-05	0.000307744421807147
FBgn0033692	0.339621113781202	4.52530204385984	1.4925339391177e-05	0.000312811598881167
FBgn0031575	0.224865775685748	5.35249444885001	1.56653948567787e-05	0.000327605135236302
FBgn0039881	0.706911634526816	2.54857315072647	1.58409110127359e-05	0.000330553912156828
FBgn0039226	0.213987061039389	5.38336984251548	1.63354505719742e-05	0.000340132490387758
FBgn0033574	-0.281304367601076	5.84637613510379	1.66008861182537e-05	0.000344909516790964
FBgn0037329	0.311802862703945	5.49232127193096	1.68188049189981e-05	0.000348061694256491
FBgn0086442	0.208237175684661	6.35510430110483	1.68374338142705e-05	0.000348061694256491
FBgn0053109	3.25880201899065	2.65104919055277	1.68616231086878e-05	0.000348061694256491
FBgn0032879	-0.53249676128685	6.22950674072296	1.70020993016812e-05	0.000350206681960221
FBgn0037228	-0.427946036554277	5.30922756913041	1.82125475898073e-05	0.000373583037307316
FBgn0031741	0.57495504730606	3.01761164673071	1.82150008793607e-05	0.000373583037307316
FBgn0053191	1.37883718365563	0.393404036799106	1.83129362205866e-05	0.000374789109232432
FBgn0032753	-0.53676907914799	4.39321133219012	1.84188235742777e-05	0.000376152435382584
FBgn0035640	0.647305589358469	0.907489064630719	1.87122247554631e-05	0.000381331252569841
FBgn0000114	0.365958561768112	6.24541514643817	1.89628307113353e-05	0.00038486463796273
FBgn0037581	0.834745165945686	1.28979842962911	1.89659750593452e-05	0.00038486463796273
FBgn0030895	-0.362807266981959	5.97940403790714	1.96876052882999e-05	0.000398663601377033
FBgn0036180	0.240359275345694	6.00429585197128	2.03400257347731e-05	0.000410933390616554
FBgn0038269	0.407105808019251	4.68788075989856	2.03793443874361e-05	0.000410933390616554
FBgn0003502	-0.235898210747999	5.43225318956092	2.0453612657429e-05	0.000411564500069024
FBgn0033377	0.50709130028629	5.64118558961405	2.05445567038075e-05	0.000412527807356538
FBgn0032470	-0.745923800451003	3.8468419754555	2.08906043432636e-05	0.000418598762342633
FBgn0033748	0.92013117476186	0.580643644106194	2.1790941174462e-05	0.000435727838348637
FBgn0032848	0.571339561907634	1.61359653984582	2.24600416595177e-05	0.000448171414614293
FBgn0030421	-0.228909479047601	5.74223844139078	2.35683646391468e-05	0.00046930934826143
FBgn0030090	-0.203051180012697	4.89396749474586	2.37604829963005e-05	0.000472153332237689
FBgn0042094	0.451280365978844	4.0766462861931	2.54172073884625e-05	0.000504029011111166
FBgn0262945	1.47116676219635	0.999938638175797	2.55468019457376e-05	0.000505552208752634
FBgn0041180	-0.340775902361743	8.29017371721324	2.56369169179501e-05	0.000506289464412632
FBgn0028372	0.297497683226975	4.40126820388489	2.63922335283518e-05	0.000520133359536118
FBgn0037490	0.442244712565885	2.16825314552797	2.68283787448661e-05	0.000527643145006832
FBgn0021776	1.90101073019136	0.895549646021096	2.71853474244093e-05	0.000533568150883181
FBgn0032517	-0.276257606067918	3.93927792209991	2.81457020196737e-05	0.000551287390479417
FBgn0036380	-0.487882834168763	4.22558257522181	3.05622924802085e-05	0.000597399259949871
FBgn0037980	0.271283032142739	3.22466216932014	3.19462283511771e-05	0.000623179175453309
FBgn0015513	-0.265455078245729	7.04663344884664	3.41470306310633e-05	0.000664756624764888
FBgn0041156	0.757116776449887	0.603396159786342	3.44175823011542e-05	0.000668664509696662
FBgn0036560	-0.331295774979701	6.31791157190625	3.53303092025587e-05	0.000685007493000217
FBgn0037997	0.856615698382843	1.70826690510271	3.58654415557681e-05	0.000693978180244741
FBgn0013811	0.750264416292312	2.10058291462587	3.60754676569695e-05	0.000696634736327527
FBgn0038877	0.314472611049278	8.58919672905479	3.67462516315871e-05	0.000708160157197869
FBgn0034506	0.804184404197151	1.92689497629771	3.74987505525543e-05	0.000721073724013016
FBgn0033033	-0.31191233490722	7.10300353826589	3.75669020967315e-05	0.000721073724013016
FBgn0000527	-0.425711312625487	5.34324276942915	3.8454665687361e-05	0.000736637575907087
FBgn0032646	0.261955853425013	5.4917593361735	3.89118632896004e-05	0.000743907837500585
FBgn0033447	0.681588067634861	0.749834239060748	3.92501251591549e-05	0.000748879878036625
FBgn0040376	0.486760092439491	2.75303726304705	3.96741324628484e-05	0.000755464892105691
FBgn0262146	0.844941191470577	1.15995462490266	3.99947988503638e-05	0.000760059887676159
FBgn0267017	-1.14364551931281	0.5403275185454	4.02768901320852e-05	0.000763905056802202
FBgn0002868	0.505720953315398	9.80130987189468	4.05037022674595e-05	0.000766688656754401
FBgn0026192	0.199107709637322	6.84946006712225	4.14063357103886e-05	0.000780853566877003
FBgn0259247	-0.30791391722904	4.76855474539541	4.14150774664353e-05	0.000780853566877003
FBgn0051207	-0.374788617404282	5.16245072273385	4.32351446127811e-05	0.00081356820255642
FBgn0027615	0.36403988679778	4.11234593116669	4.37836550272625e-05	0.000822274211472785
FBgn0030331	0.757827058489419	1.2353160265165	4.39331225619307e-05	0.000823466629937716
FBgn0040260	-0.253453652833503	4.9250754353738	4.41255917878324e-05	0.000825458824499725
FBgn0262904	-0.350127377116987	2.90591113561506	4.51655068927937e-05	0.000843265545846352
FBgn0038585	0.252718720577082	3.93177879819525	4.59001609247589e-05	0.000855314671862531
FBgn0039774	-0.248713459220509	6.65556033415309	4.64732420643037e-05	0.000864312063091069
FBgn0267727	4.59868490127464	4.86944368141527	4.69758130318666e-05	0.000871965769804686
FBgn0001226	0.927868990562861	1.9706572948099	4.71174818909768e-05	0.000872903755419295
FBgn0032515	0.233939656400123	6.92751935403506	4.7425854561019e-05	0.000876920530859923
FBgn0036512	0.33543611555342	4.61115644934225	4.77871613863029e-05	0.000881898712443178
FBgn0034709	-0.351777252483184	5.87158059046047	4.98266016572556e-05	0.000917767674371527
FBgn0031292	1.70546463926536	1.69589123716588	5.11530981255538e-05	0.000940392272258263
FBgn0040322	-0.25347568058403	5.3498031815325	5.18594212215552e-05	0.000951550836130376
FBgn0010226	0.331295757413486	6.41425981240059	5.48956600735295e-05	0.00100533581679592
FBgn0039630	-0.479294373355908	1.63564600758032	5.52315436363612e-05	0.00100955672700204
FBgn0038739	0.375598391225092	5.01019694334407	5.57209514469977e-05	0.00101656242468447
FBgn0039290	0.22254518022087	4.91739383194598	5.76658329869891e-05	0.00105004438849692
FBgn0051704	0.966978886763912	4.40368611040492	5.83902655492207e-05	0.00106121814692682
FBgn0034883	0.580455351773779	2.05708899474766	5.93067570956415e-05	0.00107583355958722
FBgn0085241	3.9786578037524	3.09929751947935	5.97376983720815e-05	0.00108160241022268
FBgn0266000	0.367171557080457	6.88024324747671	6.09124995224819e-05	0.00110079230269119
FBgn0265174	0.275065508483685	3.79606642159511	6.10575868986772e-05	0.00110133628496333
FBgn0052194	-0.565471291564076	1.97439083242036	6.20467974979066e-05	0.00111707561359953
FBgn0035471	0.298643970404077	6.10157061385027	6.24481270179919e-05	0.00112219167087866
FBgn0000147	0.709408043705494	1.87047313061682	6.26635409933869e-05	0.00112395392440948
FBgn0265856	-0.473018220460602	1.247151958137	6.35636714691682e-05	0.00113720074145774
FBgn0025692	-0.396267648223106	3.02630370045706	6.36395486971549e-05	0.00113720074145774
FBgn0001216	0.406045765570177	4.503404037664	6.64275114826049e-05	0.00118480950648117
FBgn0053993	-0.343370858614314	2.18372460398781	6.95060998071047e-05	0.00123741528615697
FBgn0016047	-0.328889122532094	3.35864046264796	7.03591325139635e-05	0.00125027786868041
FBgn0038665	-0.37892028597821	5.31980482981221	7.44724780399623e-05	0.00132092110123474
FBgn0051105	0.998668782412523	1.38828150242579	7.4975490522848e-05	0.00132738493202928
FBgn0035611	0.92177167652094	0.397741995976495	7.60549513250535e-05	0.00134401166751174
FBgn0027889	0.371757101493567	2.90108944386599	7.68113390028093e-05	0.00135487846218952
FBgn0035164	0.299815614940119	3.25653658984871	7.86658178189056e-05	0.00138503897623066
FBgn0035957	1.7491627430791	1.58651658485154	8.02695313158138e-05	0.00141068178154654
FBgn0033916	0.195612390587992	5.12528210199756	8.17219833767514e-05	0.0014335772102244
FBgn0038000	1.59636938713405	1.44958357603592	8.2905583596282e-05	0.00145168131569504
FBgn0032431	1.20712802388676	1.03303174376658	8.30804349450793e-05	0.00145208833194155
FBgn0284244	-0.499674868044027	3.07845813339244	8.47362283604969e-05	0.00147800779852334
FBgn0001987	-0.277394150110967	5.79361725209059	8.48720285224304e-05	0.00147800779852334
FBgn0036501	-0.330606750435547	6.02828437336862	8.74002129464855e-05	0.00151793326335689
FBgn0032224	-0.198308721949485	5.29112599315253	8.74816414045731e-05	0.00151793326335689
FBgn0012037	0.369408315033258	5.71702116653576	8.76454520820313e-05	0.00151802556969565
FBgn0034475	0.42966307512893	2.31199793509034	8.97400236041635e-05	0.00155149809761855
FBgn0051205	-0.586733531388287	6.57726268334788	9.02603827720537e-05	0.00155768278592924
FBgn0026176	0.943547684869105	0.94993523885612	9.05059779695185e-05	0.00155911197300728
FBgn0001112	0.366311075494387	5.23378903236361	9.21340571850073e-05	0.00158430879662118
FBgn0003087	1.0544360603436	0.449033717187299	9.25990155685086e-05	0.00158945048586949
FBgn0050489	-1.09337825370978	0.583931187252745	9.28999993130834e-05	0.00159160706924457
FBgn0259714	-0.275723930077511	4.83962535791942	9.30570013339903e-05	0.00159160706924457
FBgn0039052	1.62829934120754	0.789879627848327	9.36568128344995e-05	0.00159901061199436
FBgn0032233	0.319610227190175	5.93142704588595	9.3989685012661e-05	0.001601838439593
FBgn0027108	-0.275924929160878	6.62551077068383	9.45264794743225e-05	0.00160812543588821
FBgn0039323	-0.54822592176456	0.966110389261197	9.54537229261132e-05	0.00161983769509688
FBgn0036423	0.680166921991681	0.547614825054755	9.5553173703251e-05	0.00161983769509688
FBgn0030691	1.04000345071849	1.654377391836	9.75645190471517e-05	0.00165101230288625
FBgn0000317	-0.239671592023128	5.36180520456939	9.84284431017667e-05	0.00166269422932755
FBgn0027505	0.491961902445636	5.12873916139757	0.000100988780334988	0.00170294108811358
FBgn0038530	-1.6737301650559	1.48747619495169	0.000102589915072506	0.00172690018728377
FBgn0263390	0.32543623215333	5.68259933160239	0.000104426054058639	0.00175472411539235
FBgn0030503	0.267735176840473	3.31260742527576	0.000109637077849895	0.00183486081381824
FBgn0031097	-0.659895703584821	2.1121208838254	0.000109766016317679	0.00183486081381824
FBgn0042201	-0.604249755529725	5.04369731988207	0.000109769810640828	0.00183486081381824
FBgn0037378	0.289134071518398	4.14794148169306	0.000110607827155145	0.00184564768029962
FBgn0002937	-0.304316671821663	6.53367023057905	0.000112494632275397	0.00187386710945
FBgn0025697	-0.266140234378732	7.05151916431292	0.000118200836289518	0.00196549932288368
FBgn0050033	0.29256937455768	6.29097564089736	0.00011842609182844	0.00196583207544679
FBgn0035574	-0.268795022076952	4.95151725990173	0.000120937637895865	0.00200404964665502
FBgn0039461	0.187412131105855	4.16398090590866	0.00012223188838931	0.00202168471245923
FBgn0003250	-0.313643115832794	10.715291105306	0.000122424006392394	0.00202168471245923
FBgn0031265	0.320798527145621	3.64047705152379	0.000124051161719526	0.00204430321301792
FBgn0038311	0.406252265181039	2.78834218391084	0.000124220554393029	0.00204430321301792
FBgn0051224	-0.256569977199005	7.06193964046419	0.00012456141222191	0.00204639658020833
FBgn0029851	-0.537931321265508	2.68310100261499	0.000125481764299114	0.00205798688091938
FBgn0033113	0.481205472601901	2.18043533953021	0.000126947664320173	0.00207846962198054
FBgn0016675	0.861229101550863	2.19847468634455	0.000128248686813031	0.00209618758070856
FBgn0086532	-0.248811130366575	5.46909378304072	0.000133224274245313	0.00217380255318843
FBgn0265310	-0.600599885569891	1.32159354716411	0.000134062201901812	0.00218176547635852
FBgn0033901	-0.272521113732388	4.38065672925213	0.000134167870701103	0.00218176547635852
FBgn0027780	0.176747099187406	4.4904118385396	0.000137973930638624	0.00223985475874023
FBgn0033729	-0.768348450418781	0.0237418627873958	0.000139308133041208	0.00225768747591995
FBgn0262717	-0.293115912523606	5.02158678433315	0.000139741924327076	0.0022608921473053
FBgn0000404	0.8102203477795	1.4221469313696	0.000141993835434064	0.00229071688986534
FBgn0041712	0.295649469283089	5.7098472608603	0.000142063670137817	0.00229071688986534
FBgn0026371	0.382529838199644	2.52578811207544	0.000146697045665467	0.00236145261072915
FBgn0002774	-0.161567053578188	6.95731288086983	0.000148398094311509	0.00238482709281146
FBgn0250816	0.684623041517726	0.950187230056683	0.000149074117997176	0.0023916782281021
FBgn0032271	1.31896812669942	0.187605628434916	0.000153133700606556	0.00245016231297058
FBgn0032230	-0.248829960260365	4.96041262768605	0.000153231073863999	0.00245016231297058
FBgn0035087	0.4253967671251	7.43983835881355	0.000153922944119063	0.00245712326462064
FBgn0266777	1.16360043387124	0.230497419034657	0.000157951683522017	0.00251723997466535
FBgn0001089	-0.253702664931006	4.69343454666079	0.00015859971906602	0.00252336895218329
FBgn0039474	1.97485445185705	1.8857258602465	0.000160987932693702	0.00255711844003363
FBgn0038047	0.531849331275029	0.566314504281538	0.000163560203191574	0.00259367487776307
FBgn0052082	-0.256576908185986	7.61087308791367	0.000167163009636433	0.00264642529966571
FBgn0031871	0.329172507902278	4.60818464403232	0.000173059112570676	0.0027352478221154
FBgn0033737	0.230709223543845	4.23861269858898	0.000175493607826129	0.00276915613798792
FBgn0000320	-0.268557647814771	5.64497136365549	0.000177887724957149	0.00279781369290751
FBgn0033184	0.253567640076348	4.61484682117263	0.000177893979847638	0.00279781369290751
FBgn0040670	0.853046128826022	0.515960890210518	0.000180707882463233	0.00283740999710303
FBgn0038354	-0.285718640775023	3.79899140575078	0.000187299363718813	0.00293609379001439
FBgn0039360	0.195809511200299	4.66338853137522	0.000187868737846579	0.00294020714231132
FBgn0053281	0.824636227904269	0.613469705256525	0.000188989409694862	0.00295292098867437
