logFC	logCPM	LR	PValue	FDR
FBgn0283472	0.267726506633235	7.40151332159752	28.2643109334521	1.0582930291575e-07	1.09819400143776e-06
FBgn0032026	-0.186854302677346	5.98767422696496	28.2511287292057	1.06552479727842e-07	1.10450178661609e-06
FBgn0031268	0.231829652806944	4.76376931466608	28.1164223871241	1.14232416466848e-07	1.1828303620751e-06
FBgn0026077	-0.335115636630528	5.21214719886455	28.0942329095099	1.15549674504473e-07	1.19517795076009e-06
FBgn0025633	-0.245102079390111	6.15178995818938	28.0905134343318	1.15771962626817e-07	1.19618539162854e-06
FBgn0039094	0.391716302319407	4.75090134428778	28.0851081035042	1.16095767163691e-07	1.19774334384953e-06
FBgn0037779	0.392642909525574	5.00148650983725	28.0838235554985	1.16172850953874e-07	1.19774334384953e-06
FBgn0263240	-0.365462261955725	3.35785171603497	28.0501892969375	1.1820954771101e-07	1.21743123438285e-06
FBgn0263662	0.530871557599874	1.54287392636506	28.0264439308216	1.1966894191446e-07	1.23113762154318e-06
FBgn0266428	-0.757558079889801	1.50208549298298	27.9873521255442	1.22110966806677e-07	1.25491291853471e-06
FBgn0032281	-0.713813619539091	2.32870459908253	27.9847225156254	1.22277017210026e-07	1.25527253037259e-06
FBgn0037680	0.264420896132027	4.75830578504922	27.9761585710419	1.22819369567577e-07	1.25949028021226e-06
FBgn0038129	0.273370213354166	5.78941509228652	27.9383079896203	1.25245456865455e-07	1.28299570679928e-06
FBgn0266557	-0.292039967217494	8.79460147845238	27.914898635154	1.26769889555786e-07	1.29722436128773e-06
FBgn0001297	0.195734475175732	7.94923944120444	27.9023251243466	1.27596346452059e-07	1.3042879469774e-06
FBgn0261550	-0.158484512887432	7.40362803665262	27.8795049675613	1.29110132828212e-07	1.31835485312219e-06
FBgn0050122	-0.155523501909355	7.57545806609913	27.8721697199219	1.29600532282977e-07	1.3219530332336e-06
FBgn0262955	-0.157270185998659	6.07459404999036	27.8604230186756	1.30389751520436e-07	1.32858834049227e-06
FBgn0029994	-0.331474546145968	7.85141755638795	27.8313971700435	1.32360611790242e-07	1.34723691788197e-06
FBgn0027561	-0.16087406974857	6.91568753377344	27.802845330422	1.34328411563493e-07	1.36581478339186e-06
FBgn0033593	-0.454346027787701	7.02123563993586	27.7812126462643	1.35838840199178e-07	1.37898728900277e-06
FBgn0033763	0.597571540331502	1.75961759354068	27.7801726528085	1.35911881480332e-07	1.37898728900277e-06
FBgn0052311	-0.263375961662612	8.016959618643	27.7777641072031	1.36081190685604e-07	1.37924406813409e-06
FBgn0005593	0.319492090030677	9.88466374738139	27.769448896236	1.36667336289965e-07	1.38372066277514e-06
FBgn0004643	-0.203957599009148	4.74337923178234	27.7314679688556	1.39376979363768e-07	1.40919915467514e-06
FBgn0052113	-0.228088701263229	5.21483604983479	27.7300655705227	1.39478053730636e-07	1.40919915467514e-06
FBgn0261885	-0.31052404639408	7.88453486636591	27.7232424676927	1.39970860944219e-07	1.41268799380793e-06
FBgn0039109	0.31861235666838	5.87958845596938	27.7070330910875	1.41148611818212e-07	1.42307516209983e-06
FBgn0261625	-0.283443665270756	6.46216828231173	27.6916751900274	1.42273656912551e-07	1.43290965920969e-06
FBgn0039232	0.256736838161638	5.17233450516792	27.6187433778126	1.47740191488847e-07	1.48640289294136e-06
FBgn0034407	1.07210444218229	7.36542550251647	27.6135070063421	1.48140683525194e-07	1.48886827576527e-06
FBgn0085320	0.727179989704709	2.74207975035238	27.5833669857524	1.50467120771512e-07	1.51066465697017e-06
FBgn0032156	0.163100406236052	8.71489448446471	27.568386261098	1.51637034375906e-07	1.52081624633762e-06
FBgn0031118	-0.305485754298913	6.84209422335604	27.5464012462268	1.53370471491267e-07	1.5365924434554e-06
FBgn0020416	0.448149620370045	6.92353368974528	27.5379081472836	1.54045426371441e-07	1.54174199977603e-06
FBgn0000414	-0.291637644793966	7.80651046313525	27.5261092738927	1.54988037594373e-07	1.54862195210836e-06
FBgn0028648	0.226400097521693	4.0690800597779	27.525258640784	1.55056217589467e-07	1.54862195210836e-06
FBgn0003463	-0.259244712663324	6.42066982358237	27.5202407544171	1.55459023598025e-07	1.55102763335613e-06
FBgn0260484	0.348259483097608	4.21092545646011	27.3765068742755	1.67453268219365e-07	1.66895671488562e-06
FBgn0038236	-0.49391765806382	8.35037840434293	27.3597708496314	1.68908811960361e-07	1.68131971068088e-06
FBgn0052529	-0.296510340938731	7.12628434282998	27.358214885887	1.69044777760043e-07	1.68131971068088e-06
FBgn0033259	-0.210892071686728	6.15433202034232	27.3462118912745	1.70097336810265e-07	1.69003349789286e-06
FBgn0038244	-0.139545810644484	6.38979728843113	27.3193014755736	1.72481080642407e-07	1.71194175170257e-06
FBgn0019990	-0.259272427924831	5.21396753737594	27.3163510809743	1.72744456848901e-07	1.7127809603507e-06
FBgn0033539	0.210006794482254	4.88746709620681	27.3092386782154	1.73381025916995e-07	1.71731485649739e-06
FBgn0020258	0.430065150025195	2.36616496377533	27.3004012275031	1.74175265404244e-07	1.72209515156745e-06
FBgn0034692	0.573466139112345	1.75700963459738	27.2998687009278	1.74223240955195e-07	1.72209515156745e-06
FBgn0038223	-0.216235443327816	5.86887244216368	27.2819963162709	1.75841076007065e-07	1.73629466597492e-06
FBgn0086691	0.673273851129666	5.68295549293848	27.2781496810153	1.76191243475971e-07	1.73796058703692e-06
FBgn0036882	-0.260130058257161	6.60250407819907	27.2057648058235	1.82912468377568e-07	1.802402903416e-06
FBgn0037344	-0.262621668033837	7.0578518824282	27.1823807646323	1.85138223059115e-07	1.82246032935273e-06
FBgn0283682	-0.212160156894734	6.05401540831047	27.1644577124649	1.86862545345185e-07	1.83667897693708e-06
FBgn0035620	-1.8406588401911	2.27704239513921	27.1633858688651	1.86966172741037e-07	1.83667897693708e-06
FBgn0004367	-0.383982240217568	2.60344315724701	27.1506342236306	1.88203447917477e-07	1.8469391640918e-06
FBgn0033571	0.286907568931246	3.51704106596645	27.1310921519451	1.90115532693546e-07	1.86379383023416e-06
FBgn0035921	-0.808724612723389	2.83426024588567	27.102275107353	1.929707044077e-07	1.88985010921978e-06
FBgn0086673	-0.975745180463921	0.625046339506858	27.0921548939654	1.93983571430747e-07	1.89782905736843e-06
FBgn0283510	0.259854674684807	6.82097000566882	27.0893060564156	1.94269653115437e-07	1.89868850769353e-06
FBgn0040388	-0.45321609602663	2.44333887171931	27.0822558400063	1.94979458800444e-07	1.90368323791096e-06
FBgn0037010	0.311505149009983	6.82470563787275	27.0486029084023	1.98403568873262e-07	1.93514193754389e-06
FBgn0015011	-0.363378554057659	3.75868948478134	27.0331043049154	2.00000723090921e-07	1.94873542804155e-06
FBgn0260653	-0.451663685427839	3.87482136381499	27.0273610480642	2.0059584114547e-07	1.95254773017409e-06
FBgn0085451	-0.196042126224554	6.61668708650828	27.0214694635288	2.01208173186058e-07	1.95651967794524e-06
FBgn0004646	0.273996897480481	7.02596540693117	27.0054157823695	2.02886209884501e-07	1.97083581975025e-06
FBgn0033677	0.224491506406475	5.82663605888937	26.9486976538299	2.08927878942848e-07	2.02746831257811e-06
FBgn0259984	-0.338627889528967	5.29924449501588	26.897811268051	2.14501662540741e-07	2.0794503277482e-06
FBgn0038354	0.275545317312018	3.79874943579934	26.8838184667157	2.16060308408871e-07	2.09244250145619e-06
FBgn0037874	0.257394600704446	9.82267026668945	26.8683610847252	2.17795292062064e-07	2.10711445188935e-06
FBgn0264005	-0.447728801059563	2.84688341301602	26.8491963363495	2.19965803889479e-07	2.12596616513968e-06
FBgn0053054	0.29096156319423	3.87976261278876	26.8347519347413	2.21616027463499e-07	2.1386385158426e-06
FBgn0035733	0.300827332874763	5.03944378936806	26.8338146398951	2.21723537923544e-07	2.1386385158426e-06
FBgn0031974	0.373535826433018	4.06557021406905	26.8268212226665	2.22527355172657e-07	2.14423240225725e-06
FBgn0261873	-0.204366038783271	8.545154170626	26.8133034539724	2.24089364194786e-07	2.15711349774639e-06
FBgn0267035	-0.520989161201031	3.31478310226122	26.7709501994933	2.29054894002852e-07	2.20269856903545e-06
FBgn0038541	-0.352837344473658	3.08929813865685	26.7214040423819	2.35003875218758e-07	2.25764003695613e-06
FBgn0262730	-0.456282701408908	7.79148571287845	26.6404529906637	2.45058689896078e-07	2.35187588359181e-06
FBgn0017558	0.243177659870311	8.2083701818224	26.6340853583094	2.45867662635576e-07	2.35727775047402e-06
FBgn0032987	0.255448430086323	9.87098535902133	26.616153324237	2.48160241080628e-07	2.37687878907025e-06
FBgn0034951	0.186281494862372	6.6372925663978	26.6080484356103	2.49203455485915e-07	2.38448621043366e-06
FBgn0031981	-0.271702141931894	5.23584283717113	26.6006161586208	2.50163958395585e-07	2.39128781787716e-06
FBgn0263929	-0.198810512331512	6.96791678218243	26.5853627538166	2.521468552701e-07	2.40783906258925e-06
FBgn0083956	-0.340226627152968	7.76199996211098	26.5721824663824	2.53872936359786e-07	2.4219073550339e-06
FBgn0038632	-0.671283875935516	0.658867121640567	26.5251519045622	2.60129125115771e-07	2.47912115458592e-06
FBgn0039527	-0.547764106384935	2.83573765556629	26.4937147845522	2.6439695513554e-07	2.51729029452108e-06
FBgn0038260	0.387608491484761	2.36566553946057	26.4764602264397	2.66769153364919e-07	2.53735347659304e-06
FBgn0263445	-0.495839512961515	2.17901168142911	26.4726137403719	2.67300878822549e-07	2.53988870770077e-06
FBgn0036004	-0.23444025663098	6.69898442358809	26.4404476712318	2.71789200929153e-07	2.57997717195186e-06
FBgn0264695	-0.207406400881716	10.0901756698637	26.4306082203112	2.7317718810018e-07	2.59058525507279e-06
FBgn0037218	-0.135620339425089	6.54443207429119	26.3897134822323	2.79022485103524e-07	2.64339996273151e-06
FBgn0020306	-0.275049933030828	7.50433386570121	26.3841849219948	2.79822272312548e-07	2.6483574349897e-06
FBgn0020251	0.271310443683752	5.91184517607438	26.3417403210044	2.86039540779969e-07	2.7045278594181e-06
FBgn0027085	-0.195530575139141	4.49069043423271	26.3303258990461	2.87735020183735e-07	2.71787576264281e-06
FBgn0031560	0.540918821372256	5.43354290543201	26.2634193326697	2.97877760395459e-07	2.8108286026995e-06
FBgn0263232	-0.968010096438217	0.444706930339546	26.2615731999887	2.98162649858289e-07	2.8108286026995e-06
FBgn0260441	0.287657136622078	8.8559313579284	26.2576662511889	2.98766458983537e-07	2.81375137084004e-06
FBgn0044048	-0.778063092786008	3.57346685118686	26.2457325087758	3.00618389207902e-07	2.82841152439419e-06
FBgn0036777	0.525746769975085	1.7564798213128	26.2409871152463	3.01357993658221e-07	2.83258769701516e-06
FBgn0031052	-0.240381285849075	5.69710776355837	26.2065878022954	3.06774195207623e-07	2.88066984480256e-06
FBgn0029828	0.456854549930109	7.42856165518942	26.1621511536852	3.13915480262397e-07	2.9448408128827e-06
FBgn0263864	-0.193290534834741	5.67777227382965	26.0708562086543	3.29114420941716e-07	3.0844010995888e-06
FBgn0040571	0.289474410230965	4.93219153255286	26.0619261939139	3.306401493979e-07	3.09567091977819e-06
FBgn0020270	0.338205084632417	3.96318523476496	26.0413078850586	3.34190008215165e-07	3.12585146355942e-06
FBgn0002306	-0.21043677606127	5.7338780605645	25.9748093495495	3.45901484402738e-07	3.23223845620432e-06
FBgn0016754	-0.232809071095622	6.6388873914208	25.9599076735989	3.48581838209772e-07	3.25283215767255e-06
FBgn0010388	1.18449777926147	8.38503262862172	25.9587852356111	3.48784571510723e-07	3.25283215767255e-06
FBgn0034660	-1.02893363882761	2.58080469620738	25.935465234642	3.53023440668724e-07	3.28916197930451e-06
FBgn0011509	0.230037114573416	4.92946968760464	25.9189764390356	3.56051733559723e-07	3.3141530651458e-06
FBgn0040271	-0.212564328786664	6.50884220372221	25.9010774394245	3.5936850539582e-07	3.34175786487742e-06
FBgn0050090	0.743503304287407	2.02959293415986	25.8992159689768	3.59715218071479e-07	3.34175786487742e-06
FBgn0039759	-0.728840525124436	2.81972225321756	25.8898614444406	3.61462650887162e-07	3.35319301651073e-06
FBgn0032494	-0.371987448500908	7.44901947463628	25.8888808807461	3.61646313014782e-07	3.35319301651073e-06
FBgn0261649	-0.318734547638425	6.53690408105626	25.8825452867462	3.62835243213706e-07	3.36096321034901e-06
FBgn0062961	0.50176095873565	3.48937672733221	25.7253669219183	3.9361907901415e-07	3.64259279110872e-06
FBgn0026083	-0.2138683076538	7.22447674509179	25.7129464838849	3.96160493222836e-07	3.66257259081885e-06
FBgn0260938	-0.280211446346271	7.58788278686441	25.708791771623	3.97014278044226e-07	3.66692647551359e-06
FBgn0020907	-0.208470503301914	6.7777374369093	25.70127861274	3.9856290332027e-07	3.67768351445235e-06
FBgn0043362	-0.235635530598719	6.59611099101469	25.6982321925938	3.99192560900715e-07	3.67994836218196e-06
FBgn0033170	0.388832482171349	6.11551852978611	25.6958830156493	3.99678787780936e-07	3.68088791285173e-06
FBgn0027562	-0.318948594876255	6.34737377996947	25.6398669646687	4.11450366934708e-07	3.78565957204672e-06
FBgn0034219	0.466371172036755	2.4771211451666	25.5946801340205	4.21199033645868e-07	3.87163564708265e-06
FBgn0052702	-0.333021404013241	4.55010467762242	25.5863467268146	4.23022022965158e-07	3.88466436813067e-06
FBgn0003977	-0.231617856606114	4.97631078396434	25.5561172477026	4.29701568366367e-07	3.94222377568301e-06
FBgn0031304	0.177305779047159	6.52114165819611	25.5532304417823	4.30344945473939e-07	3.94434821794199e-06
FBgn0024806	-0.220161649861091	7.07807052361553	25.5459976640525	4.31961145353466e-07	3.95537652982361e-06
FBgn0033636	-0.30155681531539	7.56086305924375	25.4760716673511	4.47903697985274e-07	4.09744185224733e-06
FBgn0025740	-0.744587906260649	4.35095427680601	25.4475794721182	4.5456762165607e-07	4.15443576357046e-06
FBgn0004876	-0.283222471657939	6.46747740431692	25.4110325386123	4.63261161767267e-07	4.22985262860523e-06
FBgn0033544	-0.31811478975656	8.50242720055836	25.386714961539	4.6913782328874e-07	4.27943054424719e-06
FBgn0003048	-0.306547076893073	5.71825106622427	25.3822474330993	4.70225558753529e-07	4.2852715525607e-06
FBgn0024329	-0.182124415748029	5.9950311515037	25.3628377109541	4.74980789769659e-07	4.32449239963288e-06
FBgn0259994	-0.248588357015366	8.85893136296018	25.3463626323475	4.79054864921047e-07	4.35744301634738e-06
FBgn0051729	-0.217782548359149	8.09382727296611	25.3320522964825	4.82622047957326e-07	4.38572483428394e-06
FBgn0029868	0.220840009437523	6.91274355138108	25.321104301158	4.85369058946258e-07	4.40650696358982e-06
FBgn0085443	-0.17562100353358	6.26297299615124	25.3174410237731	4.86291724106655e-07	4.41070277792949e-06
FBgn0265137	0.287182610221302	6.62539722605204	25.2815903926404	4.95414710673044e-07	4.48919782291998e-06
FBgn0030073	0.96400752911975	3.05004809763675	25.2601565090786	5.00950793928829e-07	4.53507249929142e-06
FBgn0037167	0.862211296118702	4.21468333109005	25.2290039604297	5.09107848800525e-07	4.60456560510995e-06
FBgn0029912	-0.233230137177367	5.60924366651866	25.2214156936257	5.11114864780683e-07	4.6183567687447e-06
FBgn0052473	0.216787555390195	5.84818553249562	25.1712857687527	5.24574477949449e-07	4.73550834099889e-06
FBgn0028974	-0.279887608570733	3.7254552443999	25.1082539065802	5.42003675208933e-07	4.88824030240222e-06
FBgn0083962	-0.184865967806894	7.1957898434125	25.063504034058	5.5472896339582e-07	4.99830104553637e-06
FBgn0284256	-0.170443617085791	6.69004081123991	25.0085785419326	5.70758047450005e-07	5.13372031412016e-06
FBgn0040805	0.256654415229344	5.44296340558623	25.0083346467127	5.70830250003964e-07	5.13372031412016e-06
FBgn0036299	0.153682409613548	5.8478103457901	25.0018581530596	5.72750900117911e-07	5.14616146466168e-06
FBgn0033405	-0.677148354467923	2.66103824438779	24.9976492275638	5.74002559006102e-07	5.15257404888514e-06
FBgn0039857	0.275829636127386	9.92688231616919	24.9955504940062	5.74627709001209e-07	5.15335598952582e-06
FBgn0021795	0.372025852353827	6.3421106740044	24.9807010791878	5.79070450807602e-07	5.18834123277382e-06
FBgn0052365	-0.364688581294359	3.0355573972608	24.9506377059306	5.88170722867036e-07	5.26495250805651e-06
FBgn0264542	-0.234704021453929	7.1418338065253	24.9386459173424	5.9184055292189e-07	5.29086408064636e-06
FBgn0030034	-0.19588217681219	5.41352174751741	24.937572351066	5.92170212408947e-07	5.29086408064636e-06
FBgn0086357	0.317530154679378	7.88361627661406	24.9065788295451	6.01767171589773e-07	5.3715992259896e-06
FBgn0022710	-0.30904165416962	6.15367816395854	24.8960360049242	6.05067113667016e-07	5.3960268293321e-06
FBgn0039290	0.217622491438447	4.91736139497524	24.8892341596324	6.07205738366118e-07	5.41006191820529e-06
FBgn0035766	-0.290391175753788	4.7235081609319	24.7890974183882	6.39582091843999e-07	5.69323166884928e-06
FBgn0261832	0.946931120974511	0.653074038090495	24.7061445065662	6.67709593484624e-07	5.93808958811117e-06
FBgn0001186	-0.214755191168032	8.56370508170632	24.7016674324104	6.69262468910539e-07	5.94637841115505e-06
FBgn0031563	0.396812512982381	5.4369816718279	24.6335316810632	6.93347282754839e-07	6.15466197796649e-06
FBgn0032796	-0.191575600070555	6.20098975718776	24.6093282028529	7.02110397730501e-07	6.22667906431735e-06
FBgn0015277	-0.221850160519388	5.34686190739926	24.5354193129031	7.29563211862942e-07	6.46415952194566e-06
FBgn0033079	0.572951510767357	5.99872590340778	24.5291869436633	7.31926802889547e-07	6.47910805737161e-06
FBgn0003257	-0.301996442479623	3.28163991412369	24.4957864383056	7.44725213756859e-07	6.586314032653e-06
FBgn0039214	-0.268334580455528	6.32813692702573	24.450714085309	7.62352509341943e-07	6.73598923844753e-06
FBgn0264958	0.590791104968987	1.0145001208793	24.4377735760704	7.67490269750532e-07	6.7751353029222e-06
FBgn0265954	0.913341132918563	0.33607461373252	24.4300015839642	7.70592650909579e-07	6.79625820479922e-06
FBgn0038716	0.583790855484597	2.54756797495565	24.4119429478251	7.77849839227792e-07	6.84812527783706e-06
FBgn0014011	0.253418124981776	6.02938421743713	24.4118098998521	7.77903560480969e-07	6.84812527783706e-06
FBgn0038631	0.398062285825989	5.05471498600948	24.3941122331805	7.85082671789913e-07	6.90497872397042e-06
FBgn0052037	-0.860038791800383	0.617763898963437	24.3772318210515	7.91992157913882e-07	6.95935861330198e-06
FBgn0036844	0.220113285879705	6.49901165058671	24.3657356082312	7.96732657134249e-07	6.99459705777437e-06
FBgn0025680	-0.260703669316196	7.27223578690596	24.3397647856013	8.07546811573271e-07	7.08304337110695e-06
FBgn0051028	-0.402273121662884	2.61561340833617	24.3206813632827	8.15586778472081e-07	7.14701753358242e-06
FBgn0262801	0.282149122299979	5.8269864884638	24.2960144285358	8.26098161081779e-07	7.23251205378544e-06
FBgn0032387	0.574793098859585	3.47993035940084	24.2374613921676	8.51596710235645e-07	7.44894364441736e-06
FBgn0003882	0.190246114492313	5.45330750892029	24.2020571219763	8.6739583649845e-07	7.58021653465525e-06
FBgn0263831	0.766642308916611	0.931821097693754	24.1860118590498	8.7465248665128e-07	7.63666501107198e-06
FBgn0039742	-0.449007251969316	2.41227705684517	24.098991378314	9.15082144354695e-07	7.98238322279533e-06
FBgn0267542	-0.679910687971151	1.7716175301257	24.0667561350162	9.30529793208816e-07	8.10974918958512e-06
FBgn0035145	-0.21085219069016	5.74441634108225	24.0632859764556	9.3220826248368e-07	8.11699158006245e-06
FBgn0267277	-0.863302168072123	0.194251538922296	24.0569242219109	9.35293246899441e-07	8.13645660200077e-06
FBgn0086711	-0.294348424221288	3.91720041035792	24.054669995569	9.3638883615414e-07	8.13859552875168e-06
FBgn0085387	-0.264665259420119	6.53446358348055	24.0429596244438	9.42101001587296e-07	8.18081903282241e-06
FBgn0036814	-0.342004058347733	6.12470054350386	23.955704124054	9.85777930537548e-07	8.55233787924695e-06
FBgn0001108	-0.140597812035176	6.475606157393	23.9533828533184	9.86967196289526e-07	8.55490661181998e-06
FBgn0250786	-0.172222313363862	7.02357310078401	23.9479945806454	9.89733340366143e-07	8.56498229563209e-06
FBgn0030466	-0.258627673514044	4.38868287426648	23.9476352514465	9.89918083239165e-07	8.56498229563209e-06
FBgn0028526	0.460207937292813	9.02477034596419	23.9262394597185	1.00098091956704e-06	8.65288379748474e-06
FBgn0040321	0.371065100027385	6.54938018941934	23.9174119899239	1.00558127168074e-06	8.6848128225051e-06
FBgn0025456	0.395650588510976	5.35605424027153	23.8960861252401	1.01678271784546e-06	8.77364402839982e-06
FBgn0031011	-0.198149645446176	6.27609003651512	23.8669484667612	1.03228988072744e-06	8.89943517336398e-06
FBgn0020255	0.167884544548915	7.13205431262654	23.8417844407173	1.04587299981627e-06	9.00842769086348e-06
FBgn0030091	-0.228983578410735	5.12024565588355	23.8256913295784	1.0546536130879e-06	9.07589605225153e-06
FBgn0020304	-0.153444743436796	7.87570021076454	23.8127702348284	1.06175701008907e-06	9.12882283898844e-06
FBgn0050026	0.502146921817877	5.75460269276275	23.7906155491394	1.07404843443879e-06	9.22622054265001e-06
FBgn0035947	0.238848962636102	5.47176484096587	23.7810469120334	1.07940114560257e-06	9.2638926277611e-06
FBgn0039704	0.619258316504866	1.08447056561033	23.7781231750929	1.08104201865879e-06	9.26966916268031e-06
FBgn0026197	0.264293792262389	8.80317681846451	23.7738425087077	1.08344894735119e-06	9.28199822694967e-06
FBgn0036449	0.298286219054032	6.83236040759802	23.7460080604206	1.09923130009255e-06	9.40879123528723e-06
FBgn0024183	0.19141420766462	8.12931535264459	23.7152087020692	1.11696363145435e-06	9.55203362684803e-06
FBgn0265190	-0.2625433614023	4.40447349603532	23.710964878549	1.11942934177879e-06	9.5645800495604e-06
FBgn0010747	0.196243588329675	5.91302780948932	23.7038286599547	1.12358788030156e-06	9.59155500670976e-06
FBgn0039629	0.406792243279181	5.03506166330674	23.6994373473888	1.12615455697706e-06	9.6049050282514e-06
FBgn0063449	0.310794239523921	3.15507325917446	23.6582978915253	1.15048756032636e-06	9.80370983345719e-06
FBgn0043903	-0.209205434804683	5.98394707530523	23.6307886362522	1.16705211759487e-06	9.93602238428769e-06
FBgn0035656	-0.245955717764468	5.01125244532697	23.6268078909252	1.16946883222268e-06	9.94775530641994e-06
FBgn0033915	0.160811923128211	6.85540469833304	23.6237405748219	1.17133442607221e-06	9.9547836139482e-06
FBgn0039483	-0.33736938675977	5.15109028128037	23.6184339599963	1.17456905078492e-06	9.97342408547695e-06
FBgn0050046	0.346159331429917	5.497634638163	23.6147340055005	1.17682964141926e-06	9.98376820683232e-06
FBgn0036715	-0.418713275041547	2.45617064758836	23.6030056760449	1.18402426959875e-06	1.00359154462096e-05
FBgn0034802	0.195059639013659	8.99464468539191	23.5899957940775	1.19205667139184e-06	1.00950652507436e-05
FBgn0038438	0.17184955347966	5.00520882444094	23.499871160163	1.24922132381404e-06	1.05698249465467e-05
FBgn0033917	-0.477886407133718	2.24242934669111	23.4859995896144	1.2582607717891e-06	1.06369123320353e-05
FBgn0262160	-0.285582918999539	8.58623149683135	23.4793721124284	1.26260271558222e-06	1.06642052996883e-05
FBgn0014020	0.233168480259433	8.4167441868958	23.4657399366408	1.27158103784113e-06	1.07305754893765e-05
FBgn0260960	0.267899108820646	7.92326649594888	23.4523791735918	1.2804427339317e-06	1.0795845515491e-05
FBgn0040606	0.472479056497726	9.51526219583673	23.4102553567343	1.30878941972081e-06	1.10251407758012e-05
FBgn0002593	0.326109054620607	10.6441798800435	23.4050706676667	1.31232161288989e-06	1.10451813780838e-05
FBgn0031006	-0.197838787693847	6.12603092408184	23.397116121335	1.31775943320734e-06	1.10812114585249e-05
FBgn0085440	0.375889383444589	2.98742798058881	23.389790518667	1.32278728742576e-06	1.1113733893828e-05
FBgn0039633	-0.312052880441254	6.93171832155677	23.341924435562	1.35611664326711e-06	1.13837731894937e-05
FBgn0039045	-0.491386170896641	3.1544439246085	23.33817691428	1.35876133914283e-06	1.13959860825832e-05
FBgn0261618	-0.239110922596688	8.62614673792888	23.330490358053	1.36420208319252e-06	1.14316076577585e-05
FBgn0013343	-0.727717492101372	5.36773718668772	23.3089672866786	1.37955320356831e-06	1.15501403704347e-05
FBgn0025686	-0.503317002389337	1.59559465491982	23.2977818733176	1.38759938495622e-06	1.16073597459482e-05
FBgn0038693	-0.335232339008013	8.43959513391925	23.2297740400741	1.43754375303006e-06	1.20146545083089e-05
FBgn0020415	0.38188720674522	7.50461709737807	23.2101128354144	1.45231594244008e-06	1.21275345219626e-05
FBgn0035767	0.289547097426617	4.4355500490397	23.2016702455546	1.45870580708609e-06	1.21702824218385e-05
FBgn0053158	-0.253015860676889	4.00278415078452	23.1818484504747	1.47381918650384e-06	1.22856746460695e-05
FBgn0032006	-0.205073363100392	6.90286080011696	23.1317428142039	1.51272688456955e-06	1.25909374967665e-05
FBgn0031998	-0.223462587694103	6.22753939668424	23.1313087647023	1.51306839202111e-06	1.25909374967665e-05
FBgn0030263	-0.213281835078029	7.66907604627951	23.1131185784957	1.52745005929079e-06	1.26995804408743e-05
FBgn0032717	-0.213297699524757	6.65149768518964	23.029930255428	1.5949884355174e-06	1.3249609050638e-05
FBgn0038808	0.260957713016905	3.9414767543733	23.0198683367876	1.60335792836403e-06	1.33075929270977e-05
FBgn0013720	0.194520466238906	5.03137546849166	23.0135318843779	1.60865117325794e-06	1.3339966179623e-05
FBgn0085421	-0.211326056141403	7.61547931733638	22.9942612871672	1.62485709350634e-06	1.34627000359894e-05
FBgn0262167	-0.294223899023642	4.66815950772273	22.9069515834921	1.70035802647715e-06	1.40760839910096e-05
FBgn0030230	-0.269224198319914	5.40010863170124	22.9042056730115	1.70278878962051e-06	1.40840337020598e-05
FBgn0034487	-0.709212969413312	1.71252350330393	22.8783690221743	1.7258315543185e-06	1.42593729811295e-05
FBgn0039120	-0.193782275991737	6.4724426718872	22.8771068738939	1.7269651971299e-06	1.42593729811295e-05
FBgn0038585	0.24698590803186	3.93238253232556	22.8540878313711	1.74777209272174e-06	1.44187434143746e-05
FBgn0031857	-0.308643131919526	6.92495141677897	22.8455507581326	1.75555250897563e-06	1.44704663777699e-05
FBgn0038039	-0.184429156862089	5.40431248089804	22.8436448095317	1.75729426824679e-06	1.44723684447702e-05
FBgn0036537	0.244536567560254	5.2958104290414	22.8397486836743	1.76086015470431e-06	1.44892771149123e-05
FBgn0250753	0.200101161644864	9.0253865930427	22.7940925534927	1.80319125913402e-06	1.48248634162967e-05
FBgn0015037	0.317434180958158	5.38155690589891	22.7850174844008	1.81172625855213e-06	1.48822590946933e-05
FBgn0266111	-0.542302923886852	1.98347748223481	22.7565017553102	1.83880959617643e-06	1.50917894705894e-05
FBgn0032713	0.264640282644493	4.7094884148556	22.7537472957427	1.84144710783893e-06	1.51004969168504e-05
FBgn0041579	1.00400277672981	8.42097619827199	22.7466115498999	1.84829754970268e-06	1.51437073832783e-05
FBgn0039023	0.414194094880259	4.35193928336364	22.7045910572878	1.88915964467871e-06	1.54652744245579e-05
FBgn0010488	-0.179777357594774	8.91785431607774	22.6757911653494	1.91768779114354e-06	1.56854087647932e-05
FBgn0041630	-0.195663845161377	6.231916741097	22.6628175319734	1.93067980663276e-06	1.5778200672294e-05
FBgn0260794	-0.30773388721187	7.72435908758846	22.6290577087101	1.96490278835606e-06	1.60441934414956e-05
FBgn0035499	0.158824355889786	8.43499887706711	22.6248532096654	1.96920736456844e-06	1.6065645773285e-05
FBgn0265959	-0.272037309723643	8.1229600790008	22.6137183624695	1.98065300231852e-06	1.61452718776228e-05
FBgn0039178	0.246267683535955	6.23518341280548	22.6025003985953	1.99225156110348e-06	1.62260080376268e-05
FBgn0003134	0.18513821223412	7.81752018127337	22.5842564383155	2.01126017529835e-06	1.63669073568458e-05
FBgn0036260	-0.264463101076621	4.89273668255574	22.5645052294284	2.03204437188487e-06	1.65220042393152e-05
