pval	qval	lfdr	statistic	param.cutoff	param.N.cens	param.eta0	param.eta0.SE	WT2U_ZT00	WT2U_ZT04	WT2U_ZT08	WT2U_ZT12	WT2U_ZT16	WT2U_ZT20	WT2U_ZT24	WT2U_ZT28	WT2U_ZT32	WT2U_ZT36	WT2U_ZT40	WT2U_ZT44
FBgn0039907	0.000723781794823309	0.00482906739332118	0.0113381088147656	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	3345.76119652748	3066.13736542996	3768.10648106982	3097.17350079854	3230.88582852506	3592.1586496995	3082.37335325795	3108.54912205107	3680.88851414758	3303.13857185437	3249.58194834211	3778.632994441
FBgn0026777	0.0401850801362641	0.0565316787289551	0.150333611639008	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	2567.16600798564	2622.68774646281	3057.73267461842	2805.83301230085	2510.28273751074	2783.95129178352	2627.94992875191	2602.90525512003	3155.94361809585	2837.02547862259	2567.64570991505	2901.22356096249
FBgn0052850	0.005224326468018	0.0156676458200939	0.0418401656425924	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	1595.36815007309	1246.18392921991	1259.41420382764	1751.40455200728	1222.841608994	1233.28135401485	1671.50760884393	1225.25280330195	1550.78342797752	1570.34456694716	1253.9665094934	1310.34171973435
FBgn0039902	0.00593399692858849	0.0169471763669106	0.0438024515603463	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	2491.9673642186	2247.11306917431	2460.54565777996	2568.27846014119	2301.92654074019	2205.85065708906	2620.01735026926	2168.91950106745	2480.41691919263	2532.30006231844	2190.33073535389	2295.11836020431
FBgn0042696	0.00215080116894918	0.00919010906729302	0.0259551023081566	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	4182.20149565935	3064.32736698519	4763.13661662244	4142.63763836911	3396.47896307633	4192.92989751923	4005.95213373782	3416.37622666976	5090.50150195183	4583.62237695124	3246.9857443887	4500.18680486741
FBgn0053481	0.027087227593151	0.0444656384859179	0.112282138956453	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	3160.65684263937	2426.30291520594	2171.66594100661	2885.39137646753	2341.05019340889	2075.49463161874	3243.29137390598	2573.63644845137	2642.50149865084	2723.41704815379	2035.42389946755	2225.84919440338
FBgn0051998	0.000586147504136685	0.00425542750820801	0.0113381088147656	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	2836.72422333519	2305.03301940676	3300.99980453281	2488.72009597452	2419.29749874631	2833.82664065912	2677.81185064285	2142.6785019852	3250.05724487804	2770.13453358021	2360.81479496066	2823.87299248478
FBgn0039890	4.16541784477697e-05	0.000965178456034305	0.00207576058219842	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	5796.08008112125	4470.6961585667	4204.80476636753	5255.33419636221	4562.90972403638	3974.15848086035	5905.23806758353	4226.81939063308	4470.39727215367	5468.06931695596	4547.68392504335	4383.5837091025
FBgn0017545	1.61518547569506e-05	0.000662212443744144	0.00104558269572436	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	30700.7139945538	22307.325832492	14703.3018417356	29095.9504781964	19827.5032315455	15255.0555719962	29536.3893673953	19391.0890525867	12386.3989914995	26846.6277047051	21575.3202540924	15211.5088098853
FBgn0019985	0.000473287704653014	0.00375639323702699	0.00840552304855476	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	2330.00105456651	1484.19872470635	1637.82973925003	2173.84826032893	1378.42636728118	1308.09437732825	2408.10418223278	1521.97794677046	1808.02734118215	2237.13049530606	1239.25468709078	1391.15574650211
FBgn0019650	0.000217825912704299	0.00239935954275555	0.00513470523767884	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	2730.28921984953	2427.20791442832	3142.20042806091	2620.94385613885	2637.66207178095	2948.31323694175	2669.8792721602	2555.46960293289	3002.22469435162	2573.70874258277	2569.37651255066	3167.90984929609
FBgn0013749	0.000439219811694989	0.0036018684584314	0.00840552304855476	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	2004.91153305052	1694.15854429896	1559.27472854851	2182.81258305194	1663.21016461386	1539.33463120603	1946.8814047416	1605.74728999456	1664.76548708038	2270.04508731104	1625.22367482995	1632.4433407087
FBgn0052017	0.000234032053127256	0.00249126051430941	0.00513470523767884	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	7394.91893782975	5218.22551625417	5259.80700686433	7591.66080604563	5080.61573260601	4523.92084914822	7897.44849222599	5729.62122268958	5149.06109194963	7509.83578229699	4250.85127303766	5161.70733826634
FBgn0039928	0.00110211259551668	0.00623363819478173	0.014788804678654	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	13575.0905532688	11512.4951079204	11363.4468706192	12628.4896360346	11092.0104577722	10689.1940885662	13917.1423350592	10600.3543600332	10779.1473874526	12972.5962940909	11027.8089927359	11607.2032160433
FBgn0039930	0.00820055963268964	0.0205332535863989	0.0549794965785133	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	815.616059319458	833.504283813751	689.256868090781	716.025277500097	678.749881182679	784.403214134445	858.98492712115	900.268122360244	603.372918370215	622.191964997319	652.512593621824	758.497365520238
FBgn0039932	0.0472803725019182	0.062416333031593	0.161157350270381	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	270.715117561352	246.159788487883	224.684224157044	276.773464072807	222.003982585219	200.634926158666	279.906697887763	246.261683694955	193.455788385597	285.613717720612	188.65748728058	263.222830043553
FBgn0052016	0.00061064669189485	0.00436481937501147	0.0113381088147656	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	2448.00508017017	2358.42797352729	3068.71348256594	2326.24174662003	2513.92214706132	3220.36059444502	2329.91162290381	2305.17084245605	2873.60273774931	2426.12395907658	2613.5119797585	3087.09582252833
FBgn0023213	0.0480627676628937	0.063045138722459	0.161157350270381	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	9262.159107676	8830.07741278042	10490.0503000238	9185.06917005993	9484.30128880462	10402.4108325315	9215.38974584326	7927.80953042569	10838.7526844147	9911.53923762794	9747.88044370852	11917.7599760509
FBgn0039923	0.000373700831559538	0.0032738427321735	0.00840552304855476	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	3618.79011851243	2904.14250462359	3396.44836592283	3514.01450741832	3108.96560858072	3134.21226456899	3818.9699266468	2845.1298620331	3133.98377184668	3765.00462095647	3051.40504656572	3227.94312632357
FBgn0010473	0.00427889183521807	0.0139153086653169	0.0320277614255583	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	6887.03886684926	7079.80891669378	8211.1103121452	6522.66532132717	6923.0668175858	7832.69683478181	7215.24674271816	7107.27367450767	8844.58950359667	6064.77901717523	6474.06725846799	8365.40625655958
FBgn0003386	0.0011452252973277	0.00637241397615083	0.014788804678654	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	2497.7518752776	2289.64803262626	2830.5144178581	2349.77309376792	2287.36890253788	2681.93353271979	2548.62414392542	2384.90310889827	3013.72747095833	2553.53528296681	2275.14006449837	2793.85635397104
FBgn0051481	0.0380726704859792	0.0546510823550456	0.134437415548285	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	266.087508714149	317.654727056055	363.21133980274	235.313471478905	221.094130197575	221.038477971411	284.439599877848	303.790027836809	278.158052489562	238.896232294192	241.446967666431	256.295913463459
FBgn0032720	0.0230285045758642	0.040187637753925	0.112282138956453	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	252.204682172541	217.199813371662	165.556796747295	262.206439647923	245.660144663972	230.106723221521	235.710903484432	258.372914040608	159.99316552971	247.390320553542	237.985362395227	170.863942308973
FBgn0039817	0.000296871163028864	0.00285298723653975	0.0064868699700037	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	434.995231637044	323.084722390346	279.588263894667	324.956698708964	384.867559973557	529.358816475124	398.8953751275	311.864181400578	288.615122132026	299.416611142055	386.83438905697	481.420702316498
FBgn0003141	0.00625826954780747	0.0175032150851149	0.0438024515603463	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	1359.36009886576	1353.87883668336	2020.46866234454	1260.60788292271	1463.95249171975	2404.2185219352	1529.85442165376	1364.53195227696	1793.3874436827	1258.18682341608	1648.58951041058	2248.93891633702
FBgn0036039	5.53647008669765e-05	0.00114608543200699	0.00266651242483792	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	757.770948729425	804.544308697529	962.087711710048	774.293375199635	804.309510677598	1020.17759063728	735.463347891328	759.979704189758	927.542077286621	753.85033301723	816.938844003981	1007.8663624036
FBgn0035981	0.0029720759273631	0.0112508765412711	0.0283963426523282	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	1104.84161226962	985.544153173914	1003.47691089687	1123.90196139687	991.739102532333	1017.91052932476	1072.03132065516	998.167234320944	979.827425498945	1064.94631551589	951.076048263109	958.223460246267
FBgn0001098	0.0131411646489927	0.0278551189262404	0.0725776964160374	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	8577.27299829001	7660.81841746298	5548.68672363767	5590.37575813456	9645.34516141767	9362.96322073773	9065.80398017045	8674.66873507433	5288.14011819441	5182.45559923535	8762.18834273337	8716.37002995098
FBgn0017418	0.0194761581984247	0.035988697518011	0.100040407555858	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	2513.94850624281	2473.3628747698	2993.53718200212	2346.4114727468	2633.11280984273	3169.35171491316	2520.29350648739	2507.02468155028	2652.9585682933	2471.77968347058	2570.24191386846	3257.95976483731
FBgn0002921	0.000684784999649447	0.00467619000911553	0.0113381088147656	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	62259.8494302637	65859.5084103997	77593.7676673472	54395.5102831999	64137.314509825	76174.3936315734	62926.8786518606	65843.7130433408	83025.9958402772	53479.8414418941	59544.8030726037	78079.0492047172
FBgn0011672	0.00961693259701902	0.0227740753835769	0.0685645005959847	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	2312.6475213895	1833.52842454578	1785.6483077744	2157.0401552233	1940.71514284538	1961.00803533611	2328.77839740628	1909.53731783137	1636.53139904573	2373.03590745564	2040.61630737435	1969.55328093992
FBgn0027572	0.000120494184165043	0.00174111805932517	0.00329257380981636	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	3518.13962608577	2960.25245641127	2501.09017943236	3635.0328641789	2920.62616433834	2557.24516053079	3355.48069816059	2659.42433006642	2284.86971687854	3720.41065759489	2979.57673718825	2618.37446727534
FBgn0028744	0.0440500820808002	0.0598058576967426	0.150333611639008	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	467.388493567462	541.18953498439	591.274274097484	435.890192406162	469.48383202448	571.299450756879	420.426659580405	559.135134291004	558.407518907616	413.025041610848	568.568665795143	482.57518841318
FBgn0028743	1.24716025139537e-05	0.000597558398467822	0.00104558269572436	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	1454.22608023342	1460.66874492442	2147.17029250829	1483.59541065748	1517.63378259076	1976.8774645238	1468.66024478761	1552.25602263459	1957.5634370694	1529.99764771525	1445.22020072738	2069.99357135127
FBgn0026316	1.23019316854671e-06	0.000162107515704524	0.000253479546619537	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	1412.57760060859	1592.79863139218	1938.53494150532	1430.93001465982	1498.52688245023	1917.93387039809	1390.46768545864	1577.48775252137	1908.41520974981	1360.11588252827	1633.87768800796	1919.91037878258
FBgn0034276	0.000288226053244121	0.00280584217226152	0.0064868699700037	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	305.422183915371	355.664694396096	404.600538989564	671.203663885067	638.716376126328	514.622917943696	378.497316172116	265.437798408906	403.642888199138	524.509950014805	643.858580443815	528.75463228047
FBgn0036101	0.0248321957304633	0.0421535905678872	0.112282138956453	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	362.110392293603	471.504594860982	502.583132982861	454.93937819255	365.760659833025	366.130401973158	412.494081097756	453.161868766536	562.590346764602	420.457368837779	370.391764018754	416.769480902292
FBgn0025790	0.038971806614378	0.0554544686072111	0.150333611639008	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	2061.59974142876	1911.35835767062	1910.6605828693	2104.37475922564	2179.0964684082	1751.30486392734	2078.33556245408	2049.82573600186	1919.91798635652	1991.86369681736	1992.1538335775	1829.86046324136
FBgn0003380	0.00238816249074399	0.00982057811620515	0.0259551023081566	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	11514.6477140519	10537.8109454151	14897.5776746533	9465.20425515387	12401.2880435924	17189.9924022382	12352.1579229822	11125.1743416782	15552.7996792378	10174.8559736678	11255.4095393176	18102.3419959777
FBgn0037153	0.000769583115637475	0.0050065779994086	0.013979820618483	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	1743.45163318358	1999.14328224167	2693.67665728125	1873.54344910824	2101.75901545843	2319.20372271542	1982.01139516476	2111.3911569256	2804.58607810904	1850.64947950568	2038.02010342095	2474.06370519006
FBgn0030657	0.00400942096864991	0.0134057751298293	0.0320277614255583	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	283.441041891159	246.159788487883	187.518412642345	248.759955563414	225.643392135797	179.097843689656	252.709285947251	244.243145304013	198.68432320683	252.699125715635	238.850763713028	214.734413982898
FBgn0003118	0.00666217737880709	0.0181644141004235	0.0438024515603463	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	521.762897522093	539.379536539626	648.712346438382	487.435048063446	523.165122895497	666.516025883025	549.614366297834	540.968288772524	608.601453191447	556.362780987364	544.33742889672	744.643532360051
FBgn0004595	1.16922290397957e-05	0.000580964772900014	0.00104558269572436	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	8328.53902275287	7398.36864297222	10296.6191446405	7375.39652035311	7575.43097952679	9653.14706874123	8586.44959471894	7442.35104740408	10346.2247042546	7333.5834509155	7393.12345797247	9668.82105971383
FBgn0016038	0.0093290185798007	0.0223204095761543	0.0627582192317196	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	1040.05508840878	1041.65410496159	1243.36533067357	941.253885915621	1078.17507935855	1396.50976851681	1126.42614453618	1091.02000030429	1203.60871584769	1015.04354699221	1085.21325252224	1368.06602456847
FBgn0050159	0.030246187556822	0.0474594236989851	0.112282138956453	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	697.612033715791	731.239371684594	583.672176287659	728.35122124423	684.208995508545	565.63179747556	618.741121646633	712.544052002615	607.555746227201	777.20907573044	658.570402846429	513.746313023601
FBgn0050423	0.0137390178966044	0.0286226071833103	0.0725776964160374	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	1883.43680081146	1761.12848675522	1619.24683349268	2022.57531437821	1503.07614438845	1651.55416617614	1944.61495374656	1895.40754909477	1346.87056994946	1963.19614894205	1780.9959120341	1497.36846739688
FBgn0038194	0.0228772870792338	0.0400177969010473	0.112282138956453	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	9376.69242664426	7463.52858698372	6456.71507314452	8315.52986592836	8531.685838941	7009.7535783344	9258.45231474907	7651.26977086661	5748.25118246286	9582.39331757816	9179.31177791337	7445.28083750382
FBgn0023531	0.00054008189971446	0.00405509426887263	0.00929631682216252	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	5626.01545598656	6473.45943769789	7615.61265037559	6224.60159078723	7519.02013149284	8307.64617975628	5805.51422380165	7313.16459038378	8335.33021200863	5636.88932111052	6947.44177930504	8269.58391053495
FBgn0053170	0.0454674825143412	0.0609500294631439	0.150333611639008	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	1471.57961341043	1374.69381879814	1178.32516052284	1745.8018503054	1167.34061334769	962.367527167837	1561.58473558436	1364.53195227696	1430.52712708917	1759.33803071768	1091.27106174684	1123.31497207183
FBgn0035802	0.0126845755448318	0.0272506824942018	0.0725776964160374	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	3159.49994042757	2631.73773868663	2631.1705197338	2461.8271278055	3008.88184593984	2788.48541440857	3029.11175487445	2517.11737350499	2467.86843562168	2650.15553691691	3014.19278990028	2780.00252081086
FBgn0035028	0.0213845064910598	0.038297207549059	0.112282138956453	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	834.126494708268	712.234388014573	762.743813585754	802.306883709029	720.603091014319	650.646596695334	818.188809210383	752.91481982146	774.868860506636	819.679517027185	738.187324084106	675.374366559116
FBgn0013305	0.0441935718472565	0.059923018181169	0.150333611639008	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	9173.07763736735	9613.80673936317	10083.7604059654	11146.0147657175	9877.35752026698	9239.408379205	9206.32394186309	10472.1771722084	9736.57754409891	11737.768213388	9925.28771385769	8673.65404437374
FBgn0025456	0.0361149844480086	0.0529477041114599	0.134437415548285	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	879.245680968493	809.974304031821	560.021205323759	1018.57116940155	866.179473037414	661.981903257971	1023.30262426174	671.164014988299	465.33959908968	996.993609441097	901.748173148462	810.449239870939
FBgn0039711	0.0291526372497093	0.0464534300325509	0.112282138956453	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	177.006038405499	204.529824258315	216.237448812794	187.130236842748	174.691658427714	208.569640752511	176.783177613324	204.881646680639	198.68432320683	170.9435262194	181.734276738174	241.28759420659
FBgn0002567	3.66598013119793e-07	9.67471159920036e-05	0.000152188736784052	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	6179.01471322727	3744.8867822164	4389.7891464066	5795.43464042332	8145.90842657979	7891.64042890752	5608.33298723295	3673.7398715149	4248.70739573342	5833.31511210797	7647.55144540591	7872.44069327626
FBgn0032001	0.00110242393227776	0.00623465676204012	0.014788804678654	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	1053.93791495039	903.189223937159	832.007371408602	1112.69655799311	913.491797194919	784.403214134445	1034.63487923695	845.767585804804	750.817600328967	1112.72556197473	942.422035085101	893.572238832061
FBgn0032907	0.0191799969299991	0.0356363845400626	0.100040407555858	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	98.3366880030552	119.459897354414	83.6230759080727	124.379977781707	94.6246483150116	95.2165751261465	106.523196767003	102.945457938055	81.5651432112249	113.608430468794	109.040566042904	81.9685128644397
FBgn0031813	0.0323324929980473	0.0494917694733071	0.131173190276929	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	1811.70886367982	1867.01339577391	1539.84714525673	1839.92723889696	1673.21854087794	1624.34943042581	1914.01786531349	1632.99755827228	1510.00085637191	1804.99375511168	1927.24873474244	1495.05949520351
FBgn0026620	0.0296769152291907	0.0469395986179103	0.112282138956453	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	4787.26135243109	4739.48092761413	5188.00941643821	4817.2029232753	4531.97474285647	4894.58537374643	4829.80707043581	4703.19445089545	4862.5373837461	4910.64477493618	4538.16451054754	5260.99314258101
FBgn0022361	0.00359699014040577	0.012569382122691	0.0283963426523282	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	6519.14396349666	4782.01589106608	4514.8014215015	5860.42598016511	4607.49249103095	4334.62122955219	6539.84434619546	4530.60941846988	5197.16361230497	5469.13107798838	4185.9461742026	4773.8000097811
FBgn0023175	0.00337532946835914	0.0121255595617443	0.0283963426523282	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	1433.401840421	1314.05887089855	1168.18903010974	1454.46136180771	1257.41599972448	1208.34367957705	1322.47415560736	1221.21572652006	1162.82614424208	1513.00947119655	1296.37117406564	1093.29833355809
FBgn0010329	0.0060241573480835	0.017104122859015	0.0438024515603463	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	1074.7621547628	1175.59398987412	1378.51373618156	1147.43330854476	1261.05540927506	1310.36143864078	1126.42614453618	1317.09630008982	1411.70440173274	993.808326343841	1146.6567460861	1392.31023259879
FBgn0011754	0.0113507159439225	0.0254051395307767	0.0709348291518216	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	3528.55174599198	3414.562066047	4166.79427731841	3029.941080376	3194.49173301928	4104.51450633067	3459.73744393255	3497.11776230745	3798.00769414319	2878.43415888691	3212.36969167667	4248.50883579068
FBgn0034053	0.00666864171819239	0.0181747260551493	0.0438024515603463	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	672.160185056177	600.919483661597	576.914756012259	470.62694295781	421.26165547933	616.640677007425	631.206602119368	709.516244416202	510.304998552279	414.086802643267	399.815408823982	453.713035996124
FBgn0039116	0.014290317565493	0.0293073514591643	0.0725776964160374	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	550.685452817109	581.914499991576	632.663473284307	556.908549166742	629.617852249885	734.527865258844	564.346297765611	549.042442336293	803.102948541291	553.177497890108	617.03113959199	713.47240774963
FBgn0039120	0.0149271254599466	0.0301320900193169	0.0843660065452099	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	1812.86576589162	2064.30322625317	2218.96788293441	2093.16935582188	1990.75702416582	2023.35222143061	1864.15594342255	2217.36442245006	2135.3336209913	2225.45112394945	1955.80697822987	1936.07318413613
FBgn0039118	0.0445630864965414	0.0602233383173004	0.150333611639008	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	422.269307307237	353.854695951332	338.715691304416	322.715618028213	426.720769805196	502.154080724796	372.83118868451	317.919796573405	393.185818556674	363.122273087173	433.566060218214	469.875841349675
FBgn0004880	0.000156245277992123	0.0019843219345964	0.00496660885677792	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	2653.93367387069	2681.51269591764	3636.33678569952	2712.82816404966	2805.07491110751	3390.39019288457	2802.46665537019	2784.57371030484	3967.41222235112	2787.12271009891	2735.53356556841	3837.5117853718
FBgn0035481	9.8813070377145e-05	0.00158280909889562	0.00308253694560086	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	3299.48510805545	3192.83725656342	4439.62512093768	2916.76650599805	3599.37604552102	4435.50545795966	3528.86419928135	3374.99618965545	4787.24648232035	3017.52485413376	3439.97023825829	4891.55759164269
FBgn0035480	0.0148920102108158	0.0300864845058631	0.0843660065452099	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	598.118443500936	561.099517876792	486.534259828787	457.180458873301	404.884312501732	405.803974942386	604.009190178856	563.172211072888	562.590346764602	471.421898393873	439.62386944282	375.207981421731
FBgn0027552	0.0483074928119689	0.0632401816286751	0.161157350270381	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	4464.4856353387	5404.65535606484	6839.35399623904	5989.28811930832	5237.11034328083	5255.04812243827	4311.92301806857	4981.75274884548	6086.01453191447	5738.81838022271	5749.7263554687	5270.22903135447
FBgn0030558	0.0287664911121079	0.046090700618252	0.112282138956453	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	546.057843969906	517.65955520246	431.630220091163	367.537231643242	295.702025984411	300.385623909867	604.009190178856	411.781831752219	516.579240337757	375.863405476196	276.928421696265	332.491995844488
FBgn0030556	0.00182424597888286	0.00831260201497197	0.0175648301498911	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	1442.65705811541	1525.82868893592	1559.27472854851	1425.32731295794	1575.8643354	1626.61649173834	1411.99896991155	1588.58971367155	1696.13669600778	1336.75713981506	1610.51185242734	1633.59782680538
FBgn0030555	0.00448990677487566	0.0142952515926681	0.0320277614255583	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	4880.97043158694	4111.41146728108	3953.93553864332	4883.31480335747	5165.23200465693	3868.74012982783	4912.53253175486	4387.29319271298	3790.68774539346	4405.24652350491	4854.90139286264	3529.26399755764
FBgn0040153	0.0493482158827986	0.0640622768939329	0.16207603718473	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	542.587137334504	685.989410565498	1047.40014268697	679.047446267698	718.78338623903	943.097506011355	636.872729606974	802.369010399545	968.324648892234	778.270836762858	689.724850287259	776.969143067154
FBgn0003053	0.0287474121731312	0.0460726750056741	0.112282138956453	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	821.400570378461	879.659244155229	685.878157953081	611.815025845153	769.735119947113	847.880930885209	784.192044284744	900.268122360244	615.921401941172	575.474479570899	728.667909588296	821.994100837761
FBgn0036876	0.00485956630711267	0.0149649964725641	0.0418401656425924	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	1469.26580898682	1782.84846809239	1521.26423949938	913.240377406227	800.670101127021	1028.11230523113	1577.44989254966	1497.75548607915	996.558736926888	850.470586967325	953.672252216511	1136.01431913533
FBgn0036875	0.0322155301131802	0.0493801311691081	0.131173190276929	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	515.978386463089	587.344495325868	481.466194622237	422.443708321654	375.769036097113	387.667484442168	475.954708958949	443.069176811824	494.619394088582	414.086802643267	396.353803552779	352.118259488086
FBgn0030157	0.00784306469731452	0.0199631493683174	0.0549794965785133	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	2975.55248875127	3524.97197117759	5160.13505780218	3484.88045856855	3669.43467936963	5593.9737886611	3018.91272539676	2915.77870571608	4387.7864219782	3051.50120717115	4246.52426644866	6226.14351940737
FBgn0030156	0.00138133765210274	0.007132293166027	0.0170205845596442	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	200.144082641512	225.344806373099	266.918100878293	197.21509990613	200.167525281755	284.516194722176	183.582530598452	253.326568063253	255.152499276139	199.611074094703	245.773974255435	284.003579783833
FBgn0024807	0.00132173315107578	0.00695020583717046	0.0170205845596442	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	5819.21812535726	6473.45943769789	7808.19912822448	6499.13397417928	7300.6555584582	8274.77379072463	6153.41445154069	7042.68044599752	8358.33576522205	6617.95651506534	6903.3063120972	7858.58686011607
FBgn0039530	0.0190681413011306	0.0355023108234679	0.100040407555858	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	2177.28996260882	1881.49338333202	1793.25040558423	1996.80288654957	2286.45905015023	2072.09403964995	2183.72553372356	2007.43642979207	1689.8624542223	1899.49048699693	2275.14006449837	2149.65311202235
FBgn0039532	0.00296391677909615	0.0112322071219084	0.0283963426523282	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	919.737258381516	1109.52904664024	1354.86276521766	1052.18737961282	1065.43714593152	1271.82139632781	886.182339061662	1017.3433490349	1406.47586691151	1137.14606572036	1085.21325252224	1359.98462189169
FBgn0046258	0.0277584365260299	0.0451246627326806	0.112282138956453	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	23.138044236013	33.4849712281312	33.7871013769991	30.2545891901449	30.9349811799076	19.270021156482	30.5970884330753	34.3151526460183	49.1482273195842	28.6675478753031	20.7696316272199	17.3172914502337
FBgn0045862	0.00309418239722536	0.0115255011630121	0.0283963426523282	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	1173.09884276586	1330.34885690143	1546.60456553213	1228.11221305181	1443.93573919157	1474.72338379901	1227.28321381557	1497.75548607915	1541.3720652993	1177.49298495226	1388.10371375253	1376.14742724524
FBgn0003330	0.0393130259589143	0.0557599142474841	0.150333611639008	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	438.465938272446	426.254633741886	403.755861455139	430.287490704284	454.926193822171	417.139281505023	418.160208585362	449.124791984651	364.951730522019	431.074979161965	463.855106341243	354.42723168145
FBgn0260484	9.47558001123748e-06	0.000526259561226551	0.00104558269572436	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	212.870006971319	325.799720057492	534.68087929101	231.951850457778	346.653759692494	576.967104038197	254.975736942294	274.521221168146	614.875694976926	245.266798488704	378.180375878961	602.641742468134
